task_id,sequence,gap,codec,target_index,normalized_time,method,half_policy,selected_half,keep_fraction,side_bits,psnr,ssim,ms_ssim,lpips,payload_bytes,selector_payload_bytes,side_mib_per_intermediate,q12_main_anchor_mib_per_frame_ref,direct_total_mib_per_frame_ref,delta_psnr_vs_original,delta_ssim_vs_original,delta_ms_ssim_vs_original,delta_lpips_vs_original
stage79_00026019,goat,8,q12,75,0.375,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.4,6,19.564041871663203,0.5602608919143677,0.77362459897995,0.4598962366580963,112654,0,0.10743522644042969,0.09762538675351436,0.20506061319394403,5.012417512201582,0.4710984453558922,0.619593545794487,-0.02773776650428772
stage79_00026019,goat,8,q12,75,0.375,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,1.0,4,24.018175422170316,0.7507229447364807,0.9556200504302979,0.2902020514011383,119150,0,0.11363029479980469,0.09762538675351436,0.21125568155331903,9.466551062708694,0.6615604981780052,0.8015889972448349,-0.19743195176124573
stage79_00026019,goat,8,q12,75,0.375,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,1.0,6,26.498261891079284,0.8526639342308044,0.9862496256828308,0.1797046810388565,252400,0,0.2407073974609375,0.09762538675351436,0.33833278421445184,11.946637531617663,0.763501487672329,0.8322185724973679,-0.3079293221235275
stage79_00027257,judo,4,q12,18,0.5,original_streamsplat_base,full_original,both,0.0,0,26.808279316456826,0.8796327710151672,0.9279452562332153,0.2009381353855133,0,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00027257,judo,4,q12,18,0.5,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.2,4,24.480136623045556,0.7784858345985413,0.9202156662940979,0.34517714381217957,18110,0,0.017271041870117188,0.18193822076791313,0.19920926263803032,-2.3281426934112694,-0.10114693641662598,-0.007729589939117432,0.14423900842666626
stage79_00027257,judo,4,q12,18,0.5,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.2,6,26.614448452195482,0.8582040667533875,0.9554030299186707,0.270616352558136,37238,0,0.03551292419433594,0.18193822076791313,0.21745114496224907,-0.19383086426134355,-0.021428704261779785,0.027457773685455322,0.06967821717262268
stage79_00027257,judo,4,q12,18,0.5,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.4,4,23.09754927398643,0.7151297926902771,0.8923028707504272,0.38602638244628906,22693,0,0.02164173126220703,0.18193822076791313,0.20357995203012016,-3.710730042470395,-0.16450297832489014,-0.035642385482788086,0.18508824706077576
stage79_00027257,judo,4,q12,18,0.5,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.4,6,27.59222199844606,0.8602309226989746,0.9614129066467285,0.26853132247924805,54322,0,0.05180549621582031,0.18193822076791313,0.23374371698373345,0.7839426819892346,-0.019401848316192627,0.033467650413513184,0.06759318709373474
stage79_00027257,judo,4,q12,18,0.5,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,1.0,4,21.70597267279588,0.6615075469017029,0.8691450953483582,0.3525623083114624,38233,0,0.036461830139160156,0.18193822076791313,0.2184000509070733,-5.102306643660945,-0.21812522411346436,-0.05880016088485718,0.1516241729259491
stage79_00027257,judo,4,q12,18,0.5,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,1.0,6,30.011250481564495,0.8902572989463806,0.9846945405006409,0.2196235954761505,107699,0,0.10270977020263672,0.18193822076791313,0.2846479909705498,3.2029711651076695,0.010624527931213379,0.05674928426742554,0.018685460090637207
stage79_00027257,judo,4,q12,18,0.5,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.2,4,23.86019234176834,0.7560126185417175,0.9074062705039978,0.3515923321247101,21168,0,0.0201873779296875,0.18193822076791313,0.20212559869760063,-2.9480869746884864,-0.12362015247344971,-0.02053898572921753,0.15065419673919678
stage79_00027257,judo,4,q12,18,0.5,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.2,6,25.33099463571539,0.8364498615264893,0.9475425481796265,0.2826945185661316,42056,0,0.04010772705078125,0.18193822076791313,0.22204594781869438,-1.4772846807414375,-0.04318290948867798,0.019597291946411133,0.08175638318061829
stage79_00027257,judo,4,q12,18,0.5,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.4,4,23.213174480987337,0.6721035838127136,0.8774361610412598,0.42537182569503784,28700,0,0.027370452880859375,0.18193822076791313,0.2093086736487725,-3.5951048354694883,-0.2075291872024536,-0.050509095191955566,0.22443369030952454
stage79_00027257,judo,4,q12,18,0.5,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.4,6,26.287751182190465,0.82539302110672,0.952928900718689,0.30096909403800964,61611,0,0.05875682830810547,0.18193822076791313,0.2406950490760186,-0.5205281342663604,-0.054239749908447266,0.024983644485473633,0.10003095865249634
stage79_00027257,judo,4,q12,18,0.5,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,1.0,4,22.065571382679316,0.6138320565223694,0.8577425479888916,0.4404713809490204,48283,0,0.04604625701904297,0.18193822076791313,0.2279844777869561,-4.74270793377751,-0.26580071449279785,-0.07020270824432373,0.23953324556350708
stage79_00027257,judo,4,q12,18,0.5,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,1.0,6,28.95013981447289,0.8604586720466614,0.9796595573425293,0.25456929206848145,115665,0,0.1103067398071289,0.18193822076791313,0.292244960575042,2.141860498016065,-0.01917409896850586,0.051714301109313965,0.05363115668296814
stage79_00023453,car-shadow,4,q12,1,0.25,original_streamsplat_base,full_original,both,0.0,0,24.76910890773587,0.7618911266326904,0.9438507556915283,0.2310839593410492,0,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00023453,car-shadow,4,q12,1,0.25,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.2,4,23.650825200683432,0.736037015914917,0.9178228378295898,0.3036293685436249,32465,0,0.030961036682128906,0.18193822076791313,0.21289925745004204,-1.1182837070524378,-0.025854110717773438,-0.026027917861938477,0.07254540920257568
stage79_00023453,car-shadow,4,q12,1,0.25,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.2,6,23.90836829202312,0.7448250651359558,0.9214720726013184,0.2921277582645416,58022,0,0.05533409118652344,0.18193822076791313,0.23727231195443657,-0.86074061571275,-0.01706606149673462,-0.02237868309020996,0.06104379892349243
stage79_00023453,car-shadow,4,q12,1,0.25,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.4,4,24.09018613922218,0.6959570050239563,0.8820082545280457,0.37604469060897827,56588,0,0.053966522216796875,0.18193822076791313,0.23590474298471,-0.67892276851369,-0.06593412160873413,-0.061842501163482666,0.14496073126792908
stage79_00023453,car-shadow,4,q12,1,0.25,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.4,6,24.524941129988736,0.717796802520752,0.8928267359733582,0.35124361515045166,107733,0,0.10274219512939453,0.18193822076791313,0.28468041589730764,-0.24416777774713339,-0.04409432411193848,-0.051024019718170166,0.12015965580940247
stage79_00023453,car-shadow,4,q12,1,0.25,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,1.0,4,26.89455106400746,0.7485859990119934,0.9087992310523987,0.3217178285121918,93430,0,0.08910179138183594,0.18193822076791313,0.27104001214974904,2.125442156271589,-0.013305127620697021,-0.03505152463912964,0.09063386917114258
stage79_00023453,car-shadow,4,q12,1,0.25,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,1.0,6,29.640121948929643,0.9068083763122559,0.9874403476715088,0.1503763496875763,207376,0,0.1977691650390625,0.18193822076791313,0.3797073858069756,4.871013041193773,0.14491724967956543,0.04358959197998047,-0.0807076096534729
stage79_00023453,car-shadow,4,q12,1,0.25,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.2,4,15.193638161024444,0.535813570022583,0.6429339051246643,0.5511636734008789,32552,0,0.03104400634765625,0.18193822076791313,0.21298222711556938,-9.575470746711426,-0.22607755661010742,-0.300916850566864,0.3200797140598297
stage79_00023453,car-shadow,4,q12,1,0.25,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.2,6,15.43486632008409,0.5869808793067932,0.6592841744422913,0.5111624598503113,58496,0,0.0557861328125,0.18193822076791313,0.23772435358041313,-9.33424258765178,-0.17491024732589722,-0.28456658124923706,0.2800785005092621
stage79_00023453,car-shadow,4,q12,1,0.25,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.4,4,17.71766855179644,0.5170719027519226,0.6784132719039917,0.5268603563308716,55412,0,0.052845001220703125,0.18193822076791313,0.23478322198861626,-7.05144035593943,-0.24481922388076782,-0.2654374837875366,0.2957763969898224
stage79_00023453,car-shadow,4,q12,1,0.25,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.4,6,18.343222241178335,0.6008703708648682,0.7073188424110413,0.4633965790271759,107110,0,0.10214805603027344,0.18193822076791313,0.28408627679818654,-6.425886666557535,-0.16102075576782227,-0.23653191328048706,0.2323126196861267
stage79_00023453,car-shadow,4,q12,1,0.25,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,1.0,4,23.558191583959626,0.6225994825363159,0.8592525124549866,0.42680788040161133,100525,0,0.09586811065673828,0.18193822076791313,0.2778063314246514,-1.2109173237762434,-0.1392916440963745,-0.08459824323654175,0.19572392106056213
stage79_00023453,car-shadow,4,q12,1,0.25,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,1.0,6,28.885596871305964,0.8633792400360107,0.9816682934761047,0.20365621149539948,224454,0,0.21405601501464844,0.18193822076791313,0.39599423578256154,4.116487963570094,0.10148811340332031,0.037817537784576416,-0.02742774784564972
stage79_00021603,blackswan,4,q12,35,0.75,original_streamsplat_base,full_original,both,0.0,0,24.27046557116167,0.6353294253349304,0.8735386729240417,0.30588680505752563,0,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00021603,blackswan,4,q12,35,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.2,4,15.147863035681695,0.3881920278072357,0.5579574108123779,0.5751951336860657,31166,0,0.029722213745117188,0.18193822076791313,0.21166043451303032,-9.122602535479974,-0.2471373975276947,-0.3155812621116638,0.26930832862854004
stage79_00021603,blackswan,4,q12,35,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.2,6,15.2790056847509,0.422858864068985,0.5667420625686646,0.5564345121383667,56461,0,0.05384540557861328,0.18193822076791313,0.23578362634652641,-8.99145988641077,-0.21247056126594543,-0.3067966103553772,0.25054770708084106
stage79_00021603,blackswan,4,q12,35,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.4,4,17.194970182446333,0.4454587697982788,0.6679974794387817,0.5113005042076111,54336,0,0.05181884765625,0.18193822076791313,0.23375706842416313,-7.075495388715336,-0.1898706555366516,-0.20554119348526,0.20541369915008545
stage79_00021603,blackswan,4,q12,35,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.4,6,17.49422794047695,0.5145297646522522,0.6843358278274536,0.4716038107872009,105013,0,0.10014820098876953,0.18193822076791313,0.28208642175668264,-6.776237630684719,-0.12079966068267822,-0.18920284509658813,0.1657170057296753
stage79_00021603,blackswan,4,q12,35,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,1.0,4,24.70652134681146,0.640880286693573,0.9050986766815186,0.37375718355178833,109463,0,0.10439205169677734,0.18193822076791313,0.28633027246469045,0.43605577564979114,0.005550861358642578,0.03156000375747681,0.0678703784942627
stage79_00021603,blackswan,4,q12,35,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,1.0,6,29.302426472112487,0.8564346432685852,0.9835004806518555,0.1965271532535553,234834,0,0.2239551544189453,0.18193822076791313,0.4058933751868584,5.031960900950818,0.22110521793365479,0.10996180772781372,-0.10935965180397034
stage79_00021603,blackswan,4,q12,35,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.2,4,24.243416249564884,0.6376472115516663,0.8770824074745178,0.35316136479377747,33436,0,0.031887054443359375,0.18193822076791313,0.2138252752112725,-0.027049321596784637,0.00231778621673584,0.0035437345504760742,0.04727455973625183
stage79_00021603,blackswan,4,q12,35,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.2,6,24.412230163552703,0.6451873183250427,0.8809378743171692,0.339168518781662,58140,0,0.055446624755859375,0.18193822076791313,0.2373848455237725,0.14176459239103423,0.009857892990112305,0.007399201393127441,0.03328171372413635
stage79_00021603,blackswan,4,q12,35,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.4,4,24.180041702918054,0.6356226205825806,0.8725970983505249,0.3519977927207947,58187,0,0.05549144744873047,0.18193822076791313,0.2374296682166436,-0.09042386824361515,0.0002931952476501465,-0.0009415745735168457,0.04611098766326904
stage79_00021603,blackswan,4,q12,35,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.4,6,24.499249988399306,0.6523973345756531,0.88025963306427,0.32628753781318665,108361,0,0.10334110260009766,0.18193822076791313,0.28527932336801076,0.22878441723763743,0.017067909240722656,0.0067209601402282715,0.02040073275566101
stage79_00021603,blackswan,4,q12,35,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,1.0,4,27.326530190342734,0.7691748738288879,0.946150541305542,0.30846261978149414,103109,0,0.09833240509033203,0.18193822076791313,0.28027062585824514,3.0560646191810648,0.13384544849395752,0.07261186838150024,0.002575814723968506
stage79_00021603,blackswan,4,q12,35,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,1.0,6,29.93624604505344,0.8861104846000671,0.9872103929519653,0.162162184715271,226343,0,0.21585750579833984,0.18193822076791313,0.39779572656625295,5.665780473891772,0.2507810592651367,0.11367172002792358,-0.14372462034225464
stage79_00030326,scooter-black,4,q12,27,0.75,original_streamsplat_base,full_original,both,0.0,0,18.30664684265685,0.6063134670257568,0.8361892700195312,0.30793511867523193,0,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00030326,scooter-black,4,q12,27,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.2,4,12.990104095662755,0.3772472143173218,0.5600187182426453,0.553622841835022,33104,0,0.0315704345703125,0.18193822076791313,0.21350865533822563,-5.316542746994095,-0.22906625270843506,-0.276170551776886,0.24568772315979004
stage79_00030326,scooter-black,4,q12,27,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.2,6,13.469105166472168,0.46984371542930603,0.616491973400116,0.5151391625404358,58823,0,0.056097984313964844,0.18193822076791313,0.23803620508187798,-4.8375416761846814,-0.1364697515964508,-0.21969729661941528,0.20720404386520386
stage79_00030326,scooter-black,4,q12,27,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.4,4,14.666559983141918,0.4365130364894867,0.6553372144699097,0.49297523498535156,62458,0,0.05956459045410156,0.18193822076791313,0.2415028112220147,-3.6400868595149323,-0.16980043053627014,-0.18085205554962158,0.18504011631011963
stage79_00030326,scooter-black,4,q12,27,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.4,6,15.745130640406447,0.5855844616889954,0.7340017557144165,0.4137704074382782,113998,0,0.10871696472167969,0.18193822076791313,0.2906551854895928,-2.5615162022504023,-0.020729005336761475,-0.10218751430511475,0.10583528876304626
stage79_00030326,scooter-black,4,q12,27,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,1.0,4,18.42808539662481,0.5226847529411316,0.8233813643455505,0.42465826869010925,122466,0,0.11679267883300781,0.18193822076791313,0.2987308996009209,0.121438553967959,-0.08362871408462524,-0.012807905673980713,0.11672315001487732
stage79_00030326,scooter-black,4,q12,27,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,1.0,6,25.391229579568467,0.8436937928199768,0.9752329587936401,0.22193826735019684,252706,0,0.2409992218017578,0.18193822076791313,0.4229374425696709,7.084582736911617,0.23738032579421997,0.1390436887741089,-0.0859968513250351
stage79_00030326,scooter-black,4,q12,27,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.2,4,18.321387021970445,0.6158300042152405,0.842892050743103,0.3636769652366638,34872,0,0.03325653076171875,0.18193822076791313,0.21519475152963188,0.014740179313594837,0.009516537189483643,0.006702780723571777,0.055741846561431885
stage79_00030326,scooter-black,4,q12,27,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.2,6,18.607869552173533,0.6388734579086304,0.85234135389328,0.33861613273620605,59533,0,0.05677509307861328,0.18193822076791313,0.23871331384652641,0.30122270951668284,0.032559990882873535,0.01615208387374878,0.03068101406097412
stage79_00030326,scooter-black,4,q12,27,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.4,4,18.822312431430614,0.6411322951316833,0.8528997898101807,0.3557412028312683,64925,0,0.06191730499267578,0.18193822076791313,0.24385552576058891,0.5156655887737642,0.034818828105926514,0.016710519790649414,0.04780608415603638
stage79_00030326,scooter-black,4,q12,27,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.4,6,19.398289199419665,0.683199405670166,0.8680153489112854,0.3123570680618286,114584,0,0.10927581787109375,0.18193822076791313,0.29121403863900686,1.091642356762815,0.07688593864440918,0.03182607889175415,0.00442194938659668
stage79_00030326,scooter-black,4,q12,27,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,1.0,4,22.917594241248175,0.7262670397758484,0.9273168444633484,0.322053462266922,118473,0,0.11298465728759766,0.18193822076791313,0.29492287805551076,4.610947398591325,0.11995357275009155,0.09112757444381714,0.014118343591690063
stage79_00030326,scooter-black,4,q12,27,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,1.0,6,27.19165314212106,0.9015211462974548,0.9881078600883484,0.13937756419181824,244647,0,0.23331356048583984,0.18193822076791313,0.41525178125375295,8.885006299464209,0.295207679271698,0.15191859006881714,-0.1685575544834137
stage79_00026351,gold-fish,4,q12,55,0.75,original_streamsplat_base,full_original,both,0.0,0,28.14234387415206,0.8421611189842224,0.9476826786994934,0.12499852478504181,0,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00026351,gold-fish,4,q12,55,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.2,4,15.592732357142884,0.4886673390865326,0.6755968928337097,0.45616674423217773,29579,0,0.02820873260498047,0.18193822076791313,0.2101469533728936,-12.549611517009177,-0.3534937798976898,-0.2720857858657837,0.3311682194471359
stage79_00026351,gold-fish,4,q12,55,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.2,6,15.65641821699709,0.5072870254516602,0.674593448638916,0.4426041841506958,54610,0,0.05208015441894531,0.18193822076791313,0.23401837518685845,-12.485925657154972,-0.33487409353256226,-0.2730892300605774,0.317605659365654
stage79_00026351,gold-fish,4,q12,55,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.4,4,18.44465622749005,0.47227945923805237,0.7039289474487305,0.4229661226272583,45193,0,0.043099403381347656,0.18193822076791313,0.2250376241492608,-9.697687646662011,-0.36988165974617004,-0.24375373125076294,0.2979675978422165
stage79_00026351,gold-fish,4,q12,55,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.4,6,18.63881207919593,0.5146531462669373,0.708652675151825,0.39630836248397827,94425,0,0.09005069732666016,0.18193822076791313,0.27198891809457326,-9.503531794956132,-0.32750797271728516,-0.23903000354766846,0.27130983769893646
stage79_00026351,gold-fish,4,q12,55,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,1.0,4,28.239380621075505,0.7297830581665039,0.9272838830947876,0.22876107692718506,87807,0,0.0837392807006836,0.18193822076791313,0.2656775014685967,0.09703674692344322,-0.1123780608177185,-0.02039879560470581,0.10376255214214325
stage79_00026351,gold-fish,4,q12,55,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,1.0,6,33.017532099689426,0.8945096135139465,0.9792585968971252,0.08650220930576324,207667,0,0.19804668426513672,0.18193822076791313,0.3799849050330498,4.875188225537364,0.05234849452972412,0.031575918197631836,-0.038496315479278564
stage79_00026351,gold-fish,4,q12,55,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.2,4,29.99734325007053,0.8303410410881042,0.9567193388938904,0.13565242290496826,29893,0,0.02850818634033203,0.18193822076791313,0.21044640710824516,1.8549993759184673,-0.011820077896118164,0.009036660194396973,0.010653898119926453
stage79_00026351,gold-fish,4,q12,55,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.2,6,30.546359156537925,0.8499639630317688,0.965090811252594,0.11328217387199402,55184,0,0.0526275634765625,0.18193822076791313,0.23456578424447563,2.4040152823858634,0.007802844047546387,0.017408132553100586,-0.01171635091304779
stage79_00026351,gold-fish,4,q12,55,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.4,4,30.341455072304477,0.8193491101264954,0.9526050686836243,0.14744828641414642,44727,0,0.042654991149902344,0.18193822076791313,0.22459321191781548,2.1991111981524156,-0.02281200885772705,0.004922389984130859,0.022449761629104614
stage79_00026351,gold-fish,4,q12,55,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.4,6,31.386228531421313,0.8602762222290039,0.9692452549934387,0.10969235002994537,94415,0,0.0900411605834961,0.18193822076791313,0.2719793813514092,3.243884657269252,0.018115103244781494,0.021562576293945312,-0.015306174755096436
stage79_00026351,gold-fish,4,q12,55,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,1.0,4,31.20750367376011,0.850027859210968,0.9637497067451477,0.12591111660003662,70910,0,0.06762504577636719,0.18193822076791313,0.24956326654428032,3.0651597996080504,0.007866740226745605,0.016067028045654297,0.000912591814994812
stage79_00026351,gold-fish,4,q12,55,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,1.0,6,33.303051185573665,0.9053661227226257,0.9820603132247925,0.07468410581350327,186523,0,0.17788219451904297,0.18193822076791313,0.3598204152869561,5.1607073114216035,0.06320500373840332,0.03437763452529907,-0.050314418971538544
stage79_00030516,shooting,4,q12,7,0.75,original_streamsplat_base,full_original,both,0.0,0,16.480213285118136,0.45187410712242126,0.6073439717292786,0.49156513810157776,0,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00030516,shooting,4,q12,7,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.2,4,13.41164776593644,0.3922480344772339,0.45776093006134033,0.6974917054176331,30325,0,0.02892017364501953,0.18193822076791313,0.21085839441293266,-3.0685655191816963,-0.05962607264518738,-0.14958304166793823,0.2059265673160553
stage79_00030516,shooting,4,q12,7,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.2,6,13.474977204124745,0.42168328166007996,0.4640718102455139,0.6730369925498962,56850,0,0.05421638488769531,0.18193822076791313,0.23615460565560845,-3.0052360809933916,-0.03019082546234131,-0.14327216148376465,0.18147185444831848
stage79_00030516,shooting,4,q12,7,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.4,4,15.712641850373874,0.42648494243621826,0.5544875264167786,0.654196560382843,55340,0,0.052776336669921875,0.18193822076791313,0.234714557437835,-0.7675714347442621,-0.025389164686203003,-0.0528564453125,0.16263142228126526
stage79_00030516,shooting,4,q12,7,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.4,6,15.95139441683368,0.4929678738117218,0.5739742517471313,0.6071781516075134,109193,0,0.10413455963134766,0.18193822076791313,0.28607278039926076,-0.528818868284457,0.04109376668930054,-0.03336971998214722,0.11561301350593567
stage79_00030516,shooting,4,q12,7,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,1.0,4,26.054617623819162,0.6384356617927551,0.8682917952537537,0.5056946277618408,110999,0,0.10585689544677734,0.18193822076791313,0.28779511621469045,9.574404338701026,0.18656155467033386,0.2609478235244751,0.014129489660263062
stage79_00030516,shooting,4,q12,7,0.75,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,1.0,6,33.58518513703138,0.8939459323883057,0.9855377078056335,0.2766697406768799,246382,0,0.2349681854248047,0.18193822076791313,0.4169064061927178,17.104971851913245,0.4420718252658844,0.378193736076355,-0.21489539742469788
stage79_00030516,shooting,4,q12,7,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.2,4,19.43353616685681,0.5038180351257324,0.6698678135871887,0.534896194934845,30974,0,0.029539108276367188,0.18193822076791313,0.21147732904428032,2.953322881738675,0.05194392800331116,0.06252384185791016,0.04333105683326721
stage79_00030516,shooting,4,q12,7,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.2,6,19.8876036696301,0.5364558696746826,0.6974731087684631,0.5156598091125488,57370,0,0.05471229553222656,0.18193822076791313,0.2366505163001397,3.407390384511963,0.08458176255226135,0.09012913703918457,0.02409467101097107
stage79_00030516,shooting,4,q12,7,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.4,4,20.568049866639882,0.5403850674629211,0.6841804385185242,0.5318264961242676,55835,0,0.05324840545654297,0.18193822076791313,0.2351866262244561,4.087836581521746,0.08851096034049988,0.0768364667892456,0.04026135802268982
stage79_00030516,shooting,4,q12,7,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,0.4,6,21.21854998977154,0.605866014957428,0.72794508934021,0.4894344210624695,109329,0,0.1042642593383789,0.18193822076791313,0.286202480106292,4.738336704653403,0.1539919078350067,0.1206011176109314,-0.0021307170391082764
stage79_00030516,shooting,4,q12,7,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,1.0,4,29.707243466148153,0.7622573971748352,0.9334717392921448,0.41035881638526917,104407,0,0.09957027435302734,0.18193822076791313,0.28150849512094045,13.227030181030017,0.31038329005241394,0.3261277675628662,-0.0812063217163086
stage79_00030516,shooting,4,q12,7,0.75,streamsplat_half_anchor_entropy_residual,fixed_right_half,right,1.0,6,35.227434595209886,0.9421463012695312,0.9908420443534851,0.16433610022068024,238786,0,0.2277240753173828,0.18193822076791313,0.4096622960852959,18.74722131009175,0.49027219414711,0.38349807262420654,-0.3272290378808975
stage79_00024429,dance-twirl,8,q12,68,0.5,original_streamsplat_base,full_original,both,0.0,0,16.853718206786688,0.29407382011413574,0.5738440155982971,0.45683783292770386,0,0,0.0,0.09762538675351436,0.09762538675351436,0.0,0.0,0.0,0.0
stage79_00024429,dance-twirl,8,q12,68,0.5,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.2,4,18.894106825556147,0.37887486815452576,0.7276103496551514,0.48645317554473877,32401,0,0.030900001525878906,0.09762538675351436,0.12852538827939325,2.040388618769459,0.08480104804039001,0.15376633405685425,0.029615342617034912
stage79_00024429,dance-twirl,8,q12,68,0.5,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.2,6,19.567399731652458,0.44982418417930603,0.7524899840354919,0.45697569847106934,56782,0,0.05415153503417969,0.09762538675351436,0.15177692178769403,2.7136815248657697,0.1557503640651703,0.17864596843719482,0.00013786554336547852
stage79_00024429,dance-twirl,8,q12,68,0.5,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.4,4,19.70249577973214,0.400317519903183,0.772169828414917,0.49587559700012207,54449,0,0.051926612854003906,0.09762538675351436,0.14955199960751825,2.848777572945451,0.10624369978904724,0.19832581281661987,0.03903776407241821
stage79_00024429,dance-twirl,8,q12,68,0.5,streamsplat_half_anchor_entropy_residual,fixed_left_half,left,0.4,6,21.055348616748113,0.5300343632698059,0.8212790489196777,0.4442518353462219,102332,0,0.09759140014648438,0.09762538675351436,0.19521678689999872,4.201630409961425,0.23596054315567017,0.24743503332138062,-0.012585997581481934
