sample,method,reference_gap,selector_cost,total_frames,keyframe_count,keyframe_ratio,estimated_q8_static_mib_per_frame,max_segment_length,mean_segment_length,segment_lengths,indices,linear_all_psnr,adapter_all_psnr,delta_all_psnr,linear_middle_psnr,adapter_middle_psnr,delta_middle_psnr,linear_given_psnr,adapter_given_psnr,delta_given_psnr,linear_all_ssim,adapter_all_ssim,linear_middle_ssim,adapter_middle_ssim,checkpoint
n3dv,rendered_prior_0p1,16,0.08317536895240968,81,6,0.07407407407407407,0.033854166666666664,17,16.0,15 15 16 17 17,0 15 30 46 63 80,29.035670257039186,29.20038990971024,0.16471965267105304,28.91104844067817,29.08894566556289,0.17789722488472037,30.593442961552,30.593442961552,0.0,0.8873937902627168,0.89680638504617,0.8860786922772725,0.896244294643402,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/n3dv/stage25_best_anchor_adapter.safetensors
n3dv,rendered_prior_0p3,16,0.08411628310568631,81,6,0.07407407407407407,0.033854166666666664,16,16.0,16 16 16 16 16,0 16 32 48 64 80,28.970305120452668,29.125309658911,0.15500453845833206,28.8421021766212,29.009507078156197,0.1674049015349972,30.572841918346004,30.572841918346004,0.0,0.8866919492497857,0.8960152746718607,0.885352128346761,0.8954213198026021,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/n3dv/stage25_best_anchor_adapter.safetensors
n3dv,rendered_prior_1p0,16,0.08411628310568631,81,6,0.07407407407407407,0.033854166666666664,16,16.0,16 16 16 16 16,0 16 32 48 64 80,28.970305120452668,29.125309658911,0.15500453845833206,28.8421021766212,29.009507078156197,0.1674049015349972,30.572841918346004,30.572841918346004,0.0,0.8866919492497857,0.8960152746718607,0.885352128346761,0.8954213198026021,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/n3dv/stage25_best_anchor_adapter.safetensors
n3dv,rendered_min2,16,0.07580253080232069,81,6,0.07407407407407407,0.033854166666666664,32,16.0,7 15 19 32 7,0 7 22 41 73 80,29.20166976341196,29.3880739790215,0.18640421560953868,29.089811377441606,29.291127930299922,0.20131655285831584,30.599899588041268,30.599899588041268,0.0,0.8880080845620897,0.8975784668215999,0.8867463954289754,0.8970824082692465,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/n3dv/stage25_best_anchor_adapter.safetensors
n3dv,rendered_min2_prior_0p3,16,0.08411628310568631,81,6,0.07407407407407407,0.033854166666666664,16,16.0,16 16 16 16 16,0 16 32 48 64 80,28.970305120452668,29.125309658911,0.15500453845833206,28.8421021766212,29.009507078156197,0.1674049015349972,30.572841918346004,30.572841918346004,0.0,0.8866919492497857,0.8960152746718607,0.885352128346761,0.8954213198026021,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/n3dv/stage25_best_anchor_adapter.safetensors
n3dv,rendered_minhalf,16,0.07728362487008174,81,6,0.07407407407407407,0.033854166666666664,25,16.0,9 12 19 25 15,0 9 21 40 65 80,29.218398999226157,29.39451243821576,0.17611343898960286,29.107976345061523,29.2981788591703,0.1902025141087762,30.598682176283962,30.598682176283962,0.0,0.8880050388383277,0.8974847918675269,0.8867642180124918,0.897002351284027,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/n3dv/stage25_best_anchor_adapter.safetensors
n3dv,rendered_minhalf_prior_0p3,16,0.08411628310568631,81,6,0.07407407407407407,0.033854166666666664,16,16.0,16 16 16 16 16,0 16 32 48 64 80,28.970305120452668,29.125309658911,0.15500453845833206,28.8421021766212,29.009507078156197,0.1674049015349972,30.572841918346004,30.572841918346004,0.0,0.8866919492497857,0.8960152746718607,0.885352128346761,0.8954213198026021,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/n3dv/stage25_best_anchor_adapter.safetensors
meetroom,uniform,4,,81,21,0.25925925925925924,0.11848958333333333,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76 80,29.545145261528557,29.643505213208805,0.0983599516802478,28.875360995491146,29.008146930259482,0.13278593476833578,31.45881459306401,31.45881459306401,0.0,0.8983123008115792,0.9093653522891763,0.8927149067322413,0.9076365262269974,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,rendered_raw,4,0.07201851857826114,81,21,0.25925925925925924,0.11848958333333333,6,4.0,3 5 3 5 4 3 3 5 5 5 5 4 5 3 3 3 3 3 6 4,0 3 8 11 16 20 23 26 31 36 41 46 50 55 58 61 64 67 70 76 80,29.641668021024483,29.74255368214277,0.10088566111828712,28.991479301758485,29.127674944268165,0.13619564250967997,31.499350076070193,31.499350076070193,0.0,0.8992951865549441,0.9102969522829409,0.8937699059645335,0.9086222896973292,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,rendered_prior_0p1,4,0.07750648719957098,81,21,0.25925925925925924,0.11848958333333333,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76 80,29.545145261528557,29.643505213208805,0.0983599516802478,28.875360995491146,29.008146930259482,0.13278593476833578,31.45881459306401,31.45881459306401,0.0,0.8983123008115792,0.9093653522891763,0.8927149067322413,0.9076365262269974,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,rendered_prior_0p3,4,0.07750648719957098,81,21,0.25925925925925924,0.11848958333333333,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76 80,29.545145261528557,29.643505213208805,0.0983599516802478,28.875360995491146,29.008146930259482,0.13278593476833578,31.45881459306401,31.45881459306401,0.0,0.8983123008115792,0.9093653522891763,0.8927149067322413,0.9076365262269974,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,rendered_prior_1p0,4,0.07750648719957098,81,21,0.25925925925925924,0.11848958333333333,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76 80,29.545145261528557,29.643505213208805,0.0983599516802478,28.875360995491146,29.008146930259482,0.13278593476833578,31.45881459306401,31.45881459306401,0.0,0.8983123008115792,0.9093653522891763,0.8927149067322413,0.9076365262269974,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,rendered_min2,4,0.07201851857826114,81,21,0.25925925925925924,0.11848958333333333,6,4.0,3 5 3 5 4 3 3 5 5 5 5 4 5 3 3 3 3 3 6 4,0 3 8 11 16 20 23 26 31 36 41 46 50 55 58 61 64 67 70 76 80,29.641668021024483,29.74255368214277,0.10088566111828712,28.991479301758485,29.127674944268165,0.13619564250967997,31.499350076070193,31.499350076070193,0.0,0.8992951865549441,0.9102969522829409,0.8937699059645335,0.9086222896973292,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
