representation,bits,measurement_key,sequence,frame_index,psnr,ssim,ms_ssim,lpips,status,error
q16_keyframe,16,keyframe::drift-straight:00046,drift-straight,46,32.751357448829374,0.9387326836585999,0.9942359328269958,0.09695860743522644,ok,
q16_keyframe,16,keyframe::drift-straight:00047,drift-straight,47,32.83654984775567,0.9388697147369385,0.9942149519920349,0.09912970662117004,ok,
q16_keyframe,16,keyframe::drift-straight:00048,drift-straight,48,32.67651996156155,0.9367662072181702,0.9939183592796326,0.09130661934614182,ok,
q16_keyframe,16,keyframe::drift-straight:00049,drift-straight,49,33.00703388644739,0.9407320022583008,0.9941418170928955,0.0835350975394249,ok,
q16_keyframe,16,keyframe::goat:00000,goat,0,27.162465978809543,0.8511955142021179,0.9876134991645813,0.18377487361431122,ok,
q16_keyframe,16,keyframe::goat:00001,goat,1,27.193954025637016,0.8517270088195801,0.9876612424850464,0.18151451647281647,ok,
q16_keyframe,16,keyframe::goat:00002,goat,2,27.335594437373302,0.8563687205314636,0.9880596399307251,0.17219582200050354,ok,
q16_keyframe,16,keyframe::goat:00003,goat,3,27.422966105815817,0.8600232005119324,0.9883103370666504,0.17013920843601227,ok,
q16_keyframe,16,keyframe::goat:00004,goat,4,27.451658412673087,0.8615013957023621,0.9883381724357605,0.16995869576931,ok,
q16_keyframe,16,keyframe::goat:00005,goat,5,27.605756874243568,0.8652107119560242,0.9885841608047485,0.17110107839107513,ok,
q16_keyframe,16,keyframe::goat:00006,goat,6,27.511561498951423,0.8634844422340393,0.9884764552116394,0.1717122197151184,ok,
q16_keyframe,16,keyframe::goat:00007,goat,7,27.557540857066254,0.8624890446662903,0.9883735775947571,0.16840484738349915,ok,
q16_keyframe,16,keyframe::goat:00008,goat,8,27.662203822907763,0.8649277091026306,0.988620400428772,0.17156793177127838,ok,
q16_keyframe,16,keyframe::goat:00009,goat,9,27.736100545853017,0.8671552538871765,0.988737165927887,0.16637356579303741,ok,
q16_keyframe,16,keyframe::goat:00010,goat,10,27.606427835784512,0.8647916913032532,0.9885318875312805,0.171083003282547,ok,
q16_keyframe,16,keyframe::goat:00011,goat,11,27.651813189991508,0.8664954304695129,0.9886212348937988,0.17184528708457947,ok,
q16_keyframe,16,keyframe::goat:00012,goat,12,27.711490116803525,0.8678025603294373,0.9888204336166382,0.17241781949996948,ok,
q16_keyframe,16,keyframe::goat:00013,goat,13,27.708424714530814,0.8663007616996765,0.9886663556098938,0.17276285588741302,ok,
q16_keyframe,16,keyframe::goat:00014,goat,14,27.781422910997403,0.8691355586051941,0.988906741142273,0.1718894988298416,ok,
q16_keyframe,16,keyframe::goat:00015,goat,15,27.754147935074712,0.8689300417900085,0.9889940023422241,0.17158064246177673,ok,
q16_keyframe,16,keyframe::goat:00016,goat,16,27.65752674505628,0.8670969605445862,0.9887396097183228,0.17294473946094513,ok,
q16_keyframe,16,keyframe::goat:00017,goat,17,27.758970428594974,0.8711872100830078,0.9891327619552612,0.17003744840621948,ok,
q16_keyframe,16,keyframe::goat:00018,goat,18,27.91937600523726,0.8747217059135437,0.9892969727516174,0.16211910545825958,ok,
q16_keyframe,16,keyframe::goat:00019,goat,19,27.728143646709576,0.8694334626197815,0.9889191389083862,0.16836632788181305,ok,
q16_keyframe,16,keyframe::goat:00020,goat,20,27.838811981940815,0.8739596009254456,0.9892218708992004,0.16184785962104797,ok,
q16_keyframe,16,keyframe::goat:00021,goat,21,27.85991192533836,0.8761239051818848,0.9893099665641785,0.1611303985118866,ok,
q16_keyframe,16,keyframe::goat:00022,goat,22,27.882020380579355,0.8722802996635437,0.9890955090522766,0.16749517619609833,ok,
q16_keyframe,16,keyframe::goat:00023,goat,23,27.799971358755137,0.8715470433235168,0.9889882802963257,0.16957281529903412,ok,
q16_keyframe,16,keyframe::goat:00024,goat,24,27.791295260468342,0.8712942600250244,0.9889851808547974,0.1635422259569168,ok,
q16_keyframe,16,keyframe::goat:00025,goat,25,27.6620087456948,0.8678467869758606,0.9886462092399597,0.16893963515758514,ok,
q16_keyframe,16,keyframe::goat:00026,goat,26,27.68326488928263,0.8699875473976135,0.9888343811035156,0.1701047569513321,ok,
q16_keyframe,16,keyframe::goat:00027,goat,27,27.748663277421315,0.8711671829223633,0.9890387654304504,0.1678769588470459,ok,
q16_keyframe,16,keyframe::goat:00028,goat,28,27.637142325780424,0.8668673038482666,0.9886391162872314,0.1690090298652649,ok,
q16_keyframe,16,keyframe::goat:00029,goat,29,27.77435617640576,0.8732354044914246,0.9890363812446594,0.1621556431055069,ok,
q16_keyframe,16,keyframe::goat:00030,goat,30,27.815458978325157,0.8720111846923828,0.9891047477722168,0.166571244597435,ok,
q16_keyframe,16,keyframe::goat:00031,goat,31,27.784542720566282,0.8741605877876282,0.9891924262046814,0.16539904475212097,ok,
q16_keyframe,16,keyframe::goat:00032,goat,32,27.823009771920436,0.875073254108429,0.9894360899925232,0.16584186255931854,ok,
q16_keyframe,16,keyframe::goat:00033,goat,33,27.722112661486715,0.8741418719291687,0.9892432689666748,0.16278980672359467,ok,
q16_keyframe,16,keyframe::goat:00034,goat,34,27.606921435980812,0.8709509372711182,0.988962709903717,0.16252338886260986,ok,
q16_keyframe,16,keyframe::goat:00035,goat,35,27.70196053876932,0.8716557621955872,0.9890267848968506,0.16769398748874664,ok,
q16_keyframe,16,keyframe::goat:00036,goat,36,27.68928370732976,0.8724105954170227,0.9890536069869995,0.1634322553873062,ok,
q16_keyframe,16,keyframe::goat:00037,goat,37,27.565059660708634,0.869138240814209,0.9887876510620117,0.17317678034305573,ok,
q16_keyframe,16,keyframe::goat:00038,goat,38,27.646545870355933,0.8710136413574219,0.9889202117919922,0.1683797985315323,ok,
q16_keyframe,16,keyframe::goat:00039,goat,39,27.717795716081323,0.8708727359771729,0.9889960885047913,0.1704050749540329,ok,
q16_keyframe,16,keyframe::goat:00040,goat,40,27.579817008170057,0.8681675791740417,0.9886899590492249,0.16655094921588898,ok,
q16_keyframe,16,keyframe::goat:00041,goat,41,27.748485050388254,0.8719203472137451,0.9890031218528748,0.16156768798828125,ok,
q16_keyframe,16,keyframe::goat:00042,goat,42,27.75143155225258,0.86923748254776,0.9888150691986084,0.16529181599617004,ok,
q16_keyframe,16,keyframe::goat:00043,goat,43,27.68343957000214,0.8675357699394226,0.9886898994445801,0.16487744450569153,ok,
q16_keyframe,16,keyframe::goat:00044,goat,44,27.62698471251715,0.8683948516845703,0.9887105226516724,0.16557645797729492,ok,
q16_keyframe,16,keyframe::goat:00045,goat,45,27.49048565766425,0.8660904765129089,0.9885571599006653,0.16497457027435303,ok,
q16_keyframe,16,keyframe::goat:00046,goat,46,27.434472269117535,0.8643214702606201,0.9885274171829224,0.16959959268569946,ok,
q16_keyframe,16,keyframe::goat:00047,goat,47,27.628252200598848,0.8688560128211975,0.9886753559112549,0.16335509717464447,ok,
q16_keyframe,16,keyframe::goat:00048,goat,48,27.723292986584237,0.8699190616607666,0.9888612031936646,0.15938082337379456,ok,
q16_keyframe,16,keyframe::goat:00049,goat,49,27.619812766159463,0.8675447106361389,0.9885295629501343,0.16768577694892883,ok,
q16_keyframe,16,keyframe::goat:00050,goat,50,27.709589390104625,0.8697261810302734,0.9888842701911926,0.160345196723938,ok,
q16_keyframe,16,keyframe::goat:00051,goat,51,27.67824545065863,0.868952214717865,0.9886829257011414,0.16314560174942017,ok,
q16_keyframe,16,keyframe::goat:00052,goat,52,27.69549288448919,0.8689746856689453,0.9888237714767456,0.16571509838104248,ok,
q16_keyframe,16,keyframe::goat:00053,goat,53,27.677714058834336,0.8696760535240173,0.9888917207717896,0.1630895882844925,ok,
q16_keyframe,16,keyframe::goat:00054,goat,54,27.55804766069931,0.8677015900611877,0.988723874092102,0.16574081778526306,ok,
q16_keyframe,16,keyframe::goat:00055,goat,55,27.485522229402555,0.8656490445137024,0.9884850978851318,0.1624477058649063,ok,
q16_keyframe,16,keyframe::goat:00056,goat,56,27.563150396248965,0.8674240708351135,0.9886837005615234,0.16584302484989166,ok,
q16_keyframe,16,keyframe::goat:00057,goat,57,27.466380643567767,0.8661357760429382,0.9885695576667786,0.16328012943267822,ok,
q16_keyframe,16,keyframe::goat:00058,goat,58,27.367088851721647,0.8643560409545898,0.9882982969284058,0.17095071077346802,ok,
q16_keyframe,16,keyframe::goat:00059,goat,59,27.90306164886705,0.878579318523407,0.9895656108856201,0.15693196654319763,ok,
q16_keyframe,16,keyframe::goat:00060,goat,60,27.9388682042664,0.8779966831207275,0.989564836025238,0.15538375079631805,ok,
q16_keyframe,16,keyframe::goat:00061,goat,61,27.798004113489412,0.876366138458252,0.9893200397491455,0.15907181799411774,ok,
q16_keyframe,16,keyframe::goat:00062,goat,62,27.510489770249542,0.8720507621765137,0.988944947719574,0.15943768620491028,ok,
q16_keyframe,16,keyframe::goat:00063,goat,63,27.56714762602215,0.8735606074333191,0.9890390038490295,0.1575617641210556,ok,
q16_keyframe,16,keyframe::goat:00064,goat,64,27.650958850535613,0.874588668346405,0.9890664219856262,0.1586540937423706,ok,
q16_keyframe,16,keyframe::goat:00065,goat,65,27.470203629178368,0.8718873858451843,0.9888494610786438,0.16422292590141296,ok,
q16_keyframe,16,keyframe::goat:00066,goat,66,27.08901242493594,0.8660027384757996,0.9886319637298584,0.17225556075572968,ok,
q16_keyframe,16,keyframe::goat:00067,goat,67,26.946008747849817,0.8629388809204102,0.9883163571357727,0.1715731918811798,ok,
q16_keyframe,16,keyframe::goat:00068,goat,68,26.904060817705258,0.8625848889350891,0.9884174466133118,0.17196935415267944,ok,
q16_keyframe,16,keyframe::goat:00069,goat,69,26.817138745577648,0.860633373260498,0.988122820854187,0.17446713149547577,ok,
q16_keyframe,16,keyframe::goat:00070,goat,70,26.69731075644513,0.857329785823822,0.9879013895988464,0.169423907995224,ok,
q16_keyframe,16,keyframe::goat:00071,goat,71,26.84043982272097,0.862372875213623,0.9883102178573608,0.17365536093711853,ok,
q16_keyframe,16,keyframe::goat:00072,goat,72,26.94589963488344,0.8659098148345947,0.9886309504508972,0.16951091587543488,ok,
q16_keyframe,16,keyframe::goat:00073,goat,73,26.90059468702413,0.8658155798912048,0.9886404275894165,0.16443049907684326,ok,
q16_keyframe,16,keyframe::goat:00074,goat,74,26.88953298544678,0.8661370873451233,0.9886966943740845,0.17308852076530457,ok,
q16_keyframe,16,keyframe::goat:00075,goat,75,26.774279654876956,0.8633572459220886,0.9884433150291443,0.17346256971359253,ok,
q16_keyframe,16,keyframe::goat:00076,goat,76,26.745993174818608,0.8627476692199707,0.9883204698562622,0.1713622808456421,ok,
q16_keyframe,16,keyframe::goat:00077,goat,77,26.817047885022053,0.8622105717658997,0.9884831309318542,0.17634987831115723,ok,
q16_keyframe,16,keyframe::goat:00078,goat,78,26.689154039361437,0.8599444031715393,0.9883107542991638,0.17599168419837952,ok,
q16_keyframe,16,keyframe::goat:00079,goat,79,26.567114282207577,0.8560444712638855,0.9879390597343445,0.1765272617340088,ok,
q16_keyframe,16,keyframe::goat:00080,goat,80,26.65161582659607,0.8595523834228516,0.9883512854576111,0.17556531727313995,ok,
q16_keyframe,16,keyframe::goat:00081,goat,81,26.617464700314684,0.8576784133911133,0.9880574345588684,0.17620280385017395,ok,
q16_keyframe,16,keyframe::goat:00082,goat,82,26.481675066400562,0.8542558550834656,0.9878871440887451,0.18034853041172028,ok,
q16_keyframe,16,keyframe::goat:00083,goat,83,26.57160092386079,0.8543949723243713,0.9878425002098083,0.17966488003730774,ok,
q16_keyframe,16,keyframe::goat:00084,goat,84,26.512943936534796,0.8510575294494629,0.987559974193573,0.18319854140281677,ok,
q16_keyframe,16,keyframe::goat:00085,goat,85,26.525759325303554,0.8494672179222107,0.9875237345695496,0.18244385719299316,ok,
q16_keyframe,16,keyframe::goat:00086,goat,86,26.68418431896778,0.8572830557823181,0.9880408048629761,0.1822812557220459,ok,
q16_keyframe,16,keyframe::goat:00087,goat,87,26.684480268271855,0.8580140471458435,0.9881354570388794,0.17727786302566528,ok,
q16_keyframe,16,keyframe::goat:00088,goat,88,26.663407609322523,0.8568160533905029,0.98809814453125,0.1850794553756714,ok,
q16_keyframe,16,keyframe::goat:00089,goat,89,26.64939846403972,0.8581477999687195,0.9882261157035828,0.1801912635564804,ok,
q16_keyframe,16,keyframe::gold-fish:00000,gold-fish,0,33.75413394376478,0.9159321784973145,0.9853609800338745,0.06215377897024155,ok,
q16_keyframe,16,keyframe::gold-fish:00001,gold-fish,1,33.748216813860786,0.9157640337944031,0.9854992628097534,0.062161438167095184,ok,
q16_keyframe,16,keyframe::gold-fish:00002,gold-fish,2,33.805345418612916,0.915377676486969,0.985408365726471,0.06709328293800354,ok,
q16_keyframe,16,keyframe::gold-fish:00003,gold-fish,3,33.80417862500047,0.91643887758255,0.985543429851532,0.06372960656881332,ok,
q16_keyframe,16,keyframe::gold-fish:00004,gold-fish,4,33.872497083790655,0.9167986512184143,0.985410749912262,0.06292484700679779,ok,
q16_keyframe,16,keyframe::gold-fish:00005,gold-fish,5,33.79834056488923,0.9165456891059875,0.9853165149688721,0.06170070171356201,ok,
q16_keyframe,16,keyframe::gold-fish:00006,gold-fish,6,33.48069582488367,0.9166409969329834,0.9851206541061401,0.06401674449443817,ok,
q16_keyframe,16,keyframe::gold-fish:00007,gold-fish,7,33.54578227047212,0.9159984588623047,0.9851389527320862,0.0641852542757988,ok,
q16_keyframe,16,keyframe::gold-fish:00008,gold-fish,8,33.80199643334801,0.9173746109008789,0.9856145977973938,0.06230701506137848,ok,
q16_keyframe,16,keyframe::gold-fish:00009,gold-fish,9,33.63779039940871,0.9152248501777649,0.9852089285850525,0.06246078759431839,ok,
q16_keyframe,16,keyframe::gold-fish:00010,gold-fish,10,33.706382485423745,0.916167676448822,0.9853520393371582,0.0623263418674469,ok,
q16_keyframe,16,keyframe::gold-fish:00011,gold-fish,11,33.50468061926493,0.9139601588249207,0.9848278164863586,0.06296936422586441,ok,
q16_keyframe,16,keyframe::gold-fish:00012,gold-fish,12,33.77175010030902,0.9154178500175476,0.9852632880210876,0.062365926802158356,ok,
q16_keyframe,16,keyframe::gold-fish:00013,gold-fish,13,33.8008526771784,0.9151795506477356,0.9852736592292786,0.061212047934532166,ok,
q16_keyframe,16,keyframe::gold-fish:00014,gold-fish,14,33.94894491435289,0.9152900576591492,0.9853425621986389,0.06101004779338837,ok,
q16_keyframe,16,keyframe::gold-fish:00015,gold-fish,15,33.712793187828396,0.9141802191734314,0.985042154788971,0.06222231686115265,ok,
q16_keyframe,16,keyframe::gold-fish:00016,gold-fish,16,33.95378142847732,0.9133990406990051,0.9851483106613159,0.06401456892490387,ok,
q16_keyframe,16,keyframe::gold-fish:00017,gold-fish,17,34.023342243595415,0.9150527119636536,0.9854364991188049,0.06070326641201973,ok,
q16_keyframe,16,keyframe::gold-fish:00018,gold-fish,18,34.08152052518993,0.9147276878356934,0.9853829145431519,0.06251189857721329,ok,
q16_keyframe,16,keyframe::gold-fish:00019,gold-fish,19,33.976938693567256,0.9138503074645996,0.985131561756134,0.06380099058151245,ok,
q16_keyframe,16,keyframe::gold-fish:00020,gold-fish,20,33.980618828039646,0.9148812890052795,0.9854913353919983,0.05966680496931076,ok,
q16_keyframe,16,keyframe::gold-fish:00021,gold-fish,21,34.17237257904118,0.9151315689086914,0.9855079650878906,0.061315909028053284,ok,
q16_keyframe,16,keyframe::gold-fish:00022,gold-fish,22,34.27685715248263,0.9148605465888977,0.9855327010154724,0.06415670365095139,ok,
q16_keyframe,16,keyframe::gold-fish:00023,gold-fish,23,34.175399952255006,0.9143490791320801,0.9854851961135864,0.06460778415203094,ok,
q16_keyframe,16,keyframe::gold-fish:00024,gold-fish,24,34.145114731078955,0.9149584174156189,0.9854295253753662,0.06610767543315887,ok,
q16_keyframe,16,keyframe::gold-fish:00025,gold-fish,25,34.38166300902055,0.9173719882965088,0.9859053492546082,0.06372837722301483,ok,
q16_keyframe,16,keyframe::gold-fish:00026,gold-fish,26,34.593784990454544,0.9188864827156067,0.9861321449279785,0.06180570274591446,ok,
q16_keyframe,16,keyframe::gold-fish:00027,gold-fish,27,34.61707002843711,0.91973477602005,0.9860826134681702,0.06202732026576996,ok,
q16_keyframe,16,keyframe::gold-fish:00028,gold-fish,28,34.392529749938944,0.9181364178657532,0.985731840133667,0.06321429461240768,ok,
q16_keyframe,16,keyframe::gold-fish:00029,gold-fish,29,34.268826416806014,0.9178447723388672,0.9859663844108582,0.06417524814605713,ok,
q16_keyframe,16,keyframe::gold-fish:00030,gold-fish,30,34.350676201424065,0.9187698364257812,0.9860536456108093,0.06351286172866821,ok,
q16_keyframe,16,keyframe::gold-fish:00031,gold-fish,31,34.10541191945306,0.9186063408851624,0.9860820174217224,0.06526455283164978,ok,
q16_keyframe,16,keyframe::gold-fish:00032,gold-fish,32,33.93652434729361,0.9149659276008606,0.9854362607002258,0.06456942856311798,ok,
q16_keyframe,16,keyframe::gold-fish:00033,gold-fish,33,33.89779170251516,0.9152833819389343,0.9854926466941833,0.0629187524318695,ok,
q16_keyframe,16,keyframe::gold-fish:00034,gold-fish,34,33.921759327281386,0.9149569869041443,0.9854523539543152,0.06741699576377869,ok,
q16_keyframe,16,keyframe::gold-fish:00035,gold-fish,35,33.96803498659632,0.9156529903411865,0.9853565096855164,0.06683605909347534,ok,
q16_keyframe,16,keyframe::gold-fish:00036,gold-fish,36,34.12797816777975,0.9170804023742676,0.9858062267303467,0.06344231218099594,ok,
q16_keyframe,16,keyframe::gold-fish:00037,gold-fish,37,34.19557300533548,0.9180489182472229,0.9860067963600159,0.0635441318154335,ok,
q16_keyframe,16,keyframe::gold-fish:00038,gold-fish,38,34.15793429956001,0.917464017868042,0.9857909083366394,0.06400957703590393,ok,
q16_keyframe,16,keyframe::gold-fish:00039,gold-fish,39,34.064192084166,0.9159780144691467,0.9855048656463623,0.06714118272066116,ok,
q16_keyframe,16,keyframe::gold-fish:00040,gold-fish,40,33.93339191840502,0.9147143959999084,0.9852370619773865,0.06664325296878815,ok,
q16_keyframe,16,keyframe::gold-fish:00041,gold-fish,41,33.8093055653884,0.914174497127533,0.985160768032074,0.06725272536277771,ok,
q16_keyframe,16,keyframe::gold-fish:00042,gold-fish,42,33.60875309366308,0.9129818081855774,0.9846991896629333,0.066383957862854,ok,
q16_keyframe,16,keyframe::gold-fish:00043,gold-fish,43,33.46510044071547,0.9133977293968201,0.9846585392951965,0.0714678093791008,ok,
q16_keyframe,16,keyframe::gold-fish:00044,gold-fish,44,33.48378870587433,0.9136984944343567,0.9846643209457397,0.06850840151309967,ok,
q16_keyframe,16,keyframe::gold-fish:00045,gold-fish,45,33.384456338688516,0.9139000773429871,0.9847129583358765,0.06620610505342484,ok,
q16_keyframe,16,keyframe::gold-fish:00046,gold-fish,46,33.47352768743807,0.9138185977935791,0.9848234057426453,0.06518380343914032,ok,
q16_keyframe,16,keyframe::gold-fish:00047,gold-fish,47,33.55733659550337,0.9147706031799316,0.9850921630859375,0.06806027889251709,ok,
q16_keyframe,16,keyframe::gold-fish:00048,gold-fish,48,33.57688309257176,0.9139147400856018,0.9849190711975098,0.06753221154212952,ok,
q16_keyframe,16,keyframe::gold-fish:00049,gold-fish,49,33.5624206538531,0.9136192202568054,0.9848616719245911,0.06728485971689224,ok,
q16_keyframe,16,keyframe::gold-fish:00050,gold-fish,50,33.6829563215974,0.915372908115387,0.9852228164672852,0.06694942712783813,ok,
q16_keyframe,16,keyframe::gold-fish:00051,gold-fish,51,33.742394504493475,0.9158971905708313,0.9853703379631042,0.06662888824939728,ok,
q16_keyframe,16,keyframe::gold-fish:00052,gold-fish,52,33.71831317306945,0.9158187508583069,0.9852110743522644,0.06915116310119629,ok,
q16_keyframe,16,keyframe::gold-fish:00053,gold-fish,53,33.69103151384581,0.9150572419166565,0.9851256608963013,0.06601639837026596,ok,
q16_keyframe,16,keyframe::gold-fish:00054,gold-fish,54,33.7193859877036,0.9159048199653625,0.9852232336997986,0.06583855301141739,ok,
q16_keyframe,16,keyframe::gold-fish:00055,gold-fish,55,33.63487167018954,0.9149078726768494,0.9850295186042786,0.06618643552064896,ok,
q16_keyframe,16,keyframe::gold-fish:00056,gold-fish,56,33.253352922587354,0.9148686528205872,0.9850857853889465,0.06600391864776611,ok,
q16_keyframe,16,keyframe::gold-fish:00057,gold-fish,57,33.73868022300986,0.9167223572731018,0.9853547811508179,0.06585647165775299,ok,
q16_keyframe,16,keyframe::gold-fish:00058,gold-fish,58,33.973308375774266,0.9186472296714783,0.9858303666114807,0.06511685997247696,ok,
q16_keyframe,16,keyframe::gold-fish:00059,gold-fish,59,34.06966329502848,0.9192139506340027,0.9856804609298706,0.06696008145809174,ok,
q16_keyframe,16,keyframe::gold-fish:00060,gold-fish,60,34.40323770834183,0.9214785695075989,0.9862033128738403,0.06465670466423035,ok,
q16_keyframe,16,keyframe::gold-fish:00061,gold-fish,61,34.270573360819355,0.9215366840362549,0.9862073063850403,0.06965887546539307,ok,
q16_keyframe,16,keyframe::gold-fish:00062,gold-fish,62,34.336750473128475,0.9212762713432312,0.985950231552124,0.06601206958293915,ok,
q16_keyframe,16,keyframe::gold-fish:00063,gold-fish,63,34.12787549465152,0.9196241497993469,0.98585444688797,0.06755933165550232,ok,
q16_keyframe,16,keyframe::gold-fish:00064,gold-fish,64,33.995813718339434,0.9194427132606506,0.9856799840927124,0.06679954379796982,ok,
q16_keyframe,16,keyframe::gold-fish:00065,gold-fish,65,34.06194485285672,0.9188616275787354,0.9856009483337402,0.06660931557416916,ok,
q16_keyframe,16,keyframe::gold-fish:00066,gold-fish,66,34.111868266162986,0.9195113778114319,0.9858556389808655,0.06326841562986374,ok,
q16_keyframe,16,keyframe::gold-fish:00067,gold-fish,67,34.295071007559834,0.9198331832885742,0.9860395193099976,0.06666100025177002,ok,
q16_keyframe,16,keyframe::gold-fish:00068,gold-fish,68,34.30461701834493,0.9203433990478516,0.9861931204795837,0.06616521626710892,ok,
q16_keyframe,16,keyframe::gold-fish:00069,gold-fish,69,34.10976164731404,0.920609176158905,0.9862213134765625,0.0674978569149971,ok,
q16_keyframe,16,keyframe::gold-fish:00070,gold-fish,70,34.051790127522835,0.9206520915031433,0.9863641262054443,0.06446234881877899,ok,
q16_keyframe,16,keyframe::gold-fish:00071,gold-fish,71,34.33909716428178,0.9215056300163269,0.9865164160728455,0.06710904836654663,ok,
q16_keyframe,16,keyframe::gold-fish:00072,gold-fish,72,34.351265155647006,0.9210427403450012,0.9863588213920593,0.06740013509988785,ok,
q16_keyframe,16,keyframe::gold-fish:00073,gold-fish,73,34.19581944351432,0.9207277297973633,0.9860719442367554,0.06547997891902924,ok,
q16_keyframe,16,keyframe::gold-fish:00074,gold-fish,74,34.04101610821315,0.9203435778617859,0.9860910773277283,0.06513065099716187,ok,
q16_keyframe,16,keyframe::gold-fish:00075,gold-fish,75,33.969787972820306,0.9206708073616028,0.9860020279884338,0.06096576154232025,ok,
q16_keyframe,16,keyframe::gold-fish:00076,gold-fish,76,33.96224170755075,0.9202049374580383,0.9859569668769836,0.05996597558259964,ok,
q16_keyframe,16,keyframe::gold-fish:00077,gold-fish,77,33.81805473393415,0.9182949066162109,0.9857016205787659,0.06206430494785309,ok,
q16_keyframe,16,keyframe::horsejump-high:00000,horsejump-high,0,27.649944577458037,0.8729758262634277,0.9875779747962952,0.15038640797138214,ok,
q16_keyframe,16,keyframe::horsejump-high:00001,horsejump-high,1,27.665842541330022,0.8702187538146973,0.9875354766845703,0.15643635392189026,ok,
q16_keyframe,16,keyframe::horsejump-high:00002,horsejump-high,2,27.849273341034127,0.8794336915016174,0.9880867004394531,0.14870651066303253,ok,
q16_keyframe,16,keyframe::horsejump-high:00003,horsejump-high,3,28.036661899018,0.8835507035255432,0.9886701107025146,0.145427405834198,ok,
q16_keyframe,16,keyframe::horsejump-high:00004,horsejump-high,4,27.91096332357336,0.8795164227485657,0.9882597923278809,0.15166005492210388,ok,
q16_keyframe,16,keyframe::horsejump-high:00005,horsejump-high,5,28.290572419092758,0.891681969165802,0.989345908164978,0.14122265577316284,ok,
q16_keyframe,16,keyframe::horsejump-high:00006,horsejump-high,6,28.145374245582676,0.8878862261772156,0.9887957572937012,0.13984112441539764,ok,
q16_keyframe,16,keyframe::horsejump-high:00007,horsejump-high,7,27.97358757292999,0.8827729225158691,0.988491952419281,0.1482098549604416,ok,
q16_keyframe,16,keyframe::horsejump-high:00008,horsejump-high,8,28.452695831921766,0.8947275280952454,0.9895497560501099,0.13652825355529785,ok,
q16_keyframe,16,keyframe::horsejump-high:00009,horsejump-high,9,28.7054060146664,0.9057312607765198,0.9904992580413818,0.12869371473789215,ok,
q16_keyframe,16,keyframe::horsejump-high:00010,horsejump-high,10,28.842335652369467,0.9043347239494324,0.9902395009994507,0.12399977445602417,ok,
q16_keyframe,16,keyframe::horsejump-high:00011,horsejump-high,11,29.027255215420837,0.9149146676063538,0.9911337494850159,0.11750400066375732,ok,
q16_keyframe,16,keyframe::horsejump-high:00012,horsejump-high,12,29.087203755762904,0.9178107380867004,0.9912576675415039,0.1157417967915535,ok,
q16_keyframe,16,keyframe::horsejump-high:00013,horsejump-high,13,29.1165301478671,0.9098308086395264,0.9905074238777161,0.12121129035949707,ok,
q16_keyframe,16,keyframe::horsejump-high:00014,horsejump-high,14,28.918690363474195,0.9105135798454285,0.9907063245773315,0.12633761763572693,ok,
q16_keyframe,16,keyframe::horsejump-high:00015,horsejump-high,15,28.31808293592895,0.8956353068351746,0.9897165298461914,0.137771338224411,ok,
q16_keyframe,16,keyframe::horsejump-high:00016,horsejump-high,16,28.3683017898123,0.8929985165596008,0.9894217848777771,0.13761666417121887,ok,
q16_keyframe,16,keyframe::horsejump-high:00017,horsejump-high,17,28.243666005610702,0.8942416310310364,0.9894552230834961,0.13434183597564697,ok,
q16_keyframe,16,keyframe::horsejump-high:00018,horsejump-high,18,28.203014100362644,0.8902316093444824,0.9889768958091736,0.13951615989208221,ok,
q16_keyframe,16,keyframe::horsejump-high:00019,horsejump-high,19,28.22690335678615,0.8876890540122986,0.9890493750572205,0.14343269169330597,ok,
q16_keyframe,16,keyframe::horsejump-high:00020,horsejump-high,20,28.43764439032026,0.8951155543327332,0.9896988868713379,0.1369825303554535,ok,
q16_keyframe,16,keyframe::horsejump-high:00021,horsejump-high,21,28.469560403225216,0.8919306397438049,0.9893876314163208,0.13499346375465393,ok,
q16_keyframe,16,keyframe::horsejump-high:00022,horsejump-high,22,28.31435039065587,0.8897468447685242,0.9892111420631409,0.14332248270511627,ok,
q16_keyframe,16,keyframe::horsejump-high:00023,horsejump-high,23,28.34437244523577,0.8982060551643372,0.9899464249610901,0.13592220842838287,ok,
q16_keyframe,16,keyframe::horsejump-high:00024,horsejump-high,24,28.285546497625752,0.9000257849693298,0.9901987910270691,0.13345934450626373,ok,
q16_keyframe,16,keyframe::horsejump-high:00025,horsejump-high,25,28.408115499119496,0.8969915509223938,0.9899124503135681,0.1350967288017273,ok,
q16_keyframe,16,keyframe::horsejump-high:00026,horsejump-high,26,28.51513555792601,0.9038292765617371,0.9906435608863831,0.1267101913690567,ok,
q16_keyframe,16,keyframe::horsejump-high:00027,horsejump-high,27,28.35238903010152,0.9040740132331848,0.9905290007591248,0.12353762984275818,ok,
q16_keyframe,16,keyframe::horsejump-high:00028,horsejump-high,28,28.338766558029924,0.901620626449585,0.9902483820915222,0.1302967220544815,ok,
q16_keyframe,16,keyframe::horsejump-high:00029,horsejump-high,29,28.2186052749184,0.903853178024292,0.9903050065040588,0.12561878561973572,ok,
q16_keyframe,16,keyframe::horsejump-high:00030,horsejump-high,30,28.06885966028527,0.900678813457489,0.9900591373443604,0.12797825038433075,ok,
q16_keyframe,16,keyframe::horsejump-high:00031,horsejump-high,31,27.84502026843513,0.8969283103942871,0.989839494228363,0.13277201354503632,ok,
