task_id,sequence,codec,reference_gap,target_index,base_method,selector_policy,selected_candidate,keep_fraction,side_bits,zlib_level,keep_gaussians,raw_deterministic_payload_bytes,compressed_deterministic_payload_bytes,raw_deterministic_mib_per_intermediate_frame,compressed_deterministic_mib_per_intermediate_frame,compressed_savings_bytes_vs_raw,compressed_ratio_vs_raw,metadata_zlib_bytes,residual_zlib_bytes,omitted_index_bytes_vs_fixed_aligned,stage96_entropy_reference_bytes,stage96_entropy_reference_mib_per_intermediate_frame,compressed_minus_stage96_entropy_reference_bytes,compressed_ratio_vs_stage96_entropy_reference,compressed_below_stage96_entropy_reference,decoded_max_abs_diff_vs_raw_deterministic,comparison_note
stage79_00027028,india,q12,8,13,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,4,9,5530,36015,24006,0.034346580505371094,0.022893905639648438,12009,0.6665556018325698,61,23919,11060,35513.15789473684,0.033867986578690376,-11507.15789473684,0.6759748054835124,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00027028,india,q12,8,13,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,5,9,5530,45002,40319,0.04291725158691406,0.038451194763183594,4683,0.8959379583129639,61,40232,11060,35513.15789473684,0.033867986578690376,4805.84210526316,1.1353256761763617,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00027028,india,q12,8,13,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,6,9,5530,53988,47537,0.051486968994140625,0.045334815979003906,6451,0.8805104838112173,61,47450,11060,35513.15789473684,0.033867986578690376,12023.84210526316,1.338574286772879,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00027028,india,q12,8,13,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,8,9,5530,71960,57458,0.06862640380859375,0.05479621887207031,14502,0.7984713729849917,61,57371,11060,35513.15789473684,0.033867986578690376,21944.84210526316,1.6179355316783994,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00027028,india,q12,8,13,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,2,9,7373,24033,12621,0.022919654846191406,0.012036323547363281,11412,0.5251529147422295,61,12534,14746,35513.15789473684,0.033867986578690376,-22892.15789473684,0.3553894034827714,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00027028,india,q12,8,13,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,3,9,7373,36014,25171,0.03434562683105469,0.02400493621826172,10843,0.6989226411950908,61,25084,14746,35513.15789473684,0.033867986578690376,-10342.15789473684,0.7087795479807336,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00027028,india,q12,8,13,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,4,9,7373,47995,31067,0.04577159881591797,0.02962779998779297,16928,0.6472965933951453,61,30980,14746,35513.15789473684,0.033867986578690376,-4446.15789473684,0.8748025194516488,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00027028,india,q12,8,13,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,5,9,7373,59976,53125,0.05719757080078125,0.05066394805908203,6851,0.8857709750566893,61,53038,14746,35513.15789473684,0.033867986578690376,17611.84210526316,1.4959244164505374,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00027028,india,q12,8,13,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,6,9,7373,71957,62839,0.06862354278564453,0.059927940368652344,9118,0.8732854343566296,61,62752,14746,35513.15789473684,0.033867986578690376,27325.84210526316,1.7694568358651352,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00027028,india,q12,8,13,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,8,9,7373,95919,75765,0.0914754867553711,0.07225513458251953,20154,0.7898852156507052,61,75678,14746,35513.15789473684,0.033867986578690376,40251.84210526316,2.133434605409411,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,2,9,922,3067,2071,0.0029249191284179688,0.0019750595092773438,996,0.6752526899250082,50,1995,1844,30440.894736842107,0.02903069947895251,-28369.894736842107,0.06803347989287264,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,3,9,922,4565,3409,0.004353523254394531,0.0032510757446289062,1156,0.7467688937568455,50,3333,1844,30440.894736842107,0.02903069947895251,-27031.894736842107,0.11198750987677587,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,4,9,922,6063,4068,0.005782127380371094,0.003879547119140625,1995,0.6709549727857497,50,3992,1844,30440.894736842107,0.02903069947895251,-26372.894736842107,0.13363601941294345,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,5,9,922,7562,6126,0.0072116851806640625,0.0058422088623046875,1436,0.810103147315525,50,6050,1844,30440.894736842107,0.02903069947895251,-24314.894736842107,0.20124244221329685,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,6,9,922,9060,7163,0.008640289306640625,0.006831169128417969,1897,0.7906181015452539,50,7087,1844,30440.894736842107,0.02903069947895251,-23277.894736842107,0.23530845797810077,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,8,9,922,12056,8684,0.01149749755859375,0.008281707763671875,3372,0.7203052422030525,50,8608,1844,30440.894736842107,0.02903069947895251,-21756.894736842107,0.28527413780285177,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.05,2,9,1843,6060,3760,0.005779266357421875,0.0035858154296875,2300,0.6204620462046204,50,3684,3686,30440.894736842107,0.02903069947895251,-26680.894736842107,0.12351805137479532,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.05,3,9,1843,9055,6375,0.008635520935058594,0.006079673767089844,2680,0.7040309221424628,50,6299,3686,30440.894736842107,0.02903069947895251,-24065.894736842107,0.2094222280623192,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.05,4,9,1843,12050,7741,0.011491775512695312,0.007382392883300781,4309,0.6424066390041494,50,7665,3686,30440.894736842107,0.02903069947895251,-22699.894736842107,0.2542960733224177,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.05,5,9,1843,15045,11789,0.014348030090332031,0.011242866516113281,3256,0.7835825855766035,50,11713,3686,30440.894736842107,0.02903069947895251,-18651.894736842107,0.3872750818237931,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.05,6,9,1843,18040,13899,0.01720428466796875,0.013255119323730469,4141,0.7704545454545455,50,13823,3686,30440.894736842107,0.02903069947895251,-16541.894736842107,0.45658973299422345,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.05,8,9,1843,24029,17047,0.02291584014892578,0.016257286071777344,6982,0.7094344333929835,50,16971,3686,30440.894736842107,0.02903069947895251,-13393.894736842107,0.5600032504750362,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.1,2,9,3686,12050,7108,0.011491775512695312,0.006778717041015625,4942,0.5898755186721991,50,7032,7372,30440.894736842107,0.02903069947895251,-23332.894736842107,0.23350167797128862,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.1,3,9,3686,18040,12132,0.01720428466796875,0.011569976806640625,5908,0.6725055432372505,50,12056,7372,30440.894736842107,0.02903069947895251,-18308.894736842107,0.39854281895718535,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.1,4,9,3686,24029,14639,0.02291584014892578,0.013960838317871094,9390,0.6092221898539265,50,14563,7372,30440.894736842107,0.02903069947895251,-15801.894736842107,0.4808991367222417,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.1,5,9,3686,30019,22840,0.02862834930419922,0.02178192138671875,7179,0.7608514607415303,50,22764,7372,30440.894736842107,0.02903069947895251,-7600.894736842107,0.7503064610107248,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.1,6,9,3686,36009,27073,0.034340858459472656,0.025818824768066406,8936,0.751839817823322,50,26997,7372,30440.894736842107,0.02903069947895251,-3367.894736842107,0.8893628204441048,1,0.0,stage115_q6_top10_setting
stage79_00021366,bike-packing,q12,8,39,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.1,8,9,3686,47988,33344,0.045764923095703125,0.03179931640625,14644,0.6948403767608569,50,33268,7372,30440.894736842107,0.02903069947895251,2903.105263157893,1.09536859176627,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,2,9,5530,18043,10041,0.01720714569091797,0.009575843811035156,8002,0.5565039073324836,50,9965,11060,30440.894736842107,0.02903069947895251,-20399.894736842107,0.3298523281527446,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,3,9,5530,27029,17557,0.02577686309814453,0.01674365997314453,9472,0.6495615820045136,50,17481,11060,30440.894736842107,0.02903069947895251,-12883.894736842107,0.5767570287200217,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,4,9,5530,36015,21370,0.034346580505371094,0.020380020141601562,14645,0.59336387616271,50,21294,11060,30440.894736842107,0.02903069947895251,-9070.894736842107,0.7020161590104723,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,5,9,5530,45002,33529,0.04291725158691406,0.031975746154785156,11473,0.7450557752988756,50,33453,11060,30440.894736842107,0.02903069947895251,3088.105263157893,1.1014459426982746,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,6,9,5530,53988,39999,0.051486968994140625,0.038146018981933594,13989,0.7408868637474995,50,39923,11060,30440.894736842107,0.02903069947895251,9558.105263157893,1.313988972590542,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,8,9,5530,71960,49495,0.06862640380859375,0.047202110290527344,22465,0.6878126737076153,50,49419,11060,30440.894736842107,0.02903069947895251,19054.105263157893,1.625937753403057,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,2,9,7373,24033,12768,0.022919654846191406,0.012176513671875,11265,0.5312695044314069,50,12692,14746,30440.894736842107,0.02903069947895251,-17672.894736842107,0.41943576594504967,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,3,9,7373,36014,22623,0.03434562683105469,0.021574974060058594,13391,0.6281723774087855,50,22547,14746,30440.894736842107,0.02903069947895251,-7817.894736842107,0.7431778926202114,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,4,9,7373,47995,27635,0.04577159881591797,0.02635478973388672,20360,0.5757891447025731,50,27559,14746,30440.894736842107,0.02903069947895251,-2805.894736842107,0.9078248270591672,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,5,9,7373,59976,44023,0.05719757080078125,0.041983604431152344,15953,0.7340102707749766,50,43947,14746,30440.894736842107,0.02903069947895251,13582.105263157893,1.4461795679980358,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,6,9,7373,71957,52532,0.06862354278564453,0.050098419189453125,19425,0.7300471114693498,50,52456,14746,30440.894736842107,0.02903069947895251,22091.105263157893,1.725704860324667,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,8,9,7373,95919,65093,0.0914754867553711,0.06207752227783203,30826,0.6786246729010936,50,65017,14746,30440.894736842107,0.02903069947895251,34652.10526315789,2.1383405633349875,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,2,9,922,3067,2330,0.0029249191284179688,0.0022220611572265625,737,0.7597000326051516,63,2241,1844,35513.15789473684,0.033867986578690376,-33183.15789473684,0.06560948499444239,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,3,9,922,4565,3950,0.004353523254394531,0.0037670135498046875,615,0.8652792990142387,63,3861,1844,35513.15789473684,0.033867986578690376,-31563.15789473684,0.11122638014079289,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,4,9,922,6063,4754,0.005782127380371094,0.0045337677001953125,1309,0.7841002803892463,63,4665,1844,35513.15789473684,0.033867986578690376,-30759.15789473684,0.13386587625046314,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,5,9,922,7562,7153,0.0072116851806640625,0.006821632385253906,409,0.9459137794234329,63,7064,1844,35513.15789473684,0.033867986578690376,-28360.15789473684,0.20141830307521305,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,6,9,922,9060,8411,0.008640289306640625,0.008021354675292969,649,0.9283664459161148,63,8322,1844,35513.15789473684,0.033867986578690376,-27102.15789473684,0.23684179325676177,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,8,9,922,12056,10295,0.01149749755859375,0.009818077087402344,1761,0.8539316522893166,63,10206,1844,35513.15789473684,0.033867986578690376,-25218.15789473684,0.28989255279733234,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.05,2,9,1843,6060,4244,0.005779266357421875,0.004047393798828125,1816,0.7003300330033003,63,4155,3686,35513.15789473684,0.033867986578690376,-31269.15789473684,0.11950500185253798,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.05,3,9,1843,9055,7437,0.008635520935058594,0.007092475891113281,1618,0.821314191054666,63,7348,3686,35513.15789473684,0.033867986578690376,-28076.15789473684,0.2094153390144498,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.05,4,9,1843,12050,9039,0.011491775512695312,0.008620262145996094,3011,0.7501244813278009,63,8950,3686,35513.15789473684,0.033867986578690376,-26474.15789473684,0.25452537977028533,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.05,5,9,1843,15045,13992,0.014348030090332031,0.01334381103515625,1053,0.9300099700897309,63,13903,3686,35513.15789473684,0.033867986578690376,-21521.15789473684,0.39399481289366434,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.05,6,9,1843,18040,16457,0.01720428466796875,0.015694618225097656,1583,0.912250554323725,63,16368,3686,35513.15789473684,0.033867986578690376,-19056.15789473684,0.46340570581696927,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.05,8,9,1843,24029,20164,0.02291584014892578,0.019229888916015625,3865,0.8391526904989804,63,20075,3686,35513.15789473684,0.033867986578690376,-15349.15789473684,0.5677895516858096,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.1,2,9,3686,12050,7803,0.011491775512695312,0.007441520690917969,4247,0.647551867219917,63,7714,7372,35513.15789473684,0.033867986578690376,-27710.15789473684,0.21972137828825491,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.1,3,9,3686,18040,14144,0.01720428466796875,0.01348876953125,3896,0.7840354767184036,63,14055,7372,35513.15789473684,0.033867986578690376,-21369.15789473684,0.39827491663579107,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.1,4,9,3686,24029,17108,0.02291584014892578,0.016315460205078125,6921,0.7119730325856257,63,17019,7372,35513.15789473684,0.033867986578690376,-18405.15789473684,0.481736939607262,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.1,5,9,3686,30019,27247,0.02862834930419922,0.025984764099121094,2772,0.9076584829607915,63,27158,7372,35513.15789473684,0.033867986578690376,-8266.15789473684,0.7672367543534643,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.1,6,9,3686,36009,32279,0.034340858459472656,0.030783653259277344,3730,0.8964147851925908,63,32190,7372,35513.15789473684,0.033867986578690376,-3234.15789473684,0.9089307150796592,1,0.0,stage115_q6_top10_setting
stage79_00021366,bike-packing,q12,8,39,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.1,8,9,3686,47988,39069,0.045764923095703125,0.03725910186767578,8919,0.8141410352588146,63,38980,7372,35513.15789473684,0.033867986578690376,3555.84210526316,1.1001274546128197,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,2,9,5530,18043,11185,0.01720714569091797,0.010666847229003906,6858,0.6199079975613812,61,11098,11060,35513.15789473684,0.033867986578690376,-24328.15789473684,0.3149536865505743,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,3,9,5530,27029,20605,0.02577686309814453,0.01965045928955078,6424,0.762329349957453,61,20518,11060,35513.15789473684,0.033867986578690376,-14908.15789473684,0.5802074842534273,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,4,9,5530,36015,25160,0.034346580505371094,0.02399444580078125,10855,0.6985978064695266,61,25073,11060,35513.15789473684,0.033867986578690376,-10353.15789473684,0.7084698036309744,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,5,9,5530,45002,40520,0.04291725158691406,0.03864288330078125,4482,0.9004044264699347,61,40433,11060,35513.15789473684,0.033867986578690376,5006.84210526316,1.1409855502037793,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,6,9,5530,53988,48110,0.051486968994140625,0.04588127136230469,5878,0.8911239534711417,61,48023,11060,35513.15789473684,0.033867986578690376,12596.84210526316,1.3547091515376066,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.15,8,9,5530,71960,58110,0.06862640380859375,0.05541801452636719,13850,0.8075319622012229,61,58023,11060,35513.15789473684,0.033867986578690376,22596.84210526316,1.636294924045943,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,2,9,7373,24033,14213,0.022919654846191406,0.013554573059082031,9820,0.5913951649814838,63,14124,14746,35513.15789473684,0.033867986578690376,-21300.15789473684,0.4002178584660986,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,3,9,7373,36014,26556,0.03434562683105469,0.025325775146484375,9458,0.737379907813628,63,26467,14746,35513.15789473684,0.033867986578690376,-8957.15789473684,0.7477791774731383,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,4,9,7373,47995,32220,0.04577159881591797,0.030727386474609375,15775,0.6713199291592874,63,32131,14746,35513.15789473684,0.033867986578690376,-3293.15789473684,0.90726935902186,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,5,9,7373,59976,53083,0.05719757080078125,0.05062389373779297,6893,0.8850706949446445,63,52994,14746,35513.15789473684,0.033867986578690376,17569.84210526316,1.4947417562060024,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,6,9,7373,71957,63331,0.06862354278564453,0.06039714813232422,8626,0.8801228511472129,63,63242,14746,35513.15789473684,0.033867986578690376,27817.84210526316,1.7833108558725455,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00021366,bike-packing,q12,8,39,stage65_adapter,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.2,8,9,7373,95919,76364,0.0914754867553711,0.07282638549804688,19555,0.7961300680782744,63,76275,14746,35513.15789473684,0.033867986578690376,40850.84210526316,2.1503015931826606,0,0.0,cross_setting_rate_only_quality_unknown
stage79_00024828,dog,q12,16,57,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,2,9,922,3067,1592,0.0029249191284179688,0.00151824951171875,1475,0.5190740136941637,50,1516,1844,30239.565217391304,0.028838696687117867,-28647.565217391304,0.05264625957930152,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00024828,dog,q12,16,57,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,3,9,922,4565,2888,0.004353523254394531,0.00275421142578125,1677,0.6326396495071194,50,2812,1844,30239.565217391304,0.028838696687117867,-27351.565217391304,0.09550401863380828,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00024828,dog,q12,16,57,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,4,9,922,6063,3568,0.005782127380371094,0.0034027099609375,2495,0.5884875474187696,50,3492,1844,30239.565217391304,0.028838696687117867,-26671.565217391304,0.11799111443401246,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00024828,dog,q12,16,57,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,5,9,922,7562,5733,0.0072116851806640625,0.005467414855957031,1829,0.7581327691087014,50,5657,1844,30239.565217391304,0.028838696687117867,-24506.565217391304,0.18958605915083895,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00024828,dog,q12,16,57,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,6,9,922,9060,6897,0.008640289306640625,0.006577491760253906,2163,0.7612582781456954,50,6821,1844,30239.565217391304,0.028838696687117867,-23342.565217391304,0.22807867607942373,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00024828,dog,q12,16,57,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.025,8,9,922,12056,8412,0.01149749755859375,0.008022308349609375,3644,0.6977438619774387,50,8336,1844,30239.565217391304,0.028838696687117867,-21827.565217391304,0.27817860275193745,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00024828,dog,q12,16,57,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.05,2,9,1843,6060,3173,0.005779266357421875,0.0030260086059570312,2887,0.5235973597359735,50,3097,3686,30239.565217391304,0.028838696687117867,-27066.565217391304,0.1049287573147762,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00024828,dog,q12,16,57,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.05,3,9,1843,9055,5572,0.008635520935058594,0.005313873291015625,3483,0.6153506350082827,50,5496,3686,30239.565217391304,0.028838696687117867,-24667.565217391304,0.18426190852755533,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00024828,dog,q12,16,57,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.05,4,9,1843,12050,6725,0.011491775512695312,0.006413459777832031,5325,0.558091286307054,50,6649,3686,30239.565217391304,0.028838696687117867,-23514.565217391304,0.22239076361231327,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00024828,dog,q12,16,57,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.05,5,9,1843,15045,10928,0.014348030090332031,0.0104217529296875,4117,0.726354270521768,50,10852,3686,30239.565217391304,0.028838696687117867,-19311.565217391304,0.36138085721269286,1,0.0,cross_setting_rate_only_quality_unknown
stage79_00024828,dog,q12,16,57,linear,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,0.05,6,9,1843,18040,13241,0.01720428466796875,0.012627601623535156,4799,0.733980044345898,50,13165,3686,30239.565217391304,0.028838696687117867,-16998.565217391304,0.4378700521919167,1,0.0,cross_setting_rate_only_quality_unknown
