stage97_task_id,source_task_id,task_split,sequence,codec,reference_gap,target_index,base_method,feature_mode,objective,candidate,keep_fraction,keep_gaussians,precision_at_keep,energy_recall_total,oracle_energy_recall_total,relative_energy_recall_vs_oracle
stage97_00013876,stage79_00027779,eval,lab-coat,q12,16,18,linear,stage100_base,topk_bce,mlp_selector,0.1,3686,0.2897449731826782,0.25981706380844116,0.6438446044921875,0.4035400152206421
stage97_00013876,stage79_00027779,eval,lab-coat,q12,16,18,linear,stage100_base,energy_regression,mlp_selector,0.1,3686,0.28648942708969116,0.2500348389148712,0.6438446044921875,0.3883465528488159
stage97_00013876,stage79_00027779,eval,lab-coat,q12,16,18,linear,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.28947368264198303,0.2576528787612915,0.6438446044921875,0.4001786708831787
stage97_00013876,stage79_00027779,eval,lab-coat,q12,16,18,linear,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.2878459095954895,0.25339505076408386,0.6438446044921875,0.3935655355453491
stage97_00013876,stage79_00027779,eval,lab-coat,q12,16,18,linear,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.27346718311309814,0.2450447678565979,0.6438446044921875,0.3805961310863495
stage97_00013876,stage79_00027779,eval,lab-coat,q12,16,18,linear,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.2924579381942749,0.25438398122787476,0.6438446044921875,0.39510151743888855
stage97_00013876,stage79_00027779,eval,lab-coat,q12,16,18,stage65_adapter,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.1519262045621872,0.12079444527626038,0.32906678318977356,0.3670818507671356
stage97_00013876,stage79_00027779,eval,lab-coat,q12,16,18,stage65_adapter,stage100_base,topk_bce,mlp_selector,0.1,3686,0.39799240231513977,0.1993609070777893,0.32906678318977356,0.6058372259140015
stage97_00013876,stage79_00027779,eval,lab-coat,q12,16,18,stage65_adapter,stage100_base,energy_regression,mlp_selector,0.1,3686,0.39419424533843994,0.19531556963920593,0.32906678318977356,0.5935438871383667
stage97_00013876,stage79_00027779,eval,lab-coat,q12,16,18,stage65_adapter,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.3752034604549408,0.19144374132156372,0.32906678318977356,0.5817777514457703
stage97_00013876,stage79_00027779,eval,lab-coat,q12,16,18,stage65_adapter,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.38768312335014343,0.19458910822868347,0.32906678318977356,0.5913362503051758
stage97_00013876,stage79_00027779,eval,lab-coat,q12,16,18,stage65_adapter,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.3722192049026489,0.19023175537586212,0.32906678318977356,0.5780946612358093
stage97_00013876,stage79_00027779,eval,lab-coat,q12,16,18,stage65_adapter,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.39202386140823364,0.19603484869003296,0.32906678318977356,0.595729649066925
stage97_00011683,stage79_00023459,eval,car-shadow,q12,4,9,linear,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.31551817059516907,0.2791943848133087,0.7185969948768616,0.3885270655155182
stage97_00011683,stage79_00023459,eval,car-shadow,q12,4,9,linear,stage100_base,topk_bce,mlp_selector,0.1,3686,0.32501357793807983,0.30936214327812195,0.7185969948768616,0.430508553981781
stage97_00011683,stage79_00023459,eval,car-shadow,q12,4,9,linear,stage100_base,energy_regression,mlp_selector,0.1,3686,0.3350515365600586,0.30565887689590454,0.7185969948768616,0.42535507678985596
stage97_00011683,stage79_00023459,eval,car-shadow,q12,4,9,linear,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.3461747169494629,0.3224092721939087,0.7185969948768616,0.44866493344306946
stage97_00011683,stage79_00023459,eval,car-shadow,q12,4,9,linear,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.3437330424785614,0.3104485869407654,0.7185969948768616,0.4320204257965088
stage97_00011683,stage79_00023459,eval,car-shadow,q12,4,9,linear,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.3396635949611664,0.3188045918941498,0.7185969948768616,0.44364866614341736
stage97_00011683,stage79_00023459,eval,car-shadow,q12,4,9,linear,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.3480737805366516,0.3148197531700134,0.7185969948768616,0.4381033480167389
stage97_00011683,stage79_00023459,eval,car-shadow,q12,4,9,stage65_adapter,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.30683666467666626,0.16158072650432587,0.3027016222476959,0.5337953567504883
stage97_00011683,stage79_00023459,eval,car-shadow,q12,4,9,stage65_adapter,stage100_base,topk_bce,mlp_selector,0.1,3686,0.3684210479259491,0.1818893402814865,0.3027016222476959,0.6008865833282471
stage97_00011683,stage79_00023459,eval,car-shadow,q12,4,9,stage65_adapter,stage100_base,energy_regression,mlp_selector,0.1,3686,0.3635376989841461,0.18103617429733276,0.3027016222476959,0.5980680584907532
stage97_00011683,stage79_00023459,eval,car-shadow,q12,4,9,stage65_adapter,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.3743895888328552,0.1823325902223587,0.3027016222476959,0.6023508906364441
stage97_00011683,stage79_00023459,eval,car-shadow,q12,4,9,stage65_adapter,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.3800868093967438,0.18468832969665527,0.3027016222476959,0.6101332902908325
stage97_00011683,stage79_00023459,eval,car-shadow,q12,4,9,stage65_adapter,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.3841562569141388,0.18478776514530182,0.3027016222476959,0.6104617714881897
stage97_00011683,stage79_00023459,eval,car-shadow,q12,4,9,stage65_adapter,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.37194791436195374,0.18207037448883057,0.3027016222476959,0.6014846563339233
stage97_00015239,stage79_00030544,eval,shooting,q12,8,5,linear,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.13537710905075073,0.1306276023387909,0.49843379855155945,0.26207613945007324
stage97_00015239,stage79_00030544,eval,shooting,q12,8,5,linear,stage100_base,topk_bce,mlp_selector,0.1,3686,0.18258275091648102,0.14432400465011597,0.49843379855155945,0.28955501317977905
stage97_00015239,stage79_00030544,eval,shooting,q12,8,5,linear,stage100_base,energy_regression,mlp_selector,0.1,3686,0.1763429194688797,0.1426265388727188,0.49843379855155945,0.28614941239356995
stage97_00015239,stage79_00030544,eval,shooting,q12,8,5,linear,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.19126424193382263,0.147396057844162,0.49843379855155945,0.2957184314727783
stage97_00015239,stage79_00030544,eval,shooting,q12,8,5,linear,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.1741725504398346,0.14267539978027344,0.49843379855155945,0.2862474322319031
stage97_00015239,stage79_00030544,eval,shooting,q12,8,5,linear,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.1877373903989792,0.14386489987373352,0.49843379855155945,0.28863391280174255
stage97_00015239,stage79_00030544,eval,shooting,q12,8,5,linear,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.1741725504398346,0.14239275455474854,0.49843379855155945,0.2856803834438324
stage97_00015239,stage79_00030544,eval,shooting,q12,8,5,stage65_adapter,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.19587628543376923,0.12026755511760712,0.2660045027732849,0.45212602615356445
stage97_00015239,stage79_00030544,eval,shooting,q12,8,5,stage65_adapter,stage100_base,topk_bce,mlp_selector,0.1,3686,0.2501356601715088,0.13552308082580566,0.2660045027732849,0.5094766616821289
stage97_00015239,stage79_00030544,eval,shooting,q12,8,5,stage65_adapter,stage100_base,energy_regression,mlp_selector,0.1,3686,0.26234400272369385,0.13651180267333984,0.2660045027732849,0.5131936073303223
stage97_00015239,stage79_00030544,eval,shooting,q12,8,5,stage65_adapter,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.25963103771209717,0.13605503737926483,0.2660045027732849,0.511476457118988
stage97_00015239,stage79_00030544,eval,shooting,q12,8,5,stage65_adapter,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.27590885758399963,0.13977450132369995,0.2660045027732849,0.5254591703414917
stage97_00015239,stage79_00030544,eval,shooting,q12,8,5,stage65_adapter,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.26424309611320496,0.13673366606235504,0.2660045027732849,0.5140276551246643
stage97_00015239,stage79_00030544,eval,shooting,q12,8,5,stage65_adapter,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.2672273516654968,0.1371612250804901,0.2660045027732849,0.5156349539756775
stage97_00013703,stage79_00027489,eval,kite-surf,q12,8,5,linear,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.34698861837387085,0.2564000189304352,0.5767329335212708,0.44457322359085083
stage97_00013703,stage79_00027489,eval,kite-surf,q12,8,5,linear,stage100_base,topk_bce,mlp_selector,0.1,3686,0.40911558270454407,0.3148641884326935,0.5767329335212708,0.5459445118904114
stage97_00013703,stage79_00027489,eval,kite-surf,q12,8,5,linear,stage100_base,energy_regression,mlp_selector,0.1,3686,0.4289202392101288,0.3194040358066559,0.5767329335212708,0.5538161993026733
stage97_00013703,stage79_00027489,eval,kite-surf,q12,8,5,linear,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.4327183961868286,0.3116755187511444,0.5767329335212708,0.5404157042503357
stage97_00013703,stage79_00027489,eval,kite-surf,q12,8,5,linear,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.42973414063453674,0.3202807605266571,0.5767329335212708,0.5553363561630249
stage97_00013703,stage79_00027489,eval,kite-surf,q12,8,5,linear,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.43163320422172546,0.3145911693572998,0.5767329335212708,0.5454711318016052
stage97_00013703,stage79_00027489,eval,kite-surf,q12,8,5,linear,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.438144326210022,0.32110774517059326,0.5767329335212708,0.5567702651023865
stage97_00013703,stage79_00027489,eval,kite-surf,q12,8,5,stage65_adapter,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.32257190346717834,0.13413752615451813,0.2157866656780243,0.6216210126876831
stage97_00013703,stage79_00027489,eval,kite-surf,q12,8,5,stage65_adapter,stage100_base,topk_bce,mlp_selector,0.1,3686,0.5314704179763794,0.169697105884552,0.2157866656780243,0.786411464214325
stage97_00013703,stage79_00027489,eval,kite-surf,q12,8,5,stage65_adapter,stage100_base,energy_regression,mlp_selector,0.1,3686,0.522788941860199,0.1699288934469223,0.2157866656780243,0.7874855995178223
stage97_00013703,stage79_00027489,eval,kite-surf,q12,8,5,stage65_adapter,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.5303852558135986,0.1683834046125412,0.2157866656780243,0.7803235054016113
stage97_00013703,stage79_00027489,eval,kite-surf,q12,8,5,stage65_adapter,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.5005425810813904,0.16784684360027313,0.2157866656780243,0.7778369784355164
stage97_00013703,stage79_00027489,eval,kite-surf,q12,8,5,stage65_adapter,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.527672290802002,0.1682516634464264,0.2157866656780243,0.779712975025177
stage97_00013703,stage79_00027489,eval,kite-surf,q12,8,5,stage65_adapter,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.5233315229415894,0.16958017647266388,0.2157866656780243,0.7858695983886719
stage97_00012756,stage79_00025587,eval,drift-straight,q12,8,14,linear,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.17932718992233276,0.14173851907253265,0.45204707980155945,0.31354814767837524
stage97_00012756,stage79_00025587,eval,drift-straight,q12,8,14,linear,stage100_base,topk_bce,mlp_selector,0.1,3686,0.1739012449979782,0.15518519282341003,0.45204707980155945,0.34329432249069214
stage97_00012756,stage79_00025587,eval,drift-straight,q12,8,14,linear,stage100_base,energy_regression,mlp_selector,0.1,3686,0.16820400953292847,0.15699008107185364,0.45204707980155945,0.34728702902793884
stage97_00012756,stage79_00025587,eval,drift-straight,q12,8,14,linear,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.17932718992233276,0.15801118314266205,0.45204707980155945,0.3495458662509918
stage97_00012756,stage79_00025587,eval,drift-straight,q12,8,14,linear,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.17362995445728302,0.1560429334640503,0.45204707980155945,0.3451917767524719
stage97_00012756,stage79_00025587,eval,drift-straight,q12,8,14,linear,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.17525772750377655,0.15551874041557312,0.45204707980155945,0.3440321683883667
stage97_00012756,stage79_00025587,eval,drift-straight,q12,8,14,linear,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.17227347195148468,0.1577608436346054,0.45204707980155945,0.3489920496940613
stage97_00012756,stage79_00025587,eval,drift-straight,q12,8,14,stage65_adapter,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.16576234996318817,0.11449737846851349,0.27580636739730835,0.41513681411743164
stage97_00012756,stage79_00025587,eval,drift-straight,q12,8,14,stage65_adapter,stage100_base,topk_bce,mlp_selector,0.1,3686,0.27129679918289185,0.15430670976638794,0.27580636739730835,0.559474766254425
stage97_00012756,stage79_00025587,eval,drift-straight,q12,8,14,stage65_adapter,stage100_base,energy_regression,mlp_selector,0.1,3686,0.2761801481246948,0.15352259576320648,0.27580636739730835,0.5566318035125732
stage97_00012756,stage79_00025587,eval,drift-straight,q12,8,14,stage65_adapter,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.27319586277008057,0.1545686423778534,0.27580636739730835,0.5604245066642761
stage97_00012756,stage79_00025587,eval,drift-straight,q12,8,14,stage65_adapter,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.2745523452758789,0.15391242504119873,0.27580636739730835,0.5580452084541321
stage97_00012756,stage79_00025587,eval,drift-straight,q12,8,14,stage65_adapter,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.26939770579338074,0.15282849967479706,0.27580636739730835,0.5541151762008667
stage97_00012756,stage79_00025587,eval,drift-straight,q12,8,14,stage65_adapter,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.2786218225955963,0.15462660789489746,0.27580636739730835,0.5606346726417542
stage97_00010741,stage79_00021591,eval,blackswan,q12,4,19,linear,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.3038524091243744,0.24836888909339905,0.6145318746566772,0.4041594862937927
stage97_00010741,stage79_00021591,eval,blackswan,q12,4,19,linear,stage100_base,topk_bce,mlp_selector,0.1,3686,0.3524145483970642,0.304141104221344,0.6145318746566772,0.49491509795188904
stage97_00010741,stage79_00021591,eval,blackswan,q12,4,19,linear,stage100_base,energy_regression,mlp_selector,0.1,3686,0.3619099259376526,0.30139729380607605,0.6145318746566772,0.4904502332210541
stage97_00010741,stage79_00021591,eval,blackswan,q12,4,19,linear,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.3507867455482483,0.29628482460975647,0.6145318746566772,0.4821309447288513
stage97_00010741,stage79_00021591,eval,blackswan,q12,4,19,linear,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.3567552864551544,0.2977985143661499,0.6145318746566772,0.48459407687187195
stage97_00010741,stage79_00021591,eval,blackswan,q12,4,19,linear,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.3418339788913727,0.29161229729652405,0.6145318746566772,0.4745275378227234
stage97_00010741,stage79_00021591,eval,blackswan,q12,4,19,linear,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.3545849025249481,0.2961670160293579,0.6145318746566772,0.4819392263889313
stage97_00010741,stage79_00021591,eval,blackswan,q12,4,19,stage65_adapter,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.3279978334903717,0.15305206179618835,0.24954350292682648,0.6133281588554382
stage97_00010741,stage79_00021591,eval,blackswan,q12,4,19,stage65_adapter,stage100_base,topk_bce,mlp_selector,0.1,3686,0.47856754064559937,0.18652981519699097,0.24954350292682648,0.7474841475486755
stage97_00010741,stage79_00021591,eval,blackswan,q12,4,19,stage65_adapter,stage100_base,energy_regression,mlp_selector,0.1,3686,0.46798697113990784,0.18630366027355194,0.24954350292682648,0.7465778589248657
stage97_00010741,stage79_00021591,eval,blackswan,q12,4,19,stage65_adapter,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.4736842215061188,0.18529492616653442,0.24954350292682648,0.7425355911254883
stage97_00010741,stage79_00021591,eval,blackswan,q12,4,19,stage65_adapter,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.4625610411167145,0.1851213425397873,0.24954350292682648,0.7418399453163147
stage97_00010741,stage79_00021591,eval,blackswan,q12,4,19,stage65_adapter,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.47449809312820435,0.1855323314666748,0.24954350292682648,0.7434869408607483
stage97_00010741,stage79_00021591,eval,blackswan,q12,4,19,stage65_adapter,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.4660879075527191,0.18561270833015442,0.24954350292682648,0.7438090443611145
stage97_00014496,stage79_00029145,eval,paragliding-launch,q12,4,66,linear,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.4107433557510376,0.30027636885643005,0.6407492756843567,0.46863317489624023
stage97_00014496,stage79_00029145,eval,paragliding-launch,q12,4,66,linear,stage100_base,topk_bce,mlp_selector,0.1,3686,0.45252305269241333,0.3764673173427582,0.6407492756843567,0.5875422954559326
stage97_00014496,stage79_00029145,eval,paragliding-launch,q12,4,66,linear,stage100_base,energy_regression,mlp_selector,0.1,3686,0.468258261680603,0.37992772459983826,0.6407492756843567,0.5929428935050964
stage97_00014496,stage79_00029145,eval,paragliding-launch,q12,4,66,linear,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.45822030305862427,0.3744073510169983,0.6407492756843567,0.5843273997306824
stage97_00014496,stage79_00029145,eval,paragliding-launch,q12,4,66,linear,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.4704286456108093,0.37322133779525757,0.6407492756843567,0.5824764370918274
stage97_00014496,stage79_00029145,eval,paragliding-launch,q12,4,66,linear,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.45876288414001465,0.37157803773880005,0.6407492756843567,0.5799117684364319
stage97_00014496,stage79_00029145,eval,paragliding-launch,q12,4,66,linear,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.4669017791748047,0.3708230257034302,0.6407492756843567,0.5787334442138672
stage97_00014496,stage79_00029145,eval,paragliding-launch,q12,4,66,stage65_adapter,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.40938687324523926,0.13535720109939575,0.18657547235488892,0.7254822850227356
stage97_00014496,stage79_00029145,eval,paragliding-launch,q12,4,66,stage65_adapter,stage100_base,topk_bce,mlp_selector,0.1,3686,0.5428649187088013,0.1542879194021225,0.18657547235488892,0.8269464373588562
stage97_00014496,stage79_00029145,eval,paragliding-launch,q12,4,66,stage65_adapter,stage100_base,energy_regression,mlp_selector,0.1,3686,0.5124796628952026,0.152549147605896,0.18657547235488892,0.8176270127296448
stage97_00014496,stage79_00029145,eval,paragliding-launch,q12,4,66,stage65_adapter,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.5236028432846069,0.15341156721115112,0.18657547235488892,0.8222494125366211
stage97_00014496,stage79_00029145,eval,paragliding-launch,q12,4,66,stage65_adapter,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.5173630118370056,0.153338223695755,0.18657547235488892,0.8218562602996826
stage97_00014496,stage79_00029145,eval,paragliding-launch,q12,4,66,stage65_adapter,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.5355398654937744,0.1543469876050949,0.18657547235488892,0.8272629976272583
stage97_00014496,stage79_00029145,eval,paragliding-launch,q12,4,66,stage65_adapter,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.5122083425521851,0.1528734564781189,0.18657547235488892,0.8193652629852295
stage97_00014409,stage79_00028856,eval,motocross-jump,q12,8,37,linear,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.16413456201553345,0.1952672302722931,0.5758381485939026,0.3391008973121643
stage97_00014409,stage79_00028856,eval,motocross-jump,q12,8,37,linear,stage100_base,topk_bce,mlp_selector,0.1,3686,0.34671729803085327,0.2966552972793579,0.5758381485939026,0.5151712894439697
stage97_00014409,stage79_00028856,eval,motocross-jump,q12,8,37,linear,stage100_base,energy_regression,mlp_selector,0.1,3686,0.3681497573852539,0.30572274327278137,0.5758381485939026,0.5309178233146667
stage97_00014409,stage79_00028856,eval,motocross-jump,q12,8,37,linear,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.325284868478775,0.288098007440567,0.5758381485939026,0.5003107190132141
stage97_00014409,stage79_00028856,eval,motocross-jump,q12,8,37,linear,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.3597395420074463,0.3031100630760193,0.5758381485939026,0.5263806581497192
stage97_00014409,stage79_00028856,eval,motocross-jump,q12,8,37,linear,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.33396634459495544,0.29188019037246704,0.5758381485939026,0.5068788528442383
stage97_00014409,stage79_00028856,eval,motocross-jump,q12,8,37,linear,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.35377103090286255,0.3010357916355133,0.5758381485939026,0.5227784514427185
stage97_00014409,stage79_00028856,eval,motocross-jump,q12,8,37,stage65_adapter,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.13781876862049103,0.11584813892841339,0.2115018665790558,0.5477405190467834
stage97_00014409,stage79_00028856,eval,motocross-jump,q12,8,37,stage65_adapter,stage100_base,topk_bce,mlp_selector,0.1,3686,0.5181769132614136,0.1685342788696289,0.2115018665790558,0.7968453764915466
stage97_00014409,stage79_00028856,eval,motocross-jump,q12,8,37,stage65_adapter,stage100_base,energy_regression,mlp_selector,0.1,3686,0.5151926279067993,0.1685566008090973,0.2115018665790558,0.7969508767127991
stage97_00014409,stage79_00028856,eval,motocross-jump,q12,8,37,stage65_adapter,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.5005425810813904,0.16617761552333832,0.2115018665790558,0.7857028245925903
stage97_00014409,stage79_00028856,eval,motocross-jump,q12,8,37,stage65_adapter,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.508952796459198,0.16775812208652496,0.2115018665790558,0.7931756377220154
stage97_00014409,stage79_00028856,eval,motocross-jump,q12,8,37,stage65_adapter,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.495930552482605,0.16631953418254852,0.2115018665790558,0.7863738536834717
stage97_00014409,stage79_00028856,eval,motocross-jump,q12,8,37,stage65_adapter,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.513836145401001,0.16752521693706512,0.2115018665790558,0.79207444190979
stage97_00015398,stage79_00030952,eval,soapbox,q12,8,23,linear,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.2835051417350769,0.2682661712169647,0.7081098556518555,0.37884822487831116
stage97_00015398,stage79_00030952,eval,soapbox,q12,8,23,linear,stage100_base,topk_bce,mlp_selector,0.1,3686,0.39853498339653015,0.37321460247039795,0.7081098556518555,0.5270574688911438
stage97_00015398,stage79_00030952,eval,soapbox,q12,8,23,linear,stage100_base,energy_regression,mlp_selector,0.1,3686,0.38958221673965454,0.3535279929637909,0.7081098556518555,0.49925586581230164
stage97_00015398,stage79_00030952,eval,soapbox,q12,8,23,linear,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.40504610538482666,0.37527039647102356,0.7081098556518555,0.5299606919288635
stage97_00015398,stage79_00030952,eval,soapbox,q12,8,23,linear,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.38307106494903564,0.3478255271911621,0.7081098556518555,0.49120277166366577
stage97_00015398,stage79_00030952,eval,soapbox,q12,8,23,linear,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.3909386992454529,0.36010658740997314,0.7081098556518555,0.5085462331771851
stage97_00015398,stage79_00030952,eval,soapbox,q12,8,23,linear,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.3922951817512512,0.3543156683444977,0.7081098556518555,0.5003682374954224
stage97_00015398,stage79_00030952,eval,soapbox,q12,8,23,stage65_adapter,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.2655995786190033,0.1484198123216629,0.28356045484542847,0.5234150886535645
stage97_00015398,stage79_00030952,eval,soapbox,q12,8,23,stage65_adapter,stage100_base,topk_bce,mlp_selector,0.1,3686,0.5173630118370056,0.20803044736385345,0.28356045484542847,0.7336370348930359
stage97_00015398,stage79_00030952,eval,soapbox,q12,8,23,stage65_adapter,stage100_base,energy_regression,mlp_selector,0.1,3686,0.5002713203430176,0.2053869664669037,0.28356045484542847,0.7243145704269409
stage97_00015398,stage79_00030952,eval,soapbox,q12,8,23,stage65_adapter,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.521975040435791,0.20901717245578766,0.28356045484542847,0.737116813659668
stage97_00015398,stage79_00030952,eval,soapbox,q12,8,23,stage65_adapter,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.49837222695350647,0.20431627333164215,0.28356045484542847,0.7205386757850647
stage97_00015398,stage79_00030952,eval,soapbox,q12,8,23,stage65_adapter,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.5119370818138123,0.20685145258903503,0.28356045484542847,0.729479193687439
stage97_00015398,stage79_00030952,eval,soapbox,q12,8,23,stage65_adapter,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.49267497658729553,0.202824205160141,0.28356045484542847,0.7152767777442932
stage97_00014888,stage79_00029789,eval,parkour,q12,16,85,linear,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.16332067549228668,0.14105457067489624,0.4490913152694702,0.3140888512134552
stage97_00014888,stage79_00029789,eval,parkour,q12,16,85,linear,stage100_base,topk_bce,mlp_selector,0.1,3686,0.21269668638706207,0.17531007528305054,0.4490913152694702,0.39036619663238525
stage97_00014888,stage79_00029789,eval,parkour,q12,16,85,linear,stage100_base,energy_regression,mlp_selector,0.1,3686,0.2029300034046173,0.1697220653295517,0.4490913152694702,0.37792328000068665
stage97_00014888,stage79_00029789,eval,parkour,q12,16,85,linear,gap_endpoint_norms,topk_bce,mlp_selector,0.1,3686,0.2143244743347168,0.17442449927330017,0.4490913152694702,0.388394296169281
stage97_00014888,stage79_00029789,eval,parkour,q12,16,85,linear,gap_endpoint_norms,energy_regression,mlp_selector,0.1,3686,0.20862723886966705,0.1725555807352066,0.4490913152694702,0.3842327296733856
stage97_00014888,stage79_00029789,eval,parkour,q12,16,85,linear,gap_endpoint_rank,topk_bce,mlp_selector,0.1,3686,0.21839392185211182,0.17608432471752167,0.4490913152694702,0.3920902609825134
stage97_00014888,stage79_00029789,eval,parkour,q12,16,85,linear,gap_endpoint_rank,energy_regression,mlp_selector,0.1,3686,0.20699945092201233,0.17220591008663177,0.4490913152694702,0.3834541141986847
stage97_00014888,stage79_00029789,eval,parkour,q12,16,85,stage65_adapter,endpoint_only,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.17010308802127838,0.12164118885993958,0.2646443843841553,0.45964017510414124
stage97_00014888,stage79_00029789,eval,parkour,q12,16,85,stage65_adapter,stage100_base,topk_bce,mlp_selector,0.1,3686,0.316332072019577,0.15967243909835815,0.2646443843841553,0.6033471822738647
