schedule,total_frames,keyframe_count,keyframe_delta_vs_uniform_gap8,main_anchor_mib_per_frame_proxy,baseline_gap8_main_anchor_mib_per_frame,extra_keyframe_mib_per_frame_vs_gap8,metadata_bytes,metadata_mib_per_frame,sampled_residual_row_count,sampled_promoted_row_count,sampled_residual_payload_bytes,sampled_residual_side_mib_total,sampled_residual_side_mib_per_sample,sampled_avoided_side_mib_vs_gap8,total_proxy_mib_per_frame_recomputed,total_proxy_mib_per_frame_source,delta_total_proxy_vs_uniform_gap8,delta_total_proxy_vs_uniform_gap4
uniform_gap8,1999,292,0,0.09762538675351436,0.09762538675351436,0.0,1,4.770756960511505e-10,120,0,25521643.0,24.339335441589355,0.20282779534657797,0.0,0.300453182577168,0.300453182577168,0.0,-0.0700703279871771
stage165_adaptive,1999,358,66,0.12043131726560583,0.09762538675351436,0.022805930512091472,327,1.5564594583668787e-07,50,70,9279903.0,8.850005149841309,0.07375004291534423,15.489330291748047,0.19418151582689588,0.19418151582689588,-0.10627166675027214,-0.17634199473744924
uniform_gap4,1999,536,244,0.18193822076791313,0.09762538675351436,0.08431283401439878,1,4.770756960511505e-10,112,8,23729521.0,22.630234718322754,0.18858528931935628,1.7091007232666016,0.3705235105643451,0.3705235105643451,0.0700703279871771,0.0
