sample,method,reference_gap,selector_cost,total_frames,keyframe_count,keyframe_ratio,estimated_q8_static_mib_per_frame,max_segment_length,mean_segment_length,segment_lengths,indices,linear_all_psnr,adapter_all_psnr,delta_all_psnr,linear_middle_psnr,adapter_middle_psnr,delta_middle_psnr,linear_given_psnr,adapter_given_psnr,delta_given_psnr,linear_all_ssim,adapter_all_ssim,linear_middle_ssim,adapter_middle_ssim,checkpoint
meetroom,length_only_ridge,4,0.07461472390516284,81,21,0.25925925925925924,0.11848958333333333,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76 80,29.545145261528557,29.643505213208805,0.0983599516802478,28.875360995491146,29.008146930259482,0.13278593476833578,31.45881459306401,31.45881459306401,0.0,0.8983123008115792,0.9093653522891763,0.8927149067322413,0.9076365262269974,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,full_feature_ridge,4,0.7317324955971913,81,21,0.25925925925925924,0.11848958333333333,7,4.0,4 7 2 3 3 5 4 4 4 4 5 2 4 3 3 4 5 6 3 5,0 4 11 13 16 19 24 28 32 36 40 45 47 51 54 57 61 66 72 75 80,29.24751843614234,29.338893533486264,0.09137509734392424,28.455618127938248,28.57897450935254,0.12335638141429328,31.510090745296885,31.510090745296885,0.0,0.8963300821221905,0.9073059146786914,0.8898717393477757,0.9046891132990519,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,uniform,8,,81,11,0.13580246913580246,0.062065972222222224,8,8.0,8 8 8 8 8 8 8 8 8 8,0 8 16 24 32 40 48 56 64 72 80,27.836636201042285,27.920280841013945,0.08364463997165927,27.26623587446192,27.36302467214341,0.09678879768149073,31.466456461099163,31.466456461099163,0.0,0.8845061792267693,0.897264685159848,0.8798230818339756,0.8945864958422525,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,length_only_ridge,8,0.06248659905941547,81,11,0.13580246913580246,0.062065972222222224,8,8.0,8 8 8 8 8 8 8 8 8 8,0 8 16 24 32 40 48 56 64 72 80,27.836636201042285,27.920280841013945,0.08364463997165927,27.26623587446192,27.36302467214341,0.09678879768149073,31.466456461099163,31.466456461099163,0.0,0.8845061792267693,0.897264685159848,0.8798230818339756,0.8945864958422525,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,full_feature_ridge,8,0.6964530280553335,81,11,0.13580246913580246,0.062065972222222224,13,8.0,9 7 13 11 7 6 7 5 9 6,0 9 16 29 40 47 53 60 65 74 80,27.674783097321768,27.754114508581452,0.0793314112596839,27.07059566793494,27.162393443821145,0.09179777588620652,31.51961219341978,31.51961219341978,0.0,0.88270886959853,0.8954176946922585,0.8776572006089347,0.8923631267888206,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,uniform,16,,81,6,0.07407407407407407,0.033854166666666664,16,16.0,16 16 16 16 16,0 16 32 48 64 80,25.931059230358613,25.9925422175848,0.06148298722618506,25.488498235474264,25.55489986167854,0.06640162620427503,31.46307166641299,31.46307166641299,0.0,0.8686625847110042,0.8821232554353313,0.8649900452295939,0.8795275696118673,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,length_only_ridge,16,0.08764791457416862,81,6,0.07407407407407407,0.033854166666666664,16,16.0,16 16 16 16 16,0 16 32 48 64 80,25.931059230358613,25.9925422175848,0.06148298722618506,25.488498235474264,25.55489986167854,0.06640162620427503,31.46307166641299,31.46307166641299,0.0,0.8686625847110042,0.8821232554353313,0.8649900452295939,0.8795275696118673,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,full_feature_ridge,16,1.0002526840318091,81,6,0.07407407407407407,0.033854166666666664,17,16.0,16 16 14 17 17,0 16 32 46 63 80,25.856580907542543,25.909130479955735,0.05254957241319147,25.405433229366572,25.462186767572817,0.056753538206244514,31.495926884742204,31.495926884742204,0.0,0.8676763728812888,0.8810693989565344,0.8639020069440206,0.8783664751052856,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
driving,uniform,4,,81,21,0.25925925925925924,0.11848958333333333,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76 80,27.918159891285423,27.987355651411722,0.06919576012629847,26.337111877661762,26.430526153832265,0.09341427617050257,32.43543993021016,32.43543993021016,0.0,0.7710227694040463,0.7754659476103606,0.7283048699299495,0.7343031605084737,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,length_only_ridge,4,0.05113330570518087,81,21,0.25925925925925924,0.11848958333333333,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76 80,27.918159891285423,27.987355651411722,0.06919576012629847,26.337111877661762,26.430526153832265,0.09341427617050257,32.43543993021016,32.43543993021016,0.0,0.7710227694040463,0.7754659476103606,0.7283048699299495,0.7343031605084737,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,full_feature_ridge,4,2.8509433069481136,81,21,0.25925925925925924,0.11848958333333333,8,4.0,6 6 8 4 7 3 3 2 2 3 3 6 3 2 3 3 4 6 2 4,0 6 12 20 24 31 34 37 39 41 44 47 53 56 58 61 64 68 74 76 80,27.564720328375632,27.634269217668837,0.06954888929320546,25.85715007170943,25.951041072255258,0.09389100054582755,32.443492490279056,32.443492490279056,0.0,0.7555775329654599,0.760098781114743,0.7068417703111967,0.7129454553127289,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,uniform,8,,81,11,0.13580246913580246,0.062065972222222224,8,8.0,8 8 8 8 8 8 8 8 8 8,0 8 16 24 32 40 48 56 64 72 80,25.722301850385016,25.776341229195026,0.05403937881001042,24.67251167422008,24.735042955414524,0.0625312811944454,32.40278478961645,32.40278478961645,0.0,0.70124500769156,0.7062944946465669,0.6711267301014492,0.6769697078636714,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,length_only_ridge,8,0.04347305725618617,81,11,0.13580246913580246,0.062065972222222224,8,8.0,8 8 8 8 8 8 8 8 8 8,0 8 16 24 32 40 48 56 64 72 80,25.722301850385016,25.776341229195026,0.05403937881001042,24.67251167422008,24.735042955414524,0.0625312811944454,32.40278478961645,32.40278478961645,0.0,0.70124500769156,0.7062944946465669,0.6711267301014492,0.6769697078636714,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,full_feature_ridge,8,3.5916314165993826,81,11,0.13580246913580246,0.062065972222222224,12,8.0,6 6 12 8 8 9 9 9 8 5,0 6 12 24 32 40 49 58 67 75 80,25.57853792210403,25.632672995627615,0.05413507352358593,24.507966781024404,24.570608794673127,0.06264201364872335,32.39126336533801,32.39126336533801,0.0,0.6916855165251979,0.6969430557003727,0.660253569483757,0.6663372933864593,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,uniform,16,,81,6,0.07407407407407407,0.033854166666666664,16,16.0,16 16 16 16 16,0 16 32 48 64 80,23.76875803859573,23.804673762790383,0.03591572419465194,23.079622516033428,23.118411498163656,0.03878898213022808,32.38295207062447,32.38295207062447,0.0,0.6309859112456992,0.6359695516250752,0.610102678934733,0.615485010544459,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
driving,length_only_ridge,16,0.0628467472179228,81,6,0.07407407407407407,0.033854166666666664,16,16.0,16 16 16 16 16,0 16 32 48 64 80,23.76875803859573,23.804673762790383,0.03591572419465194,23.079622516033428,23.118411498163656,0.03878898213022808,32.38295207062447,32.38295207062447,0.0,0.6309859112456992,0.6359695516250752,0.610102678934733,0.615485010544459,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/driving/stage25_best_anchor_adapter.safetensors
