edge_id,task_id,sequence,reference_gap,left_index,right_index,target_index,normalized_time,setting_label,keep_fraction,side_bits,payload_bytes,base_anchor_mse,corrected_anchor_mse,anchor_mse_reduction,base_render_mse,corrected_render_mse,base_psnr,corrected_psnr,delta_psnr_vs_base,status,error
bike-packing:00000:00008:gap8,stage199_00019956,bike-packing,8,0,8,1,0.125,topk_keep0p1_q6,0.1,6,28241,0.0017762650968506932,0.00013253749057184905,0.9253841722123364,0.003958895802497864,0.00256162416189909,24.024259286584343,25.914845890280084,1.8905866036957413,ok,
bike-packing:00000:00008:gap8,stage199_00019956,bike-packing,8,0,8,1,0.125,topk_keep0p2_q6,0.2,6,50108,0.0017762650968506932,4.9274880439043045e-05,0.9722592756416781,0.003958895802497864,0.0024368385784327984,24.024259286584343,26.131732384877346,2.1074730982930028,ok,
bike-packing:00000:00008:gap8,stage199_00019957,bike-packing,8,0,8,2,0.25,topk_keep0p05_q6,0.05,6,15911,0.0027446707244962454,0.0006605208618566394,0.759344224441396,0.005401807837188244,0.003412073478102684,22.674608693772175,24.669816249866553,1.9952075560943783,ok,
bike-packing:00000:00008:gap8,stage199_00019957,bike-packing,8,0,8,2,0.25,topk_keep0p1_q6,0.1,6,29532,0.0027446707244962454,0.0002956426760647446,0.892284829132279,0.005401807837188244,0.0028164575342088938,22.674608693772175,25.502967925549513,2.8283592317773376,ok,
bike-packing:00000:00008:gap8,stage199_00019957,bike-packing,8,0,8,2,0.25,topk_keep0p2_q6,0.2,6,53763,0.0027446707244962454,9.184405644191429e-05,0.9665373133388264,0.005401807837188244,0.0024947100318968296,22.674608693772175,26.029799265398154,3.355190571625979,ok,
bike-packing:00000:00008:gap8,stage199_00019958,bike-packing,8,0,8,3,0.375,topk_keep0p05_q6,0.05,6,15869,0.0032928520813584328,0.0009842424187809229,0.7010972875602466,0.006629602052271366,0.0037490162067115307,21.785125397233656,24.260826821524226,2.4757014242905697,ok,
bike-packing:00000:00008:gap8,stage199_00019958,bike-packing,8,0,8,3,0.375,topk_keep0p1_q6,0.1,6,30005,0.0032928520813584328,0.0004332785028964281,0.8684184736540964,0.006629602052271366,0.0029709411319345236,21.785125397233656,25.271059534906094,3.4859341376724373,ok,
bike-packing:00000:00008:gap8,stage199_00019958,bike-packing,8,0,8,3,0.375,topk_keep0p2_q6,0.2,6,55231,0.0032928520813584328,0.00011713737330865115,0.9644267733823235,0.006629602052271366,0.0025112973526120186,21.785125397233656,26.001018611807908,4.215893214574251,ok,
bike-packing:00000:00008:gap8,stage199_00019959,bike-packing,8,0,8,4,0.5,topk_keep0p05_q6,0.05,6,15862,0.003942334558814764,0.0012577703455463052,0.6809579890336741,0.007945122197270393,0.003980117384344339,20.99899418885535,24.001041192275075,3.002047003419726,ok,
bike-packing:00000:00008:gap8,stage199_00019959,bike-packing,8,0,8,4,0.5,topk_keep0p1_q6,0.1,6,30162,0.003942334558814764,0.000536547799129039,0.8639009979684859,0.007945122197270393,0.003059989307075739,20.99899418885535,25.142800911282617,4.143806722427268,ok,
bike-packing:00000:00008:gap8,stage199_00019959,bike-packing,8,0,8,4,0.5,topk_keep0p2_q6,0.2,6,56161,0.003942334558814764,0.000136404181830585,0.9654001506478957,0.007945122197270393,0.0024674739688634872,20.99899418885535,26.077474203152974,5.078480014297625,ok,
bike-packing:00000:00008:gap8,stage199_00019960,bike-packing,8,0,8,5,0.625,topk_keep0p05_q6,0.05,6,15885,0.004337872378528118,0.0014019157970324159,0.6768194924378805,0.008670061826705933,0.003999083302915096,20.619778055339992,23.98039549199925,3.3606174366592576,ok,
bike-packing:00000:00008:gap8,stage199_00019960,bike-packing,8,0,8,5,0.625,topk_keep0p1_q6,0.1,6,30259,0.004337872378528118,0.0005912874476052821,0.863691829540197,0.008670061826705933,0.002981397323310375,20.619778055339992,25.25580142778939,4.636023372449397,ok,
bike-packing:00000:00008:gap8,stage199_00019960,bike-packing,8,0,8,5,0.625,topk_keep0p2_q6,0.2,6,56248,0.004337872378528118,0.0001373388950014487,0.9683395722563767,0.008670061826705933,0.0023430045694112778,20.619778055339992,26.302268644255857,5.682490588915865,ok,
bike-packing:00000:00008:gap8,stage199_00019961,bike-packing,8,0,8,6,0.75,topk_keep0p05_q6,0.05,6,16049,0.004151083063334227,0.0011599174467846751,0.7205747442083204,0.007873651571571827,0.0037432413082569838,21.03823807718484,24.267521751654492,3.2292836744696523,ok,
bike-packing:00000:00008:gap8,stage199_00019961,bike-packing,8,0,8,6,0.75,topk_keep0p1_q6,0.1,6,30237,0.004151083063334227,0.0004747956700157374,0.8856212552792493,0.007873651571571827,0.0028343782760202885,21.03823807718484,25.475421892949292,4.4371838157644525,ok,
bike-packing:00000:00008:gap8,stage199_00019961,bike-packing,8,0,8,6,0.75,topk_keep0p2_q6,0.2,6,55827,0.004151083063334227,0.00011971425556112081,0.9711607178814282,0.007873651571571827,0.0023124211002141237,21.03823807718484,26.359330764597175,5.321092687412335,ok,
bike-packing:00000:00008:gap8,stage199_00019962,bike-packing,8,0,8,7,0.875,topk_keep0p05_q6,0.05,6,16012,0.003540144069120288,0.0007682476425543427,0.7829897237076995,0.006598210893571377,0.0032302422914654016,21.805738075462685,24.907649012292723,3.1019109368300377,ok,
bike-packing:00000:00008:gap8,stage199_00019962,bike-packing,8,0,8,7,0.875,topk_keep0p1_q6,0.1,6,30051,0.003540144069120288,0.00028787320479750633,0.9186831950404093,0.006598210893571377,0.0026324421633034945,21.805738075462685,25.79641161807841,3.990673542615724,ok,
bike-packing:00000:00008:gap8,stage199_00019962,bike-packing,8,0,8,7,0.875,topk_keep0p2_q6,0.2,6,54235,0.003540144069120288,8.102356514427811e-05,0.9771129186941784,0.006598210893571377,0.002316639991477132,21.805738075462685,26.351414508292535,4.5456764328298505,ok,
bike-packing:00000:00012:gap12,stage199_00020015,bike-packing,12,0,12,1,0.08333333333333333,topk_keep0p05_q6,0.05,6,15581,0.0018407460302114487,0.0002722887438721955,0.8520769625992797,0.003962648566812277,0.0027656482998281717,24.020144419887707,25.582030487948067,1.5618860680603603,ok,
bike-packing:00000:00012:gap12,stage199_00020015,bike-packing,12,0,12,1,0.08333333333333333,topk_keep0p1_q6,0.1,6,28216,0.0018407460302114487,0.00013181436224840581,0.9283907936863707,0.003962648566812277,0.002591031836345792,24.020144419887707,25.865272507485027,1.8451280875973204,ok,
bike-packing:00000:00012:gap12,stage199_00020015,bike-packing,12,0,12,1,0.08333333333333333,topk_keep0p2_q6,0.2,6,48998,0.0018407460302114487,5.4064094001660123e-05,0.9706292486229349,0.003962648566812277,0.002449543448165059,24.020144419887707,26.10914852949439,2.089004109606684,ok,
bike-packing:00000:00012:gap12,stage199_00020016,bike-packing,12,0,12,2,0.16666666666666666,topk_keep0p05_q6,0.05,6,15940,0.0029056838247925043,0.000641443592030555,0.7792452205028326,0.0053825885988771915,0.003406914882361889,22.690088128399537,24.676387166177165,1.986299037777627,ok,
bike-packing:00000:00012:gap12,stage199_00020016,bike-packing,12,0,12,2,0.16666666666666666,topk_keep0p1_q6,0.1,6,29250,0.0029056838247925043,0.0003201229847036302,0.889828693000867,0.0053825885988771915,0.002924700267612934,22.690088128399537,25.339186351516283,2.649098223116745,ok,
bike-packing:00000:00012:gap12,stage199_00020016,bike-packing,12,0,12,2,0.16666666666666666,topk_keep0p2_q6,0.2,6,52784,0.0029056838247925043,0.00011618935968726873,0.9600130755122451,0.0053825885988771915,0.0025723320432007313,22.690088128399537,25.89672972286585,3.206641594466312,ok,
bike-packing:00000:00012:gap12,stage199_00020017,bike-packing,12,0,12,3,0.25,topk_keep0p05_q6,0.05,6,16015,0.0035747261717915535,0.0010417993180453777,0.7085652808133114,0.006615002639591694,0.004060225561261177,21.794699781794463,23.914498390114804,2.119798608320341,ok,
bike-packing:00000:00012:gap12,stage199_00020017,bike-packing,12,0,12,3,0.25,topk_keep0p1_q6,0.1,6,29591,0.0035747261717915535,0.0005316540482454002,0.8512741892118272,0.006615002639591694,0.0032022534869611263,21.794699781794463,24.94544292769276,3.1507431458982964,ok,
bike-packing:00000:00012:gap12,stage199_00020017,bike-packing,12,0,12,3,0.25,topk_keep0p2_q6,0.2,6,54539,0.0035747261717915535,0.00018120757886208594,0.9493086826364466,0.006615002639591694,0.002649053232744336,21.794699781794463,25.769093144642508,3.974393362848044,ok,
bike-packing:00000:00012:gap12,stage199_00020018,bike-packing,12,0,12,4,0.3333333333333333,topk_keep0p05_q6,0.05,6,16128,0.004386039916425943,0.001506685744971037,0.6564815246371968,0.00821786466985941,0.0047857617028057575,20.852410148893362,23.20048929987737,2.348079150984006,ok,
bike-packing:00000:00012:gap12,stage199_00020018,bike-packing,12,0,12,4,0.3333333333333333,topk_keep0p1_q6,0.1,6,30029,0.004386039916425943,0.0007745309267193079,0.8234099685644333,0.00821786466985941,0.0035424940288066864,20.852410148893362,24.506908731224193,3.654498582330831,ok,
bike-packing:00000:00012:gap12,stage199_00020018,bike-packing,12,0,12,4,0.3333333333333333,topk_keep0p2_q6,0.2,6,55870,0.004386039916425943,0.0002577644190751016,0.9412307174611519,0.00821786466985941,0.0027191336266696453,20.852410148893362,25.655694493086862,4.8032843441935,ok,
bike-packing:00000:00012:gap12,stage199_00020019,bike-packing,12,0,12,5,0.4166666666666667,topk_keep0p05_q6,0.05,6,15985,0.005190188530832529,0.0020755529403686523,0.6001006653151915,0.01017913967370987,0.005385637748986483,19.922889263950893,22.687628616387858,2.7647393524369654,ok,
bike-packing:00000:00012:gap12,stage199_00020019,bike-packing,12,0,12,5,0.4166666666666667,topk_keep0p1_q6,0.1,6,30138,0.005190188530832529,0.0010779809672385454,0.7923040828218946,0.01017913967370987,0.003752389457076788,19.922889263950893,24.256920929257852,4.334031665306959,ok,
bike-packing:00000:00012:gap12,stage199_00020019,bike-packing,12,0,12,5,0.4166666666666667,topk_keep0p2_q6,0.2,6,56555,0.005190188530832529,0.00034533959114924073,0.9334629967490128,0.01017913967370987,0.002670460846275091,19.922889263950893,25.734137851808313,5.8112485878574205,ok,
bike-packing:00000:00012:gap12,stage199_00020020,bike-packing,12,0,12,6,0.5,topk_keep0p05_q6,0.05,6,15935,0.00570884020999074,0.0024681021459400654,0.5676701299817832,0.011596046388149261,0.005893082357943058,19.35690055987189,22.29657489441033,2.9396743345384415,ok,
bike-packing:00000:00012:gap12,stage199_00020020,bike-packing,12,0,12,6,0.5,topk_keep0p1_q6,0.1,6,30307,0.00570884020999074,0.0013045299565419555,0.7714894954917522,0.011596046388149261,0.0040243929252028465,19.35690055987189,23.952996231517872,4.596095671645983,ok,
bike-packing:00000:00012:gap12,stage199_00020020,bike-packing,12,0,12,6,0.5,topk_keep0p2_q6,0.2,6,57236,0.00570884020999074,0.00042906543239951134,0.9248419264479278,0.011596046388149261,0.002772366628050804,19.35690055987189,25.571493375484383,6.2145928156124945,ok,
bike-packing:00000:00012:gap12,stage199_00020021,bike-packing,12,0,12,7,0.5833333333333334,topk_keep0p05_q6,0.05,6,15872,0.0061114151030778885,0.002698541386052966,0.5584424653638891,0.012293956242501736,0.00629822863265872,19.103083369833293,22.007815780437422,2.9047324106041295,ok,
bike-packing:00000:00012:gap12,stage199_00020021,bike-packing,12,0,12,7,0.5833333333333334,topk_keep0p1_q6,0.1,6,30388,0.0061114151030778885,0.0014473824994638562,0.7631673720322301,0.012293956242501736,0.004271380137652159,19.103083369833293,23.694317761877414,4.591234392044122,ok,
bike-packing:00000:00012:gap12,stage199_00020021,bike-packing,12,0,12,7,0.5833333333333334,topk_keep0p2_q6,0.2,6,57470,0.0061114151030778885,0.00048395004705525935,0.9208121132515564,0.012293956242501736,0.0028889619279652834,19.103083369833293,25.39258181445364,6.289498444620346,ok,
bike-packing:00000:00012:gap12,stage199_00020022,bike-packing,12,0,12,8,0.6666666666666666,topk_keep0p05_q6,0.05,6,15974,0.006681450642645359,0.0029322460759431124,0.5611363111436292,0.013457183726131916,0.006724283564835787,18.71045818282459,21.723539805319774,3.0130816224951857,ok,
bike-packing:00000:00012:gap12,stage199_00020022,bike-packing,12,0,12,8,0.6666666666666666,topk_keep0p1_q6,0.1,6,30667,0.006681450642645359,0.0015432429499924183,0.7690257651321348,0.013457183726131916,0.004438384901732206,18.71045818282459,23.527750379647628,4.81729219682304,ok,
bike-packing:00000:00012:gap12,stage199_00020022,bike-packing,12,0,12,8,0.6666666666666666,topk_keep0p2_q6,0.2,6,57988,0.006681450642645359,0.0004981586243957281,0.925441546897592,0.013457183726131916,0.002870484022423625,18.71045818282459,25.420448661426658,6.709990478602069,ok,
bike-packing:00000:00012:gap12,stage199_00020023,bike-packing,12,0,12,9,0.75,topk_keep0p05_q6,0.05,6,15959,0.006884198635816574,0.0028698272071778774,0.5831283553837388,0.014258007518947124,0.0066682882606983185,18.45941160598174,21.759856345001968,3.3004447390202287,ok,
bike-packing:00000:00012:gap12,stage199_00020023,bike-packing,12,0,12,9,0.75,topk_keep0p1_q6,0.1,6,30770,0.006884198635816574,0.0014271405525505543,0.7926932925605112,0.014258007518947124,0.004378993064165115,18.45941160598174,23.586257426811798,5.126845820830059,ok,
bike-packing:00000:00012:gap12,stage199_00020023,bike-packing,12,0,12,9,0.75,topk_keep0p2_q6,0.2,6,58069,0.006884198635816574,0.0004056782927364111,0.9410710942264536,0.014258007518947124,0.002747972495853901,18.45941160598174,25.609876183951137,7.150464577969398,ok,
bike-packing:00000:00012:gap12,stage199_00020024,bike-packing,12,0,12,10,0.8333333333333334,topk_keep0p05_q6,0.05,6,16077,0.006945315282791853,0.002795423846691847,0.5975094386833721,0.013484986498951912,0.006291437894105911,18.701494840226303,22.012500861747995,3.311006021521692,ok,
bike-packing:00000:00012:gap12,stage199_00020024,bike-packing,12,0,12,10,0.8333333333333334,topk_keep0p1_q6,0.1,6,31056,0.006945315282791853,0.0013349632499739528,0.8077893953523548,0.013484986498951912,0.004186245147138834,18.701494840226303,23.781753429031482,5.080258588805179,ok,
bike-packing:00000:00012:gap12,stage199_00020024,bike-packing,12,0,12,10,0.8333333333333334,topk_keep0p2_q6,0.2,6,58259,0.006945315282791853,0.00039113391540013254,0.9436837782772468,0.013484986498951912,0.002751020947471261,18.701494840226303,25.605061026904536,6.903566186678233,ok,
bike-packing:00000:00012:gap12,stage199_00020025,bike-packing,12,0,12,11,0.9166666666666666,topk_keep0p05_q6,0.05,6,16172,0.005967969074845314,0.0019415321294218302,0.674674565991756,0.010376007296144962,0.004856339655816555,19.83969731539013,23.136909460085285,3.2972121446951554,ok,
bike-packing:00000:00012:gap12,stage199_00020025,bike-packing,12,0,12,11,0.9166666666666666,topk_keep0p1_q6,0.1,6,30788,0.005967969074845314,0.0008316895109601319,0.8606411158419602,0.010376007296144962,0.0034633525647222996,19.83969731539013,24.60503295594751,4.765335640557382,ok,
bike-packing:00000:00012:gap12,stage199_00020025,bike-packing,12,0,12,11,0.9166666666666666,topk_keep0p2_q6,0.2,6,56985,0.005967969074845314,0.00023237839923240244,0.9610623988968264,0.010376007296144962,0.002743219258263707,19.83969731539013,25.61739478998281,5.7776974745926815,ok,
bike-packing:00004:00008:gap4,stage199_00019852,bike-packing,4,4,8,5,0.25,topk_keep0p05_q6,0.05,6,15868,0.002674470655620098,0.0005981536814942956,0.7763468893415064,0.005375109147280455,0.003067312529310584,22.696127125136893,25.132419713797532,2.4362925886606384,ok,
bike-packing:00004:00008:gap4,stage199_00019852,bike-packing,4,4,8,5,0.25,topk_keep0p1_q6,0.1,6,29421,0.002674470655620098,0.00023357001191470772,0.9126668257047851,0.005375109147280455,0.0025339247658848763,22.696127125136893,25.962062837880545,3.2659357127436515,ok,
bike-packing:00004:00008:gap4,stage199_00019852,bike-packing,4,4,8,5,0.25,topk_keep0p2_q6,0.2,6,53485,0.002674470655620098,5.857376891071908e-05,0.9780989300489676,0.005375109147280455,0.0022488178219646215,22.696127125136893,26.480457255871052,3.7843301307341584,ok,
bike-packing:00004:00008:gap4,stage199_00019853,bike-packing,4,4,8,6,0.5,topk_keep0p05_q6,0.05,6,15817,0.003520385129377246,0.0010678040562197566,0.696679761737134,0.006902588997036219,0.0035317810252308846,21.609879851707614,24.52006231051996,2.910182458812347,ok,
bike-packing:00004:00008:gap4,stage199_00019853,bike-packing,4,4,8,6,0.5,topk_keep0p1_q6,0.1,6,29962,0.003520385129377246,0.0004241675487719476,0.8795110383712527,0.006902588997036219,0.0026757230516523123,21.609879851707614,25.72558839844255,4.115708546734936,ok,
bike-packing:00004:00008:gap4,stage199_00019853,bike-packing,4,4,8,6,0.5,topk_keep0p2_q6,0.2,6,55510,0.003520385129377246,9.411919018020853e-05,0.9732645188747124,0.006902588997036219,0.002255921019241214,21.609879851707614,26.466761092579134,4.85688124087152,ok,
bike-packing:00004:00008:gap4,stage199_00019854,bike-packing,4,4,8,7,0.75,topk_keep0p05_q6,0.05,6,15925,0.003220751415938139,0.0007793538388796151,0.7580211142583305,0.006260892376303673,0.0032527458388358355,22.03363761600471,24.877498700422883,2.8438610844181724,ok,
bike-packing:00004:00008:gap4,stage199_00019854,bike-packing,4,4,8,7,0.75,topk_keep0p1_q6,0.1,6,29896,0.003220751415938139,0.0003076674765907228,0.9044733862203067,0.006260892376303673,0.0026167253963649273,22.03363761600471,25.822418505740345,3.7887808897356337,ok,
bike-packing:00004:00008:gap4,stage199_00019854,bike-packing,4,4,8,7,0.75,topk_keep0p2_q6,0.2,6,54437,0.003220751415938139,7.676769746467471e-05,0.9761646623564973,0.006260892376303673,0.0022899650502949953,22.03363761600471,26.40171145860922,4.36807384260451,ok,
bike-packing:00008:00012:gap4,stage199_00019855,bike-packing,4,8,12,9,0.25,topk_keep0p05_q6,0.05,6,16098,0.004181357566267252,0.0013569974107667804,0.6754648725298592,0.00809682346880436,0.004202452953904867,20.91685329336876,23.76497139750211,2.8481181041333485,ok,
bike-packing:00008:00012:gap4,stage199_00019855,bike-packing,4,8,12,9,0.25,topk_keep0p1_q6,0.1,6,30346,0.004181357566267252,0.0006481953314505517,0.8449796935139409,0.00809682346880436,0.003166980342939496,20.91685329336876,24.993546322325724,4.076693028956964,ok,
bike-packing:00008:00012:gap4,stage199_00019855,bike-packing,4,8,12,9,0.25,topk_keep0p2_q6,0.2,6,55925,0.004181357566267252,0.00018843213911168277,0.9549351768832585,0.00809682346880436,0.002434834372252226,20.91685329336876,26.13530575994885,5.218452466580089,ok,
bike-packing:00008:00012:gap4,stage199_00019856,bike-packing,4,8,12,10,0.5,topk_keep0p05_q6,0.05,6,16045,0.006096862256526947,0.0026353176217526197,0.567758379495715,0.01189402211457491,0.006005887873470783,19.24671258351545,22.214227800936598,2.9675152174211483,ok,
bike-packing:00008:00012:gap4,stage199_00019856,bike-packing,4,8,12,10,0.5,topk_keep0p1_q6,0.1,6,30732,0.006096862256526947,0.001415785402059555,0.7677845845141249,0.01189402211457491,0.004138283897191286,19.24671258351545,23.83179718901235,4.585084605496899,ok,
bike-packing:00008:00012:gap4,stage199_00019856,bike-packing,4,8,12,10,0.5,topk_keep0p2_q6,0.2,6,58042,0.006096862256526947,0.00044703480671159923,0.9266778897238445,0.01189402211457491,0.0028157855849713087,19.24671258351545,25.50400418709296,6.25729160357751,ok,
bike-packing:00008:00012:gap4,stage199_00019857,bike-packing,4,8,12,11,0.75,topk_keep0p05_q6,0.05,6,16095,0.0054708197712898254,0.0019704317674040794,0.6398287917023592,0.009801370091736317,0.00497285183519125,20.0871321189006,23.03394480264547,2.94681268374487,ok,
bike-packing:00008:00012:gap4,stage199_00019857,bike-packing,4,8,12,11,0.75,topk_keep0p1_q6,0.1,6,30651,0.0054708197712898254,0.0009593329159542918,0.8246454907930343,0.009801370091736317,0.0036270739510655403,20.0871321189006,24.40443589660181,4.317303777701213,ok,
bike-packing:00008:00012:gap4,stage199_00019857,bike-packing,4,8,12,11,0.75,topk_keep0p2_q6,0.2,6,57009,0.0054708197712898254,0.00029877552879042923,0.9453874298037809,0.009801370091736317,0.0027731130830943584,20.0871321189006,25.570324202301002,5.483192083400404,ok,
bike-packing:00008:00016:gap8,stage199_00019963,bike-packing,8,8,16,9,0.125,topk_keep0p05_q6,0.05,6,16140,0.0045694769360125065,0.0013721170835196972,0.6997211928774814,0.008357277140021324,0.004052779637277126,20.779351957284483,23.92247009610475,3.1431181388202667,ok,
bike-packing:00008:00016:gap8,stage199_00019963,bike-packing,8,8,16,9,0.125,topk_keep0p1_q6,0.1,6,30600,0.0045694769360125065,0.000584470690228045,0.8720924301812811,0.008357277140021324,0.00301247276365757,20.779351957284483,25.210768709388,4.431416752103516,ok,
bike-packing:00008:00016:gap8,stage199_00019963,bike-packing,8,8,16,9,0.125,topk_keep0p2_q6,0.2,6,56272,0.0045694769360125065,0.00018064165487885475,0.9604677608819513,0.008357277140021324,0.0024093191605061293,20.779351957284483,26.181056655618494,5.401704698334012,ok,
bike-packing:00008:00016:gap8,stage199_00019964,bike-packing,8,8,16,10,0.25,topk_keep0p05_q6,0.05,6,16137,0.007401901762932539,0.0031586294062435627,0.5732678563688267,0.01397792249917984,0.0066651273518800735,18.545573718083844,21.76191548022008,3.216341762136235,ok,
bike-packing:00008:00016:gap8,stage199_00019964,bike-packing,8,8,16,10,0.25,topk_keep0p1_q6,0.1,6,31092,0.007401901762932539,0.0016298911068588495,0.7798010350500643,0.01397792249917984,0.004396562930196524,18.545573718083844,23.568867061880173,5.023293343796329,ok,
bike-packing:00008:00016:gap8,stage199_00019964,bike-packing,8,8,16,10,0.25,topk_keep0p2_q6,0.2,6,58700,0.007401901762932539,0.0005457215011119843,0.9262727987225035,0.01397792249917984,0.002978533273562789,18.545573718083844,25.259975439807825,6.714401721723981,ok,
bike-packing:00008:00016:gap8,stage199_00019965,bike-packing,8,8,16,11,0.375,topk_keep0p05_q6,0.05,6,16147,0.0076141818426549435,0.0035268948413431644,0.5367992367104549,0.014520959928631783,0.007176521699875593,18.380046730348305,21.44085997619812,3.0608132458498147,ok,
bike-packing:00008:00016:gap8,stage199_00019965,bike-packing,8,8,16,11,0.375,topk_keep0p1_q6,0.1,6,30946,0.0076141818426549435,0.0019410247914493084,0.7450776942867832,0.014520959928631783,0.004891499876976013,18.380046730348305,23.105579530611134,4.72553280026283,ok,
bike-packing:00008:00016:gap8,stage199_00019965,bike-packing,8,8,16,11,0.375,topk_keep0p2_q6,0.2,6,58580,0.0076141818426549435,0.0006769302417524159,0.9110961288105537,0.014520959928631783,0.003296824637800455,18.380046730348305,24.819041529056953,6.438994798708649,ok,
bike-packing:00008:00016:gap8,stage199_00019966,bike-packing,8,8,16,12,0.5,topk_keep0p05_q6,0.05,6,16133,0.006900039967149496,0.0031718730460852385,0.5403109168662419,0.01385493017733097,0.006856577470898628,18.583956585267355,21.638926126333725,3.05496954106637,ok,
bike-packing:00008:00016:gap8,stage199_00019966,bike-packing,8,8,16,12,0.5,topk_keep0p1_q6,0.1,6,30910,0.006900039967149496,0.0017305387882515788,0.7491987297913452,0.01385493017733097,0.0046983021311461926,18.583956585267355,23.280590587226186,4.696634001958831,ok,
bike-packing:00008:00016:gap8,stage199_00019966,bike-packing,8,8,16,12,0.5,topk_keep0p2_q6,0.2,6,58546,0.006900039967149496,0.000572568504139781,0.9170195380221374,0.01385493017733097,0.0031216335482895374,18.583956585267355,25.056180805486306,6.472224220218951,ok,
bike-packing:00008:00016:gap8,stage199_00019967,bike-packing,8,8,16,13,0.625,topk_keep0p05_q6,0.05,6,16118,0.0061269355937838554,0.0026116538792848587,0.5737422338934755,0.012675815261900425,0.0061611998826265335,18.97024098869705,22.10334701527383,3.1331060265767796,ok,
bike-packing:00008:00016:gap8,stage199_00019967,bike-packing,8,8,16,13,0.625,topk_keep0p1_q6,0.1,6,30786,0.0061269355937838554,0.0013305662432685494,0.7828333229716844,0.012675815261900425,0.004132364876568317,18.97024098869705,23.838013384389548,4.867772395692498,ok,
bike-packing:00008:00016:gap8,stage199_00019967,bike-packing,8,8,16,13,0.625,topk_keep0p2_q6,0.2,6,58149,0.0061269355937838554,0.00038960171514190733,0.9364116516032612,0.012675815261900425,0.002778292167931795,18.97024098869705,25.562220853627814,6.591979864930764,ok,
bike-packing:00008:00016:gap8,stage199_00019968,bike-packing,8,8,16,14,0.75,topk_keep0p05_q6,0.05,6,16144,0.005056911148130894,0.0017629843205213547,0.6513713077254721,0.01011680718511343,0.004758695140480995,19.94956527088068,23.225121168124517,3.2755558972438372,ok,
bike-packing:00008:00016:gap8,stage199_00019968,bike-packing,8,8,16,14,0.75,topk_keep0p1_q6,0.1,6,30653,0.005056911148130894,0.0007895265007391572,0.8438717870233933,0.01011680718511343,0.003263967577368021,19.94956527088068,24.86254163962323,4.912976368742552,ok,
