measurement_key,sequence,frame_index,used_by_schedules,schedule_count,bitstream_bytes,psnr,ssim,ms_ssim,lpips,status,error
keyframe::car-shadow:00032,car-shadow,32,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,719651,30.086023120109626,0.9221608638763428,0.9918549060821533,0.11965790390968323,ok,
keyframe::car-shadow:00035,car-shadow,35,stage165_adaptive,1,719645,30.093017509907966,0.9211351871490479,0.9918195009231567,0.11910896003246307,ok,
keyframe::car-shadow:00036,car-shadow,36,uniform_gap2 uniform_gap4 uniform_gap6,3,719635,29.894076538979203,0.9132800102233887,0.9912371635437012,0.12539730966091156,ok,
keyframe::car-shadow:00039,car-shadow,39,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,719651,29.52796649129844,0.9083448052406311,0.9908633232116699,0.1277833729982376,ok,
keyframe::cows:00000,cows,0,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,719650,24.779820366422484,0.7765944600105286,0.9774850010871887,0.20128239691257477,ok,
keyframe::cows:00004,cows,4,uniform_gap2 uniform_gap4,2,719638,24.64991071376837,0.772814929485321,0.9773535132408142,0.20211687684059143,ok,
keyframe::cows:00008,cows,8,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,719649,24.591386464943994,0.7695989608764648,0.9766132235527039,0.20830999314785004,ok,
keyframe::cows:00012,cows,12,uniform_gap2 uniform_gap4 uniform_gap6,3,719651,24.813864276346123,0.775153636932373,0.9775331020355225,0.20304036140441895,ok,
keyframe::cows:00015,cows,15,stage165_adaptive,1,719644,24.778253163417915,0.7728468775749207,0.9773778319358826,0.20021969079971313,ok,
keyframe::cows:00016,cows,16,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,719654,24.69987994544494,0.7724184393882751,0.9771931767463684,0.20555458962917328,ok,
keyframe::cows:00019,cows,19,stage165_adaptive,1,719647,24.745207711863518,0.7758738994598389,0.9773591160774231,0.203828826546669,ok,
keyframe::cows:00020,cows,20,uniform_gap2 uniform_gap4,2,719642,24.64605948448476,0.7721744179725647,0.9769476652145386,0.2067708969116211,ok,
keyframe::cows:00024,cows,24,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,5,719648,24.81083343713547,0.7777143120765686,0.9778807759284973,0.2031123787164688,ok,
keyframe::cows:00028,cows,28,uniform_gap2 uniform_gap4,2,719654,24.738244702651535,0.7746918797492981,0.9773402214050293,0.20744790136814117,ok,
keyframe::cows:00032,cows,32,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,719643,24.546347007253782,0.7661993503570557,0.976582407951355,0.20724330842494965,ok,
keyframe::cows:00036,cows,36,uniform_gap2 uniform_gap4 uniform_gap6,3,719645,24.642088873818672,0.7683704495429993,0.9769703149795532,0.2112828493118286,ok,
keyframe::cows:00040,cows,40,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,719646,24.708027892983537,0.7697209715843201,0.9770235419273376,0.20871835947036743,ok,
keyframe::cows:00042,cows,42,stage165_adaptive uniform_gap2 uniform_gap6,3,719646,24.803061292307227,0.7723533511161804,0.9775480628013611,0.20999354124069214,ok,
keyframe::cows:00044,cows,44,uniform_gap2 uniform_gap4,2,719655,24.6130965709642,0.7667244076728821,0.9763392210006714,0.21091046929359436,ok,
keyframe::cows:00048,cows,48,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,719650,24.786548104078783,0.7727296352386475,0.9772223830223083,0.20592235028743744,ok,
keyframe::cows:00052,cows,52,uniform_gap2 uniform_gap4,2,719644,24.78495169227617,0.7711502909660339,0.9772496819496155,0.20344077050685883,ok,
keyframe::cows:00056,cows,56,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,719647,24.798063898020096,0.7717583179473877,0.9770551323890686,0.20782984793186188,ok,
keyframe::cows:00060,cows,60,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap6,4,719645,24.83721590775727,0.7746913433074951,0.9775350093841553,0.20389516651630402,ok,
keyframe::cows:00064,cows,64,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,719648,24.76463803692773,0.7727785110473633,0.9772441387176514,0.20679354667663574,ok,
keyframe::cows:00068,cows,68,uniform_gap2 uniform_gap4,2,719645,24.636013017421938,0.7689106464385986,0.9765980839729309,0.20884764194488525,ok,
keyframe::cows:00072,cows,72,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,5,719646,24.864544015860126,0.7762377262115479,0.977384090423584,0.19998428225517273,ok,
keyframe::cows:00076,cows,76,uniform_gap2 uniform_gap4,2,719645,24.73813210874365,0.7725081443786621,0.9771652817726135,0.20409812033176422,ok,
keyframe::cows:00080,cows,80,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,719653,24.612947395696985,0.7660120129585266,0.9764521718025208,0.21227827668190002,ok,
keyframe::cows:00084,cows,84,uniform_gap2 uniform_gap4 uniform_gap6,3,719646,24.7992617957229,0.7747259140014648,0.9775645732879639,0.2042350471019745,ok,
keyframe::cows:00088,cows,88,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,719646,24.804765562918902,0.7777485251426697,0.9779630303382874,0.20729053020477295,ok,
keyframe::cows:00092,cows,92,uniform_gap2 uniform_gap4,2,719652,24.60752908048694,0.7734361290931702,0.9772730469703674,0.20861287415027618,ok,
keyframe::cows:00096,cows,96,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,719649,24.66141453949596,0.774912416934967,0.9777975678443909,0.20639677345752716,ok,
keyframe::cows:00100,cows,100,uniform_gap2 uniform_gap4,2,719653,24.7472010484412,0.7783454060554504,0.9780076146125793,0.2020954042673111,ok,
keyframe::cows:00103,cows,103,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,719646,24.787598190295625,0.7813118100166321,0.9783595204353333,0.19808557629585266,ok,
keyframe::dance-twirl:00000,dance-twirl,0,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,719650,28.42140674530497,0.8262994885444641,0.9844484925270081,0.21737878024578094,ok,
keyframe::dance-twirl:00004,dance-twirl,4,uniform_gap2 uniform_gap4,2,719648,29.097094397962657,0.8497020602226257,0.9864255785942078,0.19103221595287323,ok,
keyframe::dance-twirl:00008,dance-twirl,8,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,719654,29.11596049188202,0.851856529712677,0.9860541224479675,0.1777568757534027,ok,
keyframe::dance-twirl:00012,dance-twirl,12,uniform_gap2 uniform_gap4 uniform_gap6,3,719655,30.754073976286918,0.8944323658943176,0.9897269010543823,0.1380588412284851,ok,
keyframe::dance-twirl:00016,dance-twirl,16,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,719654,31.022777108802387,0.9075267910957336,0.9917758107185364,0.14288628101348877,ok,
keyframe::dance-twirl:00020,dance-twirl,20,uniform_gap2 uniform_gap4,2,719647,31.515612735851768,0.9230818152427673,0.9925069212913513,0.12596280872821808,ok,
keyframe::dance-twirl:00021,dance-twirl,21,stage165_adaptive,1,719653,31.687846352669418,0.9275140762329102,0.9927694201469421,0.11953261494636536,ok,
keyframe::dance-twirl:00024,dance-twirl,24,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,5,719656,31.444629061169856,0.9231374263763428,0.9922917485237122,0.12822088599205017,ok,
keyframe::dance-twirl:00028,dance-twirl,28,uniform_gap2 uniform_gap4,2,719652,30.431395068800946,0.9127166271209717,0.9909160733222961,0.12286435067653656,ok,
keyframe::dance-twirl:00032,dance-twirl,32,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,719650,29.508065234250978,0.9017515182495117,0.9897319674491882,0.14630693197250366,ok,
keyframe::dance-twirl:00036,dance-twirl,36,uniform_gap2 uniform_gap4 uniform_gap6,3,719643,29.84726009177029,0.8923280239105225,0.9894894361495972,0.15423455834388733,ok,
keyframe::dance-twirl:00040,dance-twirl,40,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,719653,28.13658770784498,0.8552573323249817,0.9868193864822388,0.19361412525177002,ok,
keyframe::dance-twirl:00044,dance-twirl,44,uniform_gap2 uniform_gap4,2,719645,27.71210029244439,0.8454769253730774,0.9867414236068726,0.20529673993587494,ok,
keyframe::dance-twirl:00048,dance-twirl,48,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,719652,27.632698505990554,0.8420585989952087,0.9860225319862366,0.20607693493366241,ok,
keyframe::dance-twirl:00052,dance-twirl,52,uniform_gap2 uniform_gap4,2,719653,28.90349680049882,0.8800985813140869,0.9888561964035034,0.16504153609275818,ok,
keyframe::dance-twirl:00056,dance-twirl,56,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,719652,27.30656333211998,0.8490917086601257,0.986513614654541,0.20153780281543732,ok,
keyframe::dance-twirl:00060,dance-twirl,60,uniform_gap2 uniform_gap4 uniform_gap6,3,719653,26.69303900059274,0.8155023455619812,0.9837160110473633,0.23018261790275574,ok,
keyframe::dance-twirl:00064,dance-twirl,64,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,719652,26.57938137557728,0.8110330104827881,0.9833115935325623,0.2300632745027542,ok,
keyframe::dance-twirl:00068,dance-twirl,68,stage165_adaptive uniform_gap2 uniform_gap4,3,719654,27.017210746533372,0.8219904899597168,0.983790934085846,0.22935819625854492,ok,
keyframe::dance-twirl:00072,dance-twirl,72,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,5,719651,27.6093815319171,0.833687961101532,0.9854385256767273,0.21070539951324463,ok,
keyframe::dance-twirl:00076,dance-twirl,76,uniform_gap2 uniform_gap4,2,719654,27.107914563540817,0.8227394223213196,0.984200656414032,0.2156972587108612,ok,
keyframe::dance-twirl:00080,dance-twirl,80,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,719647,27.31772772503611,0.832621157169342,0.9849218726158142,0.20665083825588226,ok,
keyframe::dance-twirl:00082,dance-twirl,82,stage165_adaptive uniform_gap2,2,719656,27.903029205020676,0.8582615852355957,0.9872617125511169,0.18091200292110443,ok,
keyframe::dance-twirl:00084,dance-twirl,84,uniform_gap2 uniform_gap4 uniform_gap6,3,719646,29.302752420831382,0.8963001370429993,0.9905083775520325,0.15313102304935455,ok,
keyframe::dance-twirl:00088,dance-twirl,88,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,719648,30.58034375921148,0.9125990867614746,0.9912548661231995,0.12945717573165894,ok,
keyframe::dance-twirl:00089,dance-twirl,89,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,719653,30.97484938875976,0.9172292351722717,0.991552472114563,0.12133075296878815,ok,
keyframe::dog:00000,dog,0,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,719647,32.61431106045392,0.8928636908531189,0.9920389652252197,0.16723844408988953,ok,
keyframe::dog:00004,dog,4,uniform_gap2 uniform_gap4,2,719645,33.80628175131156,0.9236864447593689,0.9929235577583313,0.12250512838363647,ok,
keyframe::dog:00005,dog,5,stage165_adaptive,1,719635,33.435867719208865,0.9257194995880127,0.9929057955741882,0.11666014790534973,ok,
keyframe::dog:00008,dog,8,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,719639,30.31594563535295,0.8860759735107422,0.9892343282699585,0.16303426027297974,ok,
keyframe::dog:00012,dog,12,uniform_gap2 uniform_gap4 uniform_gap6,3,719647,30.70194824453904,0.8902381062507629,0.9901251196861267,0.16421490907669067,ok,
keyframe::dog:00016,dog,16,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,719643,31.368349216954165,0.9020316004753113,0.9908028841018677,0.1339668333530426,ok,
keyframe::dog:00020,dog,20,uniform_gap2 uniform_gap4,2,719647,32.62029424098121,0.9070754051208496,0.9921539425849915,0.15888340771198273,ok,
keyframe::dog:00024,dog,24,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,5,719642,36.30153309536985,0.9367914795875549,0.9948059320449829,0.14264284074306488,ok,
keyframe::dog:00028,dog,28,uniform_gap2 uniform_gap4,2,719647,29.392886093271294,0.8515603542327881,0.988249659538269,0.19158242642879486,ok,
keyframe::dog:00032,dog,32,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,719647,30.206396759471843,0.883256733417511,0.9893460869789124,0.16233347356319427,ok,
keyframe::dog:00036,dog,36,uniform_gap2 uniform_gap4 uniform_gap6,3,719649,35.46037725314878,0.9281554818153381,0.9943957924842834,0.12542544305324554,ok,
keyframe::dog:00040,dog,40,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,719641,35.08288039888718,0.9395762085914612,0.9941672086715698,0.07859499752521515,ok,
keyframe::dog:00042,dog,42,stage165_adaptive uniform_gap2 uniform_gap6,3,719643,34.81526610778948,0.9271561503410339,0.9936214089393616,0.10069679468870163,ok,
keyframe::dog:00044,dog,44,uniform_gap2 uniform_gap4,2,719641,34.688623400640026,0.9288464188575745,0.9937187433242798,0.10639319568872452,ok,
keyframe::dog:00048,dog,48,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,719639,37.12857186620087,0.9517131447792053,0.9956585168838501,0.08142845332622528,ok,
keyframe::dog:00052,dog,52,uniform_gap2 uniform_gap4,2,719644,32.18526376059495,0.8988190293312073,0.9924915432929993,0.16239549219608307,ok,
keyframe::dog:00056,dog,56,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,719644,28.854171632120313,0.8508288264274597,0.988178551197052,0.1891890913248062,ok,
keyframe::dog:00059,dog,59,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,719643,30.463042112030024,0.8844447731971741,0.9906334280967712,0.15889818966388702,ok,
keyframe::dogs-jump:00000,dogs-jump,0,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,719653,31.89909103922418,0.8903501629829407,0.9881452918052673,0.10781167447566986,ok,
keyframe::dogs-jump:00004,dogs-jump,4,uniform_gap2 uniform_gap4,2,719647,32.012750389366325,0.8941700458526611,0.9885884523391724,0.10756054520606995,ok,
keyframe::dogs-jump:00008,dogs-jump,8,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,719651,32.69674006644273,0.8998599052429199,0.9892420768737793,0.10226203501224518,ok,
keyframe::dogs-jump:00010,dogs-jump,10,stage165_adaptive uniform_gap2,2,719644,32.6332003134894,0.9007654786109924,0.9893344640731812,0.10117612779140472,ok,
keyframe::dogs-jump:00012,dogs-jump,12,uniform_gap2 uniform_gap4 uniform_gap6,3,719649,32.583181778653795,0.9008309245109558,0.9894969463348389,0.10076043009757996,ok,
keyframe::dogs-jump:00016,dogs-jump,16,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,719651,32.24266329060943,0.8937327265739441,0.9892645478248596,0.11079597473144531,ok,
keyframe::dogs-jump:00020,dogs-jump,20,uniform_gap2 uniform_gap4,2,719652,32.36904605217908,0.8962740302085876,0.9894211292266846,0.11103986948728561,ok,
keyframe::dogs-jump:00024,dogs-jump,24,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,5,719653,32.44844755012728,0.8971139788627625,0.9895495772361755,0.10533575713634491,ok,
keyframe::dogs-jump:00028,dogs-jump,28,uniform_gap2 uniform_gap4,2,719649,32.468426986367554,0.8994019031524658,0.9894644021987915,0.10479536652565002,ok,
keyframe::dogs-jump:00032,dogs-jump,32,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,719648,32.38891903717894,0.8984282612800598,0.989431619644165,0.10018105804920197,ok,
keyframe::dogs-jump:00036,dogs-jump,36,uniform_gap2 uniform_gap4 uniform_gap6,3,719652,32.47625687768951,0.8955556750297546,0.989602267742157,0.10101994127035141,ok,
keyframe::dogs-jump:00040,dogs-jump,40,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,719648,32.65393647227996,0.8910862803459167,0.9897613525390625,0.09933823347091675,ok,
keyframe::dogs-jump:00044,dogs-jump,44,uniform_gap2 uniform_gap4,2,719648,32.719471224710205,0.8955873847007751,0.9898197054862976,0.09989511966705322,ok,
keyframe::dogs-jump:00048,dogs-jump,48,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,719655,32.67863432637832,0.8987656235694885,0.9897063374519348,0.09920297563076019,ok,
keyframe::dogs-jump:00052,dogs-jump,52,uniform_gap2 uniform_gap4,2,719656,32.7767288502994,0.8979372978210449,0.9895455837249756,0.10036252439022064,ok,
keyframe::dogs-jump:00056,dogs-jump,56,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,719647,32.70243808690907,0.8957975506782532,0.9897949695587158,0.09880265593528748,ok,
keyframe::dogs-jump:00060,dogs-jump,60,uniform_gap2 uniform_gap4 uniform_gap6,3,719649,32.745004634177945,0.8958178162574768,0.9895007610321045,0.10350538045167923,ok,
keyframe::dogs-jump:00064,dogs-jump,64,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,719652,32.812883256800724,0.8952904343605042,0.989830493927002,0.09782923758029938,ok,
keyframe::dogs-jump:00065,dogs-jump,65,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,719656,32.87460909194123,0.896996021270752,0.9900332093238831,0.09710686653852463,ok,
keyframe::drift-chicane:00000,drift-chicane,0,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,719635,31.290485046566307,0.9032788872718811,0.9905396699905396,0.1538660079240799,ok,
keyframe::drift-chicane:00004,drift-chicane,4,uniform_gap2 uniform_gap4,2,719640,30.71900417675671,0.8968642354011536,0.9900085926055908,0.15725062787532806,ok,
keyframe::drift-chicane:00006,drift-chicane,6,stage165_adaptive uniform_gap2 uniform_gap6,3,719639,30.426745929572135,0.8949971199035645,0.9898756742477417,0.15662918984889984,ok,
keyframe::drift-chicane:00008,drift-chicane,8,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,719632,30.451276866293174,0.8940057754516602,0.9897541999816895,0.16398444771766663,ok,
keyframe::drift-chicane:00012,drift-chicane,12,uniform_gap2 uniform_gap4 uniform_gap6,3,719632,30.88133425765562,0.8926016688346863,0.9893850684165955,0.16437391936779022,ok,
keyframe::drift-chicane:00016,drift-chicane,16,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,719630,31.372795331204447,0.8969307541847229,0.9897228479385376,0.16164296865463257,ok,
keyframe::drift-chicane:00020,drift-chicane,20,uniform_gap2 uniform_gap4,2,719634,31.575886430359063,0.8998382687568665,0.9899447560310364,0.1584191918373108,ok,
keyframe::drift-chicane:00024,drift-chicane,24,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,5,719634,31.60990424261137,0.9014204144477844,0.990201473236084,0.1572822481393814,ok,
keyframe::drift-chicane:00028,drift-chicane,28,uniform_gap2 uniform_gap4,2,719641,31.05072971465454,0.9001979827880859,0.9901454448699951,0.15955550968647003,ok,
keyframe::drift-chicane:00032,drift-chicane,32,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,719644,30.492925741858915,0.8992669582366943,0.9901925921440125,0.15744920074939728,ok,
keyframe::drift-chicane:00035,drift-chicane,35,stage165_adaptive,1,719642,30.51404163443291,0.8991649746894836,0.9900827407836914,0.1570097804069519,ok,
keyframe::drift-chicane:00036,drift-chicane,36,uniform_gap2 uniform_gap4 uniform_gap6,3,719641,30.738169735329794,0.9006552696228027,0.990158200263977,0.1555418223142624,ok,
keyframe::drift-chicane:00040,drift-chicane,40,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,719640,30.9909127899873,0.9015205502510071,0.9901618361473083,0.1533055305480957,ok,
keyframe::drift-chicane:00044,drift-chicane,44,uniform_gap2 uniform_gap4,2,719637,30.774917656642778,0.9008328914642334,0.9900704026222229,0.153758704662323,ok,
keyframe::drift-chicane:00048,drift-chicane,48,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,719635,30.571290205920654,0.9018372893333435,0.9901925921440125,0.14995193481445312,ok,
keyframe::drift-chicane:00051,drift-chicane,51,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,719629,30.56034219479411,0.9043223261833191,0.9905223250389099,0.14917287230491638,ok,
keyframe::drift-straight:00000,drift-straight,0,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,719641,32.04258302084052,0.949578583240509,0.9947330951690674,0.08077256381511688,ok,
keyframe::drift-straight:00002,drift-straight,2,stage165_adaptive uniform_gap2,2,719642,31.711846611755124,0.9456475377082825,0.9943646192550659,0.08652514219284058,ok,
keyframe::drift-straight:00004,drift-straight,4,uniform_gap2 uniform_gap4,2,719645,29.491232963424157,0.9209868311882019,0.992424488067627,0.11972606182098389,ok,
keyframe::drift-straight:00008,drift-straight,8,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,719645,30.130255344757174,0.9324182868003845,0.9930441975593567,0.10563494265079498,ok,
keyframe::drift-straight:00009,drift-straight,9,stage165_adaptive,1,719644,30.476664237329516,0.9375014305114746,0.9934017062187195,0.09656871110200882,ok,
keyframe::drift-straight:00012,drift-straight,12,uniform_gap2 uniform_gap4 uniform_gap6,3,719644,31.21505761883034,0.9468286633491516,0.9942432641983032,0.08112219721078873,ok,
keyframe::drift-straight:00016,drift-straight,16,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,719651,31.266213741471898,0.9519562721252441,0.9946165084838867,0.07019679248332977,ok,
keyframe::drift-straight:00019,drift-straight,19,stage165_adaptive,1,719640,31.472211910625493,0.9562952518463135,0.9950805306434631,0.06187102943658829,ok,
keyframe::drift-straight:00020,drift-straight,20,uniform_gap2 uniform_gap4,2,719649,31.329298763691448,0.9561564326286316,0.9950665831565857,0.059500038623809814,ok,
keyframe::drift-straight:00024,drift-straight,24,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,5,719650,31.77951942846574,0.9610236287117004,0.9953174591064453,0.05182738974690437,ok,
keyframe::drift-straight:00028,drift-straight,28,uniform_gap2 uniform_gap4,2,719651,31.480212246914334,0.9498797059059143,0.9948209524154663,0.06078929454088211,ok,
keyframe::drift-straight:00032,drift-straight,32,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,719645,33.403199911349674,0.9542217254638672,0.9955101013183594,0.0645810142159462,ok,
keyframe::drift-straight:00036,drift-straight,36,uniform_gap2 uniform_gap4 uniform_gap6,3,719641,33.260672002694335,0.9549763202667236,0.9957236051559448,0.06571239978075027,ok,
keyframe::drift-straight:00037,drift-straight,37,stage165_adaptive,1,719649,33.356303851975454,0.9550270438194275,0.9957026839256287,0.06724083423614502,ok,
keyframe::drift-straight:00040,drift-straight,40,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,719641,32.46978254942805,0.9402305483818054,0.9944859743118286,0.08826478570699692,ok,
keyframe::drift-straight:00044,drift-straight,44,uniform_gap2 uniform_gap4,2,719649,32.71624200222562,0.9367027282714844,0.9940284490585327,0.09841714799404144,ok,
keyframe::drift-straight:00048,drift-straight,48,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,719639,32.6386168760177,0.9357048869132996,0.993791937828064,0.09184446930885315,ok,
keyframe::drift-straight:00049,drift-straight,49,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,719644,32.957461206046624,0.9396029114723206,0.994013786315918,0.08495984971523285,ok,
keyframe::goat:00000,goat,0,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,719643,27.144211258922315,0.8503634929656982,0.9874957799911499,0.18338239192962646,ok,
keyframe::goat:00003,goat,3,stage165_adaptive,1,719644,27.402214489932668,0.8592577576637268,0.9881953001022339,0.1695810705423355,ok,
keyframe::goat:00004,goat,4,uniform_gap2 uniform_gap4,2,719645,27.430443602010072,0.8605990409851074,0.988222599029541,0.17004354298114777,ok,
keyframe::goat:00008,goat,8,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,719643,27.638829892325756,0.8640920519828796,0.9885107278823853,0.17091026902198792,ok,
keyframe::goat:00012,goat,12,uniform_gap2 uniform_gap4 uniform_gap6,3,719646,27.6914703054387,0.8669919967651367,0.9887165427207947,0.17196446657180786,ok,
keyframe::goat:00016,goat,16,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,719651,27.630942409795495,0.8662827610969543,0.9886276721954346,0.1725885570049286,ok,
keyframe::goat:00020,goat,20,uniform_gap2 uniform_gap4,2,719647,27.810771891223443,0.8730962872505188,0.9891066551208496,0.16156546771526337,ok,
keyframe::goat:00024,goat,24,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,5,719652,27.767057226515334,0.870424747467041,0.9888603687286377,0.16359557211399078,ok,
keyframe::goat:00028,goat,28,uniform_gap2 uniform_gap4,2,719646,27.61328615074918,0.8660213947296143,0.9885311722755432,0.16818800568580627,ok,
keyframe::goat:00032,goat,32,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,719650,27.803314886805165,0.8744468092918396,0.9893301129341125,0.1656680405139923,ok,
keyframe::goat:00036,goat,36,uniform_gap2 uniform_gap4 uniform_gap6,3,719641,27.662832792622627,0.8715226650238037,0.9889298677444458,0.16396984457969666,ok,
keyframe::goat:00040,goat,40,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,719652,27.55684024585984,0.8673695921897888,0.9885848760604858,0.16584794223308563,ok,
keyframe::goat:00044,goat,44,uniform_gap2 uniform_gap4,2,719645,27.602022593855786,0.8676176071166992,0.9886015057563782,0.16529513895511627,ok,
keyframe::goat:00046,goat,46,stage165_adaptive uniform_gap2,2,719642,27.41493658245033,0.8636694550514221,0.9884419441223145,0.16931669414043427,ok,
keyframe::goat:00048,goat,48,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,719643,27.700837509984414,0.8691447377204895,0.9887585043907166,0.15936484932899475,ok,
keyframe::goat:00052,goat,52,uniform_gap2 uniform_gap4,2,719640,27.6714627963308,0.8680194020271301,0.9887027144432068,0.16575685143470764,ok,
keyframe::goat:00056,goat,56,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,719650,27.539296185283668,0.866550862789154,0.9885570406913757,0.1652565747499466,ok,
keyframe::goat:00060,goat,60,uniform_gap2 uniform_gap4 uniform_gap6,3,719647,27.913448017359897,0.8771156668663025,0.9894474744796753,0.1551140546798706,ok,
keyframe::goat:00064,goat,64,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,719649,27.630424391552072,0.8738420009613037,0.9889574646949768,0.1586514115333557,ok,
