schedule,sequence,frame_index,final_type,measurement_key,psnr,ssim,ms_ssim,lpips,payload_bytes
uniform_gap2,camel,59,stage158_residual_recovery,residual::camel:00059:00058:00060,25.48333937176707,0.7969818711280823,0.9794845581054688,0.1982836127281189,238992
uniform_gap2,camel,60,q12_keyframe,keyframe::camel:00060,25.388386850152344,0.7956106662750244,0.9810236096382141,0.1903914362192154,0
uniform_gap2,camel,61,stage158_residual_recovery,residual::camel:00061:00060:00062,25.448229925901103,0.7957475185394287,0.9796208739280701,0.1975749135017395,237480
uniform_gap2,camel,62,q12_keyframe,keyframe::camel:00062,25.397094759942213,0.7981974482536316,0.9812824130058289,0.19222168624401093,0
uniform_gap2,camel,63,stage158_residual_recovery,residual::camel:00063:00062:00064,25.283639168111385,0.7901239991188049,0.9786174297332764,0.20282623171806335,231484
uniform_gap2,camel,64,q12_keyframe,keyframe::camel:00064,25.494421560374754,0.79994136095047,0.9813913106918335,0.19171220064163208,0
uniform_gap2,camel,65,stage158_residual_recovery,residual::camel:00065:00064:00066,25.408581938253914,0.7968564033508301,0.9794834852218628,0.1965521275997162,233576
uniform_gap2,camel,66,q12_keyframe,keyframe::camel:00066,25.427132391255,0.7971778512001038,0.980898916721344,0.18935467302799225,0
uniform_gap2,camel,67,stage158_residual_recovery,residual::camel:00067:00066:00068,25.41513869809517,0.79505854845047,0.9792837500572205,0.1944214552640915,237324
uniform_gap2,camel,68,q12_keyframe,keyframe::camel:00068,25.56089917371485,0.7969273924827576,0.9811360836029053,0.18691828846931458,0
uniform_gap2,camel,69,stage158_residual_recovery,residual::camel:00069:00068:00070,25.411310668050877,0.7936059832572937,0.9793157577514648,0.19906817376613617,236861
uniform_gap2,camel,70,q12_keyframe,keyframe::camel:00070,25.557470940329587,0.7991018295288086,0.9814637899398804,0.18741758167743683,0
uniform_gap2,camel,71,stage158_residual_recovery,residual::camel:00071:00070:00072,25.480572166079114,0.7949938178062439,0.979433536529541,0.19458995759487152,228031
uniform_gap2,camel,72,q12_keyframe,keyframe::camel:00072,25.491771186707375,0.7943016886711121,0.9807982444763184,0.19313427805900574,0
uniform_gap2,camel,73,stage158_residual_recovery,residual::camel:00073:00072:00074,25.583674251629212,0.7953236699104309,0.9793418645858765,0.19839701056480408,225838
uniform_gap2,camel,74,q12_keyframe,keyframe::camel:00074,25.536554378015754,0.7973049283027649,0.9814823865890503,0.190412238240242,0
uniform_gap2,camel,75,stage158_residual_recovery,residual::camel:00075:00074:00076,25.36545365500793,0.7908287644386292,0.9790501594543457,0.19788356125354767,224715
uniform_gap2,camel,76,q12_keyframe,keyframe::camel:00076,25.528211834159894,0.7987334132194519,0.9814197421073914,0.18899250030517578,0
uniform_gap2,camel,77,stage158_residual_recovery,residual::camel:00077:00076:00078,25.475265995043447,0.7952389717102051,0.9795597791671753,0.19662374258041382,215867
uniform_gap2,camel,78,q12_keyframe,keyframe::camel:00078,25.41671449846018,0.7921085357666016,0.9806821942329407,0.18948113918304443,0
uniform_gap2,camel,79,stage158_residual_recovery,residual::camel:00079:00078:00080,25.45947761795162,0.7934553027153015,0.9797070026397705,0.1977219581604004,220970
uniform_gap2,camel,80,q12_keyframe,keyframe::camel:00080,25.564857773055458,0.7968010902404785,0.9810541272163391,0.1895584911108017,0
uniform_gap2,camel,81,stage158_residual_recovery,residual::camel:00081:00080:00082,25.385316051425217,0.7882675528526306,0.9785542488098145,0.2014947235584259,224030
uniform_gap2,camel,82,q12_keyframe,keyframe::camel:00082,25.57910725968464,0.7944035530090332,0.980978786945343,0.1921924501657486,0
uniform_gap2,camel,83,stage158_residual_recovery,residual::camel:00083:00082:00084,25.504236176944083,0.7928909659385681,0.9792001247406006,0.1976148933172226,223995
uniform_gap2,camel,84,q12_keyframe,keyframe::camel:00084,25.441117944470232,0.7885881066322327,0.9800187945365906,0.19822272658348083,0
uniform_gap2,camel,85,stage158_residual_recovery,residual::camel:00085:00084:00086,25.453081124700443,0.7889847755432129,0.9788791537284851,0.19568493962287903,207975
uniform_gap2,camel,86,q12_keyframe,keyframe::camel:00086,25.49117463686133,0.7917497754096985,0.9805774092674255,0.19245824217796326,0
uniform_gap2,camel,87,stage158_residual_recovery,residual::camel:00087:00086:00088,25.365884988386544,0.7870969176292419,0.9787711501121521,0.20259150862693787,192557
uniform_gap2,camel,88,q12_keyframe,keyframe::camel:00088,25.49984412048019,0.7928568720817566,0.9806587100028992,0.19561827182769775,0
uniform_gap2,camel,89,q12_keyframe,keyframe::camel:00089,25.45548070331276,0.7944356799125671,0.980853796005249,0.19054177403450012,0
uniform_gap4,camel,0,q12_keyframe,keyframe::camel:00000,26.649687377128345,0.8333830237388611,0.984641432762146,0.16208112239837646,0
uniform_gap4,camel,1,stage158_residual_recovery,residual::camel:00001:00000:00004,26.597830367757055,0.8306570053100586,0.9824523329734802,0.16904768347740173,223231
uniform_gap4,camel,2,stage158_residual_recovery,residual::camel:00002:00000:00004,26.546682503736584,0.8257821202278137,0.9815943837165833,0.16800563037395477,244978
uniform_gap4,camel,3,stage158_residual_recovery,residual::camel:00003:00000:00004,26.47201348460623,0.8274943232536316,0.9818459749221802,0.16976997256278992,237793
uniform_gap4,camel,4,q12_keyframe,keyframe::camel:00004,26.652852186785427,0.8390275835990906,0.9853472113609314,0.16115663945674896,0
uniform_gap4,camel,5,stage158_residual_recovery,residual::camel:00005:00004:00008,26.447376800187577,0.8309621810913086,0.9821488261222839,0.17082147300243378,236761
uniform_gap4,camel,6,stage158_residual_recovery,residual::camel:00006:00004:00008,26.21645164255325,0.8165077567100525,0.9804737567901611,0.17285887897014618,242701
uniform_gap4,camel,7,stage158_residual_recovery,residual::camel:00007:00004:00008,26.28964717818333,0.8274518847465515,0.9818347096443176,0.17038901150226593,230527
uniform_gap4,camel,8,q12_keyframe,keyframe::camel:00008,26.383456682744143,0.8327124714851379,0.9845405220985413,0.16389083862304688,0
uniform_gap4,camel,9,stage158_residual_recovery,residual::camel:00009:00008:00012,26.022773357581794,0.8186993598937988,0.9808537364006042,0.17960360646247864,243004
uniform_gap4,camel,10,stage158_residual_recovery,residual::camel:00010:00008:00012,26.052675203887475,0.8212170600891113,0.9813212752342224,0.17579323053359985,238165
uniform_gap4,camel,11,stage158_residual_recovery,residual::camel:00011:00008:00012,26.06132903801667,0.822760283946991,0.9816434979438782,0.17798829078674316,230561
uniform_gap4,camel,12,q12_keyframe,keyframe::camel:00012,26.027458733688693,0.8227266669273376,0.983349621295929,0.16890956461429596,0
uniform_gap4,camel,13,stage158_residual_recovery,residual::camel:00013:00012:00016,25.89826385014173,0.8179196715354919,0.9810973405838013,0.18240520358085632,227094
uniform_gap4,camel,14,stage158_residual_recovery,residual::camel:00014:00012:00016,25.887942334098113,0.8179195523262024,0.9810119867324829,0.1808389574289322,239794
uniform_gap4,camel,15,stage158_residual_recovery,residual::camel:00015:00012:00016,25.78507303175521,0.8144734501838684,0.9808198809623718,0.18277356028556824,226764
uniform_gap4,camel,16,q12_keyframe,keyframe::camel:00016,25.972104639021083,0.8234667181968689,0.9838010668754578,0.17060540616512299,0
uniform_gap4,camel,17,stage158_residual_recovery,residual::camel:00017:00016:00020,25.872867318969472,0.8184067606925964,0.981127142906189,0.1787877380847931,227906
uniform_gap4,camel,18,stage158_residual_recovery,residual::camel:00018:00016:00020,25.80116923021849,0.8133781552314758,0.9801844358444214,0.18286645412445068,241416
uniform_gap4,camel,19,stage158_residual_recovery,residual::camel:00019:00016:00020,25.978063180890054,0.8215072154998779,0.9814537167549133,0.17674174904823303,233172
uniform_gap4,camel,20,q12_keyframe,keyframe::camel:00020,26.171754092303694,0.8274407386779785,0.9841144680976868,0.1694442629814148,0
uniform_gap4,camel,21,stage158_residual_recovery,residual::camel:00021:00020:00024,26.096740589571237,0.8192254900932312,0.9811432957649231,0.18323391675949097,232361
uniform_gap4,camel,22,stage158_residual_recovery,residual::camel:00022:00020:00024,26.04740578469181,0.8182001113891602,0.9809166789054871,0.17853929102420807,241892
uniform_gap4,camel,23,stage158_residual_recovery,residual::camel:00023:00020:00024,26.211344132395258,0.824443519115448,0.9819081425666809,0.1790160834789276,236264
uniform_gap4,camel,24,q12_keyframe,keyframe::camel:00024,26.187746651023353,0.822810173034668,0.9834707975387573,0.17222440242767334,0
uniform_gap4,camel,25,stage158_residual_recovery,residual::camel:00025:00024:00028,26.096789161231083,0.8147419095039368,0.9803493618965149,0.18407560884952545,219991
uniform_gap4,camel,26,stage158_residual_recovery,residual::camel:00026:00024:00028,26.103679489760985,0.8169990181922913,0.9803928136825562,0.18418237566947937,234809
uniform_gap4,camel,27,stage158_residual_recovery,residual::camel:00027:00024:00028,26.05266827696152,0.8149740099906921,0.9804592132568359,0.18496401607990265,229871
uniform_gap4,camel,28,q12_keyframe,keyframe::camel:00028,26.205068830222565,0.8207980990409851,0.9833598732948303,0.17197570204734802,0
uniform_gap4,camel,29,stage158_residual_recovery,residual::camel:00029:00028:00032,26.104615054127752,0.8156701922416687,0.981024444103241,0.1798807829618454,223431
uniform_gap4,camel,30,stage158_residual_recovery,residual::camel:00030:00028:00032,25.8434759755113,0.8030511736869812,0.9789517521858215,0.19006159901618958,227627
uniform_gap4,camel,31,stage158_residual_recovery,residual::camel:00031:00028:00032,25.958805790619664,0.8106544017791748,0.9802277088165283,0.18614085018634796,226454
uniform_gap4,camel,32,q12_keyframe,keyframe::camel:00032,26.045637035606582,0.8193108439445496,0.9832605719566345,0.17030885815620422,0
uniform_gap4,camel,33,stage158_residual_recovery,residual::camel:00033:00032:00036,25.818154457060103,0.8065662980079651,0.9796732068061829,0.1846931278705597,230198
uniform_gap4,camel,34,stage158_residual_recovery,residual::camel:00034:00032:00036,25.744325258832205,0.8091461658477783,0.9803097248077393,0.18829426169395447,239768
uniform_gap4,camel,35,stage158_residual_recovery,residual::camel:00035:00032:00036,25.721711306820136,0.8089771866798401,0.9802094101905823,0.18367722630500793,234071
uniform_gap4,camel,36,q12_keyframe,keyframe::camel:00036,25.738651056362443,0.8091228604316711,0.982340931892395,0.18162888288497925,0
uniform_gap4,camel,37,stage158_residual_recovery,residual::camel:00037:00036:00040,25.71456265088958,0.8081719875335693,0.9802908897399902,0.1861724853515625,233000
uniform_gap4,camel,38,stage158_residual_recovery,residual::camel:00038:00036:00040,25.665248354315665,0.8070064187049866,0.9800222516059875,0.18665170669555664,240272
uniform_gap4,camel,39,stage158_residual_recovery,residual::camel:00039:00036:00040,25.594134302512842,0.8046336770057678,0.980079174041748,0.18947343528270721,233293
uniform_gap4,camel,40,q12_keyframe,keyframe::camel:00040,25.6919268730771,0.8107169270515442,0.9825814962387085,0.1819671392440796,0
uniform_gap4,camel,41,stage158_residual_recovery,residual::camel:00041:00040:00044,25.583827506244027,0.8052647709846497,0.9802647233009338,0.18830366432666779,222150
uniform_gap4,camel,42,stage158_residual_recovery,residual::camel:00042:00040:00044,25.48510887784404,0.7994254231452942,0.9793773889541626,0.19162793457508087,230336
uniform_gap4,camel,43,stage158_residual_recovery,residual::camel:00043:00040:00044,25.57198688582787,0.8043115139007568,0.980209231376648,0.18874803185462952,224883
uniform_gap4,camel,44,q12_keyframe,keyframe::camel:00044,25.647391459837152,0.8090090751647949,0.982412576675415,0.18045958876609802,0
uniform_gap4,camel,45,stage158_residual_recovery,residual::camel:00045:00044:00048,25.523250780816745,0.8022138476371765,0.979973554611206,0.18970972299575806,222966
uniform_gap4,camel,46,stage158_residual_recovery,residual::camel:00046:00044:00048,25.600772961403063,0.8047611117362976,0.9802366495132446,0.18461735546588898,239250
uniform_gap4,camel,47,stage158_residual_recovery,residual::camel:00047:00044:00048,25.628300817811848,0.8051817417144775,0.9805611371994019,0.18648505210876465,230482
uniform_gap4,camel,48,q12_keyframe,keyframe::camel:00048,25.53048962312342,0.8036746978759766,0.9815071821212769,0.18652334809303284,0
uniform_gap4,camel,49,stage158_residual_recovery,residual::camel:00049:00048:00052,25.675067190457543,0.8077085018157959,0.980928897857666,0.18717394769191742,230401
uniform_gap4,camel,50,stage158_residual_recovery,residual::camel:00050:00048:00052,25.570097041412417,0.8010609149932861,0.9799764752388,0.19088689982891083,237766
uniform_gap4,camel,51,stage158_residual_recovery,residual::camel:00051:00048:00052,25.53355818243109,0.800717294216156,0.9799644947052002,0.18950219452381134,225502
uniform_gap4,camel,52,q12_keyframe,keyframe::camel:00052,25.727799708885108,0.8105218410491943,0.9824885725975037,0.1778772920370102,0
uniform_gap4,camel,53,stage158_residual_recovery,residual::camel:00053:00052:00056,25.64026357726229,0.8033891320228577,0.9798873066902161,0.187912255525589,225360
uniform_gap4,camel,54,stage158_residual_recovery,residual::camel:00054:00052:00056,25.512781026522514,0.7988297343254089,0.9795049428939819,0.19184991717338562,244150
uniform_gap4,camel,55,stage158_residual_recovery,residual::camel:00055:00052:00056,25.60759978410013,0.8031285405158997,0.9802889823913574,0.1915993094444275,231356
uniform_gap4,camel,56,q12_keyframe,keyframe::camel:00056,25.673745451645054,0.8051003813743591,0.9819308519363403,0.18385693430900574,0
uniform_gap4,camel,57,stage158_residual_recovery,residual::camel:00057:00056:00060,25.43958173931633,0.7951921820640564,0.9787577390670776,0.19748319685459137,229608
uniform_gap4,camel,58,stage158_residual_recovery,residual::camel:00058:00056:00060,25.48557872239565,0.7964357733726501,0.9794138073921204,0.19511781632900238,252164
uniform_gap4,camel,59,stage158_residual_recovery,residual::camel:00059:00056:00060,25.478146907356013,0.7969420552253723,0.9795624613761902,0.19511158764362335,235787
uniform_gap4,camel,60,q12_keyframe,keyframe::camel:00060,25.388386850152344,0.7956106662750244,0.9810236096382141,0.1903914362192154,0
uniform_gap4,camel,61,stage158_residual_recovery,residual::camel:00061:00060:00064,25.449571302887655,0.795954704284668,0.9796456694602966,0.1983410120010376,233350
uniform_gap4,camel,62,stage158_residual_recovery,residual::camel:00062:00060:00064,25.32285003020754,0.7945364117622375,0.9792410135269165,0.19808799028396606,243120
uniform_gap4,camel,63,stage158_residual_recovery,residual::camel:00063:00060:00064,25.27974757756195,0.7899212837219238,0.9785877466201782,0.20225131511688232,222555
uniform_gap4,camel,64,q12_keyframe,keyframe::camel:00064,25.494421560374754,0.79994136095047,0.9813913106918335,0.19171220064163208,0
uniform_gap4,camel,65,stage158_residual_recovery,residual::camel:00065:00064:00068,25.40727739250364,0.7957733273506165,0.9793307781219482,0.19695259630680084,219842
uniform_gap4,camel,66,stage158_residual_recovery,residual::camel:00066:00064:00068,25.363483980007572,0.7936374545097351,0.9789705872535706,0.19719727337360382,244070
uniform_gap4,camel,67,stage158_residual_recovery,residual::camel:00067:00064:00068,25.41507149824154,0.7949610352516174,0.9793230891227722,0.19485847651958466,231826
uniform_gap4,camel,68,q12_keyframe,keyframe::camel:00068,25.56089917371485,0.7969273924827576,0.9811360836029053,0.18691828846931458,0
uniform_gap4,camel,69,stage158_residual_recovery,residual::camel:00069:00068:00072,25.413276134317254,0.793631374835968,0.9793275594711304,0.1994330883026123,231203
uniform_gap4,camel,70,stage158_residual_recovery,residual::camel:00070:00068:00072,25.502242043429007,0.7959990501403809,0.9795741438865662,0.1951308697462082,240177
uniform_gap4,camel,71,stage158_residual_recovery,residual::camel:00071:00068:00072,25.487795615406164,0.7953094840049744,0.9794694781303406,0.1949998140335083,227125
uniform_gap4,camel,72,q12_keyframe,keyframe::camel:00072,25.491771186707375,0.7943016886711121,0.9807982444763184,0.19313427805900574,0
uniform_gap4,camel,73,stage158_residual_recovery,residual::camel:00073:00072:00076,25.59224945723038,0.7958316206932068,0.9794126749038696,0.19877883791923523,223289
uniform_gap4,camel,74,stage158_residual_recovery,residual::camel:00074:00072:00076,25.465597712043948,0.7934188842773438,0.9792410135269165,0.19782771170139313,239310
uniform_gap4,camel,75,stage158_residual_recovery,residual::camel:00075:00072:00076,25.347331198304953,0.7896585464477539,0.9786255359649658,0.19888423383235931,209504
uniform_gap4,camel,76,q12_keyframe,keyframe::camel:00076,25.528211834159894,0.7987334132194519,0.9814197421073914,0.18899250030517578,0
uniform_gap4,camel,77,stage158_residual_recovery,residual::camel:00077:00076:00080,25.469846938824784,0.7949156761169434,0.9796321392059326,0.1966998279094696,208746
uniform_gap4,camel,78,stage158_residual_recovery,residual::camel:00078:00076:00080,25.36791387338324,0.789052426815033,0.9789443016052246,0.19624698162078857,233604
uniform_gap4,camel,79,stage158_residual_recovery,residual::camel:00079:00076:00080,25.46439727182038,0.7929612994194031,0.9794363975524902,0.19754111766815186,211132
uniform_gap4,camel,80,q12_keyframe,keyframe::camel:00080,25.564857773055458,0.7968010902404785,0.9810541272163391,0.1895584911108017,0
uniform_gap4,camel,81,stage158_residual_recovery,residual::camel:00081:00080:00084,25.395651452088963,0.7887070178985596,0.9785975217819214,0.19867441058158875,211730
uniform_gap4,camel,82,stage158_residual_recovery,residual::camel:00082:00080:00084,25.503682079319127,0.7895660400390625,0.978879451751709,0.19889886677265167,235824
uniform_gap4,camel,83,stage158_residual_recovery,residual::camel:00083:00080:00084,25.495450408427565,0.7928064465522766,0.979194700717926,0.1979229897260666,220015
uniform_gap4,camel,84,q12_keyframe,keyframe::camel:00084,25.441117944470232,0.7885881066322327,0.9800187945365906,0.19822272658348083,0
uniform_gap4,camel,85,stage158_residual_recovery,residual::camel:00085:00084:00088,25.445652581596985,0.7888802886009216,0.9789153933525085,0.1974918246269226,200739
uniform_gap4,camel,86,stage158_residual_recovery,residual::camel:00086:00084:00088,25.42777631249934,0.7886300683021545,0.9787368178367615,0.19644084572792053,208384
uniform_gap4,camel,87,stage158_residual_recovery,residual::camel:00087:00084:00088,25.357593502937682,0.7858373522758484,0.9781057834625244,0.20563577115535736,180994
uniform_gap4,camel,88,q12_keyframe,keyframe::camel:00088,25.49984412048019,0.7928568720817566,0.9806587100028992,0.19561827182769775,0
uniform_gap4,camel,89,q12_keyframe,keyframe::camel:00089,25.45548070331276,0.7944356799125671,0.980853796005249,0.19054177403450012,0
uniform_gap6,camel,0,q12_keyframe,keyframe::camel:00000,26.649687377128345,0.8333830237388611,0.984641432762146,0.16208112239837646,0
uniform_gap6,camel,1,stage158_residual_recovery,residual::camel:00001:00000:00006,26.618541909182277,0.8319112658500671,0.9826356172561646,0.16937008500099182,224576
uniform_gap6,camel,2,stage158_residual_recovery,residual::camel:00002:00000:00006,26.505714297517006,0.8224771022796631,0.9809572696685791,0.17136907577514648,231911
uniform_gap6,camel,3,stage158_residual_recovery,residual::camel:00003:00000:00006,26.282624480909615,0.8158278465270996,0.9798210263252258,0.1751512885093689,244689
uniform_gap6,camel,4,stage158_residual_recovery,residual::camel:00004:00000:00006,26.485580388837505,0.8293370604515076,0.9821274280548096,0.17098379135131836,243700
uniform_gap6,camel,5,stage158_residual_recovery,residual::camel:00005:00000:00006,26.465273225113094,0.8322352766990662,0.9825507998466492,0.16963151097297668,237366
uniform_gap6,camel,6,q12_keyframe,keyframe::camel:00006,26.423099179316665,0.8294306397438049,0.984294593334198,0.16091826558113098,0
uniform_gap6,camel,7,stage158_residual_recovery,residual::camel:00007:00006:00012,26.341279021199696,0.8291478753089905,0.9821286797523499,0.1706538051366806,233761
uniform_gap6,camel,8,stage158_residual_recovery,residual::camel:00008:00006:00012,26.194504643451573,0.8217741847038269,0.9810536503791809,0.17508083581924438,240879
uniform_gap6,camel,9,stage158_residual_recovery,residual::camel:00009:00006:00012,25.99014019734145,0.8171036243438721,0.9806080460548401,0.1797766536474228,241313
uniform_gap6,camel,10,stage158_residual_recovery,residual::camel:00010:00006:00012,26.032668704659365,0.8203231692314148,0.9812197089195251,0.1755586415529251,237270
uniform_gap6,camel,11,stage158_residual_recovery,residual::camel:00011:00006:00012,26.052971034683825,0.8224368691444397,0.9815625548362732,0.1782839000225067,229941
uniform_gap6,camel,12,q12_keyframe,keyframe::camel:00012,26.027458733688693,0.8227266669273376,0.983349621295929,0.16890956461429596,0
uniform_gap6,camel,13,stage158_residual_recovery,residual::camel:00013:00012:00018,25.884247260374558,0.8169674873352051,0.9809584617614746,0.18235276639461517,222624
uniform_gap6,camel,14,stage158_residual_recovery,residual::camel:00014:00012:00018,25.819824044072476,0.814847469329834,0.9805924892425537,0.17969796061515808,248353
uniform_gap6,camel,15,stage158_residual_recovery,residual::camel:00015:00012:00018,25.732121250251915,0.8115479946136475,0.9802494049072266,0.18292677402496338,243366
uniform_gap6,camel,16,stage158_residual_recovery,residual::camel:00016:00012:00018,25.86754713582266,0.8184701800346375,0.9811815619468689,0.17898613214492798,239001
uniform_gap6,camel,17,stage158_residual_recovery,residual::camel:00017:00012:00018,25.88858614667258,0.8188030123710632,0.9814159870147705,0.17918661236763,232294
uniform_gap6,camel,18,q12_keyframe,keyframe::camel:00018,25.908096379560867,0.8193575739860535,0.9829957485198975,0.17565111815929413,0
uniform_gap6,camel,19,stage158_residual_recovery,residual::camel:00019:00018:00024,26.0282682139826,0.8243218064308167,0.9819942116737366,0.17534489929676056,246605
uniform_gap6,camel,20,stage158_residual_recovery,residual::camel:00020:00018:00024,26.036647373903893,0.8202188611030579,0.9811609387397766,0.1783146858215332,251901
uniform_gap6,camel,21,stage158_residual_recovery,residual::camel:00021:00018:00024,25.99376330869908,0.8130636215209961,0.9803249835968018,0.18387742340564728,253977
uniform_gap6,camel,22,stage158_residual_recovery,residual::camel:00022:00018:00024,26.01232398634587,0.8154363632202148,0.9804689288139343,0.1787937432527542,236945
uniform_gap6,camel,23,stage158_residual_recovery,residual::camel:00023:00018:00024,26.203291230764485,0.8239919543266296,0.9818034768104553,0.17880229651927948,233053
uniform_gap6,camel,24,q12_keyframe,keyframe::camel:00024,26.187746651023353,0.822810173034668,0.9834707975387573,0.17222440242767334,0
uniform_gap6,camel,25,stage158_residual_recovery,residual::camel:00025:00024:00030,26.115909255026576,0.8165413737297058,0.980581521987915,0.1826421320438385,223169
uniform_gap6,camel,26,stage158_residual_recovery,residual::camel:00026:00024:00030,25.991798489588803,0.8100108504295349,0.9794180989265442,0.18754959106445312,225878
uniform_gap6,camel,27,stage158_residual_recovery,residual::camel:00027:00024:00030,25.760729154034095,0.7965872883796692,0.9772169589996338,0.19176548719406128,221670
uniform_gap6,camel,28,stage158_residual_recovery,residual::camel:00028:00024:00030,25.99136818868862,0.8070805072784424,0.9793018698692322,0.18708248436450958,222800
uniform_gap6,camel,29,stage158_residual_recovery,residual::camel:00029:00024:00030,26.089468793474822,0.8153708577156067,0.9810266494750977,0.18224261701107025,219961
uniform_gap6,camel,30,q12_keyframe,keyframe::camel:00030,26.035339143976866,0.8157229423522949,0.982813835144043,0.17673611640930176,0
uniform_gap6,camel,31,stage158_residual_recovery,residual::camel:00031:00030:00036,26.009945240529476,0.8144283294677734,0.9808506369590759,0.18415716290473938,231628
uniform_gap6,camel,32,stage158_residual_recovery,residual::camel:00032:00030:00036,25.90292577865952,0.810950517654419,0.9800727963447571,0.17971760034561157,235792
uniform_gap6,camel,33,stage158_residual_recovery,residual::camel:00033:00030:00036,25.72076862097078,0.7997344136238098,0.9786701798439026,0.1891900897026062,237203
uniform_gap6,camel,34,stage158_residual_recovery,residual::camel:00034:00030:00036,25.729565785753756,0.8078703284263611,0.9801002144813538,0.18910709023475647,234528
uniform_gap6,camel,35,stage158_residual_recovery,residual::camel:00035:00030:00036,25.716554897665237,0.808559000492096,0.9801322817802429,0.1840590387582779,230061
uniform_gap6,camel,36,q12_keyframe,keyframe::camel:00036,25.738651056362443,0.8091228604316711,0.982340931892395,0.18162888288497925,0
uniform_gap6,camel,37,stage158_residual_recovery,residual::camel:00037:00036:00042,25.712642528579167,0.8078131079673767,0.9802191853523254,0.18645402789115906,228766
uniform_gap6,camel,38,stage158_residual_recovery,residual::camel:00038:00036:00042,25.6436966288795,0.8055868148803711,0.9797981381416321,0.1873946487903595,231547
uniform_gap6,camel,39,stage158_residual_recovery,residual::camel:00039:00036:00042,25.532874526455927,0.8009529709815979,0.9792917966842651,0.19154894351959229,238621
uniform_gap6,camel,40,stage158_residual_recovery,residual::camel:00040:00036:00042,25.596623390093693,0.8052375912666321,0.9800659418106079,0.18804824352264404,233373
uniform_gap6,camel,41,stage158_residual_recovery,residual::camel:00041:00036:00042,25.637160560203405,0.8081241250038147,0.9807751178741455,0.19013389945030212,228746
uniform_gap6,camel,42,q12_keyframe,keyframe::camel:00042,25.581913491782785,0.8054119944572449,0.981866717338562,0.18483662605285645,0
uniform_gap6,camel,43,stage158_residual_recovery,residual::camel:00043:00042:00048,25.57436439983656,0.8040329813957214,0.9804236888885498,0.1890876293182373,223027
uniform_gap6,camel,44,stage158_residual_recovery,residual::camel:00044:00042:00048,25.541897609072798,0.8017096519470215,0.979572057723999,0.18804508447647095,243195
uniform_gap6,camel,45,stage158_residual_recovery,residual::camel:00045:00042:00048,25.482667863147856,0.8008025288581848,0.9794768691062927,0.19007430970668793,238057
uniform_gap6,camel,46,stage158_residual_recovery,residual::camel:00046:00042:00048,25.596504532794807,0.8046872615814209,0.9801867604255676,0.1841353178024292,236126
uniform_gap6,camel,47,stage158_residual_recovery,residual::camel:00047:00042:00048,25.6254877268372,0.805271565914154,0.9805443286895752,0.18623413145542145,228395
uniform_gap6,camel,48,q12_keyframe,keyframe::camel:00048,25.53048962312342,0.8036746978759766,0.9815071821212769,0.18652334809303284,0
uniform_gap6,camel,49,stage158_residual_recovery,residual::camel:00049:00048:00054,25.662477533009074,0.806908369064331,0.9808000922203064,0.18641406297683716,225471
uniform_gap6,camel,50,stage158_residual_recovery,residual::camel:00050:00048:00054,25.54771206744226,0.7986119389533997,0.9796088933944702,0.19316571950912476,231095
uniform_gap6,camel,51,stage158_residual_recovery,residual::camel:00051:00048:00054,25.432876011236214,0.7938792109489441,0.978519082069397,0.1935734897851944,238471
uniform_gap6,camel,52,stage158_residual_recovery,residual::camel:00052:00048:00054,25.6354712612727,0.8045410513877869,0.9799526333808899,0.1850694715976715,237398
uniform_gap6,camel,53,stage158_residual_recovery,residual::camel:00053:00048:00054,25.65750291296323,0.8043456077575684,0.979953944683075,0.18976913392543793,229424
uniform_gap6,camel,54,q12_keyframe,keyframe::camel:00054,25.583264623835507,0.8024036288261414,0.9815866351127625,0.18507076799869537,0
uniform_gap6,camel,55,stage158_residual_recovery,residual::camel:00055:00054:00060,25.58116259768056,0.800885021686554,0.9799479842185974,0.19014498591423035,224224
uniform_gap6,camel,56,stage158_residual_recovery,residual::camel:00056:00054:00060,25.514999251682752,0.7941756248474121,0.9784525632858276,0.19274407625198364,254741
uniform_gap6,camel,57,stage158_residual_recovery,residual::camel:00057:00054:00060,25.385041410743057,0.7914550304412842,0.9782595634460449,0.19394131004810333,254469
uniform_gap6,camel,58,stage158_residual_recovery,residual::camel:00058:00054:00060,25.472922849547853,0.7960023880004883,0.9792696833610535,0.19614332914352417,245064
uniform_gap6,camel,59,stage158_residual_recovery,residual::camel:00059:00054:00060,25.477630036721504,0.7974154353141785,0.9796367287635803,0.19598343968391418,235416
uniform_gap6,camel,60,q12_keyframe,keyframe::camel:00060,25.388386850152344,0.7956106662750244,0.9810236096382141,0.1903914362192154,0
uniform_gap6,camel,61,stage158_residual_recovery,residual::camel:00061:00060:00066,25.455462237223067,0.7959564328193665,0.979626476764679,0.19802090525627136,231426
uniform_gap6,camel,62,stage158_residual_recovery,residual::camel:00062:00060:00066,25.317470506179525,0.7939793467521667,0.9791873097419739,0.19861064851284027,239627
uniform_gap6,camel,63,stage158_residual_recovery,residual::camel:00063:00060:00066,25.236456833994623,0.7878941893577576,0.9781830906867981,0.20113405585289001,240605
uniform_gap6,camel,64,stage158_residual_recovery,residual::camel:00064:00060:00066,25.41699361337421,0.7962655425071716,0.9792247414588928,0.19860605895519257,234220
uniform_gap6,camel,65,stage158_residual_recovery,residual::camel:00065:00060:00066,25.416208758371024,0.7971438765525818,0.9794989228248596,0.19568297266960144,221483
