task_id,sequence,codec,reference_gap,target_index,method,side_bits,keep_fraction,keep_gaussians,side_info_mib_per_intermediate_frame,baseline_anchor_mse,residual_anchor_mse_after_sideinfo,captured_energy_fraction,residual_mse_reduction_fraction
stage79_00022323,breakdance,q12,4,11,linear,8,0.05,1843,0.02636432647705078,0.005178659899621947,0.00165074859928881,0.681240198953919,0.681240198953919
stage79_00022323,breakdance,q12,4,11,linear,8,0.1,3686,0.05272865295410156,0.005178659899621947,0.0006460476125407423,0.8752481095373911,0.8752481095373911
stage79_00022323,breakdance,q12,4,11,linear,8,0.25,9216,0.1318359375,0.005178659899621947,4.889160139947875e-05,0.9905590244682707,0.9905590244682707
stage79_00022323,breakdance,q12,4,11,linear,8,1.0,36864,0.52734375,0.005178659899621947,0.0,1.0,1.0
stage79_00022323,breakdance,q12,4,11,stage65_adapter,6,0.0,0,0.0,0.0266468871353019,0.0266468871353019,0.0,0.0
stage79_00022323,breakdance,q12,4,11,stage65_adapter,6,0.01,369,0.0041348934173583984,0.0266468871353019,0.025171569906748258,0.055365462429535925,0.05536546242953588
stage79_00022323,breakdance,q12,4,11,stage65_adapter,6,0.05,1843,0.020652055740356445,0.0266468871353019,0.021849488600706443,0.18003598357422562,0.18003598357422557
stage79_00022323,breakdance,q12,4,11,stage65_adapter,6,0.1,3686,0.04130411148071289,0.0266468871353019,0.019569333801921617,0.2656052580342082,0.2656052580342081
stage79_00022323,breakdance,q12,4,11,stage65_adapter,6,0.25,9216,0.103271484375,0.0266468871353019,0.015144239124069866,0.4316694836746346,0.43166948367463454
stage79_00022323,breakdance,q12,4,11,stage65_adapter,6,1.0,36864,0.4130859375,0.0266468871353019,0.0,1.0000000764729338,1.0
stage79_00022323,breakdance,q12,4,11,stage65_adapter,8,0.0,0,0.0,0.0266468871353019,0.0266468871353019,0.0,0.0
