policy,stage97_task_id,source_task_id,sequence,reference_gap,target_index,base_method,selected_candidate,base_psnr,endpoint_sideinfo_psnr,selected_sideinfo_psnr,teacher_oracle_sideinfo_psnr,delta_psnr_vs_endpoint,delta_psnr_vs_base,gap_to_teacher_oracle_psnr,precision_at_keep,energy_recall_total,relative_energy_recall_vs_oracle
stage106_fixed_group_policy,stage97_00012078,stage79_00024343,dance-twirl,4,53,linear,shared_energy_regression,17.62841818138416,19.045204951171495,19.085163371759016,21.50740211481487,0.03995842058752075,1.456745190374857,-2.4222387430558534,0.2995116710662842,0.24883036315441132,0.40501683950424194
group_best_mean_psnr,stage97_00012078,stage79_00024343,dance-twirl,4,53,linear,endpoint_diff_baseline,17.62841818138416,19.045204951171495,19.045204951171495,21.50740211481487,0.0,1.4167867697873362,-2.462197163643374,0.28703200817108154,0.22874771058559418,0.37232866883277893
oracle_task_best,stage97_00012078,stage79_00024343,dance-twirl,4,53,linear,shared_topk_bce,17.62841818138416,19.045204951171495,19.161133021039614,21.50740211481487,0.11592806986811865,1.5327148396554549,-2.3462690937752555,0.3057515025138855,0.2589457333087921,0.4214814603328705
endpoint_only,stage97_00012078,stage79_00024343,dance-twirl,4,53,stage65_adapter,endpoint_diff_baseline,18.627060272368908,19.910117361499744,19.910117361499744,22.095805073402694,0.0,1.2830570891308355,-2.1856877119029505,0.27590885758399963,0.14745716750621796,0.48970967531204224
always_shared_energy_regression,stage97_00012078,stage79_00024343,dance-twirl,4,53,stage65_adapter,shared_energy_regression,18.627060272368908,19.910117361499744,19.74642561776146,22.095805073402694,-0.16369174373828344,1.119365345392552,-2.349379455641234,0.36489418148994446,0.1763370782136917,0.5856207013130188
always_shared_topk_bce,stage97_00012078,stage79_00024343,dance-twirl,4,53,stage65_adapter,shared_topk_bce,18.627060272368908,19.910117361499744,19.82831455939931,22.095805073402694,-0.08180280210043378,1.2012542870304017,-2.2674905140033843,0.3768312633037567,0.17964275181293488,0.5965989828109741
stage106_fixed_group_policy,stage97_00012078,stage79_00024343,dance-twirl,4,53,stage65_adapter,endpoint_diff_baseline,18.627060272368908,19.910117361499744,19.910117361499744,22.095805073402694,0.0,1.2830570891308355,-2.1856877119029505,0.27590885758399963,0.14745716750621796,0.48970967531204224
group_best_mean_psnr,stage97_00012078,stage79_00024343,dance-twirl,4,53,stage65_adapter,endpoint_diff_baseline,18.627060272368908,19.910117361499744,19.910117361499744,22.095805073402694,0.0,1.2830570891308355,-2.1856877119029505,0.27590885758399963,0.14745716750621796,0.48970967531204224
oracle_task_best,stage97_00012078,stage79_00024343,dance-twirl,4,53,stage65_adapter,endpoint_diff_baseline,18.627060272368908,19.910117361499744,19.910117361499744,22.095805073402694,0.0,1.2830570891308355,-2.1856877119029505,0.27590885758399963,0.14745716750621796,0.48970967531204224
endpoint_only,stage97_00012082,stage79_00024347,dance-twirl,4,58,linear,endpoint_diff_baseline,17.69185759747425,19.140534955525897,19.140534955525897,20.936469984414483,0.0,1.448677358051647,-1.7959350288885858,0.29354313015937805,0.22118979692459106,0.39099419116973877
always_shared_energy_regression,stage97_00012082,stage79_00024347,dance-twirl,4,58,linear,shared_energy_regression,17.69185759747425,19.140534955525897,19.148945793448952,20.936469984414483,0.00841083792305497,1.457088195974702,-1.7875241909655308,0.31795984506607056,0.24421758949756622,0.43170011043548584
always_shared_topk_bce,stage97_00012082,stage79_00024347,dance-twirl,4,58,linear,shared_topk_bce,17.69185759747425,19.140534955525897,19.170160200326286,20.936469984414483,0.029625244800389083,1.478302602852036,-1.7663097840881967,0.3233857750892639,0.25447607040405273,0.4498338997364044
stage106_fixed_group_policy,stage97_00012082,stage79_00024347,dance-twirl,4,58,linear,shared_energy_regression,17.69185759747425,19.140534955525897,19.148945793448952,20.936469984414483,0.00841083792305497,1.457088195974702,-1.7875241909655308,0.31795984506607056,0.24421758949756622,0.43170011043548584
group_best_mean_psnr,stage97_00012082,stage79_00024347,dance-twirl,4,58,linear,endpoint_diff_baseline,17.69185759747425,19.140534955525897,19.140534955525897,20.936469984414483,0.0,1.448677358051647,-1.7959350288885858,0.29354313015937805,0.22118979692459106,0.39099419116973877
oracle_task_best,stage97_00012082,stage79_00024347,dance-twirl,4,58,linear,shared_topk_bce,17.69185759747425,19.140534955525897,19.170160200326286,20.936469984414483,0.029625244800389083,1.478302602852036,-1.7663097840881967,0.3233857750892639,0.25447607040405273,0.4498338997364044
endpoint_only,stage97_00012082,stage79_00024347,dance-twirl,4,58,stage65_adapter,endpoint_diff_baseline,18.49200851809771,20.028978833962437,20.028978833962437,21.367269153320656,0.0,1.5369703158647283,-1.3382903193582187,0.3016820251941681,0.13753242790699005,0.5517196655273438
always_shared_energy_regression,stage97_00012082,stage79_00024347,dance-twirl,4,58,stage65_adapter,shared_energy_regression,18.49200851809771,20.028978833962437,19.662207837485358,21.367269153320656,-0.36677099647707934,1.170199319387649,-1.705061315835298,0.38768312335014343,0.16360369324684143,0.6563060879707336
always_shared_topk_bce,stage97_00012082,stage79_00024347,dance-twirl,4,58,stage65_adapter,shared_topk_bce,18.49200851809771,20.028978833962437,19.686229765989577,21.367269153320656,-0.34274906797286064,1.1942212478918677,-1.6810393873310794,0.40097665786743164,0.16647201776504517,0.6678125262260437
stage106_fixed_group_policy,stage97_00012082,stage79_00024347,dance-twirl,4,58,stage65_adapter,endpoint_diff_baseline,18.49200851809771,20.028978833962437,20.028978833962437,21.367269153320656,0.0,1.5369703158647283,-1.3382903193582187,0.3016820251941681,0.13753242790699005,0.5517196655273438
group_best_mean_psnr,stage97_00012082,stage79_00024347,dance-twirl,4,58,stage65_adapter,endpoint_diff_baseline,18.49200851809771,20.028978833962437,20.028978833962437,21.367269153320656,0.0,1.5369703158647283,-1.3382903193582187,0.3016820251941681,0.13753242790699005,0.5517196655273438
oracle_task_best,stage97_00012082,stage79_00024347,dance-twirl,4,58,stage65_adapter,endpoint_diff_baseline,18.49200851809771,20.028978833962437,20.028978833962437,21.367269153320656,0.0,1.5369703158647283,-1.3382903193582187,0.3016820251941681,0.13753242790699005,0.5517196655273438
endpoint_only,stage97_00012129,stage79_00024394,dance-twirl,8,28,linear,endpoint_diff_baseline,15.318511743892998,16.541683826164977,16.541683826164977,18.884957294006803,0.0,1.2231720822719794,-2.3432734678418257,0.15274009108543396,0.17273463308811188,0.34109780192375183
always_shared_energy_regression,stage97_00012129,stage79_00024394,dance-twirl,8,28,linear,shared_energy_regression,15.318511743892998,16.541683826164977,16.597912413216346,18.884957294006803,0.05622858705136835,1.2794006693233477,-2.2870448807904573,0.1988605558872223,0.18990632891654968,0.37500664591789246
always_shared_topk_bce,stage97_00012129,stage79_00024394,dance-twirl,8,28,linear,shared_topk_bce,15.318511743892998,16.541683826164977,16.629247473554692,18.884957294006803,0.08756364738971456,1.310735729661694,-2.255709820452111,0.2118827998638153,0.19316528737545013,0.3814420700073242
stage106_fixed_group_policy,stage97_00012129,stage79_00024394,dance-twirl,8,28,linear,shared_energy_regression,15.318511743892998,16.541683826164977,16.597912413216346,18.884957294006803,0.05622858705136835,1.2794006693233477,-2.2870448807904573,0.1988605558872223,0.18990632891654968,0.37500664591789246
group_best_mean_psnr,stage97_00012129,stage79_00024394,dance-twirl,8,28,linear,shared_energy_regression,15.318511743892998,16.541683826164977,16.597912413216346,18.884957294006803,0.05622858705136835,1.2794006693233477,-2.2870448807904573,0.1988605558872223,0.18990632891654968,0.37500664591789246
oracle_task_best,stage97_00012129,stage79_00024394,dance-twirl,8,28,linear,shared_topk_bce,15.318511743892998,16.541683826164977,16.629247473554692,18.884957294006803,0.08756364738971456,1.310735729661694,-2.255709820452111,0.2118827998638153,0.19316528737545013,0.3814420700073242
endpoint_only,stage97_00012129,stage79_00024394,dance-twirl,8,28,stage65_adapter,endpoint_diff_baseline,15.725643648587916,17.09822034899023,17.09822034899023,19.43604679849519,0.0,1.3725767004023126,-2.3378264495049628,0.16874660551548004,0.12253835797309875,0.4779748320579529
always_shared_energy_regression,stage97_00012129,stage79_00024394,dance-twirl,8,28,stage65_adapter,shared_energy_regression,15.725643648587916,17.09822034899023,16.825659510106668,19.43604679849519,-0.2725608388835603,1.1000158615187523,-2.610387288388523,0.2883884906768799,0.1511785238981247,0.5896890759468079
always_shared_topk_bce,stage97_00012129,stage79_00024394,dance-twirl,8,28,stage65_adapter,shared_topk_bce,15.725643648587916,17.09822034899023,16.901930764576385,19.43604679849519,-0.1962895844138437,1.176287115988469,-2.5341160339188065,0.29083016514778137,0.15131905674934387,0.5902372598648071
stage106_fixed_group_policy,stage97_00012129,stage79_00024394,dance-twirl,8,28,stage65_adapter,endpoint_diff_baseline,15.725643648587916,17.09822034899023,17.09822034899023,19.43604679849519,0.0,1.3725767004023126,-2.3378264495049628,0.16874660551548004,0.12253835797309875,0.4779748320579529
group_best_mean_psnr,stage97_00012129,stage79_00024394,dance-twirl,8,28,stage65_adapter,endpoint_diff_baseline,15.725643648587916,17.09822034899023,17.09822034899023,19.43604679849519,0.0,1.3725767004023126,-2.3378264495049628,0.16874660551548004,0.12253835797309875,0.4779748320579529
oracle_task_best,stage97_00012129,stage79_00024394,dance-twirl,8,28,stage65_adapter,endpoint_diff_baseline,15.725643648587916,17.09822034899023,17.09822034899023,19.43604679849519,0.0,1.3725767004023126,-2.3378264495049628,0.16874660551548004,0.12253835797309875,0.4779748320579529
endpoint_only,stage97_00012139,stage79_00024404,dance-twirl,8,39,linear,endpoint_diff_baseline,17.593278418548145,18.817418399961525,18.817418399961525,21.529382790739806,0.0,1.22413998141338,-2.711964390778281,0.2362995147705078,0.20543047785758972,0.32652395963668823
always_shared_energy_regression,stage97_00012139,stage79_00024404,dance-twirl,8,39,linear,shared_energy_regression,17.593278418548145,18.817418399961525,18.891543125925367,21.529382790739806,0.07412472596384134,1.2982647073772213,-2.6378396648144395,0.277265340089798,0.24352028965950012,0.3870662748813629
always_shared_topk_bce,stage97_00012139,stage79_00024404,dance-twirl,8,39,linear,shared_topk_bce,17.593278418548145,18.817418399961525,18.91903108163656,21.529382790739806,0.10161268167503579,1.3257526630884158,-2.610351709103245,0.28486162424087524,0.25611209869384766,0.4070804715156555
stage106_fixed_group_policy,stage97_00012139,stage79_00024404,dance-twirl,8,39,linear,shared_energy_regression,17.593278418548145,18.817418399961525,18.891543125925367,21.529382790739806,0.07412472596384134,1.2982647073772213,-2.6378396648144395,0.277265340089798,0.24352028965950012,0.3870662748813629
group_best_mean_psnr,stage97_00012139,stage79_00024404,dance-twirl,8,39,linear,shared_energy_regression,17.593278418548145,18.817418399961525,18.891543125925367,21.529382790739806,0.07412472596384134,1.2982647073772213,-2.6378396648144395,0.277265340089798,0.24352028965950012,0.3870662748813629
oracle_task_best,stage97_00012139,stage79_00024404,dance-twirl,8,39,linear,shared_topk_bce,17.593278418548145,18.817418399961525,18.91903108163656,21.529382790739806,0.10161268167503579,1.3257526630884158,-2.610351709103245,0.28486162424087524,0.25611209869384766,0.4070804715156555
endpoint_only,stage97_00012139,stage79_00024404,dance-twirl,8,39,stage65_adapter,endpoint_diff_baseline,18.27849948881288,19.419656613578663,19.419656613578663,21.6016726609572,0.0,1.1411571247657832,-2.1820160473785357,0.22164948284626007,0.13470283150672913,0.4490016996860504
always_shared_energy_regression,stage97_00012139,stage79_00024404,dance-twirl,8,39,stage65_adapter,shared_energy_regression,18.27849948881288,19.419656613578663,19.328495083057916,21.6016726609572,-0.09116153052074694,1.0499955942450363,-2.2731775778992827,0.37140530347824097,0.18018272519111633,0.6005987524986267
always_shared_topk_bce,stage97_00012139,stage79_00024404,dance-twirl,8,39,stage65_adapter,shared_topk_bce,18.27849948881288,19.419656613578663,19.34555189711842,21.6016726609572,-0.07410471646024419,1.067052408305539,-2.25612076383878,0.37873032689094543,0.18040283024311066,0.601332426071167
stage106_fixed_group_policy,stage97_00012139,stage79_00024404,dance-twirl,8,39,stage65_adapter,endpoint_diff_baseline,18.27849948881288,19.419656613578663,19.419656613578663,21.6016726609572,0.0,1.1411571247657832,-2.1820160473785357,0.22164948284626007,0.13470283150672913,0.4490016996860504
group_best_mean_psnr,stage97_00012139,stage79_00024404,dance-twirl,8,39,stage65_adapter,endpoint_diff_baseline,18.27849948881288,19.419656613578663,19.419656613578663,21.6016726609572,0.0,1.1411571247657832,-2.1820160473785357,0.22164948284626007,0.13470283150672913,0.4490016996860504
oracle_task_best,stage97_00012139,stage79_00024404,dance-twirl,8,39,stage65_adapter,endpoint_diff_baseline,18.27849948881288,19.419656613578663,19.419656613578663,21.6016726609572,0.0,1.1411571247657832,-2.1820160473785357,0.22164948284626007,0.13470283150672913,0.4490016996860504
endpoint_only,stage97_00012207,stage79_00024472,dance-twirl,16,27,linear,endpoint_diff_baseline,14.771101174245988,15.853822228448923,15.853822228448923,18.529130915055205,0.0,1.0827210542029349,-2.6753086866062823,0.16250678896903992,0.15622662007808685,0.3096699118614197
always_shared_energy_regression,stage97_00012207,stage79_00024472,dance-twirl,16,27,linear,shared_energy_regression,14.771101174245988,15.853822228448923,15.93930471271177,18.529130915055205,0.08548248426284744,1.1682035384657823,-2.589826202343435,0.18827997148036957,0.17525063455104828,0.34737902879714966
always_shared_topk_bce,stage97_00012207,stage79_00024472,dance-twirl,16,27,linear,shared_topk_bce,14.771101174245988,15.853822228448923,15.935715387397716,18.529130915055205,0.08189315894879279,1.1646142131517276,-2.5934155276574895,0.1852957159280777,0.17665453255176544,0.3501617908477783
stage106_fixed_group_policy,stage97_00012207,stage79_00024472,dance-twirl,16,27,linear,shared_energy_regression,14.771101174245988,15.853822228448923,15.93930471271177,18.529130915055205,0.08548248426284744,1.1682035384657823,-2.589826202343435,0.18827997148036957,0.17525063455104828,0.34737902879714966
group_best_mean_psnr,stage97_00012207,stage79_00024472,dance-twirl,16,27,linear,shared_energy_regression,14.771101174245988,15.853822228448923,15.93930471271177,18.529130915055205,0.08548248426284744,1.1682035384657823,-2.589826202343435,0.18827997148036957,0.17525063455104828,0.34737902879714966
oracle_task_best,stage97_00012207,stage79_00024472,dance-twirl,16,27,linear,shared_energy_regression,14.771101174245988,15.853822228448923,15.93930471271177,18.529130915055205,0.08548248426284744,1.1682035384657823,-2.589826202343435,0.18827997148036957,0.17525063455104828,0.34737902879714966
endpoint_only,stage97_00012207,stage79_00024472,dance-twirl,16,27,stage65_adapter,endpoint_diff_baseline,15.109374887003446,16.247104344622826,16.247104344622826,18.904758656517387,0.0,1.1377294576193808,-2.657654311894561,0.16603364050388336,0.1169818714261055,0.4474312663078308
always_shared_energy_regression,stage97_00012207,stage79_00024472,dance-twirl,16,27,stage65_adapter,shared_energy_regression,15.109374887003446,16.247104344622826,16.171308853953207,18.904758656517387,-0.07579549066961988,1.061933966949761,-2.7334498025641807,0.27807921171188354,0.1507033109664917,0.5764087438583374
always_shared_topk_bce,stage97_00012207,stage79_00024472,dance-twirl,16,27,stage65_adapter,shared_topk_bce,15.109374887003446,16.247104344622826,16.195649053298634,18.904758656517387,-0.05145529132419213,1.0862741662951887,-2.709109603218753,0.2631579041481018,0.14827890694141388,0.5671358704566956
stage106_fixed_group_policy,stage97_00012207,stage79_00024472,dance-twirl,16,27,stage65_adapter,endpoint_diff_baseline,15.109374887003446,16.247104344622826,16.247104344622826,18.904758656517387,0.0,1.1377294576193808,-2.657654311894561,0.16603364050388336,0.1169818714261055,0.4474312663078308
group_best_mean_psnr,stage97_00012207,stage79_00024472,dance-twirl,16,27,stage65_adapter,endpoint_diff_baseline,15.109374887003446,16.247104344622826,16.247104344622826,18.904758656517387,0.0,1.1377294576193808,-2.657654311894561,0.16603364050388336,0.1169818714261055,0.4474312663078308
oracle_task_best,stage97_00012207,stage79_00024472,dance-twirl,16,27,stage65_adapter,endpoint_diff_baseline,15.109374887003446,16.247104344622826,16.247104344622826,18.904758656517387,0.0,1.1377294576193808,-2.657654311894561,0.16603364050388336,0.1169818714261055,0.4474312663078308
endpoint_only,stage97_00012224,stage79_00024489,dance-twirl,16,45,linear,endpoint_diff_baseline,18.01875981567155,19.38594423943947,19.38594423943947,21.73657740268856,0.0,1.3671844237679203,-2.350633163249089,0.2479652762413025,0.21687233448028564,0.34610506892204285
always_shared_energy_regression,stage97_00012224,stage79_00024489,dance-twirl,16,45,linear,shared_energy_regression,18.01875981567155,19.38594423943947,19.55570730804267,21.73657740268856,0.16976306860319923,1.5369474923711195,-2.18087009464589,0.32121542096138,0.27262431383132935,0.43507927656173706
always_shared_topk_bce,stage97_00012224,stage79_00024489,dance-twirl,16,45,linear,shared_topk_bce,18.01875981567155,19.38594423943947,19.34056604416368,21.73657740268856,-0.045378195275791455,1.3218062284921288,-2.3960113585248806,0.30737927556037903,0.2714378833770752,0.4331858456134796
stage106_fixed_group_policy,stage97_00012224,stage79_00024489,dance-twirl,16,45,linear,shared_energy_regression,18.01875981567155,19.38594423943947,19.55570730804267,21.73657740268856,0.16976306860319923,1.5369474923711195,-2.18087009464589,0.32121542096138,0.27262431383132935,0.43507927656173706
group_best_mean_psnr,stage97_00012224,stage79_00024489,dance-twirl,16,45,linear,shared_energy_regression,18.01875981567155,19.38594423943947,19.55570730804267,21.73657740268856,0.16976306860319923,1.5369474923711195,-2.18087009464589,0.32121542096138,0.27262431383132935,0.43507927656173706
oracle_task_best,stage97_00012224,stage79_00024489,dance-twirl,16,45,linear,shared_energy_regression,18.01875981567155,19.38594423943947,19.55570730804267,21.73657740268856,0.16976306860319923,1.5369474923711195,-2.18087009464589,0.32121542096138,0.27262431383132935,0.43507927656173706
endpoint_only,stage97_00012224,stage79_00024489,dance-twirl,16,45,stage65_adapter,endpoint_diff_baseline,18.3312598539137,19.71755727691282,19.71755727691282,21.43707311322778,0.0,1.386297422999121,-1.719515836314958,0.22897449135780334,0.13164351880550385,0.4808514416217804
always_shared_energy_regression,stage97_00012224,stage79_00024489,dance-twirl,16,45,stage65_adapter,shared_energy_regression,18.3312598539137,19.71755727691282,19.647934212350588,21.43707311322778,-0.06962306456223288,1.316674358436888,-1.789138900877191,0.41372761130332947,0.17794577777385712,0.6499786972999573
always_shared_topk_bce,stage97_00012224,stage79_00024489,dance-twirl,16,45,stage65_adapter,shared_topk_bce,18.3312598539137,19.71755727691282,19.56449370490333,21.43707311322778,-0.15306357200948995,1.233233850989631,-1.872579408324448,0.4194248616695404,0.1758900284767151,0.6424697041511536
stage106_fixed_group_policy,stage97_00012224,stage79_00024489,dance-twirl,16,45,stage65_adapter,endpoint_diff_baseline,18.3312598539137,19.71755727691282,19.71755727691282,21.43707311322778,0.0,1.386297422999121,-1.719515836314958,0.22897449135780334,0.13164351880550385,0.4808514416217804
group_best_mean_psnr,stage97_00012224,stage79_00024489,dance-twirl,16,45,stage65_adapter,endpoint_diff_baseline,18.3312598539137,19.71755727691282,19.71755727691282,21.43707311322778,0.0,1.386297422999121,-1.719515836314958,0.22897449135780334,0.13164351880550385,0.4808514416217804
oracle_task_best,stage97_00012224,stage79_00024489,dance-twirl,16,45,stage65_adapter,endpoint_diff_baseline,18.3312598539137,19.71755727691282,19.71755727691282,21.43707311322778,0.0,1.386297422999121,-1.719515836314958,0.22897449135780334,0.13164351880550385,0.4808514416217804
endpoint_only,stage97_00012244,stage79_00024509,dance-twirl,16,67,linear,endpoint_diff_baseline,18.3096371950822,19.34636290010611,19.34636290010611,21.3588542638091,0.0,1.0367257050239118,-2.0124913637029884,0.21052631735801697,0.18933217227458954,0.30575791001319885
always_shared_energy_regression,stage97_00012244,stage79_00024509,dance-twirl,16,67,linear,shared_energy_regression,18.3096371950822,19.34636290010611,19.426690621727133,21.3588542638091,0.0803277216210212,1.117053426644933,-1.9321636420819672,0.2924579381942749,0.2483803927898407,0.40111657977104187
always_shared_topk_bce,stage97_00012244,stage79_00024509,dance-twirl,16,67,linear,shared_topk_bce,18.3096371950822,19.34636290010611,19.458610199034887,21.3588542638091,0.11224729892877505,1.1489730039526869,-1.9002440647742134,0.3098209500312805,0.2679494023323059,0.4327191114425659
stage106_fixed_group_policy,stage97_00012244,stage79_00024509,dance-twirl,16,67,linear,shared_energy_regression,18.3096371950822,19.34636290010611,19.426690621727133,21.3588542638091,0.0803277216210212,1.117053426644933,-1.9321636420819672,0.2924579381942749,0.2483803927898407,0.40111657977104187
group_best_mean_psnr,stage97_00012244,stage79_00024509,dance-twirl,16,67,linear,shared_energy_regression,18.3096371950822,19.34636290010611,19.426690621727133,21.3588542638091,0.0803277216210212,1.117053426644933,-1.9321636420819672,0.2924579381942749,0.2483803927898407,0.40111657977104187
oracle_task_best,stage97_00012244,stage79_00024509,dance-twirl,16,67,linear,shared_topk_bce,18.3096371950822,19.34636290010611,19.458610199034887,21.3588542638091,0.11224729892877505,1.1489730039526869,-1.9002440647742134,0.3098209500312805,0.2679494023323059,0.4327191114425659
endpoint_only,stage97_00012244,stage79_00024509,dance-twirl,16,67,stage65_adapter,endpoint_diff_baseline,18.869876016740243,19.812434699225644,19.812434699225644,21.4886668132243,0.0,0.9425586824854015,-1.6762321139986547,0.2053716778755188,0.13353882730007172,0.4244571328163147
always_shared_energy_regression,stage97_00012244,stage79_00024509,dance-twirl,16,67,stage65_adapter,shared_energy_regression,18.869876016740243,19.812434699225644,19.75668673075174,21.4886668132243,-0.05574796847390573,0.8868107140114958,-1.7319800824725604,0.3909386992454529,0.18756955862045288,0.5961953997612
always_shared_topk_bce,stage97_00012244,stage79_00024509,dance-twirl,16,67,stage65_adapter,shared_topk_bce,18.869876016740243,19.812434699225644,19.766514847261398,21.4886668132243,-0.045919851964246305,0.8966388305211552,-1.722151965962901,0.40016278624534607,0.19124582409858704,0.6078805327415466
stage106_fixed_group_policy,stage97_00012244,stage79_00024509,dance-twirl,16,67,stage65_adapter,endpoint_diff_baseline,18.869876016740243,19.812434699225644,19.812434699225644,21.4886668132243,0.0,0.9425586824854015,-1.6762321139986547,0.2053716778755188,0.13353882730007172,0.4244571328163147
group_best_mean_psnr,stage97_00012244,stage79_00024509,dance-twirl,16,67,stage65_adapter,endpoint_diff_baseline,18.869876016740243,19.812434699225644,19.812434699225644,21.4886668132243,0.0,0.9425586824854015,-1.6762321139986547,0.2053716778755188,0.13353882730007172,0.4244571328163147
oracle_task_best,stage97_00012244,stage79_00024509,dance-twirl,16,67,stage65_adapter,endpoint_diff_baseline,18.869876016740243,19.812434699225644,19.812434699225644,21.4886668132243,0.0,0.9425586824854015,-1.6762321139986547,0.2053716778755188,0.13353882730007172,0.4244571328163147
endpoint_only,stage97_00012282,stage79_00024697,dog,4,23,linear,endpoint_diff_baseline,20.24060665929353,21.06379668955188,21.06379668955188,23.135617459930465,0.0,0.823190030258349,-2.0718207703785865,0.1918068379163742,0.15955351293087006,0.31531599164009094
always_shared_energy_regression,stage97_00012282,stage79_00024697,dog,4,23,linear,shared_energy_regression,20.24060665929353,21.06379668955188,21.133035986288156,23.135617459930465,0.06923929673627782,0.8924293269946268,-2.0025814736423087,0.21025501191616058,0.18449904024600983,0.364614337682724
always_shared_topk_bce,stage97_00012282,stage79_00024697,dog,4,23,linear,shared_topk_bce,20.24060665929353,21.06379668955188,20.992152997325096,23.135617459930465,-0.07164369222678246,0.7515463380315666,-2.143464462605369,0.2099837213754654,0.19153819978237152,0.37852540612220764
stage106_fixed_group_policy,stage97_00012282,stage79_00024697,dog,4,23,linear,shared_energy_regression,20.24060665929353,21.06379668955188,21.133035986288156,23.135617459930465,0.06923929673627782,0.8924293269946268,-2.0025814736423087,0.21025501191616058,0.18449904024600983,0.364614337682724
group_best_mean_psnr,stage97_00012282,stage79_00024697,dog,4,23,linear,endpoint_diff_baseline,20.24060665929353,21.06379668955188,21.06379668955188,23.135617459930465,0.0,0.823190030258349,-2.0718207703785865,0.1918068379163742,0.15955351293087006,0.31531599164009094
oracle_task_best,stage97_00012282,stage79_00024697,dog,4,23,linear,shared_energy_regression,20.24060665929353,21.06379668955188,21.133035986288156,23.135617459930465,0.06923929673627782,0.8924293269946268,-2.0025814736423087,0.21025501191616058,0.18449904024600983,0.364614337682724
endpoint_only,stage97_00012282,stage79_00024697,dog,4,23,stage65_adapter,endpoint_diff_baseline,20.70005707111893,21.5593071567785,21.5593071567785,23.30700036243657,0.0,0.8592500856595713,-1.7476932056580665,0.17091698944568634,0.1086612194776535,0.5640930533409119
always_shared_energy_regression,stage97_00012282,stage79_00024697,dog,4,23,stage65_adapter,shared_energy_regression,20.70005707111893,21.5593071567785,21.455303938473417,23.30700036243657,-0.10400321830508474,0.7552468673544865,-1.8516964239631513,0.3236570656299591,0.1333957016468048,0.692497193813324
always_shared_topk_bce,stage97_00012282,stage79_00024697,dog,4,23,stage65_adapter,shared_topk_bce,20.70005707111893,21.5593071567785,21.428936226977797,23.30700036243657,-0.13037092980070497,0.7288791558588663,-1.8780641354587715,0.3621812164783478,0.13588425517082214,0.7054160237312317
stage106_fixed_group_policy,stage97_00012282,stage79_00024697,dog,4,23,stage65_adapter,endpoint_diff_baseline,20.70005707111893,21.5593071567785,21.5593071567785,23.30700036243657,0.0,0.8592500856595713,-1.7476932056580665,0.17091698944568634,0.1086612194776535,0.5640930533409119
group_best_mean_psnr,stage97_00012282,stage79_00024697,dog,4,23,stage65_adapter,endpoint_diff_baseline,20.70005707111893,21.5593071567785,21.5593071567785,23.30700036243657,0.0,0.8592500856595713,-1.7476932056580665,0.17091698944568634,0.1086612194776535,0.5640930533409119
oracle_task_best,stage97_00012282,stage79_00024697,dog,4,23,stage65_adapter,endpoint_diff_baseline,20.70005707111893,21.5593071567785,21.5593071567785,23.30700036243657,0.0,0.8592500856595713,-1.7476932056580665,0.17091698944568634,0.1086612194776535,0.5640930533409119
endpoint_only,stage97_00012285,stage79_00024700,dog,4,27,linear,endpoint_diff_baseline,21.10983561425122,21.688525538137394,21.688525538137394,23.15814734560678,0.0,0.5786899238861736,-1.4696218074693839,0.2121540904045105,0.1805572360754013,0.3436220586299896
always_shared_energy_regression,stage97_00012285,stage79_00024700,dog,4,27,linear,shared_energy_regression,21.10983561425122,21.688525538137394,21.803008951628616,23.15814734560678,0.1144834134912216,0.6931733373773952,-1.3551383939781623,0.23982636630535126,0.20559412240982056,0.391270250082016
always_shared_topk_bce,stage97_00012285,stage79_00024700,dog,4,27,linear,shared_topk_bce,21.10983561425122,21.688525538137394,21.77464899682581,23.15814734560678,0.08612345868841587,0.6648133825745894,-1.383498348780968,0.23846988379955292,0.209028959274292,0.39780718088150024
stage106_fixed_group_policy,stage97_00012285,stage79_00024700,dog,4,27,linear,shared_energy_regression,21.10983561425122,21.688525538137394,21.803008951628616,23.15814734560678,0.1144834134912216,0.6931733373773952,-1.3551383939781623,0.23982636630535126,0.20559412240982056,0.391270250082016
group_best_mean_psnr,stage97_00012285,stage79_00024700,dog,4,27,linear,endpoint_diff_baseline,21.10983561425122,21.688525538137394,21.688525538137394,23.15814734560678,0.0,0.5786899238861736,-1.4696218074693839,0.2121540904045105,0.1805572360754013,0.3436220586299896
oracle_task_best,stage97_00012285,stage79_00024700,dog,4,27,linear,shared_energy_regression,21.10983561425122,21.688525538137394,21.803008951628616,23.15814734560678,0.1144834134912216,0.6931733373773952,-1.3551383939781623,0.23982636630535126,0.20559412240982056,0.391270250082016
endpoint_only,stage97_00012285,stage79_00024700,dog,4,27,stage65_adapter,endpoint_diff_baseline,21.96192836124053,22.43697888157248,22.43697888157248,23.628525273188803,0.0,0.4750505203319477,-1.191546391616324,0.2053716778755188,0.12017276883125305,0.5765868425369263
always_shared_energy_regression,stage97_00012285,stage79_00024700,dog,4,27,stage65_adapter,shared_energy_regression,21.96192836124053,22.43697888157248,22.470818722345914,23.628525273188803,0.03383984077343527,0.508890361105383,-1.1577065508428888,0.3545849025249481,0.14521759748458862,0.6967514753341675
