stage97_task_id,source_task_id,sequence,reference_gap,target_index,base_method,candidate,endpoint_energy_recall,candidate_energy_recall,energy_recall_delta,endpoint_precision,candidate_precision,precision_delta,endpoint_sideinfo_psnr,candidate_sideinfo_psnr,sideinfo_psnr_delta,endpoint_delta_psnr_vs_base,candidate_delta_psnr_vs_base,delta_psnr_vs_base_delta,endpoint_gap_to_teacher,candidate_gap_to_teacher,gap_to_teacher_delta,teacher_oracle_sideinfo_psnr,energy_up,psnr_up,energy_up_psnr_down
stage97_00010738,stage79_00021588,blackswan,4,15,stage65_adapter,shared_topk_bce,0.1454964280128479,0.1844804286956787,0.03898400068283081,0.2989690601825714,0.47476938366889954,0.17580032348632812,21.378069258104553,21.290083964691515,-0.08798529341303762,0.9120928787092275,0.8241075852961899,-0.08798529341303762,-1.427823409882123,-1.5158087032951606,-0.08798529341303762,22.805892667986676,1,0,1
stage97_00010741,stage79_00021591,blackswan,4,19,linear,shared_energy_regression,0.24836888909339905,0.3018933832645416,0.05352449417114258,0.3038524091243744,0.3638090193271637,0.05995661020278931,21.675241242801746,21.710193714074876,0.034952471273129504,0.9712409487968188,1.0061934200699483,0.034952471273129504,-1.4782651883636753,-1.4433127170905458,0.034952471273129504,23.15350643116542,1,1,0
stage97_00010741,stage79_00021591,blackswan,4,19,linear,shared_topk_bce,0.24836888909339905,0.29927366971969604,0.050904780626297,0.3038524091243744,0.34915897250175476,0.04530656337738037,21.675241242801746,21.614784812178392,-0.06045643062335415,0.9712409487968188,0.9107845181734646,-0.06045643062335415,-1.4782651883636753,-1.5387216189870294,-0.06045643062335415,23.15350643116542,1,0,1
stage97_00010741,stage79_00021591,blackswan,4,19,stage65_adapter,shared_energy_regression,0.15305206179618835,0.1863769292831421,0.033324867486953735,0.3279978334903717,0.46527400612831116,0.13727617263793945,22.418544240642852,22.318804379244,-0.09973986139885227,0.8521661775203668,0.7524263161215146,-0.09973986139885227,-1.177348823261255,-1.2770886846601073,-0.09973986139885227,23.595893063904107,1,0,1
stage97_00010741,stage79_00021591,blackswan,4,19,stage65_adapter,shared_topk_bce,0.15305206179618835,0.18580153584480286,0.0327494740486145,0.3279978334903717,0.4750407040119171,0.1470428705215454,22.418544240642852,22.310147947406172,-0.10839629323668021,0.8521661775203668,0.7437698842836866,-0.10839629323668021,-1.177348823261255,-1.2857451164979352,-0.10839629323668021,23.595893063904107,1,0,1
stage97_00010766,stage79_00021616,blackswan,8,4,linear,shared_energy_regression,0.20487427711486816,0.2422427535057068,0.03736847639083862,0.2566467821598053,0.31768855452537537,0.06104177236557007,20.25584712668865,20.141572293609123,-0.11427483307952713,1.1950209020008984,1.0807460689213713,-0.11427483307952713,-1.1531396367433189,-1.267414469822846,-0.11427483307952713,21.40898676343197,1,0,1
stage97_00010766,stage79_00021616,blackswan,8,4,linear,shared_topk_bce,0.20487427711486816,0.24919657409191132,0.04432229697704315,0.2566467821598053,0.3193163275718689,0.0626695454120636,20.25584712668865,20.078860290519632,-0.1769868361690179,1.1950209020008984,1.0180340658318805,-0.1769868361690179,-1.1531396367433189,-1.3301264729123368,-0.1769868361690179,21.40898676343197,1,0,1
stage97_00010766,stage79_00021616,blackswan,8,4,stage65_adapter,shared_energy_regression,0.14500783383846283,0.17219679057598114,0.02718895673751831,0.3307107985019684,0.4443841576576233,0.11367335915565491,20.77946617602081,20.49472031815585,-0.2847458578649622,1.0385379555679322,0.75379209770297,-0.2847458578649622,-1.1202450386670222,-1.4049908965319844,-0.2847458578649622,21.899711214687834,1,0,1
stage97_00010766,stage79_00021616,blackswan,8,4,stage65_adapter,shared_topk_bce,0.14500783383846283,0.17510637640953064,0.03009854257106781,0.3307107985019684,0.4666304886341095,0.1359196901321411,20.77946617602081,20.53660887557239,-0.2428573004484207,1.0385379555679322,0.7956806551195115,-0.2428573004484207,-1.1202450386670222,-1.3631023391154429,-0.2428573004484207,21.899711214687834,1,0,1
stage97_00010769,stage79_00021619,blackswan,8,7,linear,shared_energy_regression,0.24650819599628448,0.3062005639076233,0.059692367911338806,0.2851329445838928,0.3461747169494629,0.06104177236557007,21.92532263152374,21.967593861003785,0.04227122948004336,0.9110266484764367,0.95329787795648,0.04227122948004336,-1.639635420303044,-1.5973641908230007,0.04227122948004336,23.564958051826785,1,1,0
stage97_00010769,stage79_00021619,blackswan,8,7,linear,shared_topk_bce,0.24650819599628448,0.3130812346935272,0.06657303869724274,0.2851329445838928,0.3442756235599518,0.05914267897605896,21.92532263152374,21.951290089205038,0.025967457681296935,0.9110266484764367,0.9369941061577336,0.025967457681296935,-1.639635420303044,-1.6136679626217472,0.025967457681296935,23.564958051826785,1,1,0
stage97_00010769,stage79_00021619,blackswan,8,7,stage65_adapter,shared_energy_regression,0.15728576481342316,0.20457248389720917,0.04728671908378601,0.2851329445838928,0.46310362219810486,0.17797067761421204,22.914162524305084,22.91681473318835,0.002652208883265672,0.6611666165591181,0.6638188254423838,0.002652208883265672,-1.15583683207268,-1.1531846231894143,0.002652208883265672,24.069999356377764,1,1,0
