fold,policy,stage97_task_id,source_task_id,sequence,base_method,reference_gap,target_index,oracle_candidate,selected_candidate,selected_sideinfo_psnr,endpoint_sideinfo_psnr,oracle_task_best_sideinfo_psnr,teacher_oracle_sideinfo_psnr,delta_psnr_vs_endpoint,gap_to_oracle_task_best,gap_to_teacher_oracle,selection_correct
0,train_fold_group_policy,stage97_00014188,stage79_00028536,mbike-trick,stage65_adapter,4,53,shared_topk_bce,endpoint_diff_baseline,25.72821714917772,25.72821714917772,25.92941125479623,27.055499720223565,0.0,-0.2011941056185087,-1.3272825710458456,0
0,stage106_fixed_group_policy,stage97_00014188,stage79_00028536,mbike-trick,stage65_adapter,4,53,shared_topk_bce,endpoint_diff_baseline,25.72821714917772,25.72821714917772,25.92941125479623,27.055499720223565,0.0,-0.2011941056185087,-1.3272825710458456,0
0,metadata_mlp_cv,stage97_00014188,stage79_00028536,mbike-trick,stage65_adapter,4,53,shared_topk_bce,endpoint_diff_baseline,25.72821714917772,25.72821714917772,25.92941125479623,27.055499720223565,0.0,-0.2011941056185087,-1.3272825710458456,0
0,anchor_stat_mlp_cv,stage97_00014188,stage79_00028536,mbike-trick,stage65_adapter,4,53,shared_topk_bce,shared_topk_bce,25.92941125479623,25.72821714917772,25.92941125479623,27.055499720223565,0.2011941056185087,0.0,-1.1260884654273369,1
0,oracle_task_best,stage97_00014188,stage79_00028536,mbike-trick,stage65_adapter,4,53,shared_topk_bce,shared_topk_bce,25.92941125479623,25.72821714917772,25.92941125479623,27.055499720223565,0.2011941056185087,0.0,-1.1260884654273369,1
0,endpoint_only,stage97_00014429,stage79_00028876,motocross-jump,linear,16,20,shared_topk_bce,endpoint_diff_baseline,9.758465246150738,9.758465246150738,9.985333793042443,11.232625628021387,0.0,-0.22686854689170488,-1.4741603818706484,0
0,train_fold_group_policy,stage97_00014429,stage79_00028876,motocross-jump,linear,16,20,shared_topk_bce,shared_energy_regression,9.93252503743944,9.758465246150738,9.985333793042443,11.232625628021387,0.17405979128870186,-0.05280875560300302,-1.3001005905819465,0
0,stage106_fixed_group_policy,stage97_00014429,stage79_00028876,motocross-jump,linear,16,20,shared_topk_bce,shared_energy_regression,9.93252503743944,9.758465246150738,9.985333793042443,11.232625628021387,0.17405979128870186,-0.05280875560300302,-1.3001005905819465,0
0,metadata_mlp_cv,stage97_00014429,stage79_00028876,motocross-jump,linear,16,20,shared_topk_bce,shared_topk_bce,9.985333793042443,9.758465246150738,9.985333793042443,11.232625628021387,0.22686854689170488,0.0,-1.2472918349789435,1
0,anchor_stat_mlp_cv,stage97_00014429,stage79_00028876,motocross-jump,linear,16,20,shared_topk_bce,shared_energy_regression,9.93252503743944,9.758465246150738,9.985333793042443,11.232625628021387,0.17405979128870186,-0.05280875560300302,-1.3001005905819465,0
0,oracle_task_best,stage97_00014429,stage79_00028876,motocross-jump,linear,16,20,shared_topk_bce,shared_topk_bce,9.985333793042443,9.758465246150738,9.985333793042443,11.232625628021387,0.22686854689170488,0.0,-1.2472918349789435,1
0,endpoint_only,stage97_00014429,stage79_00028876,motocross-jump,stage65_adapter,16,20,shared_energy_regression,endpoint_diff_baseline,9.739357757134853,9.739357757134853,10.075900789653698,11.06850407118257,0.0,-0.3365430325188452,-1.3291463140477173,0
0,train_fold_group_policy,stage97_00014429,stage79_00028876,motocross-jump,stage65_adapter,16,20,shared_energy_regression,endpoint_diff_baseline,9.739357757134853,9.739357757134853,10.075900789653698,11.06850407118257,0.0,-0.3365430325188452,-1.3291463140477173,0
0,stage106_fixed_group_policy,stage97_00014429,stage79_00028876,motocross-jump,stage65_adapter,16,20,shared_energy_regression,endpoint_diff_baseline,9.739357757134853,9.739357757134853,10.075900789653698,11.06850407118257,0.0,-0.3365430325188452,-1.3291463140477173,0
0,metadata_mlp_cv,stage97_00014429,stage79_00028876,motocross-jump,stage65_adapter,16,20,shared_energy_regression,shared_topk_bce,10.052052147621286,9.739357757134853,10.075900789653698,11.06850407118257,0.312694390486433,-0.023848642032412215,-1.0164519235612843,0
0,anchor_stat_mlp_cv,stage97_00014429,stage79_00028876,motocross-jump,stage65_adapter,16,20,shared_energy_regression,shared_energy_regression,10.075900789653698,9.739357757134853,10.075900789653698,11.06850407118257,0.3365430325188452,0.0,-0.9926032815288721,1
0,oracle_task_best,stage97_00014429,stage79_00028876,motocross-jump,stage65_adapter,16,20,shared_energy_regression,shared_energy_regression,10.075900789653698,9.739357757134853,10.075900789653698,11.06850407118257,0.3365430325188452,0.0,-0.9926032815288721,1
0,endpoint_only,stage97_00014977,stage79_00030077,pigs,linear,8,21,endpoint_diff_baseline,endpoint_diff_baseline,25.887611245232733,25.887611245232733,25.887611245232733,26.899502153432167,0.0,0.0,-1.0118909081994332,1
0,train_fold_group_policy,stage97_00014977,stage79_00030077,pigs,linear,8,21,endpoint_diff_baseline,shared_energy_regression,25.866641748014388,25.887611245232733,25.887611245232733,26.899502153432167,-0.020969497218345623,-0.020969497218345623,-1.0328604054177788,0
0,stage106_fixed_group_policy,stage97_00014977,stage79_00030077,pigs,linear,8,21,endpoint_diff_baseline,shared_energy_regression,25.866641748014388,25.887611245232733,25.887611245232733,26.899502153432167,-0.020969497218345623,-0.020969497218345623,-1.0328604054177788,0
0,metadata_mlp_cv,stage97_00014977,stage79_00030077,pigs,linear,8,21,endpoint_diff_baseline,shared_energy_regression,25.866641748014388,25.887611245232733,25.887611245232733,26.899502153432167,-0.020969497218345623,-0.020969497218345623,-1.0328604054177788,0
0,anchor_stat_mlp_cv,stage97_00014977,stage79_00030077,pigs,linear,8,21,endpoint_diff_baseline,endpoint_diff_baseline,25.887611245232733,25.887611245232733,25.887611245232733,26.899502153432167,0.0,0.0,-1.0118909081994332,1
0,oracle_task_best,stage97_00014977,stage79_00030077,pigs,linear,8,21,endpoint_diff_baseline,endpoint_diff_baseline,25.887611245232733,25.887611245232733,25.887611245232733,26.899502153432167,0.0,0.0,-1.0118909081994332,1
0,endpoint_only,stage97_00014977,stage79_00030077,pigs,stage65_adapter,8,21,endpoint_diff_baseline,endpoint_diff_baseline,26.056626574237647,26.056626574237647,26.056626574237647,26.489931719824217,0.0,0.0,-0.4333051455865693,1
0,train_fold_group_policy,stage97_00014977,stage79_00030077,pigs,stage65_adapter,8,21,endpoint_diff_baseline,endpoint_diff_baseline,26.056626574237647,26.056626574237647,26.056626574237647,26.489931719824217,0.0,0.0,-0.4333051455865693,1
0,stage106_fixed_group_policy,stage97_00014977,stage79_00030077,pigs,stage65_adapter,8,21,endpoint_diff_baseline,endpoint_diff_baseline,26.056626574237647,26.056626574237647,26.056626574237647,26.489931719824217,0.0,0.0,-0.4333051455865693,1
0,metadata_mlp_cv,stage97_00014977,stage79_00030077,pigs,stage65_adapter,8,21,endpoint_diff_baseline,endpoint_diff_baseline,26.056626574237647,26.056626574237647,26.056626574237647,26.489931719824217,0.0,0.0,-0.4333051455865693,1
0,anchor_stat_mlp_cv,stage97_00014977,stage79_00030077,pigs,stage65_adapter,8,21,endpoint_diff_baseline,endpoint_diff_baseline,26.056626574237647,26.056626574237647,26.056626574237647,26.489931719824217,0.0,0.0,-0.4333051455865693,1
0,oracle_task_best,stage97_00014977,stage79_00030077,pigs,stage65_adapter,8,21,endpoint_diff_baseline,endpoint_diff_baseline,26.056626574237647,26.056626574237647,26.056626574237647,26.489931719824217,0.0,0.0,-0.4333051455865693,1
0,endpoint_only,stage97_00015239,stage79_00030544,shooting,linear,8,5,shared_topk_bce,endpoint_diff_baseline,14.29211750403788,14.29211750403788,14.681209629108661,16.767354372968345,0.0,-0.38909212507078195,-2.475236868930466,0
0,train_fold_group_policy,stage97_00015239,stage79_00030544,shooting,linear,8,5,shared_topk_bce,shared_energy_regression,14.50302208863713,14.29211750403788,14.681209629108661,16.767354372968345,0.2109045845992501,-0.17818754047153185,-2.264332284331216,0
0,stage106_fixed_group_policy,stage97_00015239,stage79_00030544,shooting,linear,8,5,shared_topk_bce,shared_energy_regression,14.50302208863713,14.29211750403788,14.681209629108661,16.767354372968345,0.2109045845992501,-0.17818754047153185,-2.264332284331216,0
0,metadata_mlp_cv,stage97_00015239,stage79_00030544,shooting,linear,8,5,shared_topk_bce,shared_energy_regression,14.50302208863713,14.29211750403788,14.681209629108661,16.767354372968345,0.2109045845992501,-0.17818754047153185,-2.264332284331216,0
0,anchor_stat_mlp_cv,stage97_00015239,stage79_00030544,shooting,linear,8,5,shared_topk_bce,shared_energy_regression,14.50302208863713,14.29211750403788,14.681209629108661,16.767354372968345,0.2109045845992501,-0.17818754047153185,-2.264332284331216,0
0,oracle_task_best,stage97_00015239,stage79_00030544,shooting,linear,8,5,shared_topk_bce,shared_topk_bce,14.681209629108661,14.29211750403788,14.681209629108661,16.767354372968345,0.38909212507078195,0.0,-2.086144743859684,1
0,endpoint_only,stage97_00015239,stage79_00030544,shooting,stage65_adapter,8,5,shared_topk_bce,endpoint_diff_baseline,14.51394722453082,14.51394722453082,14.913969163582054,17.251173010883395,0.0,-0.40002193905123384,-2.7372257863525746,0
0,train_fold_group_policy,stage97_00015239,stage79_00030544,shooting,stage65_adapter,8,5,shared_topk_bce,endpoint_diff_baseline,14.51394722453082,14.51394722453082,14.913969163582054,17.251173010883395,0.0,-0.40002193905123384,-2.7372257863525746,0
0,stage106_fixed_group_policy,stage97_00015239,stage79_00030544,shooting,stage65_adapter,8,5,shared_topk_bce,endpoint_diff_baseline,14.51394722453082,14.51394722453082,14.913969163582054,17.251173010883395,0.0,-0.40002193905123384,-2.7372257863525746,0
0,metadata_mlp_cv,stage97_00015239,stage79_00030544,shooting,stage65_adapter,8,5,shared_topk_bce,shared_energy_regression,14.705356941469056,14.51394722453082,14.913969163582054,17.251173010883395,0.19140971693823516,-0.20861222211299868,-2.5458160694143395,0
0,anchor_stat_mlp_cv,stage97_00015239,stage79_00030544,shooting,stage65_adapter,8,5,shared_topk_bce,shared_energy_regression,14.705356941469056,14.51394722453082,14.913969163582054,17.251173010883395,0.19140971693823516,-0.20861222211299868,-2.5458160694143395,0
0,oracle_task_best,stage97_00015239,stage79_00030544,shooting,stage65_adapter,8,5,shared_topk_bce,shared_topk_bce,14.913969163582054,14.51394722453082,14.913969163582054,17.251173010883395,0.40002193905123384,0.0,-2.337203847301341,1
1,endpoint_only,stage97_00010766,stage79_00021616,blackswan,linear,8,4,endpoint_diff_baseline,endpoint_diff_baseline,20.25584712668865,20.25584712668865,20.25584712668865,21.40898676343197,0.0,0.0,-1.1531396367433189,1
1,train_fold_group_policy,stage97_00010766,stage79_00021616,blackswan,linear,8,4,endpoint_diff_baseline,shared_energy_regression,20.141572293609123,20.25584712668865,20.25584712668865,21.40898676343197,-0.11427483307952713,-0.11427483307952713,-1.267414469822846,0
1,stage106_fixed_group_policy,stage97_00010766,stage79_00021616,blackswan,linear,8,4,endpoint_diff_baseline,shared_energy_regression,20.141572293609123,20.25584712668865,20.25584712668865,21.40898676343197,-0.11427483307952713,-0.11427483307952713,-1.267414469822846,0
1,metadata_mlp_cv,stage97_00010766,stage79_00021616,blackswan,linear,8,4,endpoint_diff_baseline,shared_topk_bce,20.078860290519632,20.25584712668865,20.25584712668865,21.40898676343197,-0.1769868361690179,-0.1769868361690179,-1.3301264729123368,0
1,anchor_stat_mlp_cv,stage97_00010766,stage79_00021616,blackswan,linear,8,4,endpoint_diff_baseline,endpoint_diff_baseline,20.25584712668865,20.25584712668865,20.25584712668865,21.40898676343197,0.0,0.0,-1.1531396367433189,1
1,oracle_task_best,stage97_00010766,stage79_00021616,blackswan,linear,8,4,endpoint_diff_baseline,endpoint_diff_baseline,20.25584712668865,20.25584712668865,20.25584712668865,21.40898676343197,0.0,0.0,-1.1531396367433189,1
1,endpoint_only,stage97_00010766,stage79_00021616,blackswan,stage65_adapter,8,4,endpoint_diff_baseline,endpoint_diff_baseline,20.77946617602081,20.77946617602081,20.77946617602081,21.899711214687834,0.0,0.0,-1.1202450386670222,1
1,train_fold_group_policy,stage97_00010766,stage79_00021616,blackswan,stage65_adapter,8,4,endpoint_diff_baseline,endpoint_diff_baseline,20.77946617602081,20.77946617602081,20.77946617602081,21.899711214687834,0.0,0.0,-1.1202450386670222,1
1,stage106_fixed_group_policy,stage97_00010766,stage79_00021616,blackswan,stage65_adapter,8,4,endpoint_diff_baseline,endpoint_diff_baseline,20.77946617602081,20.77946617602081,20.77946617602081,21.899711214687834,0.0,0.0,-1.1202450386670222,1
1,metadata_mlp_cv,stage97_00010766,stage79_00021616,blackswan,stage65_adapter,8,4,endpoint_diff_baseline,endpoint_diff_baseline,20.77946617602081,20.77946617602081,20.77946617602081,21.899711214687834,0.0,0.0,-1.1202450386670222,1
1,anchor_stat_mlp_cv,stage97_00010766,stage79_00021616,blackswan,stage65_adapter,8,4,endpoint_diff_baseline,endpoint_diff_baseline,20.77946617602081,20.77946617602081,20.77946617602081,21.899711214687834,0.0,0.0,-1.1202450386670222,1
1,oracle_task_best,stage97_00010766,stage79_00021616,blackswan,stage65_adapter,8,4,endpoint_diff_baseline,endpoint_diff_baseline,20.77946617602081,20.77946617602081,20.77946617602081,21.899711214687834,0.0,0.0,-1.1202450386670222,1
1,endpoint_only,stage97_00011316,stage79_00022805,camel,linear,4,71,shared_energy_regression,endpoint_diff_baseline,21.24011428443101,21.24011428443101,21.322429360510263,21.73491921376649,0.0,-0.08231507607925437,-0.4948049293354799,0
1,train_fold_group_policy,stage97_00011316,stage79_00022805,camel,linear,4,71,shared_energy_regression,shared_energy_regression,21.322429360510263,21.24011428443101,21.322429360510263,21.73491921376649,0.08231507607925437,0.0,-0.41248985325622556,1
1,stage106_fixed_group_policy,stage97_00011316,stage79_00022805,camel,linear,4,71,shared_energy_regression,shared_energy_regression,21.322429360510263,21.24011428443101,21.322429360510263,21.73491921376649,0.08231507607925437,0.0,-0.41248985325622556,1
1,metadata_mlp_cv,stage97_00011316,stage79_00022805,camel,linear,4,71,shared_energy_regression,endpoint_diff_baseline,21.24011428443101,21.24011428443101,21.322429360510263,21.73491921376649,0.0,-0.08231507607925437,-0.4948049293354799,0
1,anchor_stat_mlp_cv,stage97_00011316,stage79_00022805,camel,linear,4,71,shared_energy_regression,shared_energy_regression,21.322429360510263,21.24011428443101,21.322429360510263,21.73491921376649,0.08231507607925437,0.0,-0.41248985325622556,1
1,oracle_task_best,stage97_00011316,stage79_00022805,camel,linear,4,71,shared_energy_regression,shared_energy_regression,21.322429360510263,21.24011428443101,21.322429360510263,21.73491921376649,0.08231507607925437,0.0,-0.41248985325622556,1
1,endpoint_only,stage97_00011316,stage79_00022805,camel,stage65_adapter,4,71,endpoint_diff_baseline,endpoint_diff_baseline,21.523689118204583,21.523689118204583,21.523689118204583,21.619253697603327,0.0,0.0,-0.09556457939874363,1
1,train_fold_group_policy,stage97_00011316,stage79_00022805,camel,stage65_adapter,4,71,endpoint_diff_baseline,endpoint_diff_baseline,21.523689118204583,21.523689118204583,21.523689118204583,21.619253697603327,0.0,0.0,-0.09556457939874363,1
1,stage106_fixed_group_policy,stage97_00011316,stage79_00022805,camel,stage65_adapter,4,71,endpoint_diff_baseline,endpoint_diff_baseline,21.523689118204583,21.523689118204583,21.523689118204583,21.619253697603327,0.0,0.0,-0.09556457939874363,1
1,metadata_mlp_cv,stage97_00011316,stage79_00022805,camel,stage65_adapter,4,71,endpoint_diff_baseline,endpoint_diff_baseline,21.523689118204583,21.523689118204583,21.523689118204583,21.619253697603327,0.0,0.0,-0.09556457939874363,1
1,anchor_stat_mlp_cv,stage97_00011316,stage79_00022805,camel,stage65_adapter,4,71,endpoint_diff_baseline,endpoint_diff_baseline,21.523689118204583,21.523689118204583,21.523689118204583,21.619253697603327,0.0,0.0,-0.09556457939874363,1
1,oracle_task_best,stage97_00011316,stage79_00022805,camel,stage65_adapter,4,71,endpoint_diff_baseline,endpoint_diff_baseline,21.523689118204583,21.523689118204583,21.523689118204583,21.619253697603327,0.0,0.0,-0.09556457939874363,1
1,endpoint_only,stage97_00011762,stage79_00023538,car-shadow,linear,16,24,shared_energy_regression,endpoint_diff_baseline,17.241423322883687,17.241423322883687,17.384262183612197,19.80997403654373,0.0,-0.14283886072851004,-2.5685507136600414,0
1,train_fold_group_policy,stage97_00011762,stage79_00023538,car-shadow,linear,16,24,shared_energy_regression,shared_energy_regression,17.384262183612197,17.241423322883687,17.384262183612197,19.80997403654373,0.14283886072851004,0.0,-2.4257118529315314,1
1,stage106_fixed_group_policy,stage97_00011762,stage79_00023538,car-shadow,linear,16,24,shared_energy_regression,shared_energy_regression,17.384262183612197,17.241423322883687,17.384262183612197,19.80997403654373,0.14283886072851004,0.0,-2.4257118529315314,1
1,metadata_mlp_cv,stage97_00011762,stage79_00023538,car-shadow,linear,16,24,shared_energy_regression,shared_topk_bce,17.367997517539287,17.241423322883687,17.384262183612197,19.80997403654373,0.12657419465559983,-0.016264666072910217,-2.4419765190044416,0
1,anchor_stat_mlp_cv,stage97_00011762,stage79_00023538,car-shadow,linear,16,24,shared_energy_regression,shared_energy_regression,17.384262183612197,17.241423322883687,17.384262183612197,19.80997403654373,0.14283886072851004,0.0,-2.4257118529315314,1
1,oracle_task_best,stage97_00011762,stage79_00023538,car-shadow,linear,16,24,shared_energy_regression,shared_energy_regression,17.384262183612197,17.241423322883687,17.384262183612197,19.80997403654373,0.14283886072851004,0.0,-2.4257118529315314,1
1,endpoint_only,stage97_00011762,stage79_00023538,car-shadow,stage65_adapter,16,24,shared_topk_bce,endpoint_diff_baseline,17.825234611972288,17.825234611972288,17.838340732442926,20.44124195679887,0.0,-0.013106120470638416,-2.6160073448265813,0
1,train_fold_group_policy,stage97_00011762,stage79_00023538,car-shadow,stage65_adapter,16,24,shared_topk_bce,endpoint_diff_baseline,17.825234611972288,17.825234611972288,17.838340732442926,20.44124195679887,0.0,-0.013106120470638416,-2.6160073448265813,0
1,stage106_fixed_group_policy,stage97_00011762,stage79_00023538,car-shadow,stage65_adapter,16,24,shared_topk_bce,endpoint_diff_baseline,17.825234611972288,17.825234611972288,17.838340732442926,20.44124195679887,0.0,-0.013106120470638416,-2.6160073448265813,0
1,metadata_mlp_cv,stage97_00011762,stage79_00023538,car-shadow,stage65_adapter,16,24,shared_topk_bce,shared_energy_regression,17.78466584743335,17.825234611972288,17.838340732442926,20.44124195679887,-0.040568764538939206,-0.05367488500957762,-2.6565761093655205,0
1,anchor_stat_mlp_cv,stage97_00011762,stage79_00023538,car-shadow,stage65_adapter,16,24,shared_topk_bce,endpoint_diff_baseline,17.825234611972288,17.825234611972288,17.838340732442926,20.44124195679887,0.0,-0.013106120470638416,-2.6160073448265813,0
1,oracle_task_best,stage97_00011762,stage79_00023538,car-shadow,stage65_adapter,16,24,shared_topk_bce,shared_topk_bce,17.838340732442926,17.825234611972288,17.838340732442926,20.44124195679887,0.013106120470638416,0.0,-2.602901224355943,1
1,endpoint_only,stage97_00012487,stage79_00025066,dogs-jump,linear,8,28,endpoint_diff_baseline,endpoint_diff_baseline,27.451444451852748,27.451444451852748,27.451444451852748,29.864203779474533,0.0,0.0,-2.412759327621785,1
1,train_fold_group_policy,stage97_00012487,stage79_00025066,dogs-jump,linear,8,28,endpoint_diff_baseline,shared_energy_regression,27.04620143131526,27.451444451852748,27.451444451852748,29.864203779474533,-0.40524302053748684,-0.40524302053748684,-2.818002348159272,0
1,stage106_fixed_group_policy,stage97_00012487,stage79_00025066,dogs-jump,linear,8,28,endpoint_diff_baseline,shared_energy_regression,27.04620143131526,27.451444451852748,27.451444451852748,29.864203779474533,-0.40524302053748684,-0.40524302053748684,-2.818002348159272,0
1,metadata_mlp_cv,stage97_00012487,stage79_00025066,dogs-jump,linear,8,28,endpoint_diff_baseline,endpoint_diff_baseline,27.451444451852748,27.451444451852748,27.451444451852748,29.864203779474533,0.0,0.0,-2.412759327621785,1
1,anchor_stat_mlp_cv,stage97_00012487,stage79_00025066,dogs-jump,linear,8,28,endpoint_diff_baseline,endpoint_diff_baseline,27.451444451852748,27.451444451852748,27.451444451852748,29.864203779474533,0.0,0.0,-2.412759327621785,1
1,oracle_task_best,stage97_00012487,stage79_00025066,dogs-jump,linear,8,28,endpoint_diff_baseline,endpoint_diff_baseline,27.451444451852748,27.451444451852748,27.451444451852748,29.864203779474533,0.0,0.0,-2.412759327621785,1
1,endpoint_only,stage97_00012487,stage79_00025066,dogs-jump,stage65_adapter,8,28,endpoint_diff_baseline,endpoint_diff_baseline,26.176503292815955,26.176503292815955,26.176503292815955,26.292776714863784,0.0,0.0,-0.1162734220478292,1
1,train_fold_group_policy,stage97_00012487,stage79_00025066,dogs-jump,stage65_adapter,8,28,endpoint_diff_baseline,endpoint_diff_baseline,26.176503292815955,26.176503292815955,26.176503292815955,26.292776714863784,0.0,0.0,-0.1162734220478292,1
1,stage106_fixed_group_policy,stage97_00012487,stage79_00025066,dogs-jump,stage65_adapter,8,28,endpoint_diff_baseline,endpoint_diff_baseline,26.176503292815955,26.176503292815955,26.176503292815955,26.292776714863784,0.0,0.0,-0.1162734220478292,1
1,metadata_mlp_cv,stage97_00012487,stage79_00025066,dogs-jump,stage65_adapter,8,28,endpoint_diff_baseline,endpoint_diff_baseline,26.176503292815955,26.176503292815955,26.176503292815955,26.292776714863784,0.0,0.0,-0.1162734220478292,1
1,anchor_stat_mlp_cv,stage97_00012487,stage79_00025066,dogs-jump,stage65_adapter,8,28,endpoint_diff_baseline,endpoint_diff_baseline,26.176503292815955,26.176503292815955,26.176503292815955,26.292776714863784,0.0,0.0,-0.1162734220478292,1
1,oracle_task_best,stage97_00012487,stage79_00025066,dogs-jump,stage65_adapter,8,28,endpoint_diff_baseline,endpoint_diff_baseline,26.176503292815955,26.176503292815955,26.176503292815955,26.292776714863784,0.0,0.0,-0.1162734220478292,1
1,endpoint_only,stage97_00013015,stage79_00026072,goat,linear,16,44,endpoint_diff_baseline,endpoint_diff_baseline,15.72008255587858,15.72008255587858,15.72008255587858,17.342512182576243,0.0,0.0,-1.622429626697663,1
1,train_fold_group_policy,stage97_00013015,stage79_00026072,goat,linear,16,44,endpoint_diff_baseline,shared_energy_regression,15.563954931206803,15.72008255587858,15.72008255587858,17.342512182576243,-0.1561276246717771,-0.1561276246717771,-1.77855725136944,0
1,stage106_fixed_group_policy,stage97_00013015,stage79_00026072,goat,linear,16,44,endpoint_diff_baseline,shared_energy_regression,15.563954931206803,15.72008255587858,15.72008255587858,17.342512182576243,-0.1561276246717771,-0.1561276246717771,-1.77855725136944,0
1,metadata_mlp_cv,stage97_00013015,stage79_00026072,goat,linear,16,44,endpoint_diff_baseline,shared_energy_regression,15.563954931206803,15.72008255587858,15.72008255587858,17.342512182576243,-0.1561276246717771,-0.1561276246717771,-1.77855725136944,0
1,anchor_stat_mlp_cv,stage97_00013015,stage79_00026072,goat,linear,16,44,endpoint_diff_baseline,shared_energy_regression,15.563954931206803,15.72008255587858,15.72008255587858,17.342512182576243,-0.1561276246717771,-0.1561276246717771,-1.77855725136944,0
1,oracle_task_best,stage97_00013015,stage79_00026072,goat,linear,16,44,endpoint_diff_baseline,endpoint_diff_baseline,15.72008255587858,15.72008255587858,15.72008255587858,17.342512182576243,0.0,0.0,-1.622429626697663,1
1,endpoint_only,stage97_00013015,stage79_00026072,goat,stage65_adapter,16,44,endpoint_diff_baseline,endpoint_diff_baseline,16.28268918252223,16.28268918252223,16.28268918252223,17.916081005267063,0.0,0.0,-1.6333918227448336,1
1,train_fold_group_policy,stage97_00013015,stage79_00026072,goat,stage65_adapter,16,44,endpoint_diff_baseline,endpoint_diff_baseline,16.28268918252223,16.28268918252223,16.28268918252223,17.916081005267063,0.0,0.0,-1.6333918227448336,1
1,stage106_fixed_group_policy,stage97_00013015,stage79_00026072,goat,stage65_adapter,16,44,endpoint_diff_baseline,endpoint_diff_baseline,16.28268918252223,16.28268918252223,16.28268918252223,17.916081005267063,0.0,0.0,-1.6333918227448336,1
1,metadata_mlp_cv,stage97_00013015,stage79_00026072,goat,stage65_adapter,16,44,endpoint_diff_baseline,endpoint_diff_baseline,16.28268918252223,16.28268918252223,16.28268918252223,17.916081005267063,0.0,0.0,-1.6333918227448336,1
1,anchor_stat_mlp_cv,stage97_00013015,stage79_00026072,goat,stage65_adapter,16,44,endpoint_diff_baseline,shared_energy_regression,16.097252512778752,16.28268918252223,16.28268918252223,17.916081005267063,-0.18543666974347772,-0.18543666974347772,-1.8188284924883114,0
1,oracle_task_best,stage97_00013015,stage79_00026072,goat,stage65_adapter,16,44,endpoint_diff_baseline,endpoint_diff_baseline,16.28268918252223,16.28268918252223,16.28268918252223,17.916081005267063,0.0,0.0,-1.6333918227448336,1
1,endpoint_only,stage97_00013364,stage79_00026740,horsejump-high,linear,16,36,endpoint_diff_baseline,endpoint_diff_baseline,16.512161457636484,16.512161457636484,16.512161457636484,19.068278722522088,0.0,0.0,-2.5561172648856036,1
1,train_fold_group_policy,stage97_00013364,stage79_00026740,horsejump-high,linear,16,36,endpoint_diff_baseline,shared_energy_regression,16.44899193011975,16.512161457636484,16.512161457636484,19.068278722522088,-0.06316952751673455,-0.06316952751673455,-2.619286792402338,0
1,stage106_fixed_group_policy,stage97_00013364,stage79_00026740,horsejump-high,linear,16,36,endpoint_diff_baseline,shared_energy_regression,16.44899193011975,16.512161457636484,16.512161457636484,19.068278722522088,-0.06316952751673455,-0.06316952751673455,-2.619286792402338,0
1,metadata_mlp_cv,stage97_00013364,stage79_00026740,horsejump-high,linear,16,36,endpoint_diff_baseline,shared_topk_bce,16.46725229038147,16.512161457636484,16.512161457636484,19.068278722522088,-0.044909167255013926,-0.044909167255013926,-2.6010264321406176,0
1,anchor_stat_mlp_cv,stage97_00013364,stage79_00026740,horsejump-high,linear,16,36,endpoint_diff_baseline,shared_topk_bce,16.46725229038147,16.512161457636484,16.512161457636484,19.068278722522088,-0.044909167255013926,-0.044909167255013926,-2.6010264321406176,0
1,oracle_task_best,stage97_00013364,stage79_00026740,horsejump-high,linear,16,36,endpoint_diff_baseline,endpoint_diff_baseline,16.512161457636484,16.512161457636484,16.512161457636484,19.068278722522088,0.0,0.0,-2.5561172648856036,1
1,endpoint_only,stage97_00013364,stage79_00026740,horsejump-high,stage65_adapter,16,36,endpoint_diff_baseline,endpoint_diff_baseline,16.91049418812918,16.91049418812918,16.91049418812918,19.522676656658444,0.0,0.0,-2.6121824685292623,1
1,train_fold_group_policy,stage97_00013364,stage79_00026740,horsejump-high,stage65_adapter,16,36,endpoint_diff_baseline,endpoint_diff_baseline,16.91049418812918,16.91049418812918,16.91049418812918,19.522676656658444,0.0,0.0,-2.6121824685292623,1
1,stage106_fixed_group_policy,stage97_00013364,stage79_00026740,horsejump-high,stage65_adapter,16,36,endpoint_diff_baseline,endpoint_diff_baseline,16.91049418812918,16.91049418812918,16.91049418812918,19.522676656658444,0.0,0.0,-2.6121824685292623,1
1,metadata_mlp_cv,stage97_00013364,stage79_00026740,horsejump-high,stage65_adapter,16,36,endpoint_diff_baseline,shared_energy_regression,16.66814522705366,16.91049418812918,16.91049418812918,19.522676656658444,-0.24234896107552117,-0.24234896107552117,-2.8545314296047835,0
1,anchor_stat_mlp_cv,stage97_00013364,stage79_00026740,horsejump-high,stage65_adapter,16,36,endpoint_diff_baseline,shared_energy_regression,16.66814522705366,16.91049418812918,16.91049418812918,19.522676656658444,-0.24234896107552117,-0.24234896107552117,-2.8545314296047835,0
1,oracle_task_best,stage97_00013364,stage79_00026740,horsejump-high,stage65_adapter,16,36,endpoint_diff_baseline,endpoint_diff_baseline,16.91049418812918,16.91049418812918,16.91049418812918,19.522676656658444,0.0,0.0,-2.6121824685292623,1
