policy,stage97_task_id,source_task_id,sequence,reference_gap,target_index,base_method,selected_candidate,base_psnr,endpoint_sideinfo_psnr,selected_sideinfo_psnr,teacher_oracle_sideinfo_psnr,delta_psnr_vs_endpoint,delta_psnr_vs_base,gap_to_teacher_oracle_psnr,precision_at_keep,energy_recall_total,relative_energy_recall_vs_oracle
always_shared_topk_bce,stage97_00011548,stage79_00023225,car-roundabout,8,5,stage65_adapter,shared_topk_bce,14.843436349507988,15.86108791546328,15.993292378439152,18.568005324328002,0.13220446297587252,1.1498560289311648,-2.57471294588885,0.294357031583786,0.16273793578147888,0.5700294971466064
group_best_mean_psnr,stage97_00011548,stage79_00023225,car-roundabout,8,5,stage65_adapter,endpoint_diff_baseline,14.843436349507988,15.86108791546328,15.86108791546328,18.568005324328002,0.0,1.0176515659552923,-2.7069174088647223,0.14026044309139252,0.12114695459604263,0.424346923828125
oracle_task_best,stage97_00011548,stage79_00023225,car-roundabout,8,5,stage65_adapter,shared_energy_regression,14.843436349507988,15.86108791546328,16.073753502770234,18.568005324328002,0.2126655873069545,1.2303171532622468,-2.494251821557768,0.2905588746070862,0.16026556491851807,0.5613694190979004
endpoint_only,stage97_00011683,stage79_00023459,car-shadow,4,9,linear,endpoint_diff_baseline,18.38800134232309,20.02031828770951,20.02031828770951,22.907634278096218,0.0,1.632316945386421,-2.887315990386707,0.31551817059516907,0.2791943848133087,0.3885270655155182
always_shared_energy_regression,stage97_00011683,stage79_00023459,car-shadow,4,9,linear,shared_energy_regression,18.38800134232309,20.02031828770951,20.02745911134708,22.907634278096218,0.007140823637570293,1.6394577690239913,-2.8801751667491367,0.33640801906585693,0.30628523230552673,0.4262267053127289
always_shared_topk_bce,stage97_00011683,stage79_00023459,car-shadow,4,9,linear,shared_topk_bce,18.38800134232309,20.02031828770951,19.951229950301336,22.907634278096218,-0.069088337408175,1.563228607978246,-2.956404327794882,0.32501357793807983,0.30847984552383423,0.42928072810173035
group_best_mean_psnr,stage97_00011683,stage79_00023459,car-shadow,4,9,linear,shared_energy_regression,18.38800134232309,20.02031828770951,20.02745911134708,22.907634278096218,0.007140823637570293,1.6394577690239913,-2.8801751667491367,0.33640801906585693,0.30628523230552673,0.4262267053127289
oracle_task_best,stage97_00011683,stage79_00023459,car-shadow,4,9,linear,shared_energy_regression,18.38800134232309,20.02031828770951,20.02745911134708,22.907634278096218,0.007140823637570293,1.6394577690239913,-2.8801751667491367,0.33640801906585693,0.30628523230552673,0.4262267053127289
endpoint_only,stage97_00011683,stage79_00023459,car-shadow,4,9,stage65_adapter,endpoint_diff_baseline,19.168512306678732,20.72256636066473,20.72256636066473,23.272183610414796,0.0,1.5540540539859968,-2.5496172497500673,0.30683666467666626,0.16158072650432587,0.5337953567504883
always_shared_energy_regression,stage97_00011683,stage79_00023459,car-shadow,4,9,stage65_adapter,shared_energy_regression,19.168512306678732,20.72256636066473,20.48779716204517,23.272183610414796,-0.23476919861955992,1.319284855366437,-2.7843864483696272,0.3665219843387604,0.18159648776054382,0.5999190807342529
always_shared_topk_bce,stage97_00011683,stage79_00023459,car-shadow,4,9,stage65_adapter,shared_topk_bce,19.168512306678732,20.72256636066473,20.465115530504747,23.272183610414796,-0.25745083015998205,1.2966032238260148,-2.8070680799100494,0.36706456542015076,0.1818820685148239,0.6008625626564026
group_best_mean_psnr,stage97_00011683,stage79_00023459,car-shadow,4,9,stage65_adapter,endpoint_diff_baseline,19.168512306678732,20.72256636066473,20.72256636066473,23.272183610414796,0.0,1.5540540539859968,-2.5496172497500673,0.30683666467666626,0.16158072650432587,0.5337953567504883
oracle_task_best,stage97_00011683,stage79_00023459,car-shadow,4,9,stage65_adapter,endpoint_diff_baseline,19.168512306678732,20.72256636066473,20.72256636066473,23.272183610414796,0.0,1.5540540539859968,-2.5496172497500673,0.30683666467666626,0.16158072650432587,0.5337953567504883
endpoint_only,stage97_00011762,stage79_00023538,car-shadow,16,24,linear,endpoint_diff_baseline,15.961181498735804,17.241423322883687,17.241423322883687,19.80997403654373,0.0,1.2802418241478826,-2.5685507136600414,0.20455779135227203,0.1946655511856079,0.32445284724235535
always_shared_energy_regression,stage97_00011762,stage79_00023538,car-shadow,16,24,linear,shared_energy_regression,15.961181498735804,17.241423322883687,17.384262183612197,19.80997403654373,0.14283886072851004,1.4230806848763926,-2.4257118529315314,0.24959304928779602,0.22436197102069855,0.37394845485687256
always_shared_topk_bce,stage97_00011762,stage79_00023538,car-shadow,16,24,linear,shared_topk_bce,15.961181498735804,17.241423322883687,17.367997517539287,19.80997403654373,0.12657419465559983,1.4068160188034824,-2.4419765190044416,0.2539338171482086,0.23068533837795258,0.38448771834373474
group_best_mean_psnr,stage97_00011762,stage79_00023538,car-shadow,16,24,linear,shared_energy_regression,15.961181498735804,17.241423322883687,17.384262183612197,19.80997403654373,0.14283886072851004,1.4230806848763926,-2.4257118529315314,0.24959304928779602,0.22436197102069855,0.37394845485687256
oracle_task_best,stage97_00011762,stage79_00023538,car-shadow,16,24,linear,shared_energy_regression,15.961181498735804,17.241423322883687,17.384262183612197,19.80997403654373,0.14283886072851004,1.4230806848763926,-2.4257118529315314,0.24959304928779602,0.22436197102069855,0.37394845485687256
endpoint_only,stage97_00011762,stage79_00023538,car-shadow,16,24,stage65_adapter,endpoint_diff_baseline,16.454408167178645,17.825234611972288,17.825234611972288,20.44124195679887,0.0,1.370826444793643,-2.6160073448265813,0.22436244785785675,0.13195551931858063,0.49542078375816345
always_shared_energy_regression,stage97_00011762,stage79_00023538,car-shadow,16,24,stage65_adapter,shared_energy_regression,16.454408167178645,17.825234611972288,17.78466584743335,20.44124195679887,-0.040568764538939206,1.3302576802547037,-2.6565761093655205,0.2875746190547943,0.15203557908535004,0.5708104372024536
always_shared_topk_bce,stage97_00011762,stage79_00023538,car-shadow,16,24,stage65_adapter,shared_topk_bce,16.454408167178645,17.825234611972288,17.838340732442926,20.44124195679887,0.013106120470638416,1.3839325652642813,-2.602901224355943,0.33532285690307617,0.16150201857089996,0.6063517332077026
group_best_mean_psnr,stage97_00011762,stage79_00023538,car-shadow,16,24,stage65_adapter,endpoint_diff_baseline,16.454408167178645,17.825234611972288,17.825234611972288,20.44124195679887,0.0,1.370826444793643,-2.6160073448265813,0.22436244785785675,0.13195551931858063,0.49542078375816345
oracle_task_best,stage97_00011762,stage79_00023538,car-shadow,16,24,stage65_adapter,shared_topk_bce,16.454408167178645,17.825234611972288,17.838340732442926,20.44124195679887,0.013106120470638416,1.3839325652642813,-2.602901224355943,0.33532285690307617,0.16150201857089996,0.6063517332077026
endpoint_only,stage97_00011828,stage79_00023867,cows,4,70,linear,endpoint_diff_baseline,19.03712952287814,19.79546846221249,19.79546846221249,20.95233576638824,0.0,0.7583389393343509,-1.1568673041757513,0.2655995786190033,0.19786673784255981,0.37154844403266907
always_shared_energy_regression,stage97_00011828,stage79_00023867,cows,4,70,linear,shared_energy_regression,19.03712952287814,19.79546846221249,19.805129205943377,20.95233576638824,0.009660743730886878,0.7679996830652378,-1.1472065604448645,0.281334787607193,0.217212975025177,0.40787625312805176
always_shared_topk_bce,stage97_00011828,stage79_00023867,cows,4,70,linear,shared_topk_bce,19.03712952287814,19.79546846221249,19.79314658348943,20.95233576638824,-0.002321878723059001,0.7560170606112919,-1.1591891828988103,0.28269127011299133,0.22370198369026184,0.4200611114501953
group_best_mean_psnr,stage97_00011828,stage79_00023867,cows,4,70,linear,shared_energy_regression,19.03712952287814,19.79546846221249,19.805129205943377,20.95233576638824,0.009660743730886878,0.7679996830652378,-1.1472065604448645,0.281334787607193,0.217212975025177,0.40787625312805176
oracle_task_best,stage97_00011828,stage79_00023867,cows,4,70,linear,shared_energy_regression,19.03712952287814,19.79546846221249,19.805129205943377,20.95233576638824,0.009660743730886878,0.7679996830652378,-1.1472065604448645,0.281334787607193,0.217212975025177,0.40787625312805176
endpoint_only,stage97_00011828,stage79_00023867,cows,4,70,stage65_adapter,endpoint_diff_baseline,19.96393257405462,20.655931604321054,20.655931604321054,21.396249358991,0.0,0.6919990302664338,-0.7403177546699453,0.26424309611320496,0.1264503449201584,0.5459337830543518
always_shared_energy_regression,stage97_00011828,stage79_00023867,cows,4,70,stage65_adapter,shared_energy_regression,19.96393257405462,20.655931604321054,20.595893161286654,21.396249358991,-0.06003844303440076,0.6319605872320331,-0.8003561977043461,0.3665219843387604,0.14995044469833374,0.6473925709724426
always_shared_topk_bce,stage97_00011828,stage79_00023867,cows,4,70,stage65_adapter,shared_topk_bce,19.96393257405462,20.655931604321054,20.593568916086245,21.396249358991,-0.06236268823480984,0.629636342031624,-0.8026804429047552,0.38551273941993713,0.15351657569408417,0.6627888679504395
group_best_mean_psnr,stage97_00011828,stage79_00023867,cows,4,70,stage65_adapter,endpoint_diff_baseline,19.96393257405462,20.655931604321054,20.655931604321054,21.396249358991,0.0,0.6919990302664338,-0.7403177546699453,0.26424309611320496,0.1264503449201584,0.5459337830543518
oracle_task_best,stage97_00011828,stage79_00023867,cows,4,70,stage65_adapter,endpoint_diff_baseline,19.96393257405462,20.655931604321054,20.655931604321054,21.396249358991,0.0,0.6919990302664338,-0.7403177546699453,0.26424309611320496,0.1264503449201584,0.5459337830543518
endpoint_only,stage97_00012078,stage79_00024343,dance-twirl,4,53,linear,endpoint_diff_baseline,17.62841818138416,19.045204951171495,19.045204951171495,21.50740211481487,0.0,1.4167867697873362,-2.462197163643374,0.28703200817108154,0.22874771058559418,0.37232866883277893
always_shared_energy_regression,stage97_00012078,stage79_00024343,dance-twirl,4,53,linear,shared_energy_regression,17.62841818138416,19.045204951171495,19.085163371759016,21.50740211481487,0.03995842058752075,1.456745190374857,-2.4222387430558534,0.2995116710662842,0.24883036315441132,0.40501683950424194
always_shared_topk_bce,stage97_00012078,stage79_00024343,dance-twirl,4,53,linear,shared_topk_bce,17.62841818138416,19.045204951171495,19.161133021039614,21.50740211481487,0.11592806986811865,1.5327148396554549,-2.3462690937752555,0.3057515025138855,0.2589457333087921,0.4214814603328705
group_best_mean_psnr,stage97_00012078,stage79_00024343,dance-twirl,4,53,linear,shared_energy_regression,17.62841818138416,19.045204951171495,19.085163371759016,21.50740211481487,0.03995842058752075,1.456745190374857,-2.4222387430558534,0.2995116710662842,0.24883036315441132,0.40501683950424194
oracle_task_best,stage97_00012078,stage79_00024343,dance-twirl,4,53,linear,shared_topk_bce,17.62841818138416,19.045204951171495,19.161133021039614,21.50740211481487,0.11592806986811865,1.5327148396554549,-2.3462690937752555,0.3057515025138855,0.2589457333087921,0.4214814603328705
endpoint_only,stage97_00012078,stage79_00024343,dance-twirl,4,53,stage65_adapter,endpoint_diff_baseline,18.627060272368908,19.910117361499744,19.910117361499744,22.095805073402694,0.0,1.2830570891308355,-2.1856877119029505,0.27590885758399963,0.14745716750621796,0.48970967531204224
always_shared_energy_regression,stage97_00012078,stage79_00024343,dance-twirl,4,53,stage65_adapter,shared_energy_regression,18.627060272368908,19.910117361499744,19.74642561776146,22.095805073402694,-0.16369174373828344,1.119365345392552,-2.349379455641234,0.36489418148994446,0.1763370782136917,0.5856207013130188
always_shared_topk_bce,stage97_00012078,stage79_00024343,dance-twirl,4,53,stage65_adapter,shared_topk_bce,18.627060272368908,19.910117361499744,19.82831455939931,22.095805073402694,-0.08180280210043378,1.2012542870304017,-2.2674905140033843,0.3768312633037567,0.17964275181293488,0.5965989828109741
group_best_mean_psnr,stage97_00012078,stage79_00024343,dance-twirl,4,53,stage65_adapter,endpoint_diff_baseline,18.627060272368908,19.910117361499744,19.910117361499744,22.095805073402694,0.0,1.2830570891308355,-2.1856877119029505,0.27590885758399963,0.14745716750621796,0.48970967531204224
oracle_task_best,stage97_00012078,stage79_00024343,dance-twirl,4,53,stage65_adapter,endpoint_diff_baseline,18.627060272368908,19.910117361499744,19.910117361499744,22.095805073402694,0.0,1.2830570891308355,-2.1856877119029505,0.27590885758399963,0.14745716750621796,0.48970967531204224
endpoint_only,stage97_00012224,stage79_00024489,dance-twirl,16,45,linear,endpoint_diff_baseline,18.01875981567155,19.38594423943947,19.38594423943947,21.73657740268856,0.0,1.3671844237679203,-2.350633163249089,0.2479652762413025,0.21687233448028564,0.34610506892204285
always_shared_energy_regression,stage97_00012224,stage79_00024489,dance-twirl,16,45,linear,shared_energy_regression,18.01875981567155,19.38594423943947,19.55570730804267,21.73657740268856,0.16976306860319923,1.5369474923711195,-2.18087009464589,0.32121542096138,0.27262431383132935,0.43507927656173706
always_shared_topk_bce,stage97_00012224,stage79_00024489,dance-twirl,16,45,linear,shared_topk_bce,18.01875981567155,19.38594423943947,19.34056604416368,21.73657740268856,-0.045378195275791455,1.3218062284921288,-2.3960113585248806,0.30737927556037903,0.2714378833770752,0.4331858456134796
group_best_mean_psnr,stage97_00012224,stage79_00024489,dance-twirl,16,45,linear,shared_energy_regression,18.01875981567155,19.38594423943947,19.55570730804267,21.73657740268856,0.16976306860319923,1.5369474923711195,-2.18087009464589,0.32121542096138,0.27262431383132935,0.43507927656173706
oracle_task_best,stage97_00012224,stage79_00024489,dance-twirl,16,45,linear,shared_energy_regression,18.01875981567155,19.38594423943947,19.55570730804267,21.73657740268856,0.16976306860319923,1.5369474923711195,-2.18087009464589,0.32121542096138,0.27262431383132935,0.43507927656173706
endpoint_only,stage97_00012224,stage79_00024489,dance-twirl,16,45,stage65_adapter,endpoint_diff_baseline,18.3312598539137,19.71755727691282,19.71755727691282,21.43707311322778,0.0,1.386297422999121,-1.719515836314958,0.22897449135780334,0.13164351880550385,0.4808514416217804
always_shared_energy_regression,stage97_00012224,stage79_00024489,dance-twirl,16,45,stage65_adapter,shared_energy_regression,18.3312598539137,19.71755727691282,19.647934212350588,21.43707311322778,-0.06962306456223288,1.316674358436888,-1.789138900877191,0.41372761130332947,0.17794577777385712,0.6499786972999573
always_shared_topk_bce,stage97_00012224,stage79_00024489,dance-twirl,16,45,stage65_adapter,shared_topk_bce,18.3312598539137,19.71755727691282,19.56449370490333,21.43707311322778,-0.15306357200948995,1.233233850989631,-1.872579408324448,0.4194248616695404,0.1758900284767151,0.6424697041511536
group_best_mean_psnr,stage97_00012224,stage79_00024489,dance-twirl,16,45,stage65_adapter,endpoint_diff_baseline,18.3312598539137,19.71755727691282,19.71755727691282,21.43707311322778,0.0,1.386297422999121,-1.719515836314958,0.22897449135780334,0.13164351880550385,0.4808514416217804
oracle_task_best,stage97_00012224,stage79_00024489,dance-twirl,16,45,stage65_adapter,endpoint_diff_baseline,18.3312598539137,19.71755727691282,19.71755727691282,21.43707311322778,0.0,1.386297422999121,-1.719515836314958,0.22897449135780334,0.13164351880550385,0.4808514416217804
endpoint_only,stage97_00012282,stage79_00024697,dog,4,23,linear,endpoint_diff_baseline,20.24060665929353,21.06379668955188,21.06379668955188,23.135617459930465,0.0,0.823190030258349,-2.0718207703785865,0.1918068379163742,0.15955351293087006,0.31531599164009094
always_shared_energy_regression,stage97_00012282,stage79_00024697,dog,4,23,linear,shared_energy_regression,20.24060665929353,21.06379668955188,21.133035986288156,23.135617459930465,0.06923929673627782,0.8924293269946268,-2.0025814736423087,0.21025501191616058,0.18449904024600983,0.364614337682724
always_shared_topk_bce,stage97_00012282,stage79_00024697,dog,4,23,linear,shared_topk_bce,20.24060665929353,21.06379668955188,20.992152997325096,23.135617459930465,-0.07164369222678246,0.7515463380315666,-2.143464462605369,0.2099837213754654,0.19153819978237152,0.37852540612220764
group_best_mean_psnr,stage97_00012282,stage79_00024697,dog,4,23,linear,shared_energy_regression,20.24060665929353,21.06379668955188,21.133035986288156,23.135617459930465,0.06923929673627782,0.8924293269946268,-2.0025814736423087,0.21025501191616058,0.18449904024600983,0.364614337682724
oracle_task_best,stage97_00012282,stage79_00024697,dog,4,23,linear,shared_energy_regression,20.24060665929353,21.06379668955188,21.133035986288156,23.135617459930465,0.06923929673627782,0.8924293269946268,-2.0025814736423087,0.21025501191616058,0.18449904024600983,0.364614337682724
endpoint_only,stage97_00012282,stage79_00024697,dog,4,23,stage65_adapter,endpoint_diff_baseline,20.70005707111893,21.5593071567785,21.5593071567785,23.30700036243657,0.0,0.8592500856595713,-1.7476932056580665,0.17091698944568634,0.1086612194776535,0.5640930533409119
always_shared_energy_regression,stage97_00012282,stage79_00024697,dog,4,23,stage65_adapter,shared_energy_regression,20.70005707111893,21.5593071567785,21.455303938473417,23.30700036243657,-0.10400321830508474,0.7552468673544865,-1.8516964239631513,0.3236570656299591,0.1333957016468048,0.692497193813324
always_shared_topk_bce,stage97_00012282,stage79_00024697,dog,4,23,stage65_adapter,shared_topk_bce,20.70005707111893,21.5593071567785,21.428936226977797,23.30700036243657,-0.13037092980070497,0.7288791558588663,-1.8780641354587715,0.3621812164783478,0.13588425517082214,0.7054160237312317
group_best_mean_psnr,stage97_00012282,stage79_00024697,dog,4,23,stage65_adapter,endpoint_diff_baseline,20.70005707111893,21.5593071567785,21.5593071567785,23.30700036243657,0.0,0.8592500856595713,-1.7476932056580665,0.17091698944568634,0.1086612194776535,0.5640930533409119
oracle_task_best,stage97_00012282,stage79_00024697,dog,4,23,stage65_adapter,endpoint_diff_baseline,20.70005707111893,21.5593071567785,21.5593071567785,23.30700036243657,0.0,0.8592500856595713,-1.7476932056580665,0.17091698944568634,0.1086612194776535,0.5640930533409119
endpoint_only,stage97_00012487,stage79_00025066,dogs-jump,8,28,linear,endpoint_diff_baseline,23.788700530499966,27.451444451852748,27.451444451852748,29.864203779474533,0.0,3.6627439213527815,-2.412759327621785,0.7327726483345032,0.5174478888511658,0.5902023315429688
always_shared_energy_regression,stage97_00012487,stage79_00025066,dogs-jump,8,28,linear,shared_energy_regression,23.788700530499966,27.451444451852748,27.04620143131526,29.864203779474533,-0.40524302053748684,3.2575009008152946,-2.818002348159272,0.6985892653465271,0.5540726780891418,0.6319766640663147
always_shared_topk_bce,stage97_00012487,stage79_00025066,dogs-jump,8,28,linear,shared_topk_bce,23.788700530499966,27.451444451852748,26.262979386042566,29.864203779474533,-1.1884650658101812,2.4742788555426003,-3.6012243934319663,0.5919696092605591,0.5530726313591003,0.630836009979248
group_best_mean_psnr,stage97_00012487,stage79_00025066,dogs-jump,8,28,linear,shared_energy_regression,23.788700530499966,27.451444451852748,27.04620143131526,29.864203779474533,-0.40524302053748684,3.2575009008152946,-2.818002348159272,0.6985892653465271,0.5540726780891418,0.6319766640663147
oracle_task_best,stage97_00012487,stage79_00025066,dogs-jump,8,28,linear,endpoint_diff_baseline,23.788700530499966,27.451444451852748,27.451444451852748,29.864203779474533,0.0,3.6627439213527815,-2.412759327621785,0.7327726483345032,0.5174478888511658,0.5902023315429688
endpoint_only,stage97_00012487,stage79_00025066,dogs-jump,8,28,stage65_adapter,endpoint_diff_baseline,23.464897835204344,26.176503292815955,26.176503292815955,26.292776714863784,0.0,2.7116054576116113,-0.1162734220478292,0.5067824125289917,0.14348508417606354,0.7479724884033203
always_shared_energy_regression,stage97_00012487,stage79_00025066,dogs-jump,8,28,stage65_adapter,shared_energy_regression,23.464897835204344,26.176503292815955,24.36941305882275,26.292776714863784,-1.807090233993204,0.9045152236184073,-1.9233636560410332,0.46961474418640137,0.1465269923210144,0.7638296484947205
always_shared_topk_bce,stage97_00012487,stage79_00025066,dogs-jump,8,28,stage65_adapter,shared_topk_bce,23.464897835204344,26.176503292815955,24.740930661628056,26.292776714863784,-1.435572631187899,1.2760328264237124,-1.551846053235728,0.5062398314476013,0.1503046602010727,0.7835221886634827
group_best_mean_psnr,stage97_00012487,stage79_00025066,dogs-jump,8,28,stage65_adapter,endpoint_diff_baseline,23.464897835204344,26.176503292815955,26.176503292815955,26.292776714863784,0.0,2.7116054576116113,-0.1162734220478292,0.5067824125289917,0.14348508417606354,0.7479724884033203
oracle_task_best,stage97_00012487,stage79_00025066,dogs-jump,8,28,stage65_adapter,endpoint_diff_baseline,23.464897835204344,26.176503292815955,26.176503292815955,26.292776714863784,0.0,2.7116054576116113,-0.1162734220478292,0.5067824125289917,0.14348508417606354,0.7479724884033203
endpoint_only,stage97_00012712,stage79_00025543,drift-straight,4,6,linear,endpoint_diff_baseline,14.67460981962345,15.973219357707638,15.973219357707638,17.726178771561916,0.0,1.2986095380841878,-1.7529594138542777,0.15138360857963562,0.1785767823457718,0.36873677372932434
always_shared_energy_regression,stage97_00012712,stage79_00025543,drift-straight,4,6,linear,shared_energy_regression,14.67460981962345,15.973219357707638,15.84366461777103,17.726178771561916,-0.1295547399366086,1.1690547981475792,-1.8825141537908863,0.1855670064687729,0.18254198133945465,0.37692439556121826
always_shared_topk_bce,stage97_00012712,stage79_00025543,drift-straight,4,6,linear,shared_topk_bce,14.67460981962345,15.973219357707638,15.716017911521343,17.726178771561916,-0.25720144618629526,1.0414080918978925,-2.010160860040573,0.18122626841068268,0.17664478719234467,0.3647474944591522
group_best_mean_psnr,stage97_00012712,stage79_00025543,drift-straight,4,6,linear,shared_energy_regression,14.67460981962345,15.973219357707638,15.84366461777103,17.726178771561916,-0.1295547399366086,1.1690547981475792,-1.8825141537908863,0.1855670064687729,0.18254198133945465,0.37692439556121826
oracle_task_best,stage97_00012712,stage79_00025543,drift-straight,4,6,linear,endpoint_diff_baseline,14.67460981962345,15.973219357707638,15.973219357707638,17.726178771561916,0.0,1.2986095380841878,-1.7529594138542777,0.15138360857963562,0.1785767823457718,0.36873677372932434
endpoint_only,stage97_00012712,stage79_00025543,drift-straight,4,6,stage65_adapter,endpoint_diff_baseline,15.148767763688598,16.68201470287944,16.68201470287944,18.5330340974797,0.0,1.5332469391908408,-1.8510193946002609,0.17010308802127838,0.12855197489261627,0.4799325168132782
always_shared_energy_regression,stage97_00012712,stage79_00025543,drift-straight,4,6,stage65_adapter,shared_energy_regression,15.148767763688598,16.68201470287944,16.496738551338332,18.5330340974797,-0.18527615154110677,1.347970787649734,-2.0362955461413677,0.3233857750892639,0.1584717333316803,0.5916341543197632
always_shared_topk_bce,stage97_00012712,stage79_00025543,drift-straight,4,6,stage65_adapter,shared_topk_bce,15.148767763688598,16.68201470287944,16.322586425124285,18.5330340974797,-0.3594282777551534,1.1738186614356874,-2.2104476723554143,0.31334781646728516,0.15770670771598816,0.588778018951416
group_best_mean_psnr,stage97_00012712,stage79_00025543,drift-straight,4,6,stage65_adapter,endpoint_diff_baseline,15.148767763688598,16.68201470287944,16.68201470287944,18.5330340974797,0.0,1.5332469391908408,-1.8510193946002609,0.17010308802127838,0.12855197489261627,0.4799325168132782
oracle_task_best,stage97_00012712,stage79_00025543,drift-straight,4,6,stage65_adapter,endpoint_diff_baseline,15.148767763688598,16.68201470287944,16.68201470287944,18.5330340974797,0.0,1.5332469391908408,-1.8510193946002609,0.17010308802127838,0.12855197489261627,0.4799325168132782
endpoint_only,stage97_00012756,stage79_00025587,drift-straight,8,14,linear,endpoint_diff_baseline,13.080118936342377,14.038790457212603,14.038790457212603,16.055193425211996,0.0,0.9586715208702259,-2.016402967999394,0.17932718992233276,0.14173851907253265,0.31354814767837524
always_shared_energy_regression,stage97_00012756,stage79_00025587,drift-straight,8,14,linear,shared_energy_regression,13.080118936342377,14.038790457212603,14.039041817417026,16.055193425211996,0.00025136020442317886,0.9589228810746491,-2.0161516077949706,0.17118827998638153,0.1576528400182724,0.3487531542778015
always_shared_topk_bce,stage97_00012756,stage79_00025587,drift-straight,8,14,linear,shared_topk_bce,13.080118936342377,14.038790457212603,13.94201477017091,16.055193425211996,-0.09677568704169204,0.8618958338285339,-2.113178655041086,0.1739012449979782,0.1544439196586609,0.341654509305954
group_best_mean_psnr,stage97_00012756,stage79_00025587,drift-straight,8,14,linear,shared_energy_regression,13.080118936342377,14.038790457212603,14.039041817417026,16.055193425211996,0.00025136020442317886,0.9589228810746491,-2.0161516077949706,0.17118827998638153,0.1576528400182724,0.3487531542778015
oracle_task_best,stage97_00012756,stage79_00025587,drift-straight,8,14,linear,shared_energy_regression,13.080118936342377,14.038790457212603,14.039041817417026,16.055193425211996,0.00025136020442317886,0.9589228810746491,-2.0161516077949706,0.17118827998638153,0.1576528400182724,0.3487531542778015
endpoint_only,stage97_00012756,stage79_00025587,drift-straight,8,14,stage65_adapter,endpoint_diff_baseline,13.49112850321552,14.626703049472486,14.626703049472486,16.801716013943818,0.0,1.135574546256965,-2.175012964471332,0.16576234996318817,0.11449737846851349,0.41513681411743164
always_shared_energy_regression,stage97_00012756,stage79_00025587,drift-straight,8,14,stage65_adapter,shared_energy_regression,13.49112850321552,14.626703049472486,14.579962193621679,16.801716013943818,-0.046740855850806895,1.0888336904061582,-2.2217538203221388,0.27753663063049316,0.15379221737384796,0.5576093792915344
always_shared_topk_bce,stage97_00012756,stage79_00025587,drift-straight,8,14,stage65_adapter,shared_topk_bce,13.49112850321552,14.626703049472486,14.485565568982215,16.801716013943818,-0.1411374804902703,0.9944370657666948,-2.316150444961602,0.26641345024108887,0.15289165079593658,0.5543441772460938
group_best_mean_psnr,stage97_00012756,stage79_00025587,drift-straight,8,14,stage65_adapter,endpoint_diff_baseline,13.49112850321552,14.626703049472486,14.626703049472486,16.801716013943818,0.0,1.135574546256965,-2.175012964471332,0.16576234996318817,0.11449737846851349,0.41513681411743164
oracle_task_best,stage97_00012756,stage79_00025587,drift-straight,8,14,stage65_adapter,endpoint_diff_baseline,13.49112850321552,14.626703049472486,14.626703049472486,16.801716013943818,0.0,1.135574546256965,-2.175012964471332,0.16576234996318817,0.11449737846851349,0.41513681411743164
endpoint_only,stage97_00012821,stage79_00025652,drift-straight,16,38,linear,endpoint_diff_baseline,11.958519462191932,12.542471146445646,12.542471146445646,14.476570110618818,0.0,0.583951684253714,-1.934098964173172,0.05425935983657837,0.1022690087556839,0.2725776135921478
always_shared_energy_regression,stage97_00012821,stage79_00025652,drift-straight,16,38,linear,shared_energy_regression,11.958519462191932,12.542471146445646,12.713267797394208,14.476570110618818,0.1707966509485619,0.7547483352022759,-1.7633023132246102,0.09061313420534134,0.11512142419815063,0.3068331480026245
always_shared_topk_bce,stage97_00012821,stage79_00025652,drift-straight,16,38,linear,shared_topk_bce,11.958519462191932,12.542471146445646,12.715293203415492,14.476570110618818,0.17282205696984576,0.7567737412235598,-1.7612769072033263,0.102821484208107,0.11540758609771729,0.3075958788394928
group_best_mean_psnr,stage97_00012821,stage79_00025652,drift-straight,16,38,linear,shared_energy_regression,11.958519462191932,12.542471146445646,12.713267797394208,14.476570110618818,0.1707966509485619,0.7547483352022759,-1.7633023132246102,0.09061313420534134,0.11512142419815063,0.3068331480026245
oracle_task_best,stage97_00012821,stage79_00025652,drift-straight,16,38,linear,shared_topk_bce,11.958519462191932,12.542471146445646,12.715293203415492,14.476570110618818,0.17282205696984576,0.7567737412235598,-1.7612769072033263,0.102821484208107,0.11540758609771729,0.3075958788394928
endpoint_only,stage97_00012821,stage79_00025652,drift-straight,16,38,stage65_adapter,endpoint_diff_baseline,12.122501586301269,12.764171072304457,12.764171072304457,14.791624543680681,0.0,0.6416694860031882,-2.0274534713762247,0.057243622839450836,0.09717634320259094,0.38345080614089966
always_shared_energy_regression,stage97_00012821,stage79_00025652,drift-straight,16,38,stage65_adapter,shared_energy_regression,12.122501586301269,12.764171072304457,13.135608217872159,14.791624543680681,0.37143714556770213,1.0131066315708903,-1.6560163258085225,0.23819859325885773,0.13861243426799774,0.5469546318054199
always_shared_topk_bce,stage97_00012821,stage79_00025652,drift-straight,16,38,stage65_adapter,shared_topk_bce,12.122501586301269,12.764171072304457,13.044951199685466,14.791624543680681,0.2807801273810089,0.9224496133841971,-1.7466733439952158,0.20021703839302063,0.1334248185157776,0.5264846682548523
