fold,policy,stage97_task_id,source_task_id,sequence,base_method,reference_gap,target_index,oracle_candidate,selected_candidate,selected_sideinfo_psnr,endpoint_sideinfo_psnr,oracle_task_best_sideinfo_psnr,teacher_oracle_sideinfo_psnr,delta_psnr_vs_endpoint,gap_to_oracle_task_best,gap_to_teacher_oracle,selection_correct
0,global_train_best_policy,stage97_00010714,stage79_00021441,bike-packing,linear,16,54,endpoint_diff_baseline,endpoint_diff_baseline,17.673927124370906,17.673927124370906,17.673927124370906,19.3201587789287,0.0,0.0,-1.6462316545577949,1
0,train_fold_group_policy,stage97_00010714,stage79_00021441,bike-packing,linear,16,54,endpoint_diff_baseline,shared_energy_regression,17.404180542110343,17.673927124370906,17.673927124370906,19.3201587789287,-0.2697465822605629,-0.2697465822605629,-1.9159782368183578,0
0,stage106_fixed_group_policy,stage97_00010714,stage79_00021441,bike-packing,linear,16,54,endpoint_diff_baseline,shared_energy_regression,17.404180542110343,17.673927124370906,17.673927124370906,19.3201587789287,-0.2697465822605629,-0.2697465822605629,-1.9159782368183578,0
0,metadata_mlp_cv,stage97_00010714,stage79_00021441,bike-packing,linear,16,54,endpoint_diff_baseline,endpoint_diff_baseline,17.673927124370906,17.673927124370906,17.673927124370906,19.3201587789287,0.0,0.0,-1.6462316545577949,1
0,anchor_stat_mlp_cv,stage97_00010714,stage79_00021441,bike-packing,linear,16,54,endpoint_diff_baseline,endpoint_diff_baseline,17.673927124370906,17.673927124370906,17.673927124370906,19.3201587789287,0.0,0.0,-1.6462316545577949,1
0,score_stat_mlp_cv,stage97_00010714,stage79_00021441,bike-packing,linear,16,54,endpoint_diff_baseline,shared_energy_regression,17.404180542110343,17.673927124370906,17.673927124370906,19.3201587789287,-0.2697465822605629,-0.2697465822605629,-1.9159782368183578,0
0,anchor_score_mlp_cv,stage97_00010714,stage79_00021441,bike-packing,linear,16,54,endpoint_diff_baseline,endpoint_diff_baseline,17.673927124370906,17.673927124370906,17.673927124370906,19.3201587789287,0.0,0.0,-1.6462316545577949,1
0,stage110_group_best_policy,stage97_00010714,stage79_00021441,bike-packing,linear,16,54,endpoint_diff_baseline,shared_energy_regression,17.404180542110343,17.673927124370906,17.673927124370906,19.3201587789287,-0.2697465822605629,-0.2697465822605629,-1.9159782368183578,0
0,oracle_task_best,stage97_00010714,stage79_00021441,bike-packing,linear,16,54,endpoint_diff_baseline,endpoint_diff_baseline,17.673927124370906,17.673927124370906,17.673927124370906,19.3201587789287,0.0,0.0,-1.6462316545577949,1
0,endpoint_only,stage97_00010714,stage79_00021441,bike-packing,stage65_adapter,16,54,endpoint_diff_baseline,endpoint_diff_baseline,17.969793159092426,17.969793159092426,17.969793159092426,19.421963430664796,0.0,0.0,-1.4521702715723706,1
0,global_train_best_policy,stage97_00010714,stage79_00021441,bike-packing,stage65_adapter,16,54,endpoint_diff_baseline,endpoint_diff_baseline,17.969793159092426,17.969793159092426,17.969793159092426,19.421963430664796,0.0,0.0,-1.4521702715723706,1
0,train_fold_group_policy,stage97_00010714,stage79_00021441,bike-packing,stage65_adapter,16,54,endpoint_diff_baseline,endpoint_diff_baseline,17.969793159092426,17.969793159092426,17.969793159092426,19.421963430664796,0.0,0.0,-1.4521702715723706,1
0,stage106_fixed_group_policy,stage97_00010714,stage79_00021441,bike-packing,stage65_adapter,16,54,endpoint_diff_baseline,endpoint_diff_baseline,17.969793159092426,17.969793159092426,17.969793159092426,19.421963430664796,0.0,0.0,-1.4521702715723706,1
0,metadata_mlp_cv,stage97_00010714,stage79_00021441,bike-packing,stage65_adapter,16,54,endpoint_diff_baseline,endpoint_diff_baseline,17.969793159092426,17.969793159092426,17.969793159092426,19.421963430664796,0.0,0.0,-1.4521702715723706,1
0,anchor_stat_mlp_cv,stage97_00010714,stage79_00021441,bike-packing,stage65_adapter,16,54,endpoint_diff_baseline,endpoint_diff_baseline,17.969793159092426,17.969793159092426,17.969793159092426,19.421963430664796,0.0,0.0,-1.4521702715723706,1
0,score_stat_mlp_cv,stage97_00010714,stage79_00021441,bike-packing,stage65_adapter,16,54,endpoint_diff_baseline,endpoint_diff_baseline,17.969793159092426,17.969793159092426,17.969793159092426,19.421963430664796,0.0,0.0,-1.4521702715723706,1
0,anchor_score_mlp_cv,stage97_00010714,stage79_00021441,bike-packing,stage65_adapter,16,54,endpoint_diff_baseline,endpoint_diff_baseline,17.969793159092426,17.969793159092426,17.969793159092426,19.421963430664796,0.0,0.0,-1.4521702715723706,1
0,stage110_group_best_policy,stage97_00010714,stage79_00021441,bike-packing,stage65_adapter,16,54,endpoint_diff_baseline,endpoint_diff_baseline,17.969793159092426,17.969793159092426,17.969793159092426,19.421963430664796,0.0,0.0,-1.4521702715723706,1
0,oracle_task_best,stage97_00010714,stage79_00021441,bike-packing,stage65_adapter,16,54,endpoint_diff_baseline,endpoint_diff_baseline,17.969793159092426,17.969793159092426,17.969793159092426,19.421963430664796,0.0,0.0,-1.4521702715723706,1
0,endpoint_only,stage97_00010769,stage79_00021619,blackswan,linear,8,7,shared_energy_regression,endpoint_diff_baseline,21.92532263152374,21.92532263152374,21.967593861003785,23.564958051826785,0.0,-0.04227122948004336,-1.639635420303044,0
0,global_train_best_policy,stage97_00010769,stage79_00021619,blackswan,linear,8,7,shared_energy_regression,endpoint_diff_baseline,21.92532263152374,21.92532263152374,21.967593861003785,23.564958051826785,0.0,-0.04227122948004336,-1.639635420303044,0
