sample,method,reference_gap,selector_cost,total_frames,keyframe_count,keyframe_ratio,estimated_q8_static_mib_per_frame,max_segment_length,mean_segment_length,segment_lengths,indices,linear_all_psnr,adapter_all_psnr,delta_all_psnr,linear_middle_psnr,adapter_middle_psnr,delta_middle_psnr,linear_given_psnr,adapter_given_psnr,delta_given_psnr,linear_all_ssim,adapter_all_ssim,linear_middle_ssim,adapter_middle_ssim,checkpoint
n3dv,full_sample_z_rank,16,2.616914195752383,81,6,0.07407407407407407,0.033854166666666664,29,16.0,29 2 25 2 22,0 29 31 56 58 80,28.491743918091423,28.645296795812005,0.1535528777205819,28.323285495371074,28.489122603309305,0.1658371079382306,30.59747420209581,30.59747420209581,0.0,0.8812676712318703,0.8907261424594455,0.8794769390424093,0.8896920879681905,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/n3dv/stage25_best_anchor_adapter.safetensors
n3dv,full_sample_z_zlog,16,10.448925903480355,81,6,0.07407407407407407,0.033854166666666664,27,16.0,22 2 2 27 27,0 22 24 26 53 80,28.56395745037755,28.720131315095628,0.15617386471807748,28.401328700060184,28.569996473955694,0.16866777389551046,30.596816829344657,30.596816829344657,0.0,0.8821388012097205,0.8916494441621098,0.8804250899950663,0.8906965843836466,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/n3dv/stage25_best_anchor_adapter.safetensors
meetroom,uniform,4,,81,21,0.25925925925925924,0.11848958333333333,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76 80,29.545145261528557,29.643505213208805,0.0983599516802478,28.875360995491146,29.008146930259482,0.13278593476833578,31.45881459306401,31.45881459306401,0.0,0.8983123008115792,0.9093653522891763,0.8927149067322413,0.9076365262269974,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,length_sample_z_rank,4,1.2737468352459358,81,21,0.25925925925925924,0.11848958333333333,8,4.0,3 3 3 3 3 3 3 3 8 8 8 8 3 3 3 3 3 3 3 3,0 3 6 9 12 15 18 21 24 32 40 48 56 59 62 65 68 71 74 77 80,29.277339095817652,29.3683275673769,0.09098847155924972,28.498857414949278,28.621691851554274,0.12283443660499671,31.501572469727286,31.501572469727286,0.0,0.8965810147332557,0.9075497903941591,0.890116478006045,0.9049243251482646,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,full_sample_z_rank,4,3.3323899970536797,81,21,0.25925925925925924,0.11848958333333333,8,4.0,8 2 2 2 2 5 8 2 2 2 2 2 6 2 2 2 8 8 5 8,0 8 10 12 14 16 21 29 31 33 35 37 39 45 47 49 51 59 67 72 80,28.661882543640544,28.73901193745027,0.07712939380972728,27.653838743354335,27.757963424997467,0.10412468164313182,31.542007687315444,31.542007687315444,0.0,0.8915154227504024,0.9024444391698013,0.8832809597253799,0.8980351318915685,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,full_sample_z_zlog,4,17.63133432741771,81,21,0.25925925925925924,0.11848958333333333,8,4.0,2 2 7 2 2 2 8 8 2 2 8 2 2 2 2 2 2 8 8 7,0 2 4 11 13 15 17 25 33 35 37 45 47 49 51 53 55 57 65 73 80,28.58462577696078,28.662130337916278,0.07750456095549652,27.542422027786838,27.647053185076754,0.10463115728991568,31.562350774600613,31.562350774600613,0.0,0.891457583433316,0.902362616709721,0.8830457915862401,0.8977675865093867,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,uniform,8,,81,11,0.13580246913580246,0.062065972222222224,8,8.0,8 8 8 8 8 8 8 8 8 8,0 8 16 24 32 40 48 56 64 72 80,27.836636201042285,27.920280841013945,0.08364463997165927,27.26623587446192,27.36302467214341,0.09678879768149073,31.466456461099163,31.466456461099163,0.0,0.8845061792267693,0.897264685159848,0.8798230818339756,0.8945864958422525,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,length_sample_z_rank,8,1.9106202328689057,81,11,0.13580246913580246,0.062065972222222224,16,8.0,3 13 9 15 3 3 3 3 12 16,0 3 16 25 40 43 46 49 52 64 80,26.860905025893906,26.91403470437601,0.05312967848210448,26.128225762918017,26.18970439087588,0.06147862795786452,31.523409426649565,31.523409426649565,0.0,0.8765113007875136,0.889053887055244,0.8704945283276694,0.8850080924374717,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,full_sample_z_rank,8,2.9663758390331165,81,11,0.13580246913580246,0.062065972222222224,16,8.0,14 2 13 2 14 2 2 3 16 12,0 14 16 29 31 45 47 49 52 68 80,26.8330462577988,26.883969470698414,0.05092321289961532,26.09496612838446,26.153891560454017,0.05892543206955736,31.529919808617322,31.529919808617322,0.0,0.8752753366658717,0.8877542879846361,0.8690426775387355,0.8834826069218772,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,full_sample_z_zlog,8,13.764315270685746,81,11,0.13580246913580246,0.062065972222222224,16,8.0,14 2 13 2 14 2 2 2 13 16,0 14 16 29 31 45 47 49 51 64 80,26.556190838494004,26.608270885977017,0.0520800474830132,25.773154118227026,25.83341817317165,0.060264054944624945,31.53915178564753,31.53915178564753,0.0,0.8740410591349189,0.8865541690661584,0.8676044711044857,0.8820839268820626,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
