sample,method,reference_gap,bits,payload_dtype,total_frames,keyframe_count,keyframe_ratio,estimated_q8_static_mib_per_frame,raw_mib_per_frame,zlib_mib_per_frame,theoretical_bitpacked_mib_per_frame,zlib_savings_percent_vs_raw_bitstream,max_roundtrip_abs_diff,max_segment_length,mean_segment_length,segment_lengths,indices,checkpoint,linear_all_psnr,adapter_all_psnr,delta_all_psnr,linear_middle_psnr,adapter_middle_psnr,delta_middle_psnr,linear_given_psnr,adapter_given_psnr,delta_given_psnr,linear_all_ssim,adapter_all_ssim,linear_middle_ssim,adapter_middle_ssim
n3dv,rendered_prior_0p1,4,12,uint16,81,21,0.25925925925925924,0.11848958333333333,0.2371348981504087,0.13641672958562404,0.177734375,42.47294234225351,0.0,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/n3dv/stage25_best_anchor_adapter.safetensors,33.55706872176647,33.300150239201145,-0.25691848256532523,33.27356528210705,32.92672533064386,-0.34683995146318836,34.3670785493648,34.3670785493648,0.0,0.9641958033597028,0.9624487647303829,0.962536558508873,0.9601780563592911
n3dv,rendered_prior_0p1,4,16,uint16,81,21,0.25925925925925924,0.11848958333333333,0.2371362168111919,0.1602832888379509,0.23697916666666666,32.408768684385045,0.0,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/n3dv/stage25_best_anchor_adapter.safetensors,33.58927181448525,33.32384010413923,-0.26543171034602153,33.303183464911534,32.9448506559444,-0.35833280896713404,34.40666709898159,34.40666709898159,0.0,0.9648112323549058,0.9629444295977369,0.9631426880757014,0.9606225043535233
n3dv,uniform,8,8,uint8,81,11,0.13580246913580246,0.062065972222222224,0.06214608086480035,0.040970060560438365,0.062065972222222224,34.07458685999959,0.0,8,8.0,8 8 8 8 8 8 8 8 8 8,0 8 16 24 32 40 48 56 64 72 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/n3dv/stage25_best_anchor_adapter.safetensors,29.759978379903007,29.938123059399317,0.17814467949630952,29.63093140939672,29.837070252813888,0.20613884341716826,30.5811863740339,30.5811863740339,0.0,0.8947084362124219,0.9034850590022994,0.8933116836207253,0.9034674899918692
n3dv,uniform,8,10,uint16,81,11,0.13580246913580246,0.062065972222222224,0.1242136072229456,0.06319966728304639,0.07758246527777778,49.1201739519471,0.0,8,8.0,8 8 8 8 8 8 8 8 8 8,0 8 16 24 32 40 48 56 64 72 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/n3dv/stage25_best_anchor_adapter.safetensors,32.18533034186913,32.053597208074876,-0.13173313379425622,31.934222949370263,31.781788894551198,-0.15243405481906436,33.78328647595279,33.78328647595279,0.0,0.9506489869988994,0.9503820604748197,0.9490563120160784,0.9487474398953574
n3dv,uniform,8,12,uint16,81,11,0.13580246913580246,0.062065972222222224,0.12421414881576727,0.07145700336974344,0.09309895833333333,42.47273434548306,0.0,8,8.0,8 8 8 8 8 8 8 8 8 8,0 8 16 24 32 40 48 56 64 72 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/n3dv/stage25_best_anchor_adapter.safetensors,32.57623326049846,32.33865237537131,-0.23758088512715148,32.2950827358827,32.020167711664115,-0.27491502421858627,34.36537296259885,34.36537296259885,0.0,0.958401444517536,0.956458607573568,0.9567447091851916,0.954496569292886
n3dv,uniform,8,16,uint16,81,11,0.13580246913580246,0.062065972222222224,0.12421481991991584,0.08395976784788532,0.12413194444444445,32.40760812436381,0.0,8,8.0,8 8 8 8 8 8 8 8 8 8,0 8 16 24 32 40 48 56 64 72 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/n3dv/stage25_best_anchor_adapter.safetensors,32.60105215057685,32.355592038677514,-0.2454601118993338,32.31770330069238,32.03367088549457,-0.28403241519780664,34.4041811952962,34.4041811952962,0.0,0.9590015742513869,0.9569188739046638,0.9573386192321778,0.9549286374023982
n3dv,rendered_prior_0p1,8,8,uint8,81,11,0.13580246913580246,0.062065972222222224,0.06214608086480035,0.040970060560438365,0.062065972222222224,34.07458685999959,0.0,8,8.0,8 8 8 8 8 8 8 8 8 8,0 8 16 24 32 40 48 56 64 72 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/n3dv/stage25_best_anchor_adapter.safetensors,29.759978379903007,29.938123059399317,0.17814467949630952,29.63093140939672,29.837070252813888,0.20613884341716826,30.5811863740339,30.5811863740339,0.0,0.8947084362124219,0.9034850590022994,0.8933116836207253,0.9034674899918692
n3dv,rendered_prior_0p1,8,10,uint16,81,11,0.13580246913580246,0.062065972222222224,0.1242136072229456,0.06319966728304639,0.07758246527777778,49.1201739519471,0.0,8,8.0,8 8 8 8 8 8 8 8 8 8,0 8 16 24 32 40 48 56 64 72 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/n3dv/stage25_best_anchor_adapter.safetensors,32.18533034186913,32.053597208074876,-0.13173313379425622,31.934222949370263,31.781788894551198,-0.15243405481906436,33.78328647595279,33.78328647595279,0.0,0.9506489869988994,0.9503820604748197,0.9490563120160784,0.9487474398953574
n3dv,rendered_prior_0p1,8,12,uint16,81,11,0.13580246913580246,0.062065972222222224,0.12421414881576727,0.07145700336974344,0.09309895833333333,42.47273434548306,0.0,8,8.0,8 8 8 8 8 8 8 8 8 8,0 8 16 24 32 40 48 56 64 72 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/n3dv/stage25_best_anchor_adapter.safetensors,32.57623326049846,32.33865237537131,-0.23758088512715148,32.2950827358827,32.020167711664115,-0.27491502421858627,34.36537296259885,34.36537296259885,0.0,0.958401444517536,0.956458607573568,0.9567447091851916,0.954496569292886
n3dv,rendered_prior_0p1,8,16,uint16,81,11,0.13580246913580246,0.062065972222222224,0.12421481991991584,0.08395976784788532,0.12413194444444445,32.40760812436381,0.0,8,8.0,8 8 8 8 8 8 8 8 8 8,0 8 16 24 32 40 48 56 64 72 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/n3dv/stage25_best_anchor_adapter.safetensors,32.60105215057685,32.355592038677514,-0.2454601118993338,32.31770330069238,32.03367088549457,-0.28403241519780664,34.4041811952962,34.4041811952962,0.0,0.9590015742513869,0.9569188739046638,0.9573386192321778,0.9549286374023982
n3dv,uniform,16,8,uint8,81,6,0.07407407407407407,0.033854166666666664,0.033898530183015044,0.0223464141657323,0.033854166666666664,34.078515956042736,0.0,16,16.0,16 16 16 16 16,0 16 32 48 64 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/n3dv/stage25_best_anchor_adapter.safetensors,28.970305120452668,29.125309658911,0.15500453845833206,28.8421021766212,29.009507078156197,0.1674049015349972,30.572841918346004,30.572841918346004,0.0,0.8866919492497857,0.8960152746718607,0.885352128346761,0.8954213198026021
n3dv,uniform,16,10,uint16,81,6,0.07407407407407407,0.033854166666666664,0.06775356810769917,0.03446808567753545,0.042317708333333336,49.12727603844281,0.0,16,16.0,16 16 16 16 16,0 16 32 48 64 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/n3dv/stage25_best_anchor_adapter.safetensors,30.860631382804026,30.7494322543347,-0.11119912846932678,30.62714263454929,30.507047575802424,-0.1200950587468661,33.77924073598816,33.77924073598816,0.0,0.941881866366775,0.9415977773842988,0.9403731036186218,0.9400662875175476
n3dv,uniform,16,12,uint16,81,6,0.07407407407407407,0.033854166666666664,0.06775385067786699,0.03897598643361786,0.05078125,42.47413830554421,0.0,16,16.0,16 16 16 16 16,0 16 32 48 64 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/n3dv/stage25_best_anchor_adapter.safetensors,31.15120323680476,30.956557774726353,-0.19464546207840883,30.894763102503294,30.68454600345861,-0.21021709904468366,34.3567049155731,34.3567049155731,0.0,0.9495426946216159,0.9474682579805822,0.9479921698570252,0.9457517782847087
n3dv,uniform,16,16,uint16,81,6,0.07407407407407407,0.033854166666666664,0.06775427453311873,0.045796582728256416,0.06770833333333333,32.40783250380646,0.0,16,16.0,16 16 16 16 16,0 16 32 48 64 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/n3dv/stage25_best_anchor_adapter.safetensors,31.17042701783345,30.969784703432914,-0.20064231440053604,30.91235016478176,30.69565646522918,-0.21669369955257878,34.396387680979565,34.396387680979565,0.0,0.9501439229941663,0.9479228898330971,0.9485899043083191,0.9461911884943645
n3dv,rendered_prior_0p1,16,8,uint8,81,6,0.07407407407407407,0.033854166666666664,0.033898518409258054,0.022344659875940392,0.033854166666666664,34.08366818227128,0.0,17,16.0,15 15 16 17 17,0 15 30 46 63 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/n3dv/stage25_best_anchor_adapter.safetensors,29.035670257039186,29.20038990971024,0.16471965267105304,28.91104844067817,29.08894566556289,0.17789722488472037,30.593442961552,30.593442961552,0.0,0.8873937902627168,0.89680638504617,0.8860786922772725,0.896244294643402
n3dv,rendered_prior_0p1,16,10,uint16,81,6,0.07407407407407407,0.033854166666666664,0.06775353278642819,0.034463705839934175,0.042317708333333336,49.13371388534053,0.0,17,16.0,15 15 16 17 17,0 15 30 46 63 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/n3dv/stage25_best_anchor_adapter.safetensors,30.98229275935752,30.878676506823428,-0.10361625253409201,30.756689149299564,30.64478359656274,-0.11190555273682534,33.80233788508199,33.80233788508199,0.0,0.9426691657231178,0.942482985832073,0.9412059426307678,0.9410048683484395
n3dv,rendered_prior_0p1,16,12,uint16,81,6,0.07407407407407407,0.033854166666666664,0.06775379180908203,0.03897187739242742,0.05078125,42.48015298945461,0.0,17,16.0,15 15 16 17 17,0 15 30 46 63 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/n3dv/stage25_best_anchor_adapter.safetensors,31.28090379206947,31.09212964193053,-0.18877415013893994,31.032459899570295,30.828583817420245,-0.2038760821500496,34.38645244830904,34.38645244830904,0.0,0.950349121917913,0.9483728143903944,0.948842953046163,0.9467085409164429
n3dv,rendered_prior_0p1,16,16,uint16,81,6,0.07407407407407407,0.033854166666666664,0.06775419211681978,0.04579731270118996,0.06770833333333333,32.406672900434586,0.0,17,16.0,15 15 16 17 17,0 15 30 46 63 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/n3dv/stage25_best_anchor_adapter.safetensors,31.300109226532687,31.105203075376902,-0.19490615115578436,31.050149020688142,30.839650377439902,-0.21049864324823986,34.424611799589414,34.424611799589414,0.0,0.9509389503502551,0.9488191810655006,0.9494294222195944,0.9471400713920594
meetroom,uniform,1,8,uint8,81,81,1.0,0.45703125,0.4576104364277404,0.29418435508822216,0.45703125,35.71292705106918,0.0,1,1.0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,31.523855529489662,31.523855529489662,0.0,,,,31.523855529489662,31.523855529489662,0.0,0.9151685333546297,0.9151685333546297,,
meetroom,uniform,1,10,uint16,81,81,1.0,0.45703125,0.914651882501296,0.4544349599767614,0.5712890625,50.31607449010881,0.0,1,1.0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,35.361156410297525,35.361156410297525,0.0,,,,35.361156410297525,35.361156410297525,0.0,0.9718713053950557,0.9718713053950557,,
meetroom,uniform,1,12,uint16,81,81,1.0,0.45703125,0.9146564742665232,0.517361275943709,0.685546875,43.436547982827236,0.0,1,1.0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,36.07325364548221,36.07325364548221,0.0,,,,36.07325364548221,36.07325364548221,0.0,0.9816413911772363,0.9816413911772363,,
meetroom,uniform,1,16,uint16,81,81,1.0,0.45703125,0.9146607363665545,0.6070812013414171,0.9140625,33.62771821243604,0.0,1,1.0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,36.137359505002735,36.137359505002735,0.0,,,,36.137359505002735,36.137359505002735,0.0,0.9825081118830928,0.9825081118830928,,
meetroom,rendered_prior_0p1,1,8,uint8,81,81,1.0,0.45703125,0.4576104364277404,0.29418435508822216,0.45703125,35.71292705106918,0.0,1,1.0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,31.523855529489662,31.523855529489662,0.0,,,,31.523855529489662,31.523855529489662,0.0,0.9151685333546297,0.9151685333546297,,
meetroom,rendered_prior_0p1,1,10,uint16,81,81,1.0,0.45703125,0.914651882501296,0.4544349599767614,0.5712890625,50.31607449010881,0.0,1,1.0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,35.361156410297525,35.361156410297525,0.0,,,,35.361156410297525,35.361156410297525,0.0,0.9718713053950557,0.9718713053950557,,
meetroom,rendered_prior_0p1,1,12,uint16,81,81,1.0,0.45703125,0.9146564742665232,0.517361275943709,0.685546875,43.436547982827236,0.0,1,1.0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,36.07325364548221,36.07325364548221,0.0,,,,36.07325364548221,36.07325364548221,0.0,0.9816413911772363,0.9816413911772363,,
meetroom,rendered_prior_0p1,1,16,uint16,81,81,1.0,0.45703125,0.9146607363665545,0.6070812013414171,0.9140625,33.62771821243604,0.0,1,1.0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,36.137359505002735,36.137359505002735,0.0,,,,36.137359505002735,36.137359505002735,0.0,0.9825081118830928,0.9825081118830928,,
meetroom,uniform,2,8,uint8,81,41,0.5061728395061729,0.23133680555555555,0.2316303606386538,0.14892107174720293,0.23133680555555555,35.70744727219864,0.0,2,2.0,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,0 2 4 6 8 10 12 14 16 18 20 22 24 26 28 30 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62 64 66 68 70 72 74 76 78 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,30.809355381121513,30.894989100413937,0.08563371929242436,30.110879123826088,30.28428740539325,0.1734082815671627,31.490795632141438,31.490795632141438,0.0,0.9089533340783766,0.9163948658071919,0.902942630648613,0.9180117323994637
meetroom,uniform,2,10,uint16,81,41,0.5061728395061729,0.23133680555555555,0.462972558574912,0.23003289728988835,0.2891710069444444,50.31392400492187,0.0,2,2.0,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,0 2 4 6 8 10 12 14 16 18 20 22 24 26 28 30 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62 64 66 68 70 72 74 76 78 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,33.77258227580894,33.641241180812564,-0.13134109499637248,32.212196451043596,31.94623073367594,-0.2659657173676564,35.29490990972634,35.29490990972634,0.0,0.9646328503702893,0.9655398586649954,0.9574603110551834,0.9592970028519631
meetroom,uniform,2,12,uint16,81,41,0.5061728395061729,0.23133680555555555,0.4629749486475815,0.2618924246893989,0.3470052083333333,43.432700742356474,0.0,2,2.0,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,0 2 4 6 8 10 12 14 16 18 20 22 24 26 28 30 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62 64 66 68 70 72 74 76 78 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,34.26723772414382,34.101764571375774,-0.16547315276804397,32.491721029561916,32.15663789520662,-0.335083134355294,35.999449133492014,35.999449133492014,0.0,0.9740270368846846,0.9729242935592746,0.9664634585380554,0.9642304033041
meetroom,uniform,2,16,uint16,81,41,0.5061728395061729,0.23133680555555555,0.4629769501862703,0.3072977301515179,0.4626736111111111,33.62569561446152,0.0,2,2.0,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,0 2 4 6 8 10 12 14 16 18 20 22 24 26 28 30 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62 64 66 68 70 72 74 76 78 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,34.31187763015191,34.14493491847792,-0.16694271167398966,32.51722445244364,32.17916546130382,-0.3380589911398246,36.06275877913559,36.06275877913559,0.0,0.974855300820904,0.9736502214714333,0.9672442078590393,0.9648039221763611
meetroom,rendered_prior_0p1,2,8,uint8,81,41,0.5061728395061729,0.23133680555555555,0.2316303606386538,0.14892107174720293,0.23133680555555555,35.70744727219864,0.0,2,2.0,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,0 2 4 6 8 10 12 14 16 18 20 22 24 26 28 30 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62 64 66 68 70 72 74 76 78 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,30.809355381121513,30.894989100413937,0.08563371929242436,30.110879123826088,30.28428740539325,0.1734082815671627,31.490795632141438,31.490795632141438,0.0,0.9089533340783766,0.9163948658071919,0.902942630648613,0.9180117323994637
meetroom,rendered_prior_0p1,2,10,uint16,81,41,0.5061728395061729,0.23133680555555555,0.462972558574912,0.23003289728988835,0.2891710069444444,50.31392400492187,0.0,2,2.0,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,0 2 4 6 8 10 12 14 16 18 20 22 24 26 28 30 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62 64 66 68 70 72 74 76 78 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,33.77258227580894,33.641241180812564,-0.13134109499637248,32.212196451043596,31.94623073367594,-0.2659657173676564,35.29490990972634,35.29490990972634,0.0,0.9646328503702893,0.9655398586649954,0.9574603110551834,0.9592970028519631
meetroom,rendered_prior_0p1,2,12,uint16,81,41,0.5061728395061729,0.23133680555555555,0.4629749486475815,0.2618924246893989,0.3470052083333333,43.432700742356474,0.0,2,2.0,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,0 2 4 6 8 10 12 14 16 18 20 22 24 26 28 30 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62 64 66 68 70 72 74 76 78 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,34.26723772414382,34.101764571375774,-0.16547315276804397,32.491721029561916,32.15663789520662,-0.335083134355294,35.999449133492014,35.999449133492014,0.0,0.9740270368846846,0.9729242935592746,0.9664634585380554,0.9642304033041
meetroom,rendered_prior_0p1,2,16,uint16,81,41,0.5061728395061729,0.23133680555555555,0.4629769501862703,0.3072977301515179,0.4626736111111111,33.62569561446152,0.0,2,2.0,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,0 2 4 6 8 10 12 14 16 18 20 22 24 26 28 30 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62 64 66 68 70 72 74 76 78 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,34.31187763015191,34.14493491847792,-0.16694271167398966,32.51722445244364,32.17916546130382,-0.3380589911398246,36.06275877913559,36.06275877913559,0.0,0.974855300820904,0.9736502214714333,0.9672442078590393,0.9648039221763611
meetroom,uniform,3,8,uint8,81,28,0.345679012345679,0.1579861111111111,0.15818700672667704,0.10170363202507113,0.1579861111111111,35.70670933751249,0.0,3,2.962962962962963,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2,0 3 6 9 12 15 18 21 24 27 30 33 36 39 42 45 48 51 54 57 60 63 66 69 72 75 78 80,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors,30.1503878439344,30.251845180797627,0.101457336863227,29.42436465774003,29.579422097097034,0.15505743935700522,31.524646017802315,31.524646017802315,0.0,0.9037559775658596,0.9135226011276245,0.8976822855337611,0.912608634750798
