variant,step,loss_type,loss,sample,frame_gap,target_frame_index,normalized_time
rgb_h256,577,rgb,0.02018483728170395,DAVIS/train/dancing,4,2,0.5
rgb_h256,578,rgb,0.02573230117559433,DAVIS/train/car-turn,16,72,0.5333333333333333
rgb_h256,579,rgb,0.006605256348848343,DAVIS/train/bear,2,1,0.5
rgb_h256,580,rgb,0.03193681314587593,DAVIS/train/boxing-fisheye,8,4,0.5
rgb_h256,581,rgb,0.04500284790992737,DAVIS/train/bus,16,72,0.5333333333333333
rgb_h256,582,rgb,0.019589103758335114,DAVIS/train/bmx-bumps,4,2,0.5
rgb_h256,583,rgb,0.0360250398516655,DAVIS/train/cat-girl,4,2,0.5
rgb_h256,584,rgb,0.020979391410946846,DAVIS/train/dog-agility,2,1,0.5
rgb_h256,585,rgb,0.0030849273316562176,DAVIS/train/boat,4,2,0.5
rgb_h256,586,rgb,0.016534928232431412,DAVIS/train/boxing-fisheye,16,83,0.5
rgb_h256,587,rgb,0.007451786193996668,DAVIS/train/crossing,2,1,0.5
rgb_h256,588,rgb,0.02130880206823349,DAVIS/train/dance-jump,16,54,0.5454545454545454
rgb_h256,589,rgb,0.04017820954322815,DAVIS/train/classic-car,4,2,0.5
rgb_h256,590,rgb,0.010244868695735931,DAVIS/train/bus,4,2,0.5
rgb_h256,591,rgb,0.007663754280656576,DAVIS/train/crossing,16,50,0.6666666666666666
rgb_h256,592,rgb,0.006491807289421558,DAVIS/train/color-run,2,1,0.5
rgb_h256,593,rgb,0.03868521749973297,DAVIS/train/dog-agility,16,20,0.5
rgb_h256,594,rgb,0.020405882969498634,DAVIS/train/dance-jump,4,2,0.5
rgb_h256,595,rgb,0.0340341292321682,DAVIS/train/dancing,8,4,0.5
rgb_h256,596,rgb,0.016565905883908272,DAVIS/train/dog-gooses,16,83,0.6
rgb_h256,597,rgb,0.008535635657608509,DAVIS/train/crossing,8,4,0.5
rgb_h256,598,rgb,0.002203673357143998,DAVIS/train/boat,2,1,0.5
rgb_h256,599,rgb,0.004241115879267454,DAVIS/train/boat,16,69,0.5
rgb_h256,600,rgb,0.05074235424399376,DAVIS/train/classic-car,16,55,0.5
rgb_h256,601,rgb,0.013875813223421574,DAVIS/train/boxing-fisheye,2,1,0.5
rgb_h256,602,rgb,0.003007466671988368,DAVIS/train/car-turn,8,4,0.5
rgb_h256,603,rgb,0.0021961540915071964,DAVIS/train/car-turn,4,2,0.5
rgb_h256,604,rgb,0.025263724848628044,DAVIS/train/color-run,8,4,0.5
rgb_h256,605,rgb,0.008548143319785595,DAVIS/train/dog-gooses,2,1,0.5
rgb_h256,606,rgb,0.01640823483467102,DAVIS/train/bear,8,4,0.5
rgb_h256,607,rgb,0.0041815550066530704,DAVIS/train/boat,8,4,0.5
rgb_h256,608,rgb,0.015547310933470726,DAVIS/train/color-run,4,2,0.5
rgb_h256,609,rgb,0.011657333932816982,DAVIS/train/dancing,2,1,0.5
rgb_h256,610,rgb,0.04037217050790787,DAVIS/train/dancing,16,55,0.5384615384615384
rgb_h256,611,rgb,0.032693278044462204,DAVIS/train/cat-girl,2,1,0.5
rgb_h256,612,rgb,0.0007275508833117783,DAVIS/train/disc-jockey,2,1,0.5
rgb_h256,613,rgb,0.03654445707798004,DAVIS/train/cat-girl,8,4,0.5
rgb_h256,614,rgb,0.017456937581300735,DAVIS/train/dog-gooses,8,4,0.5
rgb_h256,615,rgb,0.005471530370414257,DAVIS/train/bus,2,1,0.5
rgb_h256,616,rgb,0.01365209836512804,DAVIS/train/bus,8,4,0.5
rgb_h256,617,rgb,0.01225820742547512,DAVIS/train/dance-jump,2,1,0.5
rgb_h256,618,rgb,0.0033871736377477646,DAVIS/train/disc-jockey,8,4,0.5
rgb_h256,619,rgb,0.011268102563917637,DAVIS/train/bear,4,2,0.5
rgb_h256,620,rgb,0.0018683472881093621,DAVIS/train/car-turn,2,1,0.5
rgb_h256,621,rgb,0.027920987457036972,DAVIS/train/classic-car,2,1,0.5
rgb_h256,622,rgb,0.026253629475831985,DAVIS/train/dance-jump,8,4,0.5
rgb_h256,623,rgb,0.040232449769973755,DAVIS/train/bmx-bumps,16,85,0.5555555555555556
rgb_h256,624,rgb,0.009887834079563618,DAVIS/train/breakdance-flare,4,2,0.5
rgb_h256,625,rgb,0.0014926239382475615,DAVIS/train/disc-jockey,4,2,0.5
rgb_h256,626,rgb,0.017845777794718742,DAVIS/train/color-run,16,82,0.6666666666666666
rgb_h256,627,rgb,0.008356298319995403,DAVIS/train/disc-jockey,16,70,0.5454545454545454
rgb_h256,628,rgb,0.010152784176170826,DAVIS/train/breakdance-flare,8,4,0.5
rgb_h256,629,rgb,0.006151509936898947,DAVIS/train/breakdance-flare,2,1,0.5
rgb_h256,630,rgb,0.037985268980264664,DAVIS/train/cat-girl,16,84,0.5
rgb_h256,631,rgb,0.05671413615345955,DAVIS/train/classic-car,8,4,0.5
rgb_h256,632,rgb,0.012347434647381306,DAVIS/train/dog-gooses,4,2,0.5
rgb_h256,633,rgb,0.03970407694578171,DAVIS/train/dog-agility,8,4,0.5
rgb_h256,634,rgb,0.020854756236076355,DAVIS/train/dog-agility,4,2,0.5
rgb_h256,635,rgb,0.03058198280632496,DAVIS/train/bmx-bumps,8,4,0.5
rgb_h256,636,rgb,0.011434530839323997,DAVIS/train/crossing,4,2,0.5
rgb_h256,637,rgb,0.0213515255600214,DAVIS/train/bear,16,8,0.5
rgb_h256,638,rgb,0.022244412451982498,DAVIS/train/boxing-fisheye,4,2,0.5
rgb_h256,639,rgb,0.012834884226322174,DAVIS/train/bmx-bumps,2,1,0.5
rgb_h256,640,rgb,0.012201111763715744,DAVIS/train/breakdance-flare,16,67,0.5
rgb_h256,641,rgb,0.008541667833924294,DAVIS/train/crossing,8,4,0.5
rgb_h256,642,rgb,0.020179737359285355,DAVIS/train/dancing,4,2,0.5
rgb_h256,643,rgb,0.006154957693070173,DAVIS/train/breakdance-flare,2,1,0.5
rgb_h256,644,rgb,0.03601040691137314,DAVIS/train/cat-girl,4,2,0.5
rgb_h256,645,rgb,0.006608160212635994,DAVIS/train/bear,2,1,0.5
rgb_h256,646,rgb,0.015545873902738094,DAVIS/train/color-run,4,2,0.5
rgb_h256,647,rgb,0.005481297615915537,DAVIS/train/bus,2,1,0.5
rgb_h256,648,rgb,0.021350331604480743,DAVIS/train/bear,16,8,0.5
rgb_h256,649,rgb,0.001868954859673977,DAVIS/train/car-turn,2,1,0.5
rgb_h256,650,rgb,0.021304739639163017,DAVIS/train/dance-jump,16,54,0.5454545454545454
rgb_h256,651,rgb,0.026240149512887,DAVIS/train/dance-jump,8,4,0.5
rgb_h256,652,rgb,0.009887449443340302,DAVIS/train/breakdance-flare,4,2,0.5
rgb_h256,653,rgb,0.020402539521455765,DAVIS/train/dance-jump,4,2,0.5
rgb_h256,654,rgb,0.05073757469654083,DAVIS/train/classic-car,16,55,0.5
rgb_h256,655,rgb,0.02792365849018097,DAVIS/train/classic-car,2,1,0.5
rgb_h256,656,rgb,0.004236612468957901,DAVIS/train/boat,16,69,0.5
rgb_h256,657,rgb,0.008353332988917828,DAVIS/train/disc-jockey,16,70,0.5454545454545454
rgb_h256,658,rgb,0.016401203349232674,DAVIS/train/bear,8,4,0.5
rgb_h256,659,rgb,0.013645430095493793,DAVIS/train/bus,8,4,0.5
rgb_h256,660,rgb,0.012350519187748432,DAVIS/train/dog-gooses,4,2,0.5
rgb_h256,661,rgb,0.022243734449148178,DAVIS/train/boxing-fisheye,4,2,0.5
rgb_h256,662,rgb,0.01386894378811121,DAVIS/train/boxing-fisheye,2,1,0.5
rgb_h256,663,rgb,0.025260813534259796,DAVIS/train/color-run,8,4,0.5
rgb_h256,664,rgb,0.003080501686781645,DAVIS/train/boat,4,2,0.5
rgb_h256,665,rgb,0.020830925554037094,DAVIS/train/dog-agility,4,2,0.5
rgb_h256,666,rgb,0.0030088284984230995,DAVIS/train/car-turn,8,4,0.5
rgb_h256,667,rgb,0.008534868247807026,DAVIS/train/dog-gooses,2,1,0.5
rgb_h256,668,rgb,0.01784764789044857,DAVIS/train/color-run,16,82,0.6666666666666666
rgb_h256,669,rgb,0.016519809141755104,DAVIS/train/boxing-fisheye,16,83,0.5
rgb_h256,670,rgb,0.017423154786229134,DAVIS/train/dog-gooses,8,4,0.5
rgb_h256,671,rgb,0.01218761969357729,DAVIS/train/breakdance-flare,16,67,0.5
rgb_h256,672,rgb,0.03653987869620323,DAVIS/train/cat-girl,8,4,0.5
rgb_h256,673,rgb,0.04037974402308464,DAVIS/train/dancing,16,55,0.5384615384615384
rgb_h256,674,rgb,0.03271804749965668,DAVIS/train/cat-girl,2,1,0.5
rgb_h256,675,rgb,0.016544565558433533,DAVIS/train/dog-gooses,16,83,0.6
rgb_h256,676,rgb,0.0033822618424892426,DAVIS/train/disc-jockey,8,4,0.5
rgb_h256,677,rgb,0.007474747486412525,DAVIS/train/crossing,2,1,0.5
rgb_h256,678,rgb,0.011452476494014263,DAVIS/train/crossing,4,2,0.5
rgb_h256,679,rgb,0.03964216634631157,DAVIS/train/dog-agility,8,4,0.5
rgb_h256,680,rgb,0.02098298817873001,DAVIS/train/dog-agility,2,1,0.5
rgb_h256,681,rgb,0.03402908518910408,DAVIS/train/dancing,8,4,0.5
rgb_h256,682,rgb,0.001492109033279121,DAVIS/train/disc-jockey,4,2,0.5
rgb_h256,683,rgb,0.01125782635062933,DAVIS/train/bear,4,2,0.5
rgb_h256,684,rgb,0.012829453684389591,DAVIS/train/bmx-bumps,2,1,0.5
rgb_h256,685,rgb,0.0021883216686546803,DAVIS/train/car-turn,4,2,0.5
rgb_h256,686,rgb,0.03192257881164551,DAVIS/train/boxing-fisheye,8,4,0.5
rgb_h256,687,rgb,0.002194951754063368,DAVIS/train/boat,2,1,0.5
rgb_h256,688,rgb,0.03798461705446243,DAVIS/train/cat-girl,16,84,0.5
rgb_h256,689,rgb,0.025729401037096977,DAVIS/train/car-turn,16,72,0.5333333333333333
rgb_h256,690,rgb,0.004169284366071224,DAVIS/train/boat,8,4,0.5
rgb_h256,691,rgb,0.04016493633389473,DAVIS/train/classic-car,4,2,0.5
rgb_h256,692,rgb,0.0007279238197952509,DAVIS/train/disc-jockey,2,1,0.5
rgb_h256,693,rgb,0.007681047078222036,DAVIS/train/crossing,16,50,0.6666666666666666
rgb_h256,694,rgb,0.044996146112680435,DAVIS/train/bus,16,72,0.5333333333333333
rgb_h256,695,rgb,0.04022800922393799,DAVIS/train/bmx-bumps,16,85,0.5555555555555556
rgb_h256,696,rgb,0.011636159382760525,DAVIS/train/dancing,2,1,0.5
rgb_h256,697,rgb,0.010151918046176434,DAVIS/train/breakdance-flare,8,4,0.5
rgb_h256,698,rgb,0.030590882524847984,DAVIS/train/bmx-bumps,8,4,0.5
rgb_h256,699,rgb,0.006492340937256813,DAVIS/train/color-run,2,1,0.5
rgb_h256,700,rgb,0.05669669434428215,DAVIS/train/classic-car,8,4,0.5
