source_group,path,parse_status,sample,sequence,method,record_kind,codec_mode,lambda_or_q,max_points_per_frame,dummy_reference_images,frame_count,pframe_count,iframe_count,dfcgs_pframe_count,fcgs_iframe_count,raw_iframe_count,total_size_mib,avg_size_mib_per_frame,psnr_avg,psnr_min,ssim_avg,l1_avg,lpips_avg_nonnull,codec_psnr_avg,codec_psnr_min,codec_l1_avg,quality_for_stage53,rate_for_stage53,stage53_candidate,missing_required_fields,notes
multisequence_dfcgs_fcgs_i_summaries,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_fcgs_i/n3dv_coffee_martini_cam04_points_250000_ifcgs_0p0008/dfcgs_gop2_target_topology_summary.json,ok,n3dv,cam04,FCGS-I + D-FCGS-P GOP=2 target-preserving topology,dfcgs_gop_summary,fcgs_i_plus_dfcgs_p_gop2,0.0008,250000,False,81,40,41,40,41,0,121.45551872253418,1.4994508484263478,19.80324337806231,18.998939514160156,0.5383073312264902,0.055713431932675986,0.503035344183445,28.528524351119994,26.0513858795166,0.015962229925207794,True,True,True,,"Full GOP=2 summary. Rate includes I-frame plus P-frame payloads, not Mono-DFCGS keyframe-anchor-only rate."
multisequence_dfcgs_fcgs_i_summaries,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_fcgs_i/n3dv_coffee_martini_cam04_points_250000_ifcgs_0p0016/dfcgs_gop2_target_topology_summary.json,ok,n3dv,cam04,FCGS-I + D-FCGS-P GOP=2 target-preserving topology,dfcgs_gop_summary,fcgs_i_plus_dfcgs_p_gop2,0.0016,250000,False,81,40,41,40,41,0,114.3323392868042,1.411510361565484,19.78340367917661,18.998939514160156,0.5347883326035959,0.05616703712277942,0.503035344183445,28.528524351119994,26.0513858795166,0.015962229925207794,True,True,True,,"Full GOP=2 summary. Rate includes I-frame plus P-frame payloads, not Mono-DFCGS keyframe-anchor-only rate."
multisequence_dfcgs_fcgs_i_summaries,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_fcgs_i/n3dv_coffee_martini_cam05_points_250000_ifcgs_0p0004/dfcgs_gop2_target_topology_summary.json,ok,n3dv,cam05,FCGS-I + D-FCGS-P GOP=2 target-preserving topology,dfcgs_gop_summary,fcgs_i_plus_dfcgs_p_gop2,0.0004,250000,False,81,40,41,40,41,0,151.76373767852783,1.8736263910929363,20.02342579688555,18.835952758789062,0.5532181229856279,0.05418869761037238,0.4924020774662495,29.367351722717284,25.279403686523438,0.014736621594056486,True,True,True,,"Full GOP=2 summary. Rate includes I-frame plus P-frame payloads, not Mono-DFCGS keyframe-anchor-only rate."
multisequence_dfcgs_fcgs_i_summaries,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_fcgs_i/n3dv_coffee_martini_cam06_points_250000_ifcgs_0p0004/dfcgs_gop2_target_topology_summary.json,ok,n3dv,cam06,FCGS-I + D-FCGS-P GOP=2 target-preserving topology,dfcgs_gop_summary,fcgs_i_plus_dfcgs_p_gop2,0.0004,250000,False,81,40,41,40,41,0,148.7688331604004,1.836652261239511,20.65583184324665,19.999723434448242,0.5981185921916256,0.04972742231171808,0.4624932907521725,29.255984354019166,26.93700408935547,0.014750118390657008,True,True,True,,"Full GOP=2 summary. Rate includes I-frame plus P-frame payloads, not Mono-DFCGS keyframe-anchor-only rate."
multisequence_dfcgs_fcgs_i_summaries,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_fcgs_i/n3dv_coffee_martini_cam07_points_250000_ifcgs_0p0004/dfcgs_gop2_target_topology_summary.json,ok,n3dv,cam07,FCGS-I + D-FCGS-P GOP=2 target-preserving topology,dfcgs_gop_summary,fcgs_i_plus_dfcgs_p_gop2,0.0004,250000,False,81,40,41,40,41,0,145.53866577148438,1.7967736514998072,20.331490104581103,19.73667335510254,0.5911247818558304,0.0520439979010894,0.4504303842782974,29.13320908546448,27.45062255859375,0.01524855715688318,True,True,True,,"Full GOP=2 summary. Rate includes I-frame plus P-frame payloads, not Mono-DFCGS keyframe-anchor-only rate."
compactworld_dfcgs_fcgs_i_lambda_sweep,/mnt/hdd2tC/tmp/opencode/dfcgs_fcgs_i_lambda_sweep/driving_points_400000_ifcgs_0p0002/dfcgs_gop2_target_topology_summary.json,ok,driving,driving,FCGS-I + D-FCGS-P GOP=2 target-preserving topology,dfcgs_gop_summary,fcgs_i_plus_dfcgs_p_gop2,0.0002,400000,False,81,40,41,40,41,0,304.67292404174805,3.761394123972198,15.288281381866078,14.247079849243164,0.5548891568625415,0.09950061114849867,0.47834239825606345,25.403905582427978,23.49224853515625,0.026353391632437707,True,True,True,,"Full GOP=2 summary. Rate includes I-frame plus P-frame payloads, not Mono-DFCGS keyframe-anchor-only rate."
compactworld_dfcgs_fcgs_i_lambda_sweep,/mnt/hdd2tC/tmp/opencode/dfcgs_fcgs_i_lambda_sweep/driving_points_400000_ifcgs_0p0004/dfcgs_gop2_target_topology_summary.json,ok,driving,driving,FCGS-I + D-FCGS-P GOP=2 target-preserving topology,dfcgs_gop_summary,fcgs_i_plus_dfcgs_p_gop2,0.0004,400000,False,81,40,41,40,41,0,267.1964511871338,3.2987216195942444,15.282506189228576,14.247079849243164,0.554181918317889,0.09979351665134784,0.47834239825606345,25.403905582427978,23.49224853515625,0.026353391632437707,True,True,True,,"Full GOP=2 summary. Rate includes I-frame plus P-frame payloads, not Mono-DFCGS keyframe-anchor-only rate."
compactworld_dfcgs_fcgs_i_lambda_sweep,/mnt/hdd2tC/tmp/opencode/dfcgs_fcgs_i_lambda_sweep/driving_points_400000_ifcgs_0p0008/dfcgs_gop2_target_topology_summary.json,ok,driving,driving,FCGS-I + D-FCGS-P GOP=2 target-preserving topology,dfcgs_gop_summary,fcgs_i_plus_dfcgs_p_gop2,0.0008,400000,False,81,40,41,40,41,0,208.90380668640137,2.579059341807424,15.279034037648895,14.247079849243164,0.5515705564139802,0.10009931405017405,0.47834239825606345,25.403905582427978,23.49224853515625,0.026353391632437707,True,True,True,,"Full GOP=2 summary. Rate includes I-frame plus P-frame payloads, not Mono-DFCGS keyframe-anchor-only rate."
compactworld_dfcgs_fcgs_i_lambda_sweep,/mnt/hdd2tC/tmp/opencode/dfcgs_fcgs_i_lambda_sweep/meetroom_points_450000_ifcgs_0p0002/dfcgs_gop2_target_topology_summary.json,ok,meetroom,meetroom_discussion_cam2_81f_560x336_motion_thr2p5e5,FCGS-I + D-FCGS-P GOP=2 target-preserving topology,dfcgs_gop_summary,fcgs_i_plus_dfcgs_p_gop2,0.0002,450000,True,81,40,41,40,41,0,308.0848684310913,3.803516894211004,4.883511478518263,4.847590923309326,0.0010740432153846838,0.5058604383174284,0.6310827434062958,29.58247013092041,27.31555938720703,0.010912350146099925,False,True,False,,"Full GOP=2 summary. Rate includes I-frame plus P-frame payloads, not Mono-DFCGS keyframe-anchor-only rate."
compactworld_dfcgs_fcgs_i_lambda_sweep,/mnt/hdd2tC/tmp/opencode/dfcgs_fcgs_i_lambda_sweep/meetroom_points_450000_ifcgs_0p0004/dfcgs_gop2_target_topology_summary.json,ok,meetroom,meetroom_discussion_cam2_81f_560x336_motion_thr2p5e5,FCGS-I + D-FCGS-P GOP=2 target-preserving topology,dfcgs_gop_summary,fcgs_i_plus_dfcgs_p_gop2,0.0004,450000,True,81,40,41,40,41,0,277.51722049713135,3.4261385246559426,4.875588163917447,4.831120491027832,0.0010947876496320982,0.5059332980049981,0.6310827434062958,29.58247013092041,27.31555938720703,0.010912350146099925,False,True,False,,"Full GOP=2 summary. Rate includes I-frame plus P-frame payloads, not Mono-DFCGS keyframe-anchor-only rate."
compactworld_dfcgs_fcgs_i_lambda_sweep,/mnt/hdd2tC/tmp/opencode/dfcgs_fcgs_i_lambda_sweep/meetroom_points_450000_ifcgs_0p0008/dfcgs_gop2_target_topology_summary.json,ok,meetroom,meetroom_discussion_cam2_81f_560x336_motion_thr2p5e5,FCGS-I + D-FCGS-P GOP=2 target-preserving topology,dfcgs_gop_summary,fcgs_i_plus_dfcgs_p_gop2,0.0008,450000,True,81,40,41,40,41,0,230.0507287979126,2.840132454295217,4.880233434983242,4.83983850479126,0.0011072705958303018,0.5057723728227027,0.6310827434062958,29.58247013092041,27.31555938720703,0.010912350146099925,False,True,False,,"Full GOP=2 summary. Rate includes I-frame plus P-frame payloads, not Mono-DFCGS keyframe-anchor-only rate."
compactworld_dfcgs_fcgs_i_lambda_sweep,/mnt/hdd2tC/tmp/opencode/dfcgs_fcgs_i_lambda_sweep/n3dv_points_500000_ifcgs_0p0002/dfcgs_gop2_target_topology_summary.json,ok,n3dv,n3dv_coffee_martini_cam00_81f_560x336_cc_motion_thr5e5,FCGS-I + D-FCGS-P GOP=2 target-preserving topology,dfcgs_gop_summary,fcgs_i_plus_dfcgs_p_gop2,0.0002,500000,True,81,40,41,40,41,0,345.451922416687,4.26483854835416,5.65791881820302,5.631926536560059,0.0071256366417524804,0.4696077075269487,0.6789247557520867,28.956335878372194,25.127666473388672,0.013376406230963766,False,True,False,,"Full GOP=2 summary. Rate includes I-frame plus P-frame payloads, not Mono-DFCGS keyframe-anchor-only rate."
compactworld_dfcgs_fcgs_i_lambda_sweep,/mnt/hdd2tC/tmp/opencode/dfcgs_fcgs_i_lambda_sweep/n3dv_points_500000_ifcgs_0p0004/dfcgs_gop2_target_topology_summary.json,ok,n3dv,n3dv_coffee_martini_cam00_81f_560x336_cc_motion_thr5e5,FCGS-I + D-FCGS-P GOP=2 target-preserving topology,dfcgs_gop_summary,fcgs_i_plus_dfcgs_p_gop2,0.0004,500000,True,81,40,41,40,41,0,293.8557662963867,3.627848966622058,5.660704330161765,5.631926536560059,0.0071236074853251565,0.46935861309369403,0.6789247557520867,28.956335878372194,25.127666473388672,0.013376406230963766,False,True,False,,"Full GOP=2 summary. Rate includes I-frame plus P-frame payloads, not Mono-DFCGS keyframe-anchor-only rate."
compactworld_dfcgs_fcgs_i_lambda_sweep,/mnt/hdd2tC/tmp/opencode/dfcgs_fcgs_i_lambda_sweep/n3dv_points_500000_ifcgs_0p0008/dfcgs_gop2_target_topology_summary.json,ok,n3dv,n3dv_coffee_martini_cam00_81f_560x336_cc_motion_thr5e5,FCGS-I + D-FCGS-P GOP=2 target-preserving topology,dfcgs_gop_summary,fcgs_i_plus_dfcgs_p_gop2,0.0008,500000,True,81,40,41,40,41,0,234.04404163360596,2.8894326127605674,5.657110661636164,5.631926536560059,0.007452419049244512,0.4694579114884506,0.6789247557520867,28.956335878372194,25.127666473388672,0.013376406230963766,False,True,False,,"Full GOP=2 summary. Rate includes I-frame plus P-frame payloads, not Mono-DFCGS keyframe-anchor-only rate."
