source_group,path,parse_status,sample,sequence,scene,pair_start,pair_end,model_path,dataset_path,checkpoint_path,lmd,motion_xyz_quant_step,bits_motion,bits_prior_motion,bits_total,motion_zstd_bytes,motion_zstd_mb,psnr,ssim,lpips,l1,missing_required_fields
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004/D-FCGS_20260626_171100.log,ok,n3dv,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000054_000055,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000054_000055,54,55,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.04951190948486328,0.11237812042236328,0.16189002990722656,99042,0.094454,20.507,0.5927,0.4629,0.05,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004/D-FCGS_20260626_171227.log,ok,n3dv,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000056_000057,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000056_000057,56,57,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.05891132354736328,0.1161203384399414,0.1750316619873047,101319,0.096625,20.3074,0.5788,0.4685,0.0515,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004/D-FCGS_20260626_171400.log,ok,n3dv,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000058_000059,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000058_000059,58,59,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.05307483673095703,0.11390972137451172,0.16698455810546875,93163,0.088847,20.4564,0.5878,0.4668,0.0505,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004/D-FCGS_20260626_171526.log,ok,n3dv,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000060_000061,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000060_000061,60,61,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.049864768981933594,0.11231613159179688,0.16218090057373047,87768,0.083702,20.5809,0.5972,0.4584,0.0496,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004/D-FCGS_20260626_171649.log,ok,n3dv,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000062_000063,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000062_000063,62,63,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.048648834228515625,0.111785888671875,0.16043472290039062,89473,0.085328,20.5352,0.5984,0.4577,0.0499,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004/D-FCGS_20260626_171809.log,ok,n3dv,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000064_000065,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000064_000065,64,65,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.0627279281616211,0.11790943145751953,0.18063735961914062,116559,0.111159,20.0373,0.5709,0.4721,0.0533,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004/D-FCGS_20260626_171928.log,ok,n3dv,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000066_000067,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000066_000067,66,67,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.0470733642578125,0.11159324645996094,0.15866661071777344,99792,0.095169,20.6772,0.6037,0.4549,0.0488,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004/D-FCGS_20260626_172045.log,ok,n3dv,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000068_000069,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000068_000069,68,69,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.05107688903808594,0.11301612854003906,0.164093017578125,89520,0.085373,20.6598,0.6021,0.4601,0.0495,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004/D-FCGS_20260626_172206.log,ok,n3dv,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000070_000071,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000070_000071,70,71,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.050140380859375,0.1127157211303711,0.1628561019897461,102484,0.097736,20.6183,0.6004,0.4579,0.0492,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004/D-FCGS_20260626_172324.log,ok,n3dv,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000072_000073,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000072_000073,72,73,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.05005455017089844,0.11252593994140625,0.1625804901123047,94909,0.090512,20.6706,0.5969,0.4585,0.0492,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004/D-FCGS_20260626_172443.log,ok,n3dv,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000074_000075,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000074_000075,74,75,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.06406974792480469,0.11815738677978516,0.18222713470458984,117159,0.111732,19.9997,0.5684,0.4715,0.0534,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004/D-FCGS_20260626_172603.log,ok,n3dv,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000076_000077,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000076_000077,76,77,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.05077552795410156,0.11258506774902344,0.163360595703125,92520,0.088234,20.5084,0.5968,0.4585,0.05,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004/D-FCGS_20260626_172726.log,ok,n3dv,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000078_000079,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000078_000079,78,79,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.048409461975097656,0.11191558837890625,0.1603250503540039,84270,0.080366,20.5214,0.5994,0.4591,0.0495,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008/D-FCGS_20260626_172929.log,ok,n3dv,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0008_pair_000000_000001,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0008_pair_000000_000001,0,1,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.06790447235107422,0.12004470825195312,0.18794918060302734,109386,0.104319,20.2456,0.5717,0.472,0.0528,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008/D-FCGS_20260626_173056.log,ok,n3dv,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0008_pair_000002_000003,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0008_pair_000002_000003,2,3,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.06196022033691406,0.11670494079589844,0.1786651611328125,98994,0.094408,20.2117,0.5742,0.4692,0.0526,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008/D-FCGS_20260626_173221.log,ok,n3dv,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0008_pair_000004_000005,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0008_pair_000004_000005,4,5,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.056632041931152344,0.11517810821533203,0.17181015014648438,93824,0.089478,20.2981,0.5843,0.469,0.0516,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008/D-FCGS_20260626_173356.log,ok,n3dv,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0008_pair_000006_000007,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0008_pair_000006_000007,6,7,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.053124427795410156,0.11371421813964844,0.1668386459350586,93509,0.089177,20.4825,0.5977,0.4595,0.0504,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008/D-FCGS_20260626_173528.log,ok,n3dv,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0008_pair_000008_000009,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0008_pair_000008_000009,8,9,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.05657196044921875,0.11536788940429688,0.17193984985351562,101329,0.096635,20.1882,0.5849,0.4663,0.0521,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008/D-FCGS_20260626_173707.log,ok,n3dv,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0008_pair_000010_000011,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0008_pair_000010_000011,10,11,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.05386829376220703,0.11413383483886719,0.16800212860107422,90382,0.086195,20.4732,0.5896,0.4609,0.0507,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008/D-FCGS_20260626_173846.log,ok,n3dv,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0008_pair_000012_000013,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0008_pair_000012_000013,12,13,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.05475139617919922,0.11450958251953125,0.16926097869873047,103327,0.09854,20.3201,0.5804,0.4719,0.0517,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008/D-FCGS_20260626_174026.log,ok,n3dv,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0008_pair_000014_000015,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0008_pair_000014_000015,14,15,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.04723358154296875,0.11173725128173828,0.15897083282470703,93406,0.089079,20.5926,0.5996,0.4562,0.0497,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008/D-FCGS_20260626_174205.log,ok,n3dv,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0008_pair_000016_000017,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0008_pair_000016_000017,16,17,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.052659034729003906,0.1138925552368164,0.1665515899658203,100220,0.095577,20.4766,0.5899,0.4597,0.0507,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008/D-FCGS_20260626_174337.log,ok,n3dv,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0008_pair_000018_000019,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0008_pair_000018_000019,18,19,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.049696922302246094,0.11223220825195312,0.16192913055419922,98982,0.094397,20.6507,0.5988,0.4609,0.0495,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008/D-FCGS_20260626_174507.log,ok,n3dv,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0008_pair_000020_000021,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0008_pair_000020_000021,20,21,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.05534076690673828,0.11457061767578125,0.16991138458251953,98170,0.093622,20.3825,0.5886,0.4638,0.0511,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008/D-FCGS_20260626_174629.log,ok,n3dv,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0008_pair_000022_000023,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0008_pair_000022_000023,22,23,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.050418853759765625,0.11275100708007812,0.16316986083984375,96769,0.092286,20.5659,0.6029,0.457,0.0498,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008/D-FCGS_20260626_174749.log,ok,n3dv,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0008_pair_000024_000025,n3dv_coffee_martini_cam06_lowrate_dfcgs_p250000_ifcgs_0p0008_pair_000024_000025,24,25,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam06/points_250000_ifcgs_0p0008,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.04963970184326172,0.1124887466430664,0.16212844848632812,95615,0.091186,20.6223,0.6013,0.4592,0.0493,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_162844.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000000_000001,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000000_000001,0,1,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.0659933090209961,0.11919975280761719,0.18519306182861328,108130,0.103121,20.0831,0.5771,0.4553,0.0543,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_163011.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000002_000003,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000002_000003,2,3,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.06145668029785156,0.11693382263183594,0.1783905029296875,101582,0.096876,19.7452,0.5608,0.4634,0.0564,
multisequence_dfcgs_logs,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004/D-FCGS_20260626_163137.log,ok,n3dv,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000004_000005,n3dv_coffee_martini_cam07_lowrate_dfcgs_p250000_ifcgs_0p0004_pair_000004_000005,4,5,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_model/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/tmp/opencode/multisequence_rd/rd_sweep/dfcgs_work/n3dv_coffee_martini_cam07/points_250000_ifcgs_0p0004,/mnt/hdd2tC/hctang/third_party/D-FCGS/ckpt/model.pth,0.0016,0.0004,0.05789947509765625,0.11534595489501953,0.17324542999267578,94982,0.090582,19.924,0.5764,0.4594,0.0544,
