candidate,sequence,frame_index,full_type,candidate_type,full_psnr,candidate_psnr,delta_psnr_candidate_vs_full,gap8_psnr,delta_psnr_candidate_vs_gap8,full_lpips,candidate_lpips,delta_lpips_candidate_vs_full,gap8_lpips,delta_lpips_candidate_vs_gap8,candidate_payload_bytes
interval_score_ge4p0,parkour,36,stage158_residual_recovery,stage158_residual_recovery,28.896279271252187,27.9954747070272,-0.9008045642249876,27.9954747070272,0.0,0.2055414319038391,0.25544872879981995,0.049907296895980835,0.25544872879981995,0.0,237087
interval_score_ge4p0,horsejump-high,20,q12_keyframe,stage158_residual_recovery,28.416793896795618,27.518317194092944,-0.8984767027026734,27.518317194092944,0.0,0.13596047461032867,0.20817922055721283,0.07221874594688416,0.20817922055721283,0.0,226876
interval_score_ge4p0,parkour,35,stage158_residual_recovery,stage158_residual_recovery,29.431954095944413,28.59267889246403,-0.8392752034803834,28.59267889246403,0.0,0.18030333518981934,0.23294700682163239,0.05264367163181305,0.23294700682163239,0.0,228642
interval_score_ge4p0,india,54,stage158_residual_recovery,stage158_residual_recovery,35.17842620390586,34.42284260992948,-0.7555835939763753,34.42284260992948,0.0,0.10346198827028275,0.13593828678131104,0.03247629851102829,0.13593828678131104,0.0,236923
interval_score_ge4p0,india,53,stage158_residual_recovery,stage158_residual_recovery,34.03234802764945,33.29782494016482,-0.7345230874846251,33.29782494016482,0.0,0.1581719070672989,0.17975014448165894,0.021578237414360046,0.17975014448165894,0.0,240935
interval_score_ge4p0,dog,42,q12_keyframe,stage158_residual_recovery,34.81526610778948,34.10806484912435,-0.7072012586651368,34.10806484912435,0.0,0.10069679468870163,0.14061057567596436,0.039913780987262726,0.14061057567596436,0.0,246429
interval_score_ge4p0,parkour,34,q12_keyframe,stage158_residual_recovery,29.869545353539614,29.200250580946985,-0.6692947725926288,29.200250580946985,0.0,0.1529572457075119,0.20311561226844788,0.050158366560935974,0.20311561226844788,0.0,225615
interval_score_ge4p0,india,55,q12_keyframe,stage158_residual_recovery,35.18902897332542,34.56764492569323,-0.6213840476321906,34.56764492569323,0.0,0.06621304899454117,0.10373015701770782,0.037517108023166656,0.10373015701770782,0.0,226381
interval_score_ge4p0,dog,5,q12_keyframe,stage158_residual_recovery,33.435867719208865,32.84254385698399,-0.593323862224878,32.84254385698399,0.0,0.11666014790534973,0.15077131986618042,0.03411117196083069,0.15077131986618042,0.0,236647
interval_score_ge4p0,india,52,stage158_residual_recovery,stage158_residual_recovery,32.81923751658836,32.24694449738736,-0.5722930192009983,32.24694449738736,0.0,0.20674824714660645,0.2291857749223709,0.022437527775764465,0.2291857749223709,0.0,246036
