step,sample,frame_gap,target_frame_index,normalized_time,rgb_mse,rgb_psnr
141,robot,8,15,0.875,0.00456683523952961,23.40384656414429
142,driving,8,7,0.875,0.002404764760285616,26.189274009145343
143,meetroom,2,3,0.5,0.001027352875098586,29.882803593378146
144,robot,8,73,0.25,0.00210105930455029,26.77561689014585
145,driving,16,15,0.9375,0.0033849459141492844,24.704482662326548
146,driving,4,5,0.25,0.0028142447117716074,25.50638141318014
147,driving,16,63,0.9375,0.0021612197160720825,26.65301079193987
148,meetroom,8,15,0.875,0.0008901938563212752,30.50515407329362
149,robot,16,1,0.0625,0.0097395284101367,20.114620712357294
150,meetroom,8,9,0.125,0.0012041813461109996,29.193081047022034
151,driving,8,31,0.875,0.0013044696534052491,28.845660196775533
152,meetroom,16,15,0.9375,0.0008872940670698881,30.519324224001657
153,driving,16,1,0.0625,0.007868580520153046,21.041036066328903
154,robot,8,9,0.125,0.009185274131596088,20.36907877783549
155,robot,2,7,0.5,0.005493495147675276,22.601512547540526
156,robot,4,3,0.75,0.006874877028167248,21.627350657109407
157,robot,16,47,0.9375,0.0024522074963897467,26.1044278426602
158,robot,8,1,0.125,0.00910401251167059,20.40767154096438
159,robot,8,75,0.75,0.009687090292572975,20.138066522211147
160,robot,16,15,0.9375,0.0045857359655201435,23.38590954407373
161,meetroom,2,7,0.5,0.0009610065026208758,30.172736736812883
162,driving,2,3,0.5,0.003313280874863267,24.797417463599043
163,driving,4,9,0.25,0.004879162181168795,23.116547458934605
164,meetroom,4,15,0.75,0.0008590832585468888,30.659647442301583
165,meetroom,2,5,0.5,0.001026200014166534,29.887679836852648
166,meetroom,8,25,0.125,0.0014063332928344607,28.519117418443734
167,driving,16,17,0.0625,0.0016128821298480034,27.92397369887576
168,robot,8,17,0.125,0.005578001495450735,22.535213736364955
169,robot,8,9,0.125,0.009184827096760273,20.369290148213956
170,robot,8,73,0.25,0.002093733288347721,26.79078642034522
171,meetroom,16,49,0.0625,0.0012311661848798394,29.096833213131656
172,driving,4,3,0.75,0.004131122957915068,23.839318785771976
173,driving,4,9,0.25,0.004878192208707333,23.117410917762
174,robot,2,3,0.5,0.006577944848686457,21.81909772083457
175,robot,8,1,0.125,0.009104530327022076,20.40742453124828
176,meetroom,8,31,0.875,0.00112052948679775,29.50576710494332
177,robot,4,7,0.75,0.009149393066763878,20.386077142939673
178,robot,16,33,0.0625,0.005049390252679586,22.967610626505945
179,meetroom,16,33,0.0625,0.0011736408341675997,29.304647886116463
180,robot,2,7,0.5,0.0054911295883357525,22.603383070036
181,meetroom,4,15,0.75,0.0008573810337111354,30.668261278299358
182,driving,4,11,0.75,0.005110737401992083,22.915164332290033
183,robot,8,23,0.875,0.013954240828752518,18.552937860368406
184,driving,16,49,0.0625,0.0020579807460308075,26.865586927085182
185,driving,16,15,0.9375,0.0033766720443964005,24.715111176960587
186,meetroom,2,3,0.5,0.001023170305415988,29.900520724984357
187,robot,16,15,0.9375,0.004583690315485001,23.387847319698245
188,driving,4,7,0.75,0.0024878215044736862,26.041807825033185
189,meetroom,4,13,0.25,0.0009855071548372507,30.06340218370781
190,meetroom,4,11,0.75,0.000984456273727119,30.068035690136824
191,driving,8,23,0.875,0.002955080708488822,25.29430653269129
192,driving,16,47,0.9375,0.0020986481104046106,26.780603753866863
193,driving,2,5,0.5,0.0032090721651911736,24.936205164377107
194,driving,16,63,0.9375,0.0021555055864155293,26.66450847249298
195,meetroom,4,9,0.25,0.0010860783513635397,29.641388429447733
196,robot,8,75,0.75,0.009686070494353771,20.138523745216247
197,meetroom,16,17,0.0625,0.0011578320991247892,29.36354414451778
198,meetroom,8,7,0.875,0.00112213846296072,29.49953551288747
199,meetroom,4,7,0.75,0.001127398805692792,29.479224295844
200,meetroom,2,7,0.5,0.0009563525090925395,30.19381998377201
201,robot,16,17,0.0625,0.005755601916462183,22.39909251473175
202,robot,2,1,0.5,0.006293813232332468,22.010861488347608
203,driving,8,31,0.875,0.001295327441766858,28.876204337626117
204,robot,16,31,0.9375,0.005902105942368507,22.289929992120165
205,driving,2,1,0.5,0.0034882272593677044,24.57395228362694
206,driving,4,1,0.25,0.006183598190546036,22.087587385751974
207,driving,16,1,0.0625,0.007876520045101643,21.036656174117905
208,driving,16,31,0.9375,0.0012848918559029698,28.911334235863983
209,robot,4,3,0.75,0.006871512625366449,21.629476512169955
210,meetroom,4,3,0.75,0.001213472569361329,29.159700364805058
211,meetroom,2,1,0.5,0.0008759697084315121,30.57510911741168
212,meetroom,8,15,0.875,0.0008814122411422431,30.5482092225858
213,robot,16,65,0.08333333333333333,0.002097264863550663,26.783467190269246
214,meetroom,8,23,0.875,0.0015401487471535802,28.124373330931668
215,robot,8,7,0.875,0.012370461598038673,19.076140945713004
216,meetroom,4,5,0.25,0.001323405303992331,28.78307129107577
217,meetroom,16,47,0.9375,0.0010286789620295167,29.87720142023972
218,meetroom,16,15,0.9375,0.0008782676886767149,30.563730945762686
219,robot,4,1,0.25,0.008067271672189236,20.93273317577178
220,meetroom,16,31,0.9375,0.0010631291661411524,29.734139671469954
221,robot,4,15,0.75,0.0041996780782938,23.76783998692318
222,driving,8,25,0.125,0.002760289702564478,25.590453347382326
223,robot,16,47,0.9375,0.0024484554305672646,26.111077970714803
224,meetroom,8,1,0.125,0.0009738947846926749,30.114879598519867
225,driving,4,15,0.75,0.0029658020939677954,25.278578325272374
226,meetroom,8,17,0.125,0.0011435706401243806,29.417370031878253
227,meetroom,4,1,0.25,0.0009656862239353359,30.15163964008973
228,driving,8,9,0.125,0.005154956132173538,22.877750261391512
229,driving,4,5,0.25,0.002808711025863886,25.514929408726587
230,driving,8,7,0.875,0.00239341682754457,26.20981659874554
231,robot,2,5,0.5,0.0032070130109786987,24.938992781180858
232,driving,16,33,0.0625,0.002131602494046092,26.712937802917835
233,robot,16,75,0.9166666666666666,0.010075417347252369,19.967369553253384
234,driving,16,17,0.0625,0.0016159892547875643,27.91561531310184
235,robot,4,5,0.25,0.004595648497343063,23.3765319615045
236,robot,4,11,0.75,0.011305080726742744,19.46726332119706
237,robot,16,1,0.0625,0.00974771473556757,20.110971888206798
238,driving,8,15,0.875,0.003237470518797636,24.897941776849937
239,meetroom,16,1,0.0625,0.0009551888797432184,30.1991074221792
240,robot,4,13,0.25,0.006105922162532806,22.142487363291934
241,meetroom,8,9,0.125,0.001194490003399551,29.228174804780043
242,meetroom,8,25,0.125,0.0014072814956307411,28.51619022841454
243,robot,4,9,0.25,0.00908761564642191,20.41550049389212
244,robot,8,15,0.875,0.004548320546746254,23.421489356339414
245,driving,8,17,0.125,0.0016072025755420327,27.939293803023677
246,robot,8,17,0.125,0.005558767821639776,22.550214651746874
247,meetroom,16,63,0.9375,0.001597180962562561,27.966458749761365
248,driving,8,1,0.125,0.007421102840453386,21.295315499860763
249,driving,2,3,0.5,0.003300389740616083,24.81434771575288
250,meetroom,2,5,0.5,0.00101999391335994,29.914024198087475
251,driving,4,13,0.25,0.0038347626104950905,24.162615157157997
252,driving,2,7,0.5,0.002430920721963048,26.142292042892844
253,robot,4,1,0.25,0.008068853057920933,20.931881934088015
254,meetroom,8,31,0.875,0.0011135016102343798,29.533091505963554
255,driving,2,5,0.5,0.0032004504464566708,24.947888927290975
256,robot,4,5,0.25,0.004594409838318825,23.377702667419076
257,robot,4,11,0.75,0.011305076070129871,19.46726511007565
258,driving,8,31,0.875,0.0012864978052675724,28.905909503483066
259,meetroom,2,7,0.5,0.0009512911783531308,30.216865305951185
260,driving,4,7,0.75,0.002480265451595187,26.055018361118442
261,robot,8,7,0.875,0.012370497919619083,19.07612819417688
262,robot,2,3,0.5,0.006570570170879364,21.823969422632853
263,robot,2,5,0.5,0.0032051161397248507,24.94156228882207
264,driving,8,17,0.125,0.0016078416956588626,27.937567131038755
265,driving,4,5,0.25,0.0028052241541445255,25.52032430301374
266,robot,8,1,0.125,0.009109445847570896,20.405080415409543
267,meetroom,16,47,0.9375,0.001022644923068583,29.90275133365523
268,robot,16,33,0.0625,0.005041202995926142,22.974658143183333
269,robot,8,23,0.875,0.013959871605038643,18.55118576088191
270,robot,8,15,0.875,0.0045448606833815575,23.424794249537758
271,meetroom,4,11,0.75,0.000977907213382423,30.09702350353177
272,meetroom,2,3,0.5,0.0010173055343329906,29.925485928523536
273,driving,8,9,0.125,0.005155751947313547,22.877079855204187
274,driving,16,17,0.0625,0.0016181573737412691,27.909792434012477
275,meetroom,4,15,0.75,0.0008499688701704144,30.705969798866278
276,meetroom,2,1,0.5,0.000871941854711622,30.595124749525716
277,robot,16,1,0.0625,0.009747732430696487,20.11096400442062
278,driving,4,13,0.25,0.0038346140645444393,24.162783391655843
279,robot,16,65,0.08333333333333333,0.002086582127958536,26.80564516767153
280,driving,2,3,0.5,0.003299054689705372,24.816104849274083
281,meetroom,4,5,0.25,0.001318426220677793,28.79944168372657
282,driving,8,25,0.125,0.002761653857305646,25.588307563448897
283,robot,8,75,0.75,0.009686682373285294,20.138249405636884
284,meetroom,2,5,0.5,0.001018725917674601,29.919426447007055
285,driving,4,9,0.25,0.00487357284873724,23.121525378443057
286,meetroom,8,25,0.125,0.0014078699750825763,28.514374529436868
287,driving,16,1,0.0625,0.007882331497967243,21.03345304472883
288,driving,4,1,0.25,0.0061888014897704124,22.083934473895823
289,driving,16,63,0.9375,0.0021477576810866594,26.68014719109997
290,meetroom,8,7,0.875,0.0011185146868228912,29.51358308961843
291,meetroom,16,31,0.9375,0.0010584840783849359,29.75315670211003
292,robot,16,17,0.0625,0.0057412972673773766,22.409899660675244
293,robot,4,7,0.75,0.009139769710600376,20.39064746790838
294,meetroom,16,63,0.9375,0.001598031842149794,27.964145712472025
295,meetroom,4,9,0.25,0.001079260720871389,29.668736285719405
296,driving,4,11,0.75,0.005094819702208042,22.928711803958528
297,meetroom,4,1,0.25,0.0009629286942072213,30.164058716074464
298,meetroom,4,13,0.25,0.000979160307906568,30.091461997803528
299,robot,8,73,0.25,0.0020741948392242193,26.831504506347596
300,meetroom,16,33,0.0625,0.001166354981251061,29.331692515188664
301,meetroom,8,15,0.875,0.0008741385536268353,30.58419724909622
302,driving,2,7,0.5,0.0024303551763296127,26.143302532131113
303,robot,16,47,0.9375,0.0024453604128211737,26.11657122730943
304,driving,16,15,0.9375,0.0033583862241357565,24.73869360203461
305,driving,4,15,0.75,0.0029582493007183075,25.289652294723084
306,robot,8,17,0.125,0.005550656002014875,22.556556869279124
307,driving,16,31,0.9375,0.0012741639511659741,28.947746862035633
308,meetroom,4,3,0.75,0.0012077593710273504,29.180195841294335
309,driving,16,49,0.0625,0.0020516247022897005,26.879020805150763
310,meetroom,8,17,0.125,0.001140959793701768,29.427296594215022
311,meetroom,16,1,0.0625,0.0009520264575257897,30.21350982080031
312,meetroom,8,9,0.125,0.0011904356069862843,29.242940914702494
313,driving,2,1,0.5,0.003483694978058338,24.57959877529261
314,meetroom,8,1,0.125,0.0009700607042759657,30.132010876851197
315,robot,4,9,0.25,0.009087934158742428,20.415348280457355
316,meetroom,16,49,0.0625,0.0012294696643948555,29.10282182458775
317,robot,4,3,0.75,0.006868793163448572,21.631195611203488
318,robot,4,13,0.25,0.0061042774468660355,22.143657353899048
319,robot,16,75,0.9166666666666666,0.010080701671540737,19.96509237585682
320,driving,8,15,0.875,0.0032280199229717255,24.910637935255615
321,driving,8,7,0.875,0.0023874505423009396,26.220656163633855
322,meetroom,16,17,0.0625,0.0011526142479851842,29.383160162112837
323,robot,4,15,0.75,0.0041908505372703075,23.7769782759284
324,meetroom,16,15,0.9375,0.0008698918391019106,30.60534743474935
325,robot,16,15,0.9375,0.004570512566715479,23.40035092618662
326,robot,2,1,0.5,0.006291431840509176,22.012505040514387
327,robot,16,31,0.9375,0.00589229678735137,22.297153864283793
328,driving,8,23,0.875,0.00293420790694654,25.325091169274152
329,driving,8,1,0.125,0.007426021154969931,21.292438179063026
330,robot,2,7,0.5,0.0054799942299723625,22.61219898795281
331,driving,4,3,0.75,0.004112230148166418,23.85922587280863
332,meetroom,8,23,0.875,0.0015249423449859023,28.16746575810843
333,driving,16,33,0.0625,0.0021261200308799744,26.724122208676
334,robot,8,9,0.125,0.009187398478388786,20.368074468758188
335,meetroom,4,7,0.75,0.0011204199399799109,29.506191706926455
336,driving,16,47,0.9375,0.0020865057595074177,26.805804121414226
337,robot,4,1,0.25,0.008072299882769585,20.930027126020573
338,robot,8,15,0.875,0.00453853840008378,23.430839856842724
339,driving,16,63,0.9375,0.002142910845577717,26.68995897123859
340,robot,16,75,0.9166666666666666,0.010082262568175793,19.964419965998108
341,meetroom,4,9,0.25,0.0010763418395072222,29.680497775224595
342,robot,8,73,0.25,0.0020661090966314077,26.848467501861517
343,meetroom,4,3,0.75,0.0012060634326189756,29.186298499803375
344,driving,4,11,0.75,0.005087717901915312,22.93476976966162
345,driving,2,3,0.5,0.0032904259860515594,24.827478736562377
346,meetroom,8,17,0.125,0.0011403793469071388,29.429506566778052
347,driving,8,23,0.875,0.0029311489779502153,25.329621076422693
348,robot,4,5,0.25,0.004587498027831316,23.38424109443323
349,meetroom,16,17,0.0625,0.0011520364787429571,29.385337689458385
350,driving,8,7,0.875,0.002384395804256201,26.22621651055772
351,meetroom,16,33,0.0625,0.0011645464692264795,29.338431770082334
352,driving,8,1,0.125,0.00742816086858511,21.29118699495759
353,robot,4,3,0.75,0.006868737284094095,21.631230942292135
354,robot,16,17,0.0625,0.005730188451707363,22.418310949277615
355,driving,4,7,0.75,0.002474516863003373,26.065095822713502
356,meetroom,16,15,0.9375,0.0008674717973917723,30.617446357719352
357,meetroom,4,15,0.75,0.0008464183192700148,30.72414945649411
358,driving,16,15,0.9375,0.0033478259574621916,24.75237127643676
359,meetroom,8,15,0.875,0.0008695744909346104,30.6069320881232
360,driving,4,1,0.25,0.006193981040269136,22.080301283494443
361,robot,8,9,0.125,0.009189100936055183,20.36726978016584
362,driving,2,7,0.5,0.002425162820145488,26.152590984980254
363,meetroom,8,23,0.875,0.0015210912097245455,28.178447434141866
364,robot,8,1,0.125,0.009115648455917835,20.402124316925082
365,driving,16,17,0.0625,0.0016227656742557883,27.89744187336311
366,robot,16,31,0.9375,0.005889798980206251,22.298995275010093
367,driving,4,9,0.25,0.004870747681707144,23.12404367509016
368,robot,2,3,0.5,0.00656465208157897,21.82788286033659
369,driving,4,3,0.75,0.004107377491891384,23.86435381122116
370,meetroom,2,7,0.5,0.0009439467685297132,30.250524959409578
371,meetroom,8,9,0.125,0.0011869162553921342,29.255799222451714
372,driving,8,17,0.125,0.0016126759583130479,27.924528884413462
373,robot,4,7,0.75,0.009135697036981583,20.392583111723056
374,robot,4,11,0.75,0.011307178065180779,19.466457685173417
375,driving,4,5,0.25,0.002801979426294565,25.52535057872352
376,driving,16,33,0.0625,0.0021238448098301888,26.728772204986395
377,driving,2,5,0.5,0.0031898829620331526,24.9622525107311
378,meetroom,8,7,0.875,0.0011167066404595971,29.520609013362776
379,meetroom,4,5,0.25,0.0013123174430802464,28.81961098571302
380,meetroom,16,47,0.9375,0.0010101489024236798,29.956146037079417
381,robot,8,23,0.875,0.013963447883725166,18.550073315702587
382,robot,16,1,0.0625,0.00975626241415739,20.10716526983988
383,driving,2,1,0.5,0.0034826749470084906,24.580870582171226
384,meetroom,8,31,0.875,0.00110684335231781,29.559138389567444
