task_id,sequence,gap,codec,target_index,normalized_time,method,side_bits,psnr,ssim,ms_ssim,lpips,payload_bytes,side_mib_per_intermediate,q12_main_anchor_mib_per_frame_ref,direct_total_mib_per_frame_ref,delta_psnr_vs_original,delta_ssim_vs_original,delta_ms_ssim_vs_original,delta_lpips_vs_original
stage79_00022382,breakdance,8,q12,6,0.75,image_residual_sideinfo_full_frame,3,22.07670146931436,0.7228488326072693,0.9350935816764832,0.2689659595489502,61216,0.058380126953125,0.09762538675351436,0.15600551370663934,2.912131147045873,0.02000945806503296,0.10775792598724365,0.003123760223388672
stage79_00022382,breakdance,8,q12,6,0.75,image_residual_sideinfo_full_frame,4,30.186875246307036,0.9039666652679443,0.9863435626029968,0.09723705053329468,77953,0.0743417739868164,0.09762538675351436,0.17196716074033075,11.022304924038547,0.201127290725708,0.15900790691375732,-0.16860514879226685
stage79_00022382,breakdance,8,q12,6,0.75,image_residual_sideinfo_full_frame,5,36.39286707281126,0.9658178687095642,0.9958889484405518,0.04343639686703682,152357,0.14529895782470703,0.09762538675351436,0.24292434457822137,17.228296750542775,0.2629784941673279,0.16855329275131226,-0.2224058024585247
stage79_00022382,breakdance,8,q12,6,0.75,image_residual_sideinfo_full_frame,6,42.40167092447707,0.9886388182640076,0.9988314509391785,0.011829601600766182,209441,0.1997385025024414,0.09762538675351436,0.29736388925595575,23.237100602208578,0.28579944372177124,0.17149579524993896,-0.25401259772479534
stage79_00027470,kite-surf,4,q12,29,0.25,original_streamsplat_base,0,24.64050700275411,0.5741387009620667,0.8451193571090698,0.2104964703321457,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00027470,kite-surf,4,q12,29,0.25,image_residual_sideinfo_full_frame,3,27.07858985187412,0.7059541344642639,0.9204168915748596,0.27910465002059937,29007,0.027663230895996094,0.18193822076791313,0.20960145166390923,2.4380828491200113,0.13181543350219727,0.0752975344657898,0.06860817968845367
stage79_00027470,kite-surf,4,q12,29,0.25,image_residual_sideinfo_full_frame,4,32.16963410735028,0.836502730846405,0.9686623811721802,0.1642235517501831,63873,0.060914039611816406,0.18193822076791313,0.24285226037972954,7.529127104596167,0.2623640298843384,0.12354302406311035,-0.046272918581962585
stage79_00027470,kite-surf,4,q12,29,0.25,image_residual_sideinfo_full_frame,5,38.38272576291972,0.9471769332885742,0.9927818179130554,0.04710908979177475,130184,0.12415313720703125,0.18193822076791313,0.30609135797494436,13.74221876016561,0.37303823232650757,0.1476624608039856,-0.16338738054037094
stage79_00027470,kite-surf,4,q12,29,0.25,image_residual_sideinfo_full_frame,6,44.55546561153862,0.9858857989311218,0.9982782006263733,0.019248535856604576,183984,0.1754608154296875,0.18193822076791313,0.3573990361976006,19.914958608784513,0.4117470979690552,0.15315884351730347,-0.19124793447554111
stage79_00024353,dance-twirl,4,q12,66,0.5,original_streamsplat_base,0,18.264518745404857,0.37402069568634033,0.7257879376411438,0.3943515121936798,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00024353,dance-twirl,4,q12,66,0.5,image_residual_sideinfo_full_frame,3,23.015347108958313,0.7177567481994629,0.9163840413093567,0.3240562677383423,72068,0.06872940063476562,0.18193822076791313,0.25066762140267873,4.750828363553456,0.34373605251312256,0.1905961036682129,-0.07029524445533752
stage79_00024353,dance-twirl,4,q12,66,0.5,image_residual_sideinfo_full_frame,4,30.367551822393544,0.8865635395050049,0.976875364780426,0.14967846870422363,100044,0.09540939331054688,0.18193822076791313,0.27734761407846,12.103033076988687,0.5125428438186646,0.2510874271392822,-0.24467304348945618
stage79_00024353,dance-twirl,4,q12,66,0.5,image_residual_sideinfo_full_frame,5,36.40627108811849,0.9605562090873718,0.9932292699813843,0.061716340482234955,188515,0.17978191375732422,0.18193822076791313,0.3617201345252373,18.14175234271363,0.5865355134010315,0.2674413323402405,-0.33263517171144485
stage79_00024353,dance-twirl,4,q12,66,0.5,image_residual_sideinfo_full_frame,6,42.63709437970439,0.9889706969261169,0.9982669353485107,0.017955925315618515,239552,0.22845458984375,0.18193822076791313,0.4103928106116631,24.372575634299537,0.6149500012397766,0.27247899770736694,-0.3763955868780613
stage79_00021991,bmx-trees,8,q12,35,0.375,original_streamsplat_base,0,15.552224068839411,0.19959938526153564,0.2985188364982605,0.5763093829154968,0,0.0,0.09762538675351436,0.09762538675351436,0.0,0.0,0.0,0.0
stage79_00021991,bmx-trees,8,q12,35,0.375,image_residual_sideinfo_full_frame,3,23.47726526218389,0.6602110266685486,0.9199960231781006,0.33610865473747253,64645,0.06165027618408203,0.09762538675351436,0.15927566293759637,7.92504119334448,0.46061164140701294,0.6214771866798401,-0.2402007281780243
stage79_00021991,bmx-trees,8,q12,35,0.375,image_residual_sideinfo_full_frame,4,30.13716850098473,0.8618413805961609,0.9818732738494873,0.13186043500900269,95739,0.09130382537841797,0.09762538675351436,0.1889292121319323,14.584944432145317,0.6622419953346252,0.6833544373512268,-0.44444894790649414
stage79_00021991,bmx-trees,8,q12,35,0.375,image_residual_sideinfo_full_frame,5,36.424643634222235,0.9587350487709045,0.9958160519599915,0.042726580053567886,183434,0.17493629455566406,0.09762538675351436,0.2725616813091784,20.872419565382824,0.7591356635093689,0.697297215461731,-0.5335828028619289
stage79_00021991,bmx-trees,8,q12,35,0.375,image_residual_sideinfo_full_frame,6,42.56763049676004,0.989296019077301,0.9989703893661499,0.009847952984273434,248376,0.23686981201171875,0.09762538675351436,0.3344951987652331,27.015406427920627,0.7896966338157654,0.7004515528678894,-0.5664614299312234
stage79_00030917,soapbox,4,q12,78,0.5,original_streamsplat_base,0,21.17437912110509,0.6108488440513611,0.823716938495636,0.3202863037586212,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00030917,soapbox,4,q12,78,0.5,image_residual_sideinfo_full_frame,3,25.15411699961332,0.7231380939483643,0.9276118874549866,0.3347560167312622,50323,0.04799175262451172,0.18193822076791313,0.22992997339242485,3.979737878508228,0.11228924989700317,0.10389494895935059,0.014469712972640991
stage79_00030917,soapbox,4,q12,78,0.5,image_residual_sideinfo_full_frame,4,32.368347342692644,0.871809720993042,0.9784220457077026,0.13493473827838898,72921,0.06954288482666016,0.18193822076791313,0.25148110559457326,11.193968221587554,0.2609608769416809,0.15470510721206665,-0.18535156548023224
stage79_00030917,soapbox,4,q12,78,0.5,image_residual_sideinfo_full_frame,5,38.378393068823335,0.953737735748291,0.9943190217018127,0.058246999979019165,147343,0.1405172348022461,0.18193822076791313,0.3224554555701592,17.204013947718245,0.34288889169692993,0.17060208320617676,-0.26203930377960205
stage79_00030917,soapbox,4,q12,78,0.5,image_residual_sideinfo_full_frame,6,44.53352332737801,0.987639844417572,0.9986854195594788,0.013377209194004536,203848,0.19440460205078125,0.18193822076791313,0.37634282281869436,23.359144206272923,0.37679100036621094,0.17496848106384277,-0.3069090945646167
stage79_00027696,lab-coat,4,q12,10,0.5,original_streamsplat_base,0,20.165140085317216,0.4463024437427521,0.7088278532028198,0.36834949254989624,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00027696,lab-coat,4,q12,10,0.5,image_residual_sideinfo_full_frame,3,23.705781692506996,0.6597341895103455,0.87203049659729,0.3588843047618866,60385,0.057587623596191406,0.18193822076791313,0.23952584436410454,3.54064160718978,0.21343174576759338,0.16320264339447021,-0.009465187788009644
stage79_00027696,lab-coat,4,q12,10,0.5,image_residual_sideinfo_full_frame,4,31.406802201169786,0.8470093607902527,0.9658735394477844,0.17925813794136047,80096,0.076385498046875,0.18193822076791313,0.2583237188147881,11.24166211585257,0.4007069170475006,0.2570456862449646,-0.18909135460853577
stage79_00027696,lab-coat,4,q12,10,0.5,image_residual_sideinfo_full_frame,5,37.464676555280704,0.9444654583930969,0.9914981126785278,0.06864716857671738,155283,0.14808940887451172,0.18193822076791313,0.3300276296424248,17.29953646996349,0.49816301465034485,0.282670259475708,-0.29970232397317886
stage79_00027696,lab-coat,4,q12,10,0.5,image_residual_sideinfo_full_frame,6,43.58003676115367,0.9848241806030273,0.998088538646698,0.020119229331612587,207921,0.1982889175415039,0.18193822076791313,0.380227138309417,23.414896675836456,0.5385217368602753,0.2892606854438782,-0.34823026321828365
stage79_00023944,cows,8,q12,60,0.5,original_streamsplat_base,0,19.738234299721668,0.39669767022132874,0.8015218377113342,0.3298833966255188,0,0.0,0.09762538675351436,0.09762538675351436,0.0,0.0,0.0,0.0
stage79_00023944,cows,8,q12,60,0.5,image_residual_sideinfo_full_frame,3,24.686190528400008,0.7990675568580627,0.9502706527709961,0.22024916112422943,89904,0.0857391357421875,0.09762538675351436,0.18336452249570184,4.94795622867834,0.402369886636734,0.14874881505966187,-0.10963423550128937
stage79_00023944,cows,8,q12,60,0.5,image_residual_sideinfo_full_frame,4,31.788287446748246,0.938485860824585,0.9889699220657349,0.06684008985757828,122595,0.11691570281982422,0.09762538675351436,0.21454108957333856,12.050053147026578,0.5417881906032562,0.18744808435440063,-0.2630433067679405
stage79_00023944,cows,8,q12,60,0.5,image_residual_sideinfo_full_frame,5,38.104192513020415,0.9828605055809021,0.9973489046096802,0.015967590734362602,224611,0.21420574188232422,0.09762538675351436,0.31183112863583856,18.365958213298747,0.5861628353595734,0.19582706689834595,-0.3139158058911562
stage79_00023944,cows,8,q12,60,0.5,image_residual_sideinfo_full_frame,6,44.248411625319825,0.9955410361289978,0.9993460774421692,0.0040716854855418205,276179,0.2633848190307617,0.09762538675351436,0.36101020578427606,24.510177325598157,0.5988433659076691,0.19782423973083496,-0.325811711139977
stage79_00021281,bike-packing,4,q12,1,0.25,original_streamsplat_base,0,24.297952908595832,0.8006162643432617,0.9586264491081238,0.2248886376619339,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00021281,bike-packing,4,q12,1,0.25,image_residual_sideinfo_full_frame,3,23.825237561832132,0.7310895323753357,0.9478867053985596,0.2345227301120758,53481,0.051003456115722656,0.18193822076791313,0.2329416768836358,-0.47271534676369953,-0.06952673196792603,-0.010739743709564209,0.009634092450141907
stage79_00021281,bike-packing,4,q12,1,0.25,image_residual_sideinfo_full_frame,4,32.46551643295263,0.9187140464782715,0.9883641600608826,0.10718891024589539,66815,0.0637197494506836,0.18193822076791313,0.24565797021859673,8.167563524356801,0.11809778213500977,0.02973771095275879,-0.11769972741603851
stage79_00021281,bike-packing,4,q12,1,0.25,image_residual_sideinfo_full_frame,5,38.20864499758971,0.9657347202301025,0.9956088066101074,0.04763495549559593,142820,0.13620376586914062,0.18193822076791313,0.31814198663705373,13.910692088993876,0.16511845588684082,0.03698235750198364,-0.17725368216633797
stage79_00021281,bike-packing,4,q12,1,0.25,image_residual_sideinfo_full_frame,6,44.04563593325069,0.9887459874153137,0.998701810836792,0.01373408455401659,199883,0.19062328338623047,0.18193822076791313,0.3725615041541436,19.74768302465486,0.188129723072052,0.04007536172866821,-0.2111545531079173
stage79_00028843,motocross-jump,8,q12,22,0.75,original_streamsplat_base,0,12.472897671347383,0.4210059940814972,0.18034245073795319,0.6688511967658997,0,0.0,0.09762538675351436,0.09762538675351436,0.0,0.0,0.0,0.0
stage79_00028843,motocross-jump,8,q12,22,0.75,image_residual_sideinfo_full_frame,3,25.07776360111446,0.6612758636474609,0.8753491640090942,0.4633296728134155,51271,0.048895835876464844,0.09762538675351436,0.1465212226299792,12.604865929767076,0.24026986956596375,0.695006713271141,-0.20552152395248413
stage79_00028843,motocross-jump,8,q12,22,0.75,image_residual_sideinfo_full_frame,4,31.759368095798376,0.8074885010719299,0.9581961631774902,0.27268585562705994,79279,0.0756063461303711,0.09762538675351436,0.17323173288388544,19.286470424450993,0.38648250699043274,0.777853712439537,-0.3961653411388397
stage79_00028843,motocross-jump,8,q12,22,0.75,image_residual_sideinfo_full_frame,5,37.99396471017545,0.9258630871772766,0.9898278713226318,0.13459432125091553,158413,0.15107440948486328,0.09762538675351436,0.24869979623837762,25.521067038828065,0.5048570930957794,0.8094854205846786,-0.5342568755149841
stage79_00028843,motocross-jump,8,q12,22,0.75,image_residual_sideinfo_full_frame,6,44.147792196545566,0.9791828989982605,0.9977522492408752,0.05151823163032532,228122,0.21755409240722656,0.09762538675351436,0.3151794791607409,31.674894525198184,0.5581769049167633,0.8174097985029221,-0.6173329651355743
stage79_00025582,drift-straight,8,q12,9,0.125,original_streamsplat_base,0,16.994414753827854,0.40694114565849304,0.7422688007354736,0.29830142855644226,0,0.0,0.09762538675351436,0.09762538675351436,0.0,0.0,0.0,0.0
stage79_00025582,drift-straight,8,q12,9,0.125,image_residual_sideinfo_full_frame,3,22.306200204771372,0.6501960754394531,0.9163001179695129,0.37277108430862427,74423,0.07097530364990234,0.09762538675351436,0.1686006904034167,5.311785450943518,0.24325492978096008,0.1740313172340393,0.074469655752182
stage79_00025582,drift-straight,8,q12,9,0.125,image_residual_sideinfo_full_frame,4,29.701196158462047,0.855842113494873,0.9791514873504639,0.18877577781677246,94605,0.09022235870361328,0.09762538675351436,0.18784774545712762,12.706781404634192,0.44890096783638,0.23688268661499023,-0.1095256507396698
stage79_00025582,drift-straight,8,q12,9,0.125,image_residual_sideinfo_full_frame,5,36.34099069910671,0.9568037986755371,0.9953598976135254,0.05800741910934448,172401,0.1644144058227539,0.09762538675351436,0.26203979257626825,19.346575945278857,0.5498626530170441,0.25309109687805176,-0.24029400944709778
stage79_00025582,drift-straight,8,q12,9,0.125,image_residual_sideinfo_full_frame,6,42.523114349928264,0.9886703491210938,0.9988816380500793,0.013441384769976139,231542,0.22081565856933594,0.09762538675351436,0.3184410453228503,25.52869959610041,0.5817292034626007,0.2566128373146057,-0.2848600437864661
stage79_00023826,cows,4,q12,15,0.75,original_streamsplat_base,0,22.474024172469065,0.6466209888458252,0.9261003136634827,0.24926024675369263,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00023826,cows,4,q12,15,0.75,image_residual_sideinfo_full_frame,3,26.781699550784527,0.8467361927032471,0.968388020992279,0.14627140760421753,89641,0.08548831939697266,0.18193822076791313,0.26742654016488576,4.307675378315462,0.20011520385742188,0.04228770732879639,-0.1029888391494751
stage79_00023826,cows,4,q12,15,0.75,image_residual_sideinfo_full_frame,4,33.727001209838754,0.9545807838439941,0.9926428198814392,0.044856615364551544,123847,0.11810970306396484,0.18193822076791313,0.30004792383187795,11.25297703736969,0.30795979499816895,0.06654250621795654,-0.20440363138914108
stage79_00023826,cows,4,q12,15,0.75,image_residual_sideinfo_full_frame,5,40.11124196839329,0.9878690242767334,0.9982429146766663,0.011630244553089142,226129,0.2156534194946289,0.18193822076791313,0.397591640262542,17.637217795924222,0.3412480354309082,0.0721426010131836,-0.23763000220060349
stage79_00023826,cows,4,q12,15,0.75,image_residual_sideinfo_full_frame,6,46.23611827762561,0.9968565106391907,0.9995660185813904,0.002557415748015046,275639,0.26286983489990234,0.18193822076791313,0.44480805566781545,23.762094105156542,0.3502355217933655,0.07346570491790771,-0.24670283100567758
stage79_00027754,lab-coat,8,q12,36,0.5,original_streamsplat_base,0,14.747739216133855,0.37649664282798767,0.3713522255420685,0.5675578117370605,0,0.0,0.09762538675351436,0.09762538675351436,0.0,0.0,0.0,0.0
stage79_00027754,lab-coat,8,q12,36,0.5,image_residual_sideinfo_full_frame,3,22.861110960518367,0.6100500822067261,0.8570901155471802,0.42245665192604065,54292,0.051776885986328125,0.09762538675351436,0.14940227273984247,8.113371744384512,0.2335534393787384,0.4857378900051117,-0.1451011598110199
stage79_00027754,lab-coat,8,q12,36,0.5,image_residual_sideinfo_full_frame,4,29.875083615226508,0.7906537055969238,0.9558316469192505,0.2326306402683258,79895,0.07619380950927734,0.09762538675351436,0.1738191962627917,15.127344399092653,0.41415706276893616,0.584479421377182,-0.33492717146873474
stage79_00027754,lab-coat,8,q12,36,0.5,image_residual_sideinfo_full_frame,5,36.14287780888117,0.9198574423789978,0.9893425703048706,0.104336217045784,155171,0.14798259735107422,0.09762538675351436,0.24560798410458856,21.395138592747312,0.5433607995510101,0.6179903447628021,-0.46322159469127655
stage79_00027754,lab-coat,8,q12,36,0.5,image_residual_sideinfo_full_frame,6,42.29404271187576,0.9771931767463684,0.9976064562797546,0.03545387461781502,220412,0.21020126342773438,0.09762538675351436,0.3078266501812487,27.546303495741906,0.6006965339183807,0.6262542307376862,-0.5321039371192455
stage79_00030945,soapbox,8,q12,15,0.875,original_streamsplat_base,0,24.441630350496844,0.6915736794471741,0.9362382888793945,0.24302449822425842,0,0.0,0.09762538675351436,0.09762538675351436,0.0,0.0,0.0,0.0
stage79_00030945,soapbox,8,q12,15,0.875,image_residual_sideinfo_full_frame,3,23.69339602686238,0.6578875184059143,0.9080129265785217,0.3236812949180603,60599,0.057791709899902344,0.09762538675351436,0.1554170966534167,-0.7482343236344633,-0.033686161041259766,-0.028225362300872803,0.08065679669380188
stage79_00030945,soapbox,8,q12,15,0.875,image_residual_sideinfo_full_frame,4,32.02034674404636,0.861416757106781,0.9759061932563782,0.12520930171012878,72718,0.06934928894042969,0.09762538675351436,0.16697467569394403,7.578716393549513,0.16984307765960693,0.03966790437698364,-0.11781519651412964
stage79_00030945,soapbox,8,q12,15,0.875,image_residual_sideinfo_full_frame,5,38.040084924348754,0.950572669506073,0.9929825067520142,0.043391838669776917,152971,0.14588451385498047,0.09762538675351436,0.2435099006084948,13.59845457385191,0.2589989900588989,0.05674421787261963,-0.1996326595544815
stage79_00030945,soapbox,8,q12,15,0.875,image_residual_sideinfo_full_frame,6,44.17113527159322,0.9869682192802429,0.9982568025588989,0.011493994854390621,208507,0.19884777069091797,0.09762538675351436,0.2964731574444323,19.729504921096378,0.29539453983306885,0.062018513679504395,-0.2315305033698678
stage79_00026682,horsejump-high,8,q12,20,0.5,original_streamsplat_base,0,19.331592036926835,0.5360317826271057,0.7601414322853088,0.3474278450012207,0,0.0,0.09762538675351436,0.09762538675351436,0.0,0.0,0.0,0.0
stage79_00026682,horsejump-high,8,q12,20,0.5,image_residual_sideinfo_full_frame,3,21.474758287971486,0.52312833070755,0.7892677187919617,0.43169575929641724,71646,0.06832695007324219,0.09762538675351436,0.16595233682675653,2.1431662510446507,-0.012903451919555664,0.029126286506652832,0.08426791429519653
stage79_00026682,horsejump-high,8,q12,20,0.5,image_residual_sideinfo_full_frame,4,29.174370964057932,0.7531229853630066,0.9354575276374817,0.23862911760807037,83995,0.08010387420654297,0.09762538675351436,0.1777292609600573,9.842778927131096,0.21709120273590088,0.17531609535217285,-0.10879872739315033
stage79_00026682,horsejump-high,8,q12,20,0.5,image_residual_sideinfo_full_frame,5,36.49438101494386,0.9157745242118835,0.9859561324119568,0.08329924196004868,145082,0.13836097717285156,0.09762538675351436,0.2359863639263659,17.162788978017026,0.37974274158477783,0.22581470012664795,-0.264128603041172
stage79_00026682,horsejump-high,8,q12,20,0.5,image_residual_sideinfo_full_frame,6,42.94706274635517,0.9760507941246033,0.9968336224555969,0.02225600555539131,194480,0.1854705810546875,0.09762538675351436,0.28309596780820184,23.615470709428337,0.44001901149749756,0.23669219017028809,-0.3251718394458294
stage79_00029702,parkour,8,q12,90,0.25,original_streamsplat_base,0,18.876960833363242,0.4150088131427765,0.7337730526924133,0.36471614241600037,0,0.0,0.09762538675351436,0.09762538675351436,0.0,0.0,0.0,0.0
stage79_00029702,parkour,8,q12,90,0.25,image_residual_sideinfo_full_frame,3,24.28504244397034,0.7588037848472595,0.9301440715789795,0.2497130036354065,85684,0.08171463012695312,0.09762538675351436,0.17934001688046747,5.408081610607098,0.34379497170448303,0.19637101888656616,-0.11500313878059387
stage79_00029702,parkour,8,q12,90,0.25,image_residual_sideinfo_full_frame,4,31.86713019819817,0.9139313697814941,0.9845040440559387,0.10375288128852844,113076,0.10783767700195312,0.09762538675351436,0.20546306375546747,12.990169364834927,0.49892255663871765,0.2507309913635254,-0.2609632611274719
stage79_00029702,parkour,8,q12,90,0.25,image_residual_sideinfo_full_frame,5,38.51395833666494,0.9722628593444824,0.9960940480232239,0.04586777091026306,199626,0.19037818908691406,0.09762538675351436,0.2880035758404284,19.6369975033017,0.5572540462017059,0.26232099533081055,-0.3188483715057373
stage79_00029702,parkour,8,q12,90,0.25,image_residual_sideinfo_full_frame,6,44.49475593109434,0.9905810356140137,0.9988089203834534,0.01644735410809517,251828,0.24016189575195312,0.09762538675351436,0.33778728250546747,25.617795097731097,0.5755722224712372,0.26503586769104004,-0.3482687883079052
stage79_00028222,loading,8,q12,13,0.625,original_streamsplat_base,0,19.692939822928896,0.6182807683944702,0.8401861786842346,0.30806538462638855,0,0.0,0.09762538675351436,0.09762538675351436,0.0,0.0,0.0,0.0
stage79_00028222,loading,8,q12,13,0.625,image_residual_sideinfo_full_frame,3,23.319677377134877,0.7186066508293152,0.9056066274642944,0.3657499849796295,56938,0.05430030822753906,0.09762538675351436,0.1519256949810534,3.626737554205981,0.10032588243484497,0.06542044878005981,0.05768460035324097
stage79_00028222,loading,8,q12,13,0.625,image_residual_sideinfo_full_frame,4,30.305512713940512,0.866104781627655,0.9709141850471497,0.20430943369865417,79251,0.07557964324951172,0.09762538675351436,0.17320503000302606,10.612572891011617,0.24782401323318481,0.13072800636291504,-0.10375595092773438
stage79_00028222,loading,8,q12,13,0.625,image_residual_sideinfo_full_frame,5,37.200694021739594,0.9509487152099609,0.9928065538406372,0.08132083714008331,145510,0.13876914978027344,0.09762538675351436,0.23639453653378778,17.507754198810698,0.3326679468154907,0.1526203751564026,-0.22674454748630524
stage79_00028222,loading,8,q12,13,0.625,image_residual_sideinfo_full_frame,6,43.11554856048913,0.9829397201538086,0.9980958700180054,0.023901700973510742,200900,0.19159317016601562,0.09762538675351436,0.28921855691952997,23.422608737560235,0.3646589517593384,0.15790969133377075,-0.2841636836528778
stage79_00023234,car-roundabout,8,q12,15,0.875,original_streamsplat_base,0,21.432177677808184,0.6940101981163025,0.9171691536903381,0.22634051740169525,0,0.0,0.09762538675351436,0.09762538675351436,0.0,0.0,0.0,0.0
stage79_00023234,car-roundabout,8,q12,15,0.875,image_residual_sideinfo_full_frame,3,26.317056509541324,0.8386942744255066,0.9707079529762268,0.18233288824558258,37028,0.035312652587890625,0.09762538675351436,0.13293803934140497,4.88487883173314,0.1446840763092041,0.05353879928588867,-0.04400762915611267
stage79_00023234,car-roundabout,8,q12,15,0.875,image_residual_sideinfo_full_frame,4,29.547238654050062,0.8440806865692139,0.9717214703559875,0.1938837766647339,75899,0.07238292694091797,0.09762538675351436,0.1700083136944323,8.115060976241878,0.15007048845291138,0.054552316665649414,-0.032456740736961365
stage79_00023234,car-roundabout,8,q12,15,0.875,image_residual_sideinfo_full_frame,5,36.57713011951129,0.9417267441749573,0.9922444224357605,0.0735865905880928,139198,0.1327495574951172,0.09762538675351436,0.23037494424863153,15.144952441703104,0.24771654605865479,0.07507526874542236,-0.15275392681360245
stage79_00023234,car-roundabout,8,q12,15,0.875,image_residual_sideinfo_full_frame,6,42.554736402443524,0.9819114804267883,0.9979129433631897,0.01921396143734455,193822,0.1848430633544922,0.09762538675351436,0.28246845010800653,21.12255872463534,0.28790128231048584,0.08074378967285156,-0.2071265559643507
stage79_00022838,camel,8,q12,23,0.875,original_streamsplat_base,0,22.66682290919927,0.6754906177520752,0.9106489419937134,0.2583611011505127,0,0.0,0.09762538675351436,0.09762538675351436,0.0,0.0,0.0,0.0
stage79_00022838,camel,8,q12,23,0.875,image_residual_sideinfo_full_frame,3,26.478851419346906,0.8122763633728027,0.961066722869873,0.19921734929084778,58062,0.05537223815917969,0.09762538675351436,0.15299762491269403,3.8120285101476377,0.13678574562072754,0.05041778087615967,-0.05914375185966492
stage79_00022838,camel,8,q12,23,0.875,image_residual_sideinfo_full_frame,4,32.60173288121229,0.9142532348632812,0.9864600300788879,0.07624885439872742,97129,0.09262943267822266,0.09762538675351436,0.190254819431737,9.934909972013024,0.23876261711120605,0.07581108808517456,-0.18211224675178528
stage79_00022838,camel,8,q12,23,0.875,image_residual_sideinfo_full_frame,5,38.57501834391922,0.9709031581878662,0.9961720705032349,0.023732701316475868,189962,0.18116188049316406,0.09762538675351436,0.2787872672466784,15.90819543471995,0.295412540435791,0.08552312850952148,-0.23462839983403683
stage79_00022838,camel,8,q12,23,0.875,image_residual_sideinfo_full_frame,6,44.73033082213241,0.9924526214599609,0.9990556836128235,0.005872162990272045,245455,0.2340841293334961,0.09762538675351436,0.33170951608701044,22.06350791293314,0.31696200370788574,0.08840674161911011,-0.25248893816024065
stage79_00024684,dog,4,q12,6,0.5,original_streamsplat_base,0,20.65554823615968,0.2616732716560364,0.5703935623168945,0.3862418532371521,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00024684,dog,4,q12,6,0.5,image_residual_sideinfo_full_frame,3,27.41636174778421,0.760246753692627,0.9507266879081726,0.3232930898666382,81360,0.0775909423828125,0.18193822076791313,0.2595291631507256,6.76081351162453,0.4985734820365906,0.3803331255912781,-0.06294876337051392
stage79_00024684,dog,4,q12,6,0.5,image_residual_sideinfo_full_frame,4,34.291472506831234,0.9258213639259338,0.9899550080299377,0.1032792404294014,113850,0.10857582092285156,0.18193822076791313,0.29051404169076467,13.635924270671552,0.6641480922698975,0.4195614457130432,-0.2829626128077507
stage79_00024684,dog,4,q12,6,0.5,image_residual_sideinfo_full_frame,5,40.63131519140998,0.9807267785072327,0.9977118372917175,0.024200189858675003,214391,0.20445919036865234,0.18193822076791313,0.38639741113656545,19.9757669552503,0.7190535068511963,0.427318274974823,-0.3620416633784771
stage79_00024684,dog,4,q12,6,0.5,image_residual_sideinfo_full_frame,6,46.79239459785179,0.9952006936073303,0.9994449615478516,0.005624289158731699,275103,0.2623586654663086,0.18193822076791313,0.4442968862342217,26.136846361692108,0.733527421951294,0.42905139923095703,-0.3806175640784204
stage79_00027990,libby,8,q12,29,0.625,original_streamsplat_base,0,20.04530262700406,0.3742057979106903,0.50444495677948,0.4824513792991638,0,0.0,0.09762538675351436,0.09762538675351436,0.0,0.0,0.0,0.0
stage79_00027990,libby,8,q12,29,0.625,image_residual_sideinfo_full_frame,3,27.058153798035907,0.6694057583808899,0.9245132207870483,0.3486212193965912,64035,0.06106853485107422,0.09762538675351436,0.15869392160458856,7.012851171031848,0.2951999604701996,0.42006826400756836,-0.13383015990257263
stage79_00027990,libby,8,q12,29,0.625,image_residual_sideinfo_full_frame,4,33.5002145953827,0.8717779517173767,0.98270183801651,0.14167113602161407,98798,0.09422111511230469,0.09762538675351436,0.19184650186581903,13.454911968378642,0.4975721538066864,0.47825688123703003,-0.34078024327754974
stage79_00027990,libby,8,q12,29,0.625,image_residual_sideinfo_full_frame,5,39.76707155061345,0.9637441635131836,0.9958722591400146,0.03694447875022888,191196,0.18233871459960938,0.09762538675351436,0.2799641013531237,19.721768923609392,0.5895383656024933,0.49142730236053467,-0.44550690054893494
stage79_00027990,libby,8,q12,29,0.625,image_residual_sideinfo_full_frame,6,45.93464102630392,0.9908523559570312,0.9989937543869019,0.00863287877291441,256088,0.24422454833984375,0.09762538675351436,0.3418499350933581,25.889338399299863,0.6166465580463409,0.4945487976074219,-0.4738185005262494
stage79_00026019,goat,8,q12,75,0.375,original_streamsplat_base,0,14.551624359461622,0.0891624465584755,0.15403105318546295,0.48763400316238403,0,0.0,0.09762538675351436,0.09762538675351436,0.0,0.0,0.0,0.0
stage79_00026019,goat,8,q12,75,0.375,image_residual_sideinfo_full_frame,3,23.715349653998942,0.7538109421730042,0.953833818435669,0.2680988907814026,95651,0.09121990203857422,0.09762538675351436,0.18884528879208856,9.16372529453732,0.6646484956145287,0.799802765250206,-0.21953511238098145
