sample,method,reference_gap,selector_cost,total_frames,keyframe_count,keyframe_ratio,estimated_q8_static_mib_per_frame,max_segment_length,mean_segment_length,segment_lengths,indices,linear_all_psnr,adapter_all_psnr,delta_all_psnr,linear_middle_psnr,adapter_middle_psnr,delta_middle_psnr,linear_given_psnr,adapter_given_psnr,delta_given_psnr,linear_all_ssim,adapter_all_ssim,linear_middle_ssim,adapter_middle_ssim,checkpoint
meetroom,full_sample_z_rank_prior_0p0,4,3.3323899970536797,81,21,0.25925925925925924,0.11848958333333333,8,4.0,8 2 2 2 2 5 8 2 2 2 2 2 6 2 2 2 8 8 5 8,0 8 10 12 14 16 21 29 31 33 35 37 39 45 47 49 51 59 67 72 80,28.661882543640544,28.73901193745027,0.07712939380972728,27.653838743354335,27.757963424997467,0.10412468164313182,31.542007687315444,31.542007687315444,0.0,0.8915154227504024,0.9024444391698013,0.8832809597253799,0.8980351318915685,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,full_sample_z_rank_prior_0p05,4,3.654114067645884,81,21,0.25925925925925924,0.11848958333333333,8,4.0,5 5 4 2 5 8 2 2 2 2 2 6 2 5 8 8 4 3 2 3,0 5 10 14 16 21 29 31 33 35 37 39 45 47 52 60 68 72 75 77 80,28.893334629642297,28.982061439420473,0.08872680977817637,27.972750893762296,28.09253208696284,0.11978119320054503,31.523573875013717,31.523573875013717,0.0,0.8929732706811693,0.9039726426571976,0.8852744738260905,0.9001236259937286,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,full_sample_z_rank_prior_0p1,4,3.822363605254141,81,21,0.25925925925925924,0.11848958333333333,7,4.0,5 5 4 2 5 3 5 2 4 4 6 2 3 3 2 6 7 4 4 4,0 5 10 14 16 21 24 29 31 35 39 45 47 50 53 55 61 68 72 76 80,29.26469239865441,29.36190462260621,0.09721222395180007,28.476215808159385,28.607452310494303,0.13123650233491801,31.51748265721165,31.51748265721165,0.0,0.8959137848865839,0.9069505245597275,0.889248518149058,0.9041481167078018,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,full_sample_z_rank_prior_0p3,4,4.087088031489209,81,21,0.25925925925925924,0.11848958333333333,5,4.0,5 4 4 3 4 4 5 3 4 3 5 4 4 4 4 4 4 4 4 4,0 5 9 13 16 20 24 29 32 36 39 44 48 52 56 60 64 68 72 76 80,29.473267736598874,29.57401025158811,0.10074251498923559,28.77014576551992,28.906148160755382,0.13600239523546165,31.482187653967316,31.482187653967316,0.0,0.8978205933982943,0.9089016215300855,0.8919461091359456,0.9069054971138636,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,full_sample_z_rank_prior_1p0,4,4.143697889167485,81,21,0.25925925925925924,0.11848958333333333,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76 80,29.545145261528557,29.643505213208805,0.0983599516802478,28.875360995491146,29.008146930259482,0.13278593476833578,31.45881459306401,31.45881459306401,0.0,0.8983123008115792,0.9093653522891763,0.8927149067322413,0.9076365262269974,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,full_sample_z_rank_prior_3p0,4,4.143697889167485,81,21,0.25925925925925924,0.11848958333333333,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76 80,29.545145261528557,29.643505213208805,0.0983599516802478,28.875360995491146,29.008146930259482,0.13278593476833578,31.45881459306401,31.45881459306401,0.0,0.8983123008115792,0.9093653522891763,0.8927149067322413,0.9076365262269974,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,full_sample_z_rank_prior_10p0,4,4.143697889167485,81,21,0.25925925925925924,0.11848958333333333,4,4.0,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 4 8 12 16 20 24 28 32 36 40 44 48 52 56 60 64 68 72 76 80,29.545145261528557,29.643505213208805,0.0983599516802478,28.875360995491146,29.008146930259482,0.13278593476833578,31.45881459306401,31.45881459306401,0.0,0.8983123008115792,0.9093653522891763,0.8927149067322413,0.9076365262269974,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,uniform,8,,81,11,0.13580246913580246,0.062065972222222224,8,8.0,8 8 8 8 8 8 8 8 8 8,0 8 16 24 32 40 48 56 64 72 80,27.836636201042285,27.920280841013945,0.08364463997165927,27.26623587446192,27.36302467214341,0.09678879768149073,31.466456461099163,31.466456461099163,0.0,0.8845061792267693,0.897264685159848,0.8798230818339756,0.8945864958422525,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,full_sample_z_rank_prior_0p0,8,2.9663758390331165,81,11,0.13580246913580246,0.062065972222222224,16,8.0,14 2 13 2 14 2 2 3 16 12,0 14 16 29 31 45 47 49 52 68 80,26.8330462577988,26.883969470698414,0.05092321289961532,26.09496612838446,26.153891560454017,0.05892543206955736,31.529919808617322,31.529919808617322,0.0,0.8752753366658717,0.8877542879846361,0.8690426775387355,0.8834826069218772,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
meetroom,full_sample_z_rank_prior_0p05,8,3.1896780282100874,81,11,0.13580246913580246,0.062065972222222224,16,8.0,14 2 13 2 5 9 2 5 16 12,0 14 16 29 31 36 45 47 52 68 80,27.08133307622067,27.14080729659768,0.05947422037700889,26.38408688142666,26.45290705072006,0.0688201692933994,31.51835431581893,31.51835431581893,0.0,0.877083307431068,0.889627550855095,0.8711757114955357,0.8856911931719099,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/meetroom/stage25_best_anchor_adapter.safetensors
