sequence,frame_index,chosen_schedule,final_type,measurement_key,psnr,ssim,ms_ssim,lpips
car-shadow,25,uniform_gap8,stage158_residual_recovery,residual::car-shadow:00025:00024:00032,29.67394816539892,0.9155943989753723,0.9881271719932556,0.1431712508201599
car-shadow,26,uniform_gap2,q12_keyframe,keyframe::car-shadow:00026,29.874433739724505,0.925868570804596,0.9920297861099243,0.11449577659368515
car-shadow,27,uniform_gap4,stage158_residual_recovery,residual::car-shadow:00027:00024:00028,29.625658351010244,0.908229649066925,0.987704336643219,0.1420460343360901
car-shadow,28,uniform_gap2,q12_keyframe,keyframe::car-shadow:00028,30.02833045435611,0.923467218875885,0.9919204711914062,0.11739730834960938
car-shadow,29,uniform_gap4,stage158_residual_recovery,residual::car-shadow:00029:00028:00032,29.85436012813171,0.9141724109649658,0.9880911707878113,0.1347113847732544
car-shadow,3,uniform_gap4,stage158_residual_recovery,residual::car-shadow:00003:00000:00004,29.70259435760795,0.9118690490722656,0.9877597689628601,0.14743925631046295
car-shadow,30,uniform_gap2,q12_keyframe,keyframe::car-shadow:00030,29.910621236855,0.9133591651916504,0.9912108778953552,0.12757939100265503
car-shadow,31,uniform_gap16,stage158_residual_recovery,residual::car-shadow:00031:00016:00032,30.002357978072478,0.9155053496360779,0.9883891940116882,0.14105486869812012
car-shadow,32,uniform_gap2,q12_keyframe,keyframe::car-shadow:00032,30.086023120109626,0.9221608638763428,0.9918549060821533,0.11965790390968323
car-shadow,33,uniform_gap8,stage158_residual_recovery,residual::car-shadow:00033:00032:00039,29.818742202626947,0.9063711166381836,0.9876290559768677,0.14069271087646484
car-shadow,34,uniform_gap2,q12_keyframe,keyframe::car-shadow:00034,30.20791284634624,0.9224286079406738,0.9920592904090881,0.11423163115978241
car-shadow,35,stage165_adaptive,q12_keyframe,keyframe::car-shadow:00035,30.093017509907966,0.9211351871490479,0.9918195009231567,0.11910896003246307
car-shadow,36,uniform_gap2,q12_keyframe,keyframe::car-shadow:00036,29.894076538979203,0.9132800102233887,0.9912371635437012,0.12539730966091156
car-shadow,37,uniform_gap2,stage158_residual_recovery,residual::car-shadow:00037:00036:00038,29.675925525260336,0.9103191494941711,0.988502025604248,0.14278942346572876
car-shadow,38,uniform_gap2,q12_keyframe,keyframe::car-shadow:00038,29.704094074791566,0.9157817363739014,0.9915519952774048,0.12210911512374878
car-shadow,39,uniform_gap2,q12_keyframe,keyframe::car-shadow:00039,29.52796649129844,0.9083448052406311,0.9908633232116699,0.1277833729982376
car-shadow,4,uniform_gap2,q12_keyframe,keyframe::car-shadow:00004,30.059304571012355,0.9267684817314148,0.992710292339325,0.119553342461586
car-shadow,5,uniform_gap6,stage158_residual_recovery,residual::car-shadow:00005:00000:00006,29.74099699977777,0.9139623641967773,0.9880415797233582,0.1434745490550995
car-shadow,6,uniform_gap2,q12_keyframe,keyframe::car-shadow:00006,29.772585536861804,0.9162845015525818,0.9918971061706543,0.12492066621780396
car-shadow,7,uniform_gap8,stage158_residual_recovery,residual::car-shadow:00007:00000:00008,29.612606745286044,0.9124555587768555,0.9879588484764099,0.14066115021705627
car-shadow,8,uniform_gap2,q12_keyframe,keyframe::car-shadow:00008,29.79052694360826,0.923923671245575,0.9921301603317261,0.12090342491865158
car-shadow,9,uniform_gap8,stage158_residual_recovery,residual::car-shadow:00009:00008:00016,29.551094160587876,0.9066274762153625,0.9875967502593994,0.14355561137199402
cows,0,uniform_gap2,q12_keyframe,keyframe::cows:00000,24.779820366422484,0.7765944600105286,0.9774850010871887,0.20128239691257477
cows,1,uniform_gap16,stage158_residual_recovery,residual::cows:00001:00000:00016,24.762349682695145,0.7751093506813049,0.9760608077049255,0.2073030322790146
cows,10,uniform_gap2,q12_keyframe,keyframe::cows:00010,24.743139035763054,0.7745504379272461,0.9774114489555359,0.2079048603773117
cows,100,uniform_gap2,q12_keyframe,keyframe::cows:00100,24.7472010484412,0.7783454060554504,0.9780076146125793,0.2020954042673111
cows,101,uniform_gap6,stage158_residual_recovery,residual::cows:00101:00096:00102,24.699686282086837,0.7735025882720947,0.9763582348823547,0.2117680311203003
cows,102,uniform_gap2,q12_keyframe,keyframe::cows:00102,24.783366209910817,0.7809777855873108,0.9782924652099609,0.1987389624118805
cows,103,uniform_gap2,q12_keyframe,keyframe::cows:00103,24.787598190295625,0.7813118100166321,0.9783595204353333,0.19808557629585266
cows,11,uniform_gap6,stage158_residual_recovery,residual::cows:00011:00006:00012,24.657299555283064,0.7690653204917908,0.9754204154014587,0.21178151667118073
cows,12,uniform_gap2,q12_keyframe,keyframe::cows:00012,24.813864276346123,0.775153636932373,0.9775331020355225,0.20304036140441895
cows,13,uniform_gap6,stage158_residual_recovery,residual::cows:00013:00012:00018,24.766827288493335,0.7730081677436829,0.9763747453689575,0.21027785539627075
cows,14,uniform_gap2,q12_keyframe,keyframe::cows:00014,24.67164867691554,0.7688437104225159,0.9766745567321777,0.20591577887535095
cows,15,stage165_adaptive,q12_keyframe,keyframe::cows:00015,24.778253163417915,0.7728468775749207,0.9773778319358826,0.20021969079971313
cows,16,uniform_gap2,q12_keyframe,keyframe::cows:00016,24.69987994544494,0.7724184393882751,0.9771931767463684,0.20555458962917328
cows,17,uniform_gap8,stage158_residual_recovery,residual::cows:00017:00016:00024,24.640646530464736,0.7704372406005859,0.9756203889846802,0.21584510803222656
cows,18,uniform_gap2,q12_keyframe,keyframe::cows:00018,24.771096563428575,0.7765401005744934,0.9778463244438171,0.19746625423431396
cows,19,stage165_adaptive,q12_keyframe,keyframe::cows:00019,24.745207711863518,0.7758738994598389,0.9773591160774231,0.203828826546669
cows,2,uniform_gap2,q12_keyframe,keyframe::cows:00002,24.633843153697335,0.7722612023353577,0.9767404794692993,0.20567765831947327
cows,20,uniform_gap2,q12_keyframe,keyframe::cows:00020,24.64605948448476,0.7721744179725647,0.9769476652145386,0.2067708969116211
cows,21,uniform_gap4,stage158_residual_recovery,residual::cows:00021:00020:00024,24.70565621576908,0.7730960249900818,0.9762336611747742,0.20670178532600403
cows,22,uniform_gap2,q12_keyframe,keyframe::cows:00022,24.740067986264865,0.776983916759491,0.9777827858924866,0.19885531067848206
cows,23,stage165_adaptive,stage158_residual_recovery,residual::cows:00023:00019:00024,24.630599640621554,0.7699639201164246,0.9754558205604553,0.21213586628437042
cows,24,uniform_gap2,q12_keyframe,keyframe::cows:00024,24.81083343713547,0.7777143120765686,0.9778807759284973,0.2031123787164688
cows,25,uniform_gap8,stage158_residual_recovery,residual::cows:00025:00024:00032,24.74080534618871,0.77463299036026,0.9764840006828308,0.20996145904064178
cows,26,uniform_gap2,q12_keyframe,keyframe::cows:00026,24.752082235694818,0.7754035592079163,0.977277398109436,0.20870186388492584
cows,27,uniform_gap4,stage158_residual_recovery,residual::cows:00027:00024:00028,24.70114060954558,0.7731466293334961,0.9761847257614136,0.20688217878341675
cows,28,uniform_gap2,q12_keyframe,keyframe::cows:00028,24.738244702651535,0.7746918797492981,0.9773402214050293,0.20744790136814117
cows,29,uniform_gap6,stage158_residual_recovery,residual::cows:00029:00024:00030,24.614654442385934,0.7685996890068054,0.9754945039749146,0.21100902557373047
cows,3,uniform_gap2,stage158_residual_recovery,residual::cows:00003:00002:00004,24.62971426520106,0.7725374102592468,0.9758211374282837,0.20707502961158752
cows,30,uniform_gap2,q12_keyframe,keyframe::cows:00030,24.67521644995273,0.7717075943946838,0.9773659110069275,0.20514032244682312
cows,31,uniform_gap6,stage158_residual_recovery,residual::cows:00031:00030:00036,24.692600683112964,0.7682307362556458,0.975731372833252,0.20861279964447021
cows,32,uniform_gap2,q12_keyframe,keyframe::cows:00032,24.546347007253782,0.7661993503570557,0.976582407951355,0.20724330842494965
cows,33,uniform_gap16,stage158_residual_recovery,residual::cows:00033:00032:00048,24.635738968586033,0.7672403454780579,0.9756560325622559,0.21223028004169464
cows,34,uniform_gap2,q12_keyframe,keyframe::cows:00034,24.645489506122647,0.7681708931922913,0.9769523739814758,0.20961475372314453
cows,35,uniform_gap6,stage158_residual_recovery,residual::cows:00035:00030:00036,24.488544703447047,0.7629188895225525,0.9747113585472107,0.21626093983650208
cows,36,uniform_gap2,q12_keyframe,keyframe::cows:00036,24.642088873818672,0.7683704495429993,0.9769703149795532,0.2112828493118286
cows,37,uniform_gap6,stage158_residual_recovery,residual::cows:00037:00036:00042,24.627623851046355,0.766539990901947,0.9755682945251465,0.20965158939361572
cows,38,uniform_gap2,q12_keyframe,keyframe::cows:00038,24.562445353233564,0.7660465240478516,0.9765609502792358,0.21279773116111755
cows,39,uniform_gap8,stage158_residual_recovery,residual::cows:00039:00032:00040,24.644374816376143,0.7685568928718567,0.975432276725769,0.20981772243976593
cows,4,uniform_gap2,q12_keyframe,keyframe::cows:00004,24.64991071376837,0.772814929485321,0.9773535132408142,0.20211687684059143
cows,40,uniform_gap2,q12_keyframe,keyframe::cows:00040,24.708027892983537,0.7697209715843201,0.9770235419273376,0.20871835947036743
cows,41,uniform_gap8,stage158_residual_recovery,residual::cows:00041:00040:00048,24.64938801304192,0.7653281092643738,0.9754512310028076,0.21696850657463074
cows,42,uniform_gap2,q12_keyframe,keyframe::cows:00042,24.803061292307227,0.7723533511161804,0.9775480628013611,0.20999354124069214
cows,43,uniform_gap6,stage158_residual_recovery,residual::cows:00043:00042:00048,24.711818090997536,0.7681425213813782,0.9755764603614807,0.2174699902534485
cows,44,uniform_gap2,q12_keyframe,keyframe::cows:00044,24.6130965709642,0.7667244076728821,0.9763392210006714,0.21091046929359436
cows,45,uniform_gap16,stage158_residual_recovery,residual::cows:00045:00032:00048,24.754278158828775,0.7693728804588318,0.9756079912185669,0.21351127326488495
cows,46,uniform_gap2,q12_keyframe,keyframe::cows:00046,24.713292950664794,0.7703472971916199,0.9767309427261353,0.20960871875286102
cows,47,uniform_gap16,stage158_residual_recovery,residual::cows:00047:00032:00048,24.625738028427083,0.7659894824028015,0.9750521779060364,0.21507050096988678
cows,48,uniform_gap2,q12_keyframe,keyframe::cows:00048,24.786548104078783,0.7727296352386475,0.9772223830223083,0.20592235028743744
cows,49,uniform_gap16,stage158_residual_recovery,residual::cows:00049:00048:00064,24.720164171006388,0.7679153084754944,0.9753249287605286,0.21463268995285034
cows,5,uniform_gap2,stage158_residual_recovery,residual::cows:00005:00004:00006,24.5706181935195,0.7683863639831543,0.974944531917572,0.20849405229091644
cows,50,uniform_gap2,q12_keyframe,keyframe::cows:00050,24.69920947136517,0.7681418061256409,0.9767086505889893,0.2048606127500534
cows,51,uniform_gap16,stage158_residual_recovery,residual::cows:00051:00048:00064,24.7490830258004,0.7681692242622375,0.9751724004745483,0.2168518602848053
cows,52,uniform_gap2,q12_keyframe,keyframe::cows:00052,24.78495169227617,0.7711502909660339,0.9772496819496155,0.20344077050685883
cows,53,uniform_gap6,stage158_residual_recovery,residual::cows:00053:00048:00054,24.68646837447837,0.7670496106147766,0.975138783454895,0.2143714725971222
