sequence,frame_index,oracle_role,left_index,right_index,measurement_key,psnr,ssim,ms_ssim,lpips,payload_bytes
car-roundabout,12,keyframe,12,12,keyframe::car-roundabout:00012,27.470976820409682,0.9062113165855408,0.9907698631286621,0.12386953830718994,719653
car-roundabout,13,residual,12,14,residual::car-roundabout:00013:00012:00014,27.25970530102324,0.8900806903839111,0.9872265458106995,0.1515478938817978,228436
car-roundabout,14,keyframe,14,14,keyframe::car-roundabout:00014,27.505833387687954,0.9030883312225342,0.9906265139579773,0.1280713677406311,719653
car-roundabout,15,keyframe,15,15,keyframe::car-roundabout:00015,27.62298031215495,0.9044978022575378,0.9906129837036133,0.12209617346525192,719644
car-roundabout,16,keyframe,16,16,keyframe::car-roundabout:00016,27.524599599880275,0.8975240588188171,0.9901008605957031,0.13384979963302612,719656
car-roundabout,17,residual,16,18,residual::car-roundabout:00017:00016:00018,27.496783018096988,0.8969839215278625,0.9877246618270874,0.14086556434631348,229800
car-roundabout,18,keyframe,18,18,keyframe::car-roundabout:00018,27.610706013610148,0.9052731394767761,0.9905820488929749,0.12195367366075516,719658
car-roundabout,19,residual,18,20,residual::car-roundabout:00019:00018:00020,27.363615337130614,0.8921535611152649,0.9873367547988892,0.14335285127162933,231160
car-roundabout,20,keyframe,20,20,keyframe::car-roundabout:00020,27.532667929923413,0.9040875434875488,0.9903551936149597,0.12155144661664963,719654
car-roundabout,21,residual,20,22,residual::car-roundabout:00021:00020:00022,27.392757022884545,0.8933307528495789,0.987565815448761,0.14188411831855774,232458
car-roundabout,22,keyframe,22,22,keyframe::car-roundabout:00022,27.509634572269835,0.8978157043457031,0.9901955723762512,0.12730872631072998,719651
car-roundabout,23,residual,22,24,residual::car-roundabout:00023:00022:00024,27.437239523338064,0.8974723815917969,0.9880748987197876,0.13988074660301208,228778
car-roundabout,24,keyframe,24,24,keyframe::car-roundabout:00024,27.606720376000503,0.9046637415885925,0.9906558990478516,0.12572117149829865,719645
car-roundabout,25,residual,24,26,residual::car-roundabout:00025:00024:00026,27.516216325249164,0.8934282660484314,0.9878167510032654,0.14405599236488342,233839
car-roundabout,26,keyframe,26,26,keyframe::car-roundabout:00026,27.798144492704594,0.9059126377105713,0.9909101724624634,0.12506745755672455,719651
car-roundabout,27,residual,26,28,residual::car-roundabout:00027:00026:00028,27.674231408976127,0.8987746238708496,0.9882767796516418,0.1440553516149521,227852
car-roundabout,28,keyframe,28,28,keyframe::car-roundabout:00028,27.58803190295204,0.8984155058860779,0.9903692007064819,0.13278889656066895,719654
car-roundabout,29,keyframe,29,29,keyframe::car-roundabout:00029,27.788394820546216,0.9029920697212219,0.9908003211021423,0.13082319498062134,719651
car-roundabout,30,keyframe,30,30,keyframe::car-roundabout:00030,27.70777956380925,0.902786910533905,0.9907302260398865,0.12758517265319824,719648
car-roundabout,31,residual,30,32,residual::car-roundabout:00031:00030:00032,27.583596868886886,0.8902565836906433,0.9877931475639343,0.1499696671962738,230557
car-roundabout,32,keyframe,32,32,keyframe::car-roundabout:00032,27.82074431826976,0.9058274626731873,0.9911276698112488,0.13330325484275818,719645
car-roundabout,33,residual,32,34,residual::car-roundabout:00033:00032:00034,27.689790082645484,0.9001831412315369,0.9887110590934753,0.1486559510231018,232547
car-roundabout,34,keyframe,34,34,keyframe::car-roundabout:00034,27.64290741052942,0.9035336375236511,0.9909677505493164,0.13669413328170776,719652
car-roundabout,35,residual,34,36,residual::car-roundabout:00035:00034:00036,27.462503237084253,0.8988344669342041,0.988482654094696,0.15129919350147247,232062
car-roundabout,36,keyframe,36,36,keyframe::car-roundabout:00036,27.5720277884278,0.9062461256980896,0.990986704826355,0.1338304579257965,719647
car-roundabout,37,residual,36,38,residual::car-roundabout:00037:00036:00038,27.382982177441292,0.8935015201568604,0.987984836101532,0.15057936310768127,229384
car-roundabout,38,keyframe,38,38,keyframe::car-roundabout:00038,27.562963756370642,0.9060503840446472,0.9908642172813416,0.1330161839723587,719643
car-roundabout,39,residual,38,40,residual::car-roundabout:00039:00038:00040,27.354769906635337,0.8966208100318909,0.9878821969032288,0.15165236592292786,232840
car-roundabout,40,keyframe,40,40,keyframe::car-roundabout:00040,27.226859143774348,0.8980851769447327,0.9900860786437988,0.13639919459819794,719645
car-roundabout,41,residual,40,42,residual::car-roundabout:00041:00040:00042,27.08659739890525,0.8930525779724121,0.9877684712409973,0.14923501014709473,225346
car-roundabout,42,keyframe,42,42,keyframe::car-roundabout:00042,27.132523934860462,0.9021812081336975,0.990406334400177,0.12956276535987854,719650
car-roundabout,43,residual,42,44,residual::car-roundabout:00043:00042:00044,26.854688417576803,0.8867127299308777,0.9870362281799316,0.15203768014907837,228368
car-roundabout,44,keyframe,44,44,keyframe::car-roundabout:00044,27.007496451236975,0.9023634791374207,0.9901531934738159,0.13008344173431396,719649
car-roundabout,45,residual,44,46,residual::car-roundabout:00045:00044:00046,26.798888715688477,0.8915278315544128,0.9872170090675354,0.1454015076160431,226834
car-roundabout,46,keyframe,46,46,keyframe::car-roundabout:00046,26.717663686404688,0.8923088908195496,0.9892562627792358,0.14148874580860138,719655
car-roundabout,47,residual,46,48,residual::car-roundabout:00047:00046:00048,26.629225417570783,0.8933396339416504,0.9870643019676208,0.14521627128124237,227251
car-roundabout,48,keyframe,48,48,keyframe::car-roundabout:00048,26.73714923197659,0.9008674621582031,0.9895643591880798,0.1312144547700882,719656
car-roundabout,49,residual,48,50,residual::car-roundabout:00049:00048:00050,26.538531527249027,0.8900763392448425,0.9865656495094299,0.14661219716072083,226774
car-roundabout,50,keyframe,50,50,keyframe::car-roundabout:00050,26.6542573774587,0.9013810157775879,0.9894981980323792,0.12781377136707306,719648
car-roundabout,51,residual,50,52,residual::car-roundabout:00051:00050:00052,26.495937777650088,0.8945028185844421,0.986923336982727,0.14625319838523865,231867
car-roundabout,52,keyframe,52,52,keyframe::car-roundabout:00052,26.492332424917535,0.8934459090232849,0.9890033602714539,0.13083221018314362,719650
car-roundabout,53,residual,52,54,residual::car-roundabout:00053:00052:00054,26.2960933848761,0.8905137181282043,0.9867011904716492,0.14525897800922394,228991
car-roundabout,54,keyframe,54,54,keyframe::car-roundabout:00054,26.33005985770632,0.895547091960907,0.9893538355827332,0.12894831597805023,719648
car-roundabout,55,residual,54,56,residual::car-roundabout:00055:00054:00056,26.11790126550503,0.8806330561637878,0.986308753490448,0.1456533968448639,230988
car-roundabout,56,keyframe,56,56,keyframe::car-roundabout:00056,26.155043758002773,0.8911557793617249,0.9893266558647156,0.13322798907756805,719648
car-roundabout,57,residual,56,58,residual::car-roundabout:00057:00056:00058,25.971795467879733,0.8823902010917664,0.9863859415054321,0.15139998495578766,231291
car-roundabout,58,keyframe,58,58,keyframe::car-roundabout:00058,26.012645342028527,0.8842085003852844,0.9885241985321045,0.13820293545722961,719641
car-roundabout,59,keyframe,59,59,keyframe::car-roundabout:00059,26.08171852522942,0.8870430588722229,0.9886817932128906,0.13702422380447388,719649
car-roundabout,60,keyframe,60,60,keyframe::car-roundabout:00060,25.92308873383331,0.8823395371437073,0.9880700707435608,0.14329777657985687,719645
car-roundabout,61,residual,60,62,residual::car-roundabout:00061:00060:00062,25.56463016959304,0.8688969016075134,0.9854397177696228,0.16431133449077606,232390
car-roundabout,62,keyframe,62,62,keyframe::car-roundabout:00062,25.868428108231214,0.8815884590148926,0.9882533550262451,0.14055302739143372,719654
car-roundabout,63,residual,62,64,residual::car-roundabout:00063:00062:00064,25.758746246877983,0.8783115744590759,0.9861463904380798,0.15013420581817627,235036
car-roundabout,64,keyframe,64,64,keyframe::car-roundabout:00064,25.797669021059928,0.8793697953224182,0.9878547787666321,0.13969770073890686,719642
car-roundabout,65,residual,64,66,residual::car-roundabout:00065:00064:00066,25.85549468392818,0.8796846270561218,0.9862439632415771,0.14492136240005493,230956
car-roundabout,66,keyframe,66,66,keyframe::car-roundabout:00066,25.9827875512152,0.8840104937553406,0.9882876873016357,0.1353999376296997,719636
car-roundabout,67,residual,66,68,residual::car-roundabout:00067:00066:00068,25.93501204382157,0.8766602873802185,0.9861763119697571,0.15063674747943878,232929
car-roundabout,68,keyframe,68,68,keyframe::car-roundabout:00068,26.167215069158665,0.8894405364990234,0.988746702671051,0.1310383677482605,719645
car-roundabout,69,residual,68,70,residual::car-roundabout:00069:00068:00070,26.098102860183708,0.8809847831726074,0.9862295389175415,0.1451955884695053,239138
car-roundabout,70,keyframe,70,70,keyframe::car-roundabout:00070,26.04827842132495,0.8857044577598572,0.9885122179985046,0.13344189524650574,719643
car-roundabout,71,residual,70,72,residual::car-roundabout:00071:00070:00072,25.997372548082282,0.8833895325660706,0.9864270687103271,0.14096775650978088,236552
car-roundabout,72,keyframe,72,72,keyframe::car-roundabout:00072,26.293917167159243,0.891984760761261,0.98896723985672,0.1269635260105133,719653
car-roundabout,73,residual,72,74,residual::car-roundabout:00073:00072:00074,26.12829379580805,0.8804006576538086,0.9862989187240601,0.14229226112365723,241167
car-roundabout,74,keyframe,74,74,keyframe::car-roundabout:00074,26.157505430648897,0.8899399638175964,0.9889642000198364,0.12648077309131622,719649
car-shadow,0,keyframe,0,0,keyframe::car-shadow:00000,29.51524139688228,0.8960662484169006,0.9904546737670898,0.14964598417282104,719650
car-shadow,1,residual,0,2,residual::car-shadow:00001:00000:00002,29.610522104991787,0.9033670425415039,0.9870798587799072,0.14876897633075714,212028
car-shadow,2,keyframe,2,2,keyframe::car-shadow:00002,29.873065536755515,0.9246333241462708,0.9924388527870178,0.12152311950922012,719651
car-shadow,3,residual,2,4,residual::car-shadow:00003:00002:00004,29.58739340991586,0.9051496386528015,0.9869042634963989,0.15133044123649597,205426
car-shadow,4,keyframe,4,4,keyframe::car-shadow:00004,30.059304571012355,0.9267684817314148,0.992710292339325,0.119553342461586,719650
car-shadow,5,residual,4,6,residual::car-shadow:00005:00004:00006,29.659357172695767,0.9082162380218506,0.987417459487915,0.1464233547449112,209338
car-shadow,6,keyframe,6,6,keyframe::car-shadow:00006,29.772585536861804,0.9162845015525818,0.9918971061706543,0.12492066621780396,719649
car-shadow,7,residual,6,8,residual::car-shadow:00007:00006:00008,29.504357778106925,0.9068687558174133,0.9873358011245728,0.1475376933813095,211157
car-shadow,8,keyframe,8,8,keyframe::car-shadow:00008,29.79052694360826,0.923923671245575,0.9921301603317261,0.12090342491865158,719647
car-shadow,9,residual,8,10,residual::car-shadow:00009:00008:00010,29.474673090162774,0.9029563069343567,0.9871819615364075,0.14593207836151123,215848
car-shadow,10,keyframe,10,10,keyframe::car-shadow:00010,29.78372715249877,0.9249927401542664,0.9923527836799622,0.11709575355052948,719651
car-shadow,11,residual,10,12,residual::car-shadow:00011:00010:00012,29.682547671732923,0.9117744565010071,0.9880712628364563,0.14388491213321686,217506
car-shadow,12,keyframe,12,12,keyframe::car-shadow:00012,29.811308465151434,0.9181715846061707,0.9918646216392517,0.12065128982067108,719653
car-shadow,13,residual,12,14,residual::car-shadow:00013:00012:00014,29.646374158352245,0.9081943035125732,0.9876378178596497,0.14583928883075714,215918
car-shadow,14,keyframe,14,14,keyframe::car-shadow:00014,29.91092882072532,0.9205062985420227,0.9920077919960022,0.12080764770507812,719647
car-shadow,15,residual,14,16,residual::car-shadow:00015:00014:00016,29.54332376010762,0.8962816596031189,0.9865208268165588,0.15040309727191925,218069
car-shadow,16,keyframe,16,16,keyframe::car-shadow:00016,30.012586866975866,0.9247166514396667,0.9922716617584229,0.11772693693637848,719645
car-shadow,17,residual,16,18,residual::car-shadow:00017:00016:00018,29.83748930468243,0.9121230244636536,0.9878861308097839,0.1419253647327423,222212
car-shadow,18,keyframe,18,18,keyframe::car-shadow:00018,29.897796419395995,0.9189149737358093,0.991797924041748,0.12569937109947205,719644
car-shadow,19,keyframe,19,19,keyframe::car-shadow:00019,30.00080071467604,0.9261853098869324,0.9922077655792236,0.11637955904006958,719649
car-shadow,20,keyframe,20,20,keyframe::car-shadow:00020,29.994863052625675,0.9282968640327454,0.9924265742301941,0.11681351065635681,719652
car-shadow,21,residual,20,22,residual::car-shadow:00021:00020:00022,29.67860660204805,0.9087931513786316,0.987450361251831,0.1373113989830017,223112
car-shadow,22,keyframe,22,22,keyframe::car-shadow:00022,29.891087050326526,0.927286684513092,0.9922275543212891,0.11505977809429169,719647
car-shadow,23,residual,22,24,residual::car-shadow:00023:00022:00024,29.577087192686278,0.9132900238037109,0.9877243041992188,0.13542044162750244,221206
car-shadow,24,keyframe,24,24,keyframe::car-shadow:00024,29.784346275119916,0.9181995987892151,0.9915528297424316,0.12163317203521729,719649
car-shadow,25,residual,24,26,residual::car-shadow:00025:00024:00026,29.62511802086453,0.9127396941184998,0.9878731966018677,0.14214548468589783,220845
car-shadow,26,keyframe,26,26,keyframe::car-shadow:00026,29.874433739724505,0.925868570804596,0.9920297861099243,0.11449577659368515,719649
car-shadow,27,residual,26,28,residual::car-shadow:00027:00026:00028,29.624443282331747,0.9084689617156982,0.987734317779541,0.13965751230716705,221509
car-shadow,28,keyframe,28,28,keyframe::car-shadow:00028,30.02833045435611,0.923467218875885,0.9919204711914062,0.11739730834960938,719649
car-shadow,29,residual,28,30,residual::car-shadow:00029:00028:00030,29.854177767880845,0.9140456318855286,0.9880823493003845,0.1348368376493454,224017
car-shadow,30,keyframe,30,30,keyframe::car-shadow:00030,29.910621236855,0.9133591651916504,0.9912108778953552,0.12757939100265503,719648
car-shadow,31,residual,30,32,residual::car-shadow:00031:00030:00032,29.976390556915913,0.915012538433075,0.9883262515068054,0.1352645605802536,225228
car-shadow,32,keyframe,32,32,keyframe::car-shadow:00032,30.086023120109626,0.9221608638763428,0.9918549060821533,0.11965790390968323,719651
car-shadow,33,residual,32,34,residual::car-shadow:00033:00032:00034,29.81574207905978,0.9056804776191711,0.9875639081001282,0.1395263820886612,225162
car-shadow,34,keyframe,34,34,keyframe::car-shadow:00034,30.20791284634624,0.9224286079406738,0.9920592904090881,0.11423163115978241,719644
car-shadow,35,keyframe,35,35,keyframe::car-shadow:00035,30.093017509907966,0.9211351871490479,0.9918195009231567,0.11910896003246307,719645
car-shadow,36,keyframe,36,36,keyframe::car-shadow:00036,29.894076538979203,0.9132800102233887,0.9912371635437012,0.12539730966091156,719635
car-shadow,37,residual,36,38,residual::car-shadow:00037:00036:00038,29.675925525260336,0.9103191494941711,0.988502025604248,0.14278942346572876,226883
car-shadow,38,keyframe,38,38,keyframe::car-shadow:00038,29.704094074791566,0.9157817363739014,0.9915519952774048,0.12210911512374878,719649
car-shadow,39,keyframe,39,39,keyframe::car-shadow:00039,29.52796649129844,0.9083448052406311,0.9908633232116699,0.1277833729982376,719651
cows,0,keyframe,0,0,keyframe::cows:00000,24.779820366422484,0.7765944600105286,0.9774850010871887,0.20128239691257477,719650
cows,1,residual,0,2,residual::cows:00001:00000:00002,24.727727372559215,0.7733638882637024,0.9757211804389954,0.20544251799583435,225010
cows,2,keyframe,2,2,keyframe::cows:00002,24.633843153697335,0.7722612023353577,0.9767404794692993,0.20567765831947327,719641
cows,3,residual,2,4,residual::cows:00003:00002:00004,24.62971426520106,0.7725374102592468,0.9758211374282837,0.20707502961158752,222820
cows,4,keyframe,4,4,keyframe::cows:00004,24.64991071376837,0.772814929485321,0.9773535132408142,0.20211687684059143,719638
cows,5,residual,4,6,residual::cows:00005:00004:00006,24.5706181935195,0.7683863639831543,0.974944531917572,0.20849405229091644,221704
cows,6,keyframe,6,6,keyframe::cows:00006,24.722928665876303,0.7742063999176025,0.97723388671875,0.20604707300662994,719643
cows,7,residual,6,8,residual::cows:00007:00006:00008,24.681029513089776,0.7724514007568359,0.9756931066513062,0.21003685891628265,232683
cows,8,keyframe,8,8,keyframe::cows:00008,24.591386464943994,0.7695989608764648,0.9766132235527039,0.20830999314785004,719649
cows,9,residual,8,10,residual::cows:00009:00008:00010,24.771137514938797,0.7732343673706055,0.9761819243431091,0.20763759315013885,214445
cows,10,keyframe,10,10,keyframe::cows:00010,24.743139035763054,0.7745504379272461,0.9774114489555359,0.2079048603773117,719648
cows,11,residual,10,12,residual::cows:00011:00010:00012,24.618107740943195,0.7670714259147644,0.9751600027084351,0.21129752695560455,198404
cows,12,keyframe,12,12,keyframe::cows:00012,24.813864276346123,0.775153636932373,0.9775331020355225,0.20304036140441895,719651
cows,13,residual,12,14,residual::cows:00013:00012:00014,24.760572702258067,0.772658109664917,0.976348340511322,0.20971444249153137,186164
cows,14,keyframe,14,14,keyframe::cows:00014,24.67164867691554,0.7688437104225159,0.9766745567321777,0.20591577887535095,719650
cows,15,keyframe,15,15,keyframe::cows:00015,24.778253163417915,0.7728468775749207,0.9773778319358826,0.20021969079971313,719644
cows,16,keyframe,16,16,keyframe::cows:00016,24.69987994544494,0.7724184393882751,0.9771931767463684,0.20555458962917328,719654
cows,17,residual,16,18,residual::cows:00017:00016:00018,24.634691743831173,0.7700838446617126,0.9755233526229858,0.21574510633945465,220084
cows,18,keyframe,18,18,keyframe::cows:00018,24.771096563428575,0.7765401005744934,0.9778463244438171,0.19746625423431396,719653
cows,19,keyframe,19,19,keyframe::cows:00019,24.745207711863518,0.7758738994598389,0.9773591160774231,0.203828826546669,719647
cows,20,keyframe,20,20,keyframe::cows:00020,24.64605948448476,0.7721744179725647,0.9769476652145386,0.2067708969116211,719642
cows,21,residual,20,22,residual::cows:00021:00020:00022,24.678120227409785,0.7716960906982422,0.9759818911552429,0.20617276430130005,224547
cows,22,keyframe,22,22,keyframe::cows:00022,24.740067986264865,0.776983916759491,0.9777827858924866,0.19885531067848206,719652
cows,23,residual,22,24,residual::cows:00023:00022:00024,24.629240377200077,0.7700170874595642,0.9753974676132202,0.21261858940124512,230949
cows,24,keyframe,24,24,keyframe::cows:00024,24.81083343713547,0.7777143120765686,0.9778807759284973,0.2031123787164688,719648
cows,25,residual,24,26,residual::cows:00025:00024:00026,24.723850055255248,0.7734067440032959,0.9761756658554077,0.2084520161151886,227436
cows,26,keyframe,26,26,keyframe::cows:00026,24.752082235694818,0.7754035592079163,0.977277398109436,0.20870186388492584,719647
cows,27,residual,26,28,residual::cows:00027:00026:00028,24.673874001698522,0.7717903256416321,0.9760324358940125,0.20638346672058105,231843
cows,28,keyframe,28,28,keyframe::cows:00028,24.738244702651535,0.7746918797492981,0.9773402214050293,0.20744790136814117,719654
cows,29,residual,28,30,residual::cows:00029:00028:00030,24.600964314901482,0.7678656578063965,0.9754109382629395,0.21175484359264374,216942
cows,30,keyframe,30,30,keyframe::cows:00030,24.67521644995273,0.7717075943946838,0.9773659110069275,0.20514032244682312,719651
cows,31,residual,30,32,residual::cows:00031:00030:00032,24.679465474109925,0.7675437927246094,0.9755829572677612,0.208476260304451,224475
cows,32,keyframe,32,32,keyframe::cows:00032,24.546347007253782,0.7661993503570557,0.976582407951355,0.20724330842494965,719643
cows,33,residual,32,34,residual::cows:00033:00032:00034,24.609374570718188,0.7658593058586121,0.9754891991615295,0.21262232959270477,195171
cows,34,keyframe,34,34,keyframe::cows:00034,24.645489506122647,0.7681708931922913,0.9769523739814758,0.20961475372314453,719643
cows,35,residual,34,36,residual::cows:00035:00034:00036,24.48754913923019,0.762449324131012,0.9745500087738037,0.21527190506458282,210859
cows,36,keyframe,36,36,keyframe::cows:00036,24.642088873818672,0.7683704495429993,0.9769703149795532,0.2112828493118286,719645
cows,37,residual,36,38,residual::cows:00037:00036:00038,24.62106500021434,0.7656080722808838,0.9754299521446228,0.21071244776248932,206478
cows,38,keyframe,38,38,keyframe::cows:00038,24.562445353233564,0.7660465240478516,0.9765609502792358,0.21279773116111755,719649
cows,39,residual,38,40,residual::cows:00039:00038:00040,24.58433430451042,0.7651577591896057,0.9747390747070312,0.2101915180683136,204323
cows,40,keyframe,40,40,keyframe::cows:00040,24.708027892983537,0.7697209715843201,0.9770235419273376,0.20871835947036743,719646
cows,41,residual,40,42,residual::cows:00041:00040:00042,24.611362066974678,0.7633624076843262,0.9750499725341797,0.21750563383102417,212025
cows,42,keyframe,42,42,keyframe::cows:00042,24.803061292307227,0.7723533511161804,0.9775480628013611,0.20999354124069214,719646
cows,43,residual,42,44,residual::cows:00043:00042:00044,24.641182017026118,0.7653822898864746,0.9750195145606995,0.22143375873565674,212361
cows,44,keyframe,44,44,keyframe::cows:00044,24.6130965709642,0.7667244076728821,0.9763392210006714,0.21091046929359436,719655
cows,45,residual,44,46,residual::cows:00045:00044:00046,24.691600119988326,0.766075611114502,0.9750716090202332,0.21600642800331116,213586
cows,46,keyframe,46,46,keyframe::cows:00046,24.713292950664794,0.7703472971916199,0.9767309427261353,0.20960871875286102,719641
cows,47,residual,46,48,residual::cows:00047:00046:00048,24.593659845721216,0.7642674446105957,0.9747528433799744,0.21517294645309448,223434
cows,48,keyframe,48,48,keyframe::cows:00048,24.786548104078783,0.7727296352386475,0.9772223830223083,0.20592235028743744,719650
cows,49,residual,48,50,residual::cows:00049:00048:00050,24.607891629950572,0.76222825050354,0.9741828441619873,0.21591302752494812,216285
cows,50,keyframe,50,50,keyframe::cows:00050,24.69920947136517,0.7681418061256409,0.9767086505889893,0.2048606127500534,719651
cows,51,residual,50,52,residual::cows:00051:00050:00052,24.723775940837154,0.76687091588974,0.9752047061920166,0.21404056251049042,224315
cows,52,keyframe,52,52,keyframe::cows:00052,24.78495169227617,0.7711502909660339,0.9772496819496155,0.20344077050685883,719644
cows,53,residual,52,54,residual::cows:00053:00052:00054,24.66754946172159,0.7661318778991699,0.974973201751709,0.2146473526954651,229747
cows,54,keyframe,54,54,keyframe::cows:00054,24.854530221976816,0.7753963470458984,0.9774783253669739,0.2015356570482254,719648
cows,55,residual,54,56,residual::cows:00055:00054:00056,24.83007010676358,0.7709653973579407,0.9755261540412903,0.2075328826904297,228085
cows,56,keyframe,56,56,keyframe::cows:00056,24.798063898020096,0.7717583179473877,0.9770551323890686,0.20782984793186188,719647
cows,57,residual,56,58,residual::cows:00057:00056:00058,24.807745363929893,0.7719898819923401,0.9756892323493958,0.2047194242477417,221831
cows,58,keyframe,58,58,keyframe::cows:00058,24.901090302988493,0.7780008316040039,0.9776737689971924,0.20122279226779938,719653
cows,59,residual,58,60,residual::cows:00059:00058:00060,24.675939318821868,0.766793429851532,0.9751444458961487,0.20882706344127655,232970
cows,60,keyframe,60,60,keyframe::cows:00060,24.83721590775727,0.7746913433074951,0.9775350093841553,0.20389516651630402,719645
cows,61,residual,60,62,residual::cows:00061:00060:00062,24.754602097836944,0.7692067623138428,0.9755894541740417,0.211083322763443,225739
cows,62,keyframe,62,62,keyframe::cows:00062,24.701609870603708,0.7709495425224304,0.9767221212387085,0.20852428674697876,719645
cows,63,residual,62,64,residual::cows:00063:00062:00064,24.763122022633862,0.7715835571289062,0.9756872057914734,0.21109911799430847,235152
cows,64,keyframe,64,64,keyframe::cows:00064,24.76463803692773,0.7727785110473633,0.9772441387176514,0.20679354667663574,719648
cows,65,residual,64,66,residual::cows:00065:00064:00066,24.589027878699827,0.7643680572509766,0.9748619198799133,0.2118578851222992,224989
cows,66,keyframe,66,66,keyframe::cows:00066,24.75718208282009,0.7718191742897034,0.9771186113357544,0.20691387355327606,719653
cows,67,residual,66,68,residual::cows:00067:00066:00068,24.664650669145942,0.7677140235900879,0.975261390209198,0.20934800803661346,228380
cows,68,keyframe,68,68,keyframe::cows:00068,24.636013017421938,0.7689106464385986,0.9765980839729309,0.20884764194488525,719645
cows,69,residual,68,70,residual::cows:00069:00068:00070,24.707838649258882,0.770476758480072,0.9756512641906738,0.20880290865898132,221179
cows,70,keyframe,70,70,keyframe::cows:00070,24.819350704216614,0.7750646471977234,0.9774604439735413,0.20624442398548126,719651
cows,71,residual,70,72,residual::cows:00071:00070:00072,24.73635628083036,0.7677084803581238,0.9750239253044128,0.21418336033821106,222319
cows,72,keyframe,72,72,keyframe::cows:00072,24.864544015860126,0.7762377262115479,0.977384090423584,0.19998428225517273,719646
cows,73,residual,72,74,residual::cows:00073:00072:00074,24.78737591253372,0.7728611826896667,0.9759975671768188,0.20740783214569092,215616
cows,74,keyframe,74,74,keyframe::cows:00074,24.686225927501123,0.7696276307106018,0.9764736890792847,0.20790092647075653,719646
cows,75,residual,74,76,residual::cows:00075:00074:00076,24.767295215240953,0.771666944026947,0.9757106304168701,0.20881439745426178,201539
cows,76,keyframe,76,76,keyframe::cows:00076,24.73813210874365,0.7725081443786621,0.9771652817726135,0.20409812033176422,719645
cows,77,residual,76,78,residual::cows:00077:00076:00078,24.5713751371272,0.7657590508460999,0.9754025340080261,0.21321526169776917,217025
cows,78,keyframe,78,78,keyframe::cows:00078,24.719330189744166,0.7715049386024475,0.9770001769065857,0.2038096934556961,719647
cows,79,residual,78,80,residual::cows:00079:00078:00080,24.696528013302338,0.7681822776794434,0.9758032560348511,0.21053238213062286,216741
cows,80,keyframe,80,80,keyframe::cows:00080,24.612947395696985,0.7660120129585266,0.9764521718025208,0.21227827668190002,719653
cows,81,residual,80,82,residual::cows:00081:00080:00082,24.73164963721223,0.7692923545837402,0.9759095311164856,0.2135894000530243,204423
cows,82,keyframe,82,82,keyframe::cows:00082,24.735364842000344,0.7694945931434631,0.9771103858947754,0.20917919278144836,719651
cows,83,residual,82,84,residual::cows:00083:00082:00084,24.580488507459886,0.764991283416748,0.9748212099075317,0.2121356725692749,229518
cows,84,keyframe,84,84,keyframe::cows:00084,24.7992617957229,0.7747259140014648,0.9775645732879639,0.2042350471019745,719646
cows,85,residual,84,86,residual::cows:00085:00084:00086,24.761825078510466,0.770770788192749,0.9755414724349976,0.20743243396282196,228397
cows,86,keyframe,86,86,keyframe::cows:00086,24.765421992990234,0.7740211486816406,0.9774094223976135,0.20572809875011444,719646
cows,87,residual,86,88,residual::cows:00087:00086:00088,24.784553365639432,0.7746118903160095,0.976129412651062,0.21285952627658844,232240
cows,88,keyframe,88,88,keyframe::cows:00088,24.804765562918902,0.7777485251426697,0.9779630303382874,0.20729053020477295,719646
cows,89,residual,88,92,residual::cows:00089:00088:00092,24.61644002601465,0.7712182402610779,0.9754680395126343,0.2091141641139984,233741
cows,90,residual,88,92,residual::cows:00090:00088:00092,24.67321909689836,0.7723944783210754,0.9758034944534302,0.2079392671585083,242706
cows,91,residual,88,92,residual::cows:00091:00088:00092,24.655457811921693,0.7728052139282227,0.9756292700767517,0.2115638256072998,228670
cows,92,keyframe,92,92,keyframe::cows:00092,24.60752908048694,0.7734361290931702,0.9772730469703674,0.20861287415027618,719652
cows,93,residual,92,94,residual::cows:00093:00092:00094,24.593532884650653,0.7740693092346191,0.9762694835662842,0.20798563957214355,223996
cows,94,keyframe,94,94,keyframe::cows:00094,24.662844270001756,0.7778406739234924,0.977963924407959,0.20259806513786316,719645
cows,95,residual,94,96,residual::cows:00095:00094:00096,24.48021293528667,0.7695960998535156,0.975440502166748,0.21311354637145996,226261
cows,96,keyframe,96,96,keyframe::cows:00096,24.66141453949596,0.774912416934967,0.9777975678443909,0.20639677345752716,719649
cows,97,residual,96,98,residual::cows:00097:00096:00098,24.66020290596137,0.7738907933235168,0.9763684272766113,0.207260861992836,230563
cows,98,keyframe,98,98,keyframe::cows:00098,24.6123144815547,0.7739710807800293,0.9773399233818054,0.20745478570461273,719650
cows,99,residual,98,100,residual::cows:00099:00098:00100,24.773380730782577,0.776134729385376,0.9767223596572876,0.20833079516887665,224924
cows,100,keyframe,100,100,keyframe::cows:00100,24.7472010484412,0.7783454060554504,0.9780076146125793,0.2020954042673111,719653
cows,101,residual,100,102,residual::cows:00101:00100:00102,24.698151603964675,0.7741677761077881,0.9765057563781738,0.2100524753332138,222141
cows,102,keyframe,102,102,keyframe::cows:00102,24.783366209910817,0.7809777855873108,0.9782924652099609,0.1987389624118805,719645
cows,103,keyframe,103,103,keyframe::cows:00103,24.787598190295625,0.7813118100166321,0.9783595204353333,0.19808557629585266,719646
